MSigDBID	MSigDBName	Entrez_Gene_ID
M5939	HALLMARK_P53_PATHWAY	171493
M5939	HALLMARK_P53_PATHWAY	294679
M5939	HALLMARK_P53_PATHWAY	25433
M5939	HALLMARK_P53_PATHWAY	497976
M5939	HALLMARK_P53_PATHWAY	25724
M5939	HALLMARK_P53_PATHWAY	246273
M5939	HALLMARK_P53_PATHWAY	25196
M5939	HALLMARK_P53_PATHWAY	83730
M5939	HALLMARK_P53_PATHWAY	301097
M5939	HALLMARK_P53_PATHWAY	81632
M5939	HALLMARK_P53_PATHWAY	171293
M5939	HALLMARK_P53_PATHWAY	114767
M5939	HALLMARK_P53_PATHWAY	690660
M5939	HALLMARK_P53_PATHWAY	266604
M5939	HALLMARK_P53_PATHWAY	24873
M5939	HALLMARK_P53_PATHWAY	140934
M5939	HALLMARK_P53_PATHWAY	297930
M5939	HALLMARK_P53_PATHWAY	64365
M5939	HALLMARK_P53_PATHWAY	306455
M5939	HALLMARK_P53_PATHWAY	113975
M5939	HALLMARK_P53_PATHWAY	499425
M5939	HALLMARK_P53_PATHWAY	366492
M5939	HALLMARK_P53_PATHWAY	24516
M5939	HALLMARK_P53_PATHWAY	315994
M5939	HALLMARK_P53_PATHWAY	310392
M5939	HALLMARK_P53_PATHWAY	499108
M5939	HALLMARK_P53_PATHWAY	363520
M5939	HALLMARK_P53_PATHWAY	116721
M5939	HALLMARK_P53_PATHWAY	289801
M5939	HALLMARK_P53_PATHWAY	25621
M5939	HALLMARK_P53_PATHWAY	60584
M5939	HALLMARK_P53_PATHWAY	58927
M5939	HALLMARK_P53_PATHWAY	360721
M5939	HALLMARK_P53_PATHWAY	313806
M5939	HALLMARK_P53_PATHWAY	116671
M5939	HALLMARK_P53_PATHWAY	170824
M5939	HALLMARK_P53_PATHWAY	498015
M5939	HALLMARK_P53_PATHWAY	298280
M5939	HALLMARK_P53_PATHWAY	308911
M5939	HALLMARK_P53_PATHWAY	24493
M5939	HALLMARK_P53_PATHWAY	300089
M5939	HALLMARK_P53_PATHWAY	689256
M5939	HALLMARK_P53_PATHWAY	290644
M5939	HALLMARK_P53_PATHWAY	282838
M5939	HALLMARK_P53_PATHWAY	65139
M5939	HALLMARK_P53_PATHWAY	361674
M5939	HALLMARK_P53_PATHWAY	295061
M5939	HALLMARK_P53_PATHWAY	171113
M5939	HALLMARK_P53_PATHWAY	299618
M5939	HALLMARK_P53_PATHWAY	83628
M5939	HALLMARK_P53_PATHWAY	83427
M5939	HALLMARK_P53_PATHWAY	114093
M5939	HALLMARK_P53_PATHWAY	84578
M5939	HALLMARK_P53_PATHWAY	500715
M5939	HALLMARK_P53_PATHWAY	303690
M5939	HALLMARK_P53_PATHWAY	290365
M5939	HALLMARK_P53_PATHWAY	24827
M5939	HALLMARK_P53_PATHWAY	288740
M5939	HALLMARK_P53_PATHWAY	24534
M5939	HALLMARK_P53_PATHWAY	29388
M5939	HALLMARK_P53_PATHWAY	84488
M5939	HALLMARK_P53_PATHWAY	25271
M5939	HALLMARK_P53_PATHWAY	54226
M5939	HALLMARK_P53_PATHWAY	25439
M5939	HALLMARK_P53_PATHWAY	308016
M5939	HALLMARK_P53_PATHWAY	116679
M5939	HALLMARK_P53_PATHWAY	315308
M5939	HALLMARK_P53_PATHWAY	29381
M5939	HALLMARK_P53_PATHWAY	29373
M5939	HALLMARK_P53_PATHWAY	29326
M5939	HALLMARK_P53_PATHWAY	287702
M5939	HALLMARK_P53_PATHWAY	297725
M5939	HALLMARK_P53_PATHWAY	353227
M5939	HALLMARK_P53_PATHWAY	305064
M5939	HALLMARK_P53_PATHWAY	302612
M5939	HALLMARK_P53_PATHWAY	50567
M5939	HALLMARK_P53_PATHWAY	24615
M5939	HALLMARK_P53_PATHWAY	192268
M5939	HALLMARK_P53_PATHWAY	25193
M5939	HALLMARK_P53_PATHWAY	499420
M5939	HALLMARK_P53_PATHWAY	295327
M5939	HALLMARK_P53_PATHWAY	117542
M5939	HALLMARK_P53_PATHWAY	246298
M5939	HALLMARK_P53_PATHWAY	500361
M5939	HALLMARK_P53_PATHWAY	201097
M5939	HALLMARK_P53_PATHWAY	100910753
M5939	HALLMARK_P53_PATHWAY	360961
M5939	HALLMARK_P53_PATHWAY	80843
M5939	HALLMARK_P53_PATHWAY	24451
M5941	HALLMARK_UV_RESPONSE_UP	59087
M5941	HALLMARK_UV_RESPONSE_UP	50690
M5941	HALLMARK_UV_RESPONSE_UP	116502
M5941	HALLMARK_UV_RESPONSE_UP	85434
M5941	HALLMARK_UV_RESPONSE_UP	60460
M5941	HALLMARK_UV_RESPONSE_UP	498109
M5941	HALLMARK_UV_RESPONSE_UP	65155
M5941	HALLMARK_UV_RESPONSE_UP	316531
M5941	HALLMARK_UV_RESPONSE_UP	24236
M5941	HALLMARK_UV_RESPONSE_UP	25729
M5941	HALLMARK_UV_RESPONSE_UP	25315
M5941	HALLMARK_UV_RESPONSE_UP	79563
M5941	HALLMARK_UV_RESPONSE_UP	25464
M5941	HALLMARK_UV_RESPONSE_UP	84490
M5941	HALLMARK_UV_RESPONSE_UP	25388
M5941	HALLMARK_UV_RESPONSE_UP	24517
M5941	HALLMARK_UV_RESPONSE_UP	25697
M5941	HALLMARK_UV_RESPONSE_UP	84497
M5941	HALLMARK_UV_RESPONSE_UP	25389
M5941	HALLMARK_UV_RESPONSE_UP	25402
M5941	HALLMARK_UV_RESPONSE_UP	29434
M5941	HALLMARK_UV_RESPONSE_UP	24822
M5941	HALLMARK_UV_RESPONSE_UP	314322
M5941	HALLMARK_UV_RESPONSE_UP	24811
M5941	HALLMARK_UV_RESPONSE_UP	116651
M5941	HALLMARK_UV_RESPONSE_UP	50645
M5941	HALLMARK_UV_RESPONSE_UP	25193
M5941	HALLMARK_UV_RESPONSE_UP	85333
M5941	HALLMARK_UV_RESPONSE_UP	29270
M5941	HALLMARK_UV_RESPONSE_UP	25164
M5941	HALLMARK_UV_RESPONSE_UP	25546
M5941	HALLMARK_UV_RESPONSE_UP	93667
M5941	HALLMARK_UV_RESPONSE_UP	25662
M5941	HALLMARK_UV_RESPONSE_UP	81515
M5941	HALLMARK_UV_RESPONSE_UP	116561
M5941	HALLMARK_UV_RESPONSE_UP	64547
M5941	HALLMARK_UV_RESPONSE_UP	296706
M5941	HALLMARK_UV_RESPONSE_UP	25493
M5941	HALLMARK_UV_RESPONSE_UP	81710
M5941	HALLMARK_UV_RESPONSE_UP	500987
M5941	HALLMARK_UV_RESPONSE_UP	79240
M5941	HALLMARK_UV_RESPONSE_UP	24398
M5941	HALLMARK_UV_RESPONSE_UP	299602
M5941	HALLMARK_UV_RESPONSE_UP	81707
M5941	HALLMARK_UV_RESPONSE_UP	373542
M5941	HALLMARK_UV_RESPONSE_UP	64527
M5941	HALLMARK_UV_RESPONSE_UP	170913
M5941	HALLMARK_UV_RESPONSE_UP	25246
M5941	HALLMARK_UV_RESPONSE_UP	25545
M5941	HALLMARK_UV_RESPONSE_UP	24508
M5941	HALLMARK_UV_RESPONSE_UP	361801
M5941	HALLMARK_UV_RESPONSE_UP	64678
M5941	HALLMARK_UV_RESPONSE_UP	282819
M5941	HALLMARK_UV_RESPONSE_UP	246060
M5941	HALLMARK_UV_RESPONSE_UP	499400
M5941	HALLMARK_UV_RESPONSE_UP	289185
M5941	HALLMARK_UV_RESPONSE_UP	55939
M5941	HALLMARK_UV_RESPONSE_UP	29373
M5941	HALLMARK_UV_RESPONSE_UP	301373
M5941	HALLMARK_UV_RESPONSE_UP	116632
M5941	HALLMARK_UV_RESPONSE_UP	304805
M5941	HALLMARK_UV_RESPONSE_UP	83521
M5941	HALLMARK_UV_RESPONSE_UP	100362333
M5941	HALLMARK_UV_RESPONSE_UP	24498
M5941	HALLMARK_UV_RESPONSE_UP	64351
M5941	HALLMARK_UV_RESPONSE_UP	501072
M5941	HALLMARK_UV_RESPONSE_UP	100912455
M5941	HALLMARK_UV_RESPONSE_UP	59117
M5941	HALLMARK_UV_RESPONSE_UP	24787
M5941	HALLMARK_UV_RESPONSE_UP	192361
M5941	HALLMARK_UV_RESPONSE_UP	64373
M5941	HALLMARK_UV_RESPONSE_UP	24716
M5941	HALLMARK_UV_RESPONSE_UP	114108
M5941	HALLMARK_UV_RESPONSE_UP	171577
M5941	HALLMARK_UV_RESPONSE_UP	65028
M5941	HALLMARK_UV_RESPONSE_UP	83783
M5941	HALLMARK_UV_RESPONSE_UP	29194
M5941	HALLMARK_UV_RESPONSE_UP	24296
M5941	HALLMARK_UV_RESPONSE_UP	116664
M5941	HALLMARK_UV_RESPONSE_UP	81718
M5941	HALLMARK_UV_RESPONSE_UP	24189
M5941	HALLMARK_UV_RESPONSE_UP	81005
M5941	HALLMARK_UV_RESPONSE_UP	299027
M5941	HALLMARK_UV_RESPONSE_UP	25275
M5941	HALLMARK_UV_RESPONSE_UP	266668
M5941	HALLMARK_UV_RESPONSE_UP	64625
M5941	HALLMARK_UV_RESPONSE_UP	303612
M5941	HALLMARK_UV_RESPONSE_UP	25205
M5941	HALLMARK_UV_RESPONSE_UP	64468
M5941	HALLMARK_UV_RESPONSE_UP	100360880
M5941	HALLMARK_UV_RESPONSE_UP	81519
M5941	HALLMARK_UV_RESPONSE_UP	114109
M5941	HALLMARK_UV_RESPONSE_UP	117544
M5941	HALLMARK_UV_RESPONSE_UP	54281
M5941	HALLMARK_UV_RESPONSE_UP	64360
M5941	HALLMARK_UV_RESPONSE_UP	65032
M5941	HALLMARK_UV_RESPONSE_UP	81503
M5941	HALLMARK_UV_RESPONSE_UP	363192
M5941	HALLMARK_UV_RESPONSE_UP	361995
M5941	HALLMARK_UV_RESPONSE_UP	361384
M5941	HALLMARK_UV_RESPONSE_UP	65046
M5941	HALLMARK_UV_RESPONSE_UP	29677
M5941	HALLMARK_UV_RESPONSE_UP	25274
M5941	HALLMARK_UV_RESPONSE_UP	29336
M5941	HALLMARK_UV_RESPONSE_UP	29244
M5941	HALLMARK_UV_RESPONSE_UP	29619
M5941	HALLMARK_UV_RESPONSE_UP	25301
M5941	HALLMARK_UV_RESPONSE_UP	294810
M5941	HALLMARK_UV_RESPONSE_UP	29421
M5941	HALLMARK_UV_RESPONSE_UP	290027
M5941	HALLMARK_UV_RESPONSE_UP	54230
M5941	HALLMARK_UV_RESPONSE_UP	29495
M5941	HALLMARK_UV_RESPONSE_UP	25102
M5941	HALLMARK_UV_RESPONSE_UP	288475
M5941	HALLMARK_UV_RESPONSE_UP	299971
M5941	HALLMARK_UV_RESPONSE_UP	65133
M5941	HALLMARK_UV_RESPONSE_UP	84587
M5941	HALLMARK_UV_RESPONSE_UP	245922
M5941	HALLMARK_UV_RESPONSE_UP	25232
M5941	HALLMARK_UV_RESPONSE_UP	24451
M5941	HALLMARK_UV_RESPONSE_UP	25596
M5941	HALLMARK_UV_RESPONSE_UP	29618
M5941	HALLMARK_UV_RESPONSE_UP	25256
M5941	HALLMARK_UV_RESPONSE_UP	25612
M5941	HALLMARK_UV_RESPONSE_UP	317399
M5941	HALLMARK_UV_RESPONSE_UP	117018
M5941	HALLMARK_UV_RESPONSE_UP	25412
M5941	HALLMARK_UV_RESPONSE_UP	29253
M5941	HALLMARK_UV_RESPONSE_UP	80773
M5941	HALLMARK_UV_RESPONSE_UP	29734
M5941	HALLMARK_UV_RESPONSE_UP	25455
M5941	HALLMARK_UV_RESPONSE_UP	29141
M5941	HALLMARK_UV_RESPONSE_UP	29613
M5941	HALLMARK_UV_RESPONSE_UP	29411
M5941	HALLMARK_UV_RESPONSE_UP	29369
M5941	HALLMARK_UV_RESPONSE_UP	260321
M5941	HALLMARK_UV_RESPONSE_UP	192277
M5941	HALLMARK_UV_RESPONSE_UP	56783
M5941	HALLMARK_UV_RESPONSE_UP	100911625
M5941	HALLMARK_UV_RESPONSE_UP	64317
M5941	HALLMARK_UV_RESPONSE_UP	25636
M5941	HALLMARK_UV_RESPONSE_UP	170538
M5941	HALLMARK_UV_RESPONSE_UP	363675
M5941	HALLMARK_UV_RESPONSE_UP	60328
M5941	HALLMARK_UV_RESPONSE_UP	50676
M5941	HALLMARK_UV_RESPONSE_UP	113894
M5941	HALLMARK_UV_RESPONSE_UP	313278
M5941	HALLMARK_UV_RESPONSE_UP	315220
M5941	HALLMARK_UV_RESPONSE_UP	362817
M5941	HALLMARK_UV_RESPONSE_UP	25231
M5941	HALLMARK_UV_RESPONSE_UP	288003
M5941	HALLMARK_UV_RESPONSE_UP	54231
M5941	HALLMARK_UV_RESPONSE_UP	24808
M5941	HALLMARK_UV_RESPONSE_UP	81640
M5941	HALLMARK_UV_RESPONSE_UP	117280
M5941	HALLMARK_UV_RESPONSE_UP	314598
M5941	HALLMARK_UV_RESPONSE_UP	25298
M5942	HALLMARK_UV_RESPONSE_DN	292994
M5942	HALLMARK_UV_RESPONSE_DN	29227
M5942	HALLMARK_UV_RESPONSE_DN	29610
M5942	HALLMARK_UV_RESPONSE_DN	29436
M5942	HALLMARK_UV_RESPONSE_DN	65205
M5942	HALLMARK_UV_RESPONSE_DN	24565
M5942	HALLMARK_UV_RESPONSE_DN	29568
M5942	HALLMARK_UV_RESPONSE_DN	310005
M5942	HALLMARK_UV_RESPONSE_DN	25031
M5942	HALLMARK_UV_RESPONSE_DN	24553
M5942	HALLMARK_UV_RESPONSE_DN	25467
M5942	HALLMARK_UV_RESPONSE_DN	29616
M5942	HALLMARK_UV_RESPONSE_DN	29414
M5942	HALLMARK_UV_RESPONSE_DN	246212
M5942	HALLMARK_UV_RESPONSE_DN	259241
M5942	HALLMARK_UV_RESPONSE_DN	83526
M5942	HALLMARK_UV_RESPONSE_DN	56611
M5942	HALLMARK_UV_RESPONSE_DN	25230
M5942	HALLMARK_UV_RESPONSE_DN	83571
M5942	HALLMARK_UV_RESPONSE_DN	25049
M5942	HALLMARK_UV_RESPONSE_DN	116653
M5942	HALLMARK_UV_RESPONSE_DN	313678
M5942	HALLMARK_UV_RESPONSE_DN	314169
M5942	HALLMARK_UV_RESPONSE_DN	25615
M5942	HALLMARK_UV_RESPONSE_DN	25631
M5942	HALLMARK_UV_RESPONSE_DN	25648
M5942	HALLMARK_UV_RESPONSE_DN	64043
M5942	HALLMARK_UV_RESPONSE_DN	50662
M5942	HALLMARK_UV_RESPONSE_DN	295588
M5942	HALLMARK_UV_RESPONSE_DN	192270
M5942	HALLMARK_UV_RESPONSE_DN	24413
M5942	HALLMARK_UV_RESPONSE_DN	170956
M5942	HALLMARK_UV_RESPONSE_DN	25664
M5942	HALLMARK_UV_RESPONSE_DN	171447
M5942	HALLMARK_UV_RESPONSE_DN	25252
M5942	HALLMARK_UV_RESPONSE_DN	29600
M5942	HALLMARK_UV_RESPONSE_DN	294787
M5942	HALLMARK_UV_RESPONSE_DN	64460
M5942	HALLMARK_UV_RESPONSE_DN	24577
M5942	HALLMARK_UV_RESPONSE_DN	25597
M5942	HALLMARK_UV_RESPONSE_DN	64512
M5942	HALLMARK_UV_RESPONSE_DN	81507
M5942	HALLMARK_UV_RESPONSE_DN	116744
M5942	HALLMARK_UV_RESPONSE_DN	24680
M5942	HALLMARK_UV_RESPONSE_DN	25332
M5942	HALLMARK_UV_RESPONSE_DN	29340
M5942	HALLMARK_UV_RESPONSE_DN	25271
M5942	HALLMARK_UV_RESPONSE_DN	59107
M5942	HALLMARK_UV_RESPONSE_DN	300438
M5942	HALLMARK_UV_RESPONSE_DN	498642
M5942	HALLMARK_UV_RESPONSE_DN	25398
M5942	HALLMARK_UV_RESPONSE_DN	29480
M5942	HALLMARK_UV_RESPONSE_DN	85250
M5942	HALLMARK_UV_RESPONSE_DN	171070
M5942	HALLMARK_UV_RESPONSE_DN	24679
M5942	HALLMARK_UV_RESPONSE_DN	24392
M5942	HALLMARK_UV_RESPONSE_DN	29711
M5942	HALLMARK_UV_RESPONSE_DN	362749
M5942	HALLMARK_UV_RESPONSE_DN	24617
M5942	HALLMARK_UV_RESPONSE_DN	100910792
M5942	HALLMARK_UV_RESPONSE_DN	362324
M5942	HALLMARK_UV_RESPONSE_DN	114490
M5942	HALLMARK_UV_RESPONSE_DN	84352
M5942	HALLMARK_UV_RESPONSE_DN	64194
M5942	HALLMARK_UV_RESPONSE_DN	25150
M5942	HALLMARK_UV_RESPONSE_DN	307075
M5942	HALLMARK_UV_RESPONSE_DN	361103
M5942	HALLMARK_UV_RESPONSE_DN	24660
M5942	HALLMARK_UV_RESPONSE_DN	50938
M5942	HALLMARK_UV_RESPONSE_DN	60664
M5942	HALLMARK_UV_RESPONSE_DN	29492
M5942	HALLMARK_UV_RESPONSE_DN	84018
M5942	HALLMARK_UV_RESPONSE_DN	81516
M5942	HALLMARK_UV_RESPONSE_DN	29456
M5942	HALLMARK_UV_RESPONSE_DN	306672
M5942	HALLMARK_UV_RESPONSE_DN	50557
M5942	HALLMARK_UV_RESPONSE_DN	25255
M5942	HALLMARK_UV_RESPONSE_DN	360850
M5942	HALLMARK_UV_RESPONSE_DN	287643
M5942	HALLMARK_UV_RESPONSE_DN	25584
M5942	HALLMARK_UV_RESPONSE_DN	24337
M5942	HALLMARK_UV_RESPONSE_DN	59075
M5942	HALLMARK_UV_RESPONSE_DN	114856
M5942	HALLMARK_UV_RESPONSE_DN	25696
M5942	HALLMARK_UV_RESPONSE_DN	25404
M5942	HALLMARK_UV_RESPONSE_DN	25654
M5942	HALLMARK_UV_RESPONSE_DN	114116
M5942	HALLMARK_UV_RESPONSE_DN	306998
M5942	HALLMARK_UV_RESPONSE_DN	58967
M5942	HALLMARK_UV_RESPONSE_DN	29316
M5942	HALLMARK_UV_RESPONSE_DN	79431
M5942	HALLMARK_UV_RESPONSE_DN	84032
M5942	HALLMARK_UV_RESPONSE_DN	83731
M5942	HALLMARK_UV_RESPONSE_DN	499010
M5942	HALLMARK_UV_RESPONSE_DN	25718
M5942	HALLMARK_UV_RESPONSE_DN	29428
M5942	HALLMARK_UV_RESPONSE_DN	64520
M5942	HALLMARK_UV_RESPONSE_DN	305604
M5942	HALLMARK_UV_RESPONSE_DN	117036
M5942	HALLMARK_UV_RESPONSE_DN	363210
M5942	HALLMARK_UV_RESPONSE_DN	245926
M5942	HALLMARK_UV_RESPONSE_DN	296603
M5942	HALLMARK_UV_RESPONSE_DN	83614
M5942	HALLMARK_UV_RESPONSE_DN	29263
M5942	HALLMARK_UV_RESPONSE_DN	246331
M5942	HALLMARK_UV_RESPONSE_DN	290850
M5942	HALLMARK_UV_RESPONSE_DN	83476
M5942	HALLMARK_UV_RESPONSE_DN	79128
M5942	HALLMARK_UV_RESPONSE_DN	113970
M5942	HALLMARK_UV_RESPONSE_DN	79124
M5942	HALLMARK_UV_RESPONSE_DN	29393
M5942	HALLMARK_UV_RESPONSE_DN	295105
M5942	HALLMARK_UV_RESPONSE_DN	64157
M5942	HALLMARK_UV_RESPONSE_DN	24629
M5942	HALLMARK_UV_RESPONSE_DN	246284
M5942	HALLMARK_UV_RESPONSE_DN	84009
M5942	HALLMARK_UV_RESPONSE_DN	81810
M5942	HALLMARK_UV_RESPONSE_DN	25652
M5942	HALLMARK_UV_RESPONSE_DN	170699
M5942	HALLMARK_UV_RESPONSE_DN	66013
M5942	HALLMARK_UV_RESPONSE_DN	81736
M5942	HALLMARK_UV_RESPONSE_DN	29254
M5942	HALLMARK_UV_RESPONSE_DN	29158
M5942	HALLMARK_UV_RESPONSE_DN	64353
M5942	HALLMARK_UV_RESPONSE_DN	81649
M5942	HALLMARK_UV_RESPONSE_DN	683667
M5942	HALLMARK_UV_RESPONSE_DN	116699
M5942	HALLMARK_UV_RESPONSE_DN	25285
M5942	HALLMARK_UV_RESPONSE_DN	29302
M5942	HALLMARK_UV_RESPONSE_DN	24225
M5942	HALLMARK_UV_RESPONSE_DN	25261
M5942	HALLMARK_UV_RESPONSE_DN	25554
M5942	HALLMARK_UV_RESPONSE_DN	29710
M5942	HALLMARK_UV_RESPONSE_DN	29598
M5942	HALLMARK_UV_RESPONSE_DN	63839
M5942	HALLMARK_UV_RESPONSE_DN	64030
M5942	HALLMARK_UV_RESPONSE_DN	305338
M5942	HALLMARK_UV_RESPONSE_DN	366508
M5942	HALLMARK_UV_RESPONSE_DN	58834
M5942	HALLMARK_UV_RESPONSE_DN	24309
M5942	HALLMARK_UV_RESPONSE_DN	25694
M5942	HALLMARK_UV_RESPONSE_DN	309131
M5942	HALLMARK_UV_RESPONSE_DN	81024
M5944	HALLMARK_ANGIOGENESIS	114122
M5944	HALLMARK_ANGIOGENESIS	361945
M5944	HALLMARK_ANGIOGENESIS	79210
M5944	HALLMARK_ANGIOGENESIS	116565
M5944	HALLMARK_ANGIOGENESIS	81801
M5944	HALLMARK_ANGIOGENESIS	24539
M5944	HALLMARK_ANGIOGENESIS	83785
M5944	HALLMARK_ANGIOGENESIS	360918
M5944	HALLMARK_ANGIOGENESIS	83580
M5944	HALLMARK_ANGIOGENESIS	79114
M5944	HALLMARK_ANGIOGENESIS	316256
M5944	HALLMARK_ANGIOGENESIS	64033
M5944	HALLMARK_ANGIOGENESIS	85250
M5944	HALLMARK_ANGIOGENESIS	296456
M5944	HALLMARK_ANGIOGENESIS	65051
M5944	HALLMARK_ANGIOGENESIS	25472
M5944	HALLMARK_ANGIOGENESIS	54226
M5944	HALLMARK_ANGIOGENESIS	29146
M5944	HALLMARK_ANGIOGENESIS	84032
M5944	HALLMARK_ANGIOGENESIS	25353
M5944	HALLMARK_ANGIOGENESIS	246331
M5944	HALLMARK_ANGIOGENESIS	140914
M5944	HALLMARK_ANGIOGENESIS	25266
M5944	HALLMARK_ANGIOGENESIS	25614
M5944	HALLMARK_ANGIOGENESIS	24546
M5944	HALLMARK_ANGIOGENESIS	84387
M5944	HALLMARK_ANGIOGENESIS	296603
M5944	HALLMARK_ANGIOGENESIS	24615
M5944	HALLMARK_ANGIOGENESIS	81710
M5944	HALLMARK_ANGIOGENESIS	29169
M5944	HALLMARK_ANGIOGENESIS	116510
M5944	HALLMARK_ANGIOGENESIS	287774
M5944	HALLMARK_ANGIOGENESIS	58826
M5944	HALLMARK_ANGIOGENESIS	29147
M5944	HALLMARK_ANGIOGENESIS	81682
M5944	HALLMARK_ANGIOGENESIS	60665
M5945	HALLMARK_HEME_METABOLISM	25748
M5945	HALLMARK_HEME_METABOLISM	289219
M5945	HALLMARK_HEME_METABOLISM	361338
M5945	HALLMARK_HEME_METABOLISM	25709
M5945	HALLMARK_HEME_METABOLISM	25374
M5945	HALLMARK_HEME_METABOLISM	60414
M5945	HALLMARK_HEME_METABOLISM	688972
M5945	HALLMARK_HEME_METABOLISM	140927
M5945	HALLMARK_HEME_METABOLISM	292737
M5945	HALLMARK_HEME_METABOLISM	364837
M5945	HALLMARK_HEME_METABOLISM	362202
M5945	HALLMARK_HEME_METABOLISM	24779
M5945	HALLMARK_HEME_METABOLISM	65207
M5945	HALLMARK_HEME_METABOLISM	313507
M5945	HALLMARK_HEME_METABOLISM	312656
M5945	HALLMARK_HEME_METABOLISM	314251
M5945	HALLMARK_HEME_METABOLISM	29421
M5945	HALLMARK_HEME_METABOLISM	305895
M5945	HALLMARK_HEME_METABOLISM	298485
M5945	HALLMARK_HEME_METABOLISM	27137
M5945	HALLMARK_HEME_METABOLISM	304024
M5945	HALLMARK_HEME_METABOLISM	652956
M5945	HALLMARK_HEME_METABOLISM	362776
M5945	HALLMARK_HEME_METABOLISM	362048
M5945	HALLMARK_HEME_METABOLISM	305475
M5945	HALLMARK_HEME_METABOLISM	306570
M5945	HALLMARK_HEME_METABOLISM	366998
M5945	HALLMARK_HEME_METABOLISM	293522
M5945	HALLMARK_HEME_METABOLISM	289257
M5945	HALLMARK_HEME_METABOLISM	303200
M5945	HALLMARK_HEME_METABOLISM	140923
M5945	HALLMARK_HEME_METABOLISM	64037
M5945	HALLMARK_HEME_METABOLISM	294141
M5945	HALLMARK_HEME_METABOLISM	171086
M5945	HALLMARK_HEME_METABOLISM	25283
M5945	HALLMARK_HEME_METABOLISM	297025
M5945	HALLMARK_HEME_METABOLISM	361396
M5945	HALLMARK_HEME_METABOLISM	294210
M5945	HALLMARK_HEME_METABOLISM	682829
M5945	HALLMARK_HEME_METABOLISM	309070
M5945	HALLMARK_HEME_METABOLISM	497078
M5945	HALLMARK_HEME_METABOLISM	29219
M5945	HALLMARK_HEME_METABOLISM	170577
M5945	HALLMARK_HEME_METABOLISM	362087
M5945	HALLMARK_HEME_METABOLISM	310218
M5945	HALLMARK_HEME_METABOLISM	54231
M5945	HALLMARK_HEME_METABOLISM	25246
M5945	HALLMARK_HEME_METABOLISM	294515
M5945	HALLMARK_HEME_METABOLISM	304666
M5945	HALLMARK_HEME_METABOLISM	360643
M5945	HALLMARK_HEME_METABOLISM	301164
M5945	HALLMARK_HEME_METABOLISM	360681
M5945	HALLMARK_HEME_METABOLISM	29739
M5945	HALLMARK_HEME_METABOLISM	366854
M5945	HALLMARK_HEME_METABOLISM	24437
M5945	HALLMARK_HEME_METABOLISM	362454
M5945	HALLMARK_HEME_METABOLISM	94267
M5945	HALLMARK_HEME_METABOLISM	300849
M5945	HALLMARK_HEME_METABOLISM	361381
M5945	HALLMARK_HEME_METABOLISM	305095
M5945	HALLMARK_HEME_METABOLISM	116599
M5945	HALLMARK_HEME_METABOLISM	25172
M5945	HALLMARK_HEME_METABOLISM	366262
M5945	HALLMARK_HEME_METABOLISM	29338
M5945	HALLMARK_HEME_METABOLISM	100190936
M5945	HALLMARK_HEME_METABOLISM	499084
M5945	HALLMARK_HEME_METABOLISM	301509
M5945	HALLMARK_HEME_METABOLISM	25424
M5945	HALLMARK_HEME_METABOLISM	361069
M5945	HALLMARK_HEME_METABOLISM	114499
M5945	HALLMARK_HEME_METABOLISM	361070
M5945	HALLMARK_HEME_METABOLISM	296988
M5945	HALLMARK_HEME_METABOLISM	308652
M5945	HALLMARK_HEME_METABOLISM	300947
M5945	HALLMARK_HEME_METABOLISM	25701
M5945	HALLMARK_HEME_METABOLISM	361619
M5945	HALLMARK_HEME_METABOLISM	686087
M5945	HALLMARK_HEME_METABOLISM	306000
M5945	HALLMARK_HEME_METABOLISM	58976
M5945	HALLMARK_HEME_METABOLISM	140669
M5945	HALLMARK_HEME_METABOLISM	50690
M5945	HALLMARK_HEME_METABOLISM	64678
M5945	HALLMARK_HEME_METABOLISM	309301
M5945	HALLMARK_HEME_METABOLISM	64550
M5945	HALLMARK_HEME_METABOLISM	24336
M5945	HALLMARK_HEME_METABOLISM	192178
M5945	HALLMARK_HEME_METABOLISM	117243
M5945	HALLMARK_HEME_METABOLISM	311880
M5945	HALLMARK_HEME_METABOLISM	289197
M5945	HALLMARK_HEME_METABOLISM	289353
M5945	HALLMARK_HEME_METABOLISM	24248
M5945	HALLMARK_HEME_METABOLISM	78958
M5945	HALLMARK_HEME_METABOLISM	287168
M5945	HALLMARK_HEME_METABOLISM	161475
M5945	HALLMARK_HEME_METABOLISM	290985
M5945	HALLMARK_HEME_METABOLISM	81916
M5945	HALLMARK_HEME_METABOLISM	100912489
M5945	HALLMARK_HEME_METABOLISM	298702
M5945	HALLMARK_HEME_METABOLISM	361300
M5945	HALLMARK_HEME_METABOLISM	24170
M5945	HALLMARK_HEME_METABOLISM	89833
M5945	HALLMARK_HEME_METABOLISM	24171
M5945	HALLMARK_HEME_METABOLISM	498333
M5945	HALLMARK_HEME_METABOLISM	296973
M5945	HALLMARK_HEME_METABOLISM	84360
M5945	HALLMARK_HEME_METABOLISM	684111
M5945	HALLMARK_HEME_METABOLISM	24439
M5945	HALLMARK_HEME_METABOLISM	684297
M5945	HALLMARK_HEME_METABOLISM	246294
M5945	HALLMARK_HEME_METABOLISM	313644
M5945	HALLMARK_HEME_METABOLISM	287478
M5945	HALLMARK_HEME_METABOLISM	360610
M5945	HALLMARK_HEME_METABOLISM	309918
