ID	S4P1_C10	S4P1_D10	S4P1_B10	S4P1_A11	S4P1_F10	S4P1_G10	S4P1_H10	S4P1_E11	S4P1_C11	S4P1_D11	S4P1_B11	S4P1_G11	S4P1_A12	S4P1_F11	S4P1_H11	S4P1_D12	S4P1_B12	S4P1_C12	S4P1_E12	S4P2_D01	S4P1_H12	S4P1_F12	S4P1_G12	S4P2_F01	S4P2_H01	S4P2_G01	S4P2_E01	S4P2_G02	S4P2_F02	S4P2_D02	S4P2_E02	S4P2_B03	S4P2_H02	S4P2_C03	S4P2_A03
SCAND1_9782	8.44502993027399	8.38859585247381	8.39981672686934	8.13039146017062	8.43538256420613	8.52711420174168	8.43381150797958	8.44225788439166	8.52168517033434	8.37049055536351	8.70252266065032	8.40013948102706	8.58609446565528	8.51383345781216	8.38992927726529	8.42514392073469	8.55153033761781	8.42275009714633	8.53055094085468	8.47652692119553	8.32289286519764	8.44025487593628	8.55522182235556	8.31495976278987	8.48983024727354	8.39290909257906	8.30537369483504	8.41926466967065	8.28724554165016	8.4987583235952	8.46413977521572	8.40641717772692	8.21804340942871	8.47534894140616	8.51254987692711
MAN2B1_9177	7.23493933648049	7.53735354471213	7.61895318350092	7.80070130172666	7.53367086884629	7.72415526683802	7.61063924681531	7.71231078482536	7.24717419502699	7.45972466703164	7.61941191415717	7.726904981359	7.10168696230463	7.63355874534796	7.61720391343342	7.56542352901966	7.64632232162266	7.57109481547331	7.542279115869	7.43547580866253	7.44171480791511	7.50214662687066	7.21124660557448	7.25500884714814	7.54828269945627	7.3659911105238	7.41458677534525	7.53796374680421	7.40553239952294	7.53850753460046	7.41861406350412	7.50082559587832	7.80364065282231	7.45003162230646	7.63305322249239
SULT1B1_32942	11.2385956777939	11.3923210528791	11.4767238099223	11.5342031156241	11.133069576702	11.5506871456402	11.2002555263977	11.7118377033698	11.2115227144953	11.103383476831	11.3002768097319	11.4610958332436	11.4646934665869	11.2386237327017	11.6529119048055	11.4403122333822	11.0345170145712	10.9727800500177	11.6066521765193	11.7445621663345	11.4784276051577	11.2557404460949	11.483757672099	11.3622298173767	11.0674556051174	11.04215356544	11.6250731222875	11.1639141687391	11.4359025921268	11.1363456175154	11.455412244654	11.4612818045824	11.8435651384444	11.4004450390703	11.7150941506263
CEACAM1_8277	6.74284178289749	6.92316652380909	6.71878447067163	6.40461892598949	6.68226283615535	7.00022608557819	6.92048999828667	7.0083877615405	6.75587195553211	6.80407124993311	6.83019076937084	6.56829242177594	6.77868780572107	6.72024338533663	6.8899371135778	6.81226771731591	7.00336848641769	6.91430082112135	6.5522161390769	6.62291029188569	6.93952650002207	6.8861767963804	5.93573475698499	6.80214067561668	6.77617001920633	6.83386837812011	6.87659382217796	6.73303183514936	6.74643275647053	6.60043254887267	6.50115523640021	6.77462695970925	6.61620921260054	6.75517405384998	6.45736138217731
FCER1A_32292	0.605386056266809	1.37780622602694	1.24932711623415	1.36953841629009	2.25295717266545	0.460269707557057	1.45097581805077	1.216483678291	1.14485639518115	0.27188976654706	1.97817479812367	0.738384722503071	0.487697334717794	2.09209574038331	1.6646806952106	0.986476165441196	1.26236846458121	1.33190721550508	1.44892259144505	1.02186977422901	0.850173477668472	1.60038480603084	0	0.451465249537323	1.57562145912391	1.73964553931735	1.16030627097617	0.765682575434371	0.329904055835976	0.900824482458996	0.825590358410967	1.16493252242043	1.14650780654992	0.884417709914899	1.5141364250155
TSPAN6_10096	1.95144678840371	1.98880036928304	2.15161952057025	1.89344797353232	2.0801475764191	2.55713727046335	2.38155212039929	2.24815726164357	1.87370715489945	1.62006241209626	2.39952136949635	2.22517867406945	2.00595247805051	1.811682813018	1.83392606428369	2.14883278336272	2.64289713695998	2.26104364856473	2.33249662365045	1.76749128817875	2.24671691697816	1.45518729350547	1.34703566575295	2.22474526206459	2.49095258924204	1.73964553931735	2.2342395266359	1.26324382588122	2.02968517517864	1.93288562542601	2.39161117962566	1.96293035516704	1.33182972275692	2.26516299614192	2.23650978901082
WARS_33156	4.62778508956065	4.28537107684232	4.68882339603357	3.79673261461276	4.29012223257816	4.33383507056435	4.37964399424981	4.18660778339961	4.00174737597179	4.3424918143398	4.39541017396346	4.41841671904467	4.06056597819298	4.54495430401776	3.88868068328825	4.40036451167996	4.4811122310958	4.55504274202151	4.23856446394917	4.07053958981088	4.48580064453534	4.37446763186284	4.16854399565275	4.22006377315262	4.20911339110523	4.39786969316118	3.82516007300049	4.4597742901617	3.70881624807464	4.58370062012423	4.5600183900789	4.10004873108825	4.28614558484092	4.23008057565831	4.08440373250113
NGRN_9310	5.14614456846282	4.95042512962521	5.14700662696328	5.04018427483587	5.46974831357481	5.39101464874423	5.03148923122556	5.04403325054458	5.08515949661336	5.18014852768613	5.10469076549741	5.18666957292246	5.40691484655851	5.18579780304457	5.09374854281963	5.20237441505166	5.16881492851815	5.35603629632288	5.01921606866721	5.27749359605412	5.30489242532807	5.01589839542932	5.084757228698	5.26595037865678	5.04528237081999	5.26425481591829	5.20227714717026	5.21175093651459	5.02690463489548	4.85624026767092	5.29377051566503	5.02102471678942	4.95609853560584	5.05088199717699	4.88687600320148
MVP_9266	3.22375816073838	3.09370645796969	3.62792985853752	2.63323898417304	3.45345912039221	3.37781436826519	2.89536234558786	3.66602198830377	3.54336255479636	3.5839500580426	3.25588768198789	3.46265489372501	3.2397502746553	3.43175794952732	3.30437250992889	3.26103749873566	3.38439853778905	3.50697952812532	3.31303464387184	3.4989514956806	3.79113505261616	3.44239799096699	3.3594274724	3.58770710878313	3.40232469269952	3.28883714677074	3.3880113247288	3.12133312979582	3.24468658864754	3.56549469943831	3.51418684325312	3.60644762028179	3.15210707799835	3.10671255692394	2.94159482046121
UGDH_10131	7.33616580842105	7.2124862980817	7.22308107600377	7.48622767444264	7.2370323389422	7.21250325555012	7.05825174455702	7.16519590715498	7.34285094962262	7.22590569483615	7.43563114142701	7.10855495684626	6.96206371543686	6.9746739656643	7.04456171696596	7.1726833110072	6.99943056120837	7.56725251514111	7.29454746974295	7.25582365384769	7.37816341212072	7.51365245196454	7.56886113979969	7.32279776853932	7.6202426644119	7.29969910307077	7.05691091063917	7.31822153585811	7.03632088934399	7.28540197828375	7.38234612223384	7.21747353360946	7.39920720836097	7.29545284486705	7.28023565127239
CCNF_8228	2.13389482731785	1.61141262962846	1.61633782460206	1.23732534474836	1.3863984044532	1.5255652724251	2.57387935252298	1.07256112953041	1.29483505513706	1.16628482328196	2.39952136949635	1.73944815341605	2.14363599709061	0.809953214292601	0.990273282674166	1.88701199015926	1.78578561011559	0.814489901815352	0.899191469123299	1.90617115103212	1.04983303842133	1.60038480603084	1.34703566575295	1.30434365120539	1.21438952285862	1.46186813801995	1.16030627097617	1.92626394409033	1.01985782838323	1.6634957375714	0.659189401105895	1.96293035516704	1.49603312053537	0.884417709914899	1.69043213813224
