ID	S5P3_D01	S5P3_E01	S5P3_F01	S5P3_G01	S5P3_E02	S5P3_D02	S5P3_F02	S5P3_H01	S5P3_B03	S5P3_H02	S5P3_A03	S5P3_G02	S5P3_C03	S5P3_D03	S5P3_F03	S5P3_E03	S5P3_H03	S5P3_A04	S5P3_G03	S5P3_B04	S5P3_D04	S5P3_F04	S5P3_E04	S5P3_C04	S5P3_A05	S5P3_H04	S5P3_G04	S5P3_B05	S5P3_D05	S5P3_F05	S5P3_C05	S5P3_E05	S5P3_A06	S5P3_H05	S5P3_G05
NOLC1_9330	4.61637430760701	4.50252562329455	3.93554536918643	4.18593116978196	3.87975045771019	3.67007908183337	3.80775267521977	4.78635336876826	4.19608982345539	4.07566912836411	4.24580376704715	3.90284385399245	4.08228394594017	4.0081791947819	4.04101365524472	4.19976193007532	4.1645905030604	4.30552053395865	4.49312514087212	4.24567422154659	3.37396056622641	3.92675305259146	4.09994329398611	4.23385665258536	4.40105360565863	3.90671796230731	4.38198499112701	4.45162292014152	4.13827213384376	4.16400986985877	4.36613592205291	4.35892779192702	3.68899744747097	4.3093424600518	4.7574905074849
PDIA6_33272	6.2355235903911	6.23284671902298	6.47450258502556	6.21905992760926	6.47266514699509	6.4056619652159	6.37606186876605	6.42141048904391	6.14613486293116	6.57422826424139	6.15692251494609	6.48221206380182	6.77500807858121	6.4003004234948	6.36509673517716	6.23934553381323	6.62958197949318	6.35236828479476	6.61063532505714	6.26020197647727	5.90516994049437	6.40338291751911	6.33214190746652	6.60954190140067	6.4443973290896	5.87981529139873	6.57194635259341	6.44868244550404	6.60815658612345	6.30488232431159	6.61137598898707	6.39779607256066	6.46347344711141	6.20570089790828	6.66286642685677
PLD4_32807	4.98124838128506	4.35757716405397	4.78047614978931	5.0419600866081	5.30075620395651	5.1229772564482	5.30608619747668	4.88583680641228	5.06486758388956	5.42145853701905	4.9554279345048	4.66825940653596	4.77713443018796	5.02175035395056	4.89020817309259	4.88686979822221	4.89178143780934	3.99001003496422	5.00031969424404	4.7439535249984	4.35161015604019	4.90767040515976	4.68966894209101	5.53697777747758	4.96867029522677	4.6668858968815	5.17747455662621	4.62661638659375	4.8309063408189	4.81158200819511	4.72355012703238	4.57124104565341	5.05902026712237	5.0563074137175	4.83775205645496
PPARG_9537	1.74537857838502	0	2.8789134651644	0.290881100088043	0.753624045875491	1.59011523554094	0.923581224619098	0	1.12282382791884	0.911653034705665	1.46119894168547	0	1.45772503888916	0.803419639924169	1.02201894981746	0.35643721039761	0.845489011264373	0.281895441170548	0	0	0.595446945308916	0.485657356635238	0.303371222115303	0.738192493490372	0.570464112520466	1.21670600492101	1.13949479599723	0.645570682538683	1.075390194836	0	0	0.784878000543002	0.687166490595551	1.63837714193546	1.19505936581297
TNFRSF17_33028	0	0	0	0.290881100088043	0.753624045875491	0	0.534469024223522	0	0	0	0	0	0	0	0	0	0	0.517610643709911	0	0	0	0	0	0.290064428054168	0	0	0	0	0	0	0	0.239687228247465	0.384115072705026	0	0
PIK3C2A_9479	7.51655815068746	7.51144953842166	7.51313143741695	7.40077001724776	7.72291671559452	7.58511072232667	7.45476065454862	7.42955124785851	7.5833983562194	7.536141081141	7.49235794015137	7.5021605391484	6.27870236134321	7.56922189676072	7.53532078567481	7.57966870769532	7.3413427479105	7.4822991086944	7.62199753733948	7.40921472879232	7.86924589151447	7.54923900866121	7.57940680957172	7.21790343060133	7.44816121004114	7.67090271125391	7.64892853109379	7.3633797196526	7.5522035238991	7.57722780200916	7.28101107395075	7.53130279989976	7.47767167075494	8.04434861583787	7.62590081398268
RPA2_9722	6.01181679459659	5.65227338376499	5.42100099061969	5.698559777159	5.46660873218448	5.72639422467885	5.77634294287901	6.00092018457639	5.62804735194912	6.15979019783826	5.7675968321872	5.67288098738966	5.83025444634832	5.85823774167374	5.68670178744419	5.60419760449584	5.93930141817449	5.68030583532041	5.73594298155006	5.66002095888712	5.84231965657733	5.94565204577834	5.95061797218964	5.71266503084886	5.62227504660267	5.75903187776258	6.00359163086903	5.7180534473188	6.00260442810313	5.52369297885301	5.70217745669742	5.7585317434214	5.98952740175616	6.05545136555038	6.04986710575839
IL6_8897	0	0	1.0421725988601	0	0.425471550953296	0	0	0	0.224345171039488	0.526669677118178	0.285900913836985	1.73393160261342	0.284921080216169	0.803419639924169	0.270411459010584	0	0	0.281895441170548	0	0.367196946252459	0.226895087722421	0	0.553900432828016	0.290064428054168	0	0.462921203986517	0.679441199974605	0	0.288604715039747	0	0.532029840659222	0.239687228247465	0	0	0
PRDX3_32368	10.2445744670358	10.3230342625136	10.2473553739492	10.2487259999297	10.3837046906592	10.3371388630321	10.0838155731045	10.1949790134137	10.1920597462117	10.3412350501761	10.1779725099095	10.1559592068327	9.85437785920871	10.2956586052109	10.3260657841597	10.1123186899039	10.2108592176223	10.3219216033467	10.3563792633327	10.2177286518501	10.0424248070474	10.2896721215275	10.369092633649	10.2025987195021	10.3395279726497	10.2809933663491	10.2397793609716	10.2886016476107	10.2668886228317	10.284220873663	10.2519187476391	10.2314321688831	10.2505181953068	10.1364559136987	10.3628744282338
KCNK2_8944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290064428054168	0	0.249948828337894	0	0	0	0	0.290402110028291	0.239687228247465	0	0	0
NAAA_32484	4.16513720329522	3.62938093240358	3.93554536918643	4.45932655165476	4.12635733356064	3.97685689382231	4.17309073802253	4.56409152892514	4.15580483254503	4.57961421496426	3.95096380595955	2.99620651255772	4.54046432194647	4.59109426865545	4.11153134619453	4.17758941859919	3.93957702272766	3.8673868313241	3.89566833517026	3.87013613759569	3.65321142151085	3.88827747075017	3.66689663882077	4.33283391565457	4.20633406946601	3.9602985529193	4.55808235010717	3.83414611512441	3.92346648225695	3.80153940509139	3.91148157325791	3.37827661010606	3.7556802922003	4.06631360566382	4.12978947164501
CEBPB_8282	6.91879456188323	7.03940229317087	6.73339486832744	6.54662140978412	6.94784227305033	6.73557001355179	7.01896099321674	7.27297526433811	6.64768366918132	7.12255219785375	6.73364478507462	6.72362519393993	6.5001787375051	6.86201493699818	6.99755596335441	6.74441231588419	7.39697030175154	7.0228462338324	6.66757072296543	6.65401221516679	6.34975982359705	7.05608306384963	7.24963428347751	6.53873967570163	6.31854638193937	6.47204140799111	6.87521471577932	6.88736025586756	7.05516526906187	6.84678805291276	6.68825512673243	7.0026868175141	6.9640978791014	6.56308351493679	6.69912812946659
KIT_8968	6.03270684610832	5.69815179249537	5.78203244669668	6.05909219319816	5.69392422151194	5.41126246462631	5.83418335987509	5.86122975500154	5.88374714211497	5.7034768511667	5.9423102736173	5.76833271289979	5.88990534077305	5.9653622784147	5.82952311716684	5.46467128153099	5.84744660032139	5.624604555642	5.8092162769548	5.80916798616834	6.17034058817455	5.78215174244165	5.67472268017778	6.16177236039698	5.73166199823497	5.89365258871305	6.01705441952171	5.65481709001094	5.78229969247699	5.83178914650833	5.61952798338627	5.78714500712412	5.42955394554079	6.23174938045153	5.9630630946277
ECSCR_32931	3.72625433443119	3.10156139462576	3.66136103074709	3.21184186596833	3.31009233967039	2.88114073636249	3.61001781434408	3.68034194833973	3.67550894214794	3.63872221655756	3.25515065515645	2.7688886593142	3.65216655203811	3.62816733850337	2.8448984505179	3.39627617448066	3.67286511587283	2.94289469695084	3.59777165928563	3.95347161076471	3.613613358175	3.32265413799971	3.69323687386749	3.27576699104506	3.60348130819742	3.60415806967785	3.56405468017716	3.65183681251345	2.89186500044965	3.55498300717809	3.4927672389484	3.35298012860316	3.29964207758205	3.87178957469414	3.7695090703413
IYD_8933	8.3577416777785	8.28504319703395	7.83766074332609	7.99935068706847	7.90116806188825	8.32360235619662	8.15402254904969	8.357658992748	8.19347643061958	8.34358949321426	8.04562207154672	8.39726726162124	7.98902685753777	8.21634047334283	8.266599133472	8.14150115542256	8.2289478435817	8.3235994155301	8.09340140214049	8.09209097491745	7.72456519930906	8.22769781377733	8.22358371145098	8.15562106951861	8.0343761587539	7.81602116301185	7.97460270575101	8.23070212178327	8.07956402456355	8.09389571120582	8.01550511294118	8.2509501044157	8.21535013825262	7.9090696118335	8.14411775565593
FKBP14_8647	5.89117953689402	5.7279464051692	5.93973462413665	5.94340411054578	6.00256971065675	5.68939621855557	5.9006633936049	5.73350864704347	5.8121124230731	6.00013031255169	5.79062860869606	5.99573162450748	6.08813077607415	6.06507934918096	5.80313330426014	5.78372498720607	6.05621201783723	5.88907472154012	5.68494138602182	5.85323435209571	5.79442446397804	5.78738844393525	5.86631557916322	5.70652564423035	5.97355743880031	5.73873236454605	5.86901004222598	5.80071158188209	5.69864714272182	5.89591471273045	5.82074811992343	5.83360770653992	5.50901865369813	6.13253121635772	5.72354790762533
MYO1F_32715	2.51239288967183	2.08748306749808	2.23500486659881	2.7672453399574	2.44867586253598	2.66947067718013	2.67376167283548	2.56683101358266	2.71196765586473	2.31190959686655	2.17208476910699	1.73393160261342	2.59021950298526	2.94618751069007	2.66901455090221	2.6610532651476	2.76071794900225	2.46770061413546	2.60661197034987	2.06636048016432	2.48503142481192	2.67875258123352	2.56426055626043	3.02258729043188	2.769774826378	2.41975285538505	2.81048283138098	2.73196081031522	2.75657886183982	2.42785759385705	2.26023006474857	2.59946688902894	2.47920095438234	2.4881341676252	2.42879754246047
SERPINB2_32911	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246478921234387	0	0	0	0	0	0	0	0	0	0	0	0	0.379354420036733	0	0	0	0.532029840659222	0	0	0	0
TYMS_32803	8.25036874130848	8.003778481463	8.12449983865889	8.35772299526603	8.14966789603249	7.8677414131979	8.06261248473324	8.1532163436018	8.01168133259632	7.9189116904217	7.87293643531024	7.90357397218036	8.23259256807567	8.17508814285246	8.0780665567344	8.04222811309095	7.99211726227236	8.08190812093935	8.20847223634433	8.129901589356	7.99881067425351	7.84629323658319	8.05355606959308	8.11215933926594	8.02902849864262	8.02846851511816	8.18751949702329	7.99572909207465	7.857863449902	8.10123757042182	8.0389343155319	8.01933171363987	7.88944735250215	8.01679126914835	8.20085924270135
RT1-S3_9763	6.78975267043082	6.4892051172553	6.83728653902549	6.86130780517965	7.08537664132943	7.32659332609889	6.87206443614699	6.42141048904391	6.99840019531511	7.25329302966192	6.92793694803765	6.84536715094283	6.67065270909598	6.83165935265569	7.0022034448431	6.70619988899415	6.83234380888402	6.44103329827022	6.89215626182481	6.44433183929955	6.71040616915496	6.86374701161698	6.47182551775242	6.814680315871	6.88123993430305	7.24748721803926	6.97171021550082	6.41568290771952	6.76031833845443	6.65771191170504	6.51617793129667	6.75483539027683	7.08247944766579	7.5613157397541	7.24675462183202
KIF20A_8961	3.09238511993243	2.79876444028675	2.06280543696331	2.61774651891768	3.31009233967039	2.32810917192311	2.33218683666177	2.30452625929717	2.18052480206572	2.84165077050218	2.54145780765718	2.49893027573881	2.95766429771718	2.91088393615747	2.92540262757882	3.09879499986119	2.37395076326172	2.41029315478509	2.85752276375554	2.7020018784665	2.52826598041827	2.20226522372515	3.12479357831658	3.20784765743445	3.1703289101386	2.69728078192791	2.46241749728957	2.73196081031522	3.12945506946812	2.37345448436021	2.8566811553244	3.37827661010606	3.25423923097842	2.4881341676252	3.20993244894418
STAT1_9957	4.2024905191248	4.39520226956737	3.53521505135067	3.77958237796836	3.35914270845497	3.1223105162647	3.85322414089435	2.98095592917748	3.61736199239947	3.9578956263229	3.70646696772118	2.99620651255772	3.92527171432751	3.71259972940178	3.33208892483344	3.82499548507222	3.76030195391579	3.55943776277461	3.51258458833287	3.89845287423953	3.14313583727011	3.80810400817483	3.43683286518349	3.40270578389793	4.20633406946601	3.43783716337717	3.44957045182644	3.7152011065236	3.76798610289335	3.9390021782383	3.68009908589568	3.67218572034019	3.46818554445064	4.3093424600518	3.59575018859538
NOTCH4_32539	6.29725254165068	5.75713812788027	6.30123094168176	6.2532611231113	5.7034523191399	5.89836333967667	6.21121984566568	6.2638983188817	6.16655341336492	6.22921831569467	6.07486763063393	6.07254370328574	6.46851472420102	6.22454323022845	6.13900175927836	6.06913157640134	6.36945871476104	5.97076793333189	5.90703565038696	6.32422554247644	5.78108138157408	6.18269322673053	6.17279743049862	6.38960974886166	6.02281521284036	6.33339578319704	6.04360886732086	5.93984488155471	6.18931015592665	6.2110512512245	6.13641950680613	6.00985247142839	5.93302091202326	6.10461021202558	6.02722523998583
CGRRF1_8300	8.28342792659339	8.53092035933641	8.28988821902681	8.25702732894816	8.17042856333037	8.19752040064047	8.22492764586841	8.36198472080131	8.26859828112296	8.21472278205306	8.12024703652684	8.3517621297218	8.11594367506832	8.28257665039371	8.20544423915793	8.02525627084639	8.33154446244936	8.1623495959472	8.23419894571918	8.18122497472551	8.06819919099489	8.28342923639962	8.30910028394469	8.11099774006041	8.13114032381754	8.19510473297638	8.16954781985396	8.04588519392116	8.18871178709893	8.25302913774882	8.21381346396402	8.23977990692232	8.15795361150872	8.05897200365149	8.23336846774299
CPS1_32421	1.27004862853207	0	1.64092305963789	1.35823334719707	1.02079318233696	1.00386627541816	0	0	1.23018761127522	1.86536427274409	1.34153010151873	2.16655350552173	0.52274601760282	1.60852100040446	1.40556449685417	1.42307362978145	1.13442504374537	1.92800456923889	1.62413172292237	0.659640225996769	0.749537815395548	0.848355492029728	0.953152450013738	1.69017068646101	1.87479959707818	1.43428629893334	2.29568646121826	2.38755135607332	2.03577078511746	1.37466017392418	1.58824326055964	1.29036142729535	1.64865561153716	1.63837714193546	1.61507161561328
PIK3CA_9482	3.61983267584274	3.3516992969681	3.53521505135067	3.82576990522459	3.6624775575617	3.50954284593759	3.49996148766477	3.56500526859003	3.55677268274455	3.68887371901378	3.49838539906414	4.01088271092313	3.86168784698948	3.44285553218272	3.49921941497248	3.70610995979686	3.60362419346248	4.08479106725338	3.18568695336592	3.68746578140408	3.42059981449528	3.78734461312298	3.76948946800431	3.84415390164435	3.13093407442552	3.51147707629901	3.86137823456457	3.80531653767663	3.61992681545715	3.06487261351493	3.77714853916739	3.40313717096393	4.22445895696004	3.55555569458368	3.65602524854351
MYPN_32601	2.38821456936161	3.10156139462576	1.64092305963789	1.22670782257571	2.03107846025213	2.00579553459746	1.48214400929702	0.989148475194009	1.94867439248272	0.526669677118178	1.9445689934629	1.73393160261342	2.30164180250455	1.60852100040446	2.03290367065847	1.2638166737353	1.67419065835931	1.32799665494658	1.82593142981827	2.06636048016432	2.34696392380555	2.32257348458411	1.39953895708078	1.78644734974863	1.87479959707818	2.19979286458331	2.10713754732557	1.57301230582419	2.03577078511746	1.92138659831954	1.58824326055964	2.26167213747565	1.7826066302585	2.09281095349325	1.73169442038424
