ID	S2P3_D01	S2P3_F01	S2P3_E01	S2P3_H01	S2P3_D02	S2P3_E02	S2P3_G01	S2P3_H02	S2P3_F02	S2P3_G02	S2P3_A03	S2P3_D03	S2P3_B03	S2P3_E03	S2P3_C03	S2P3_H03	S2P3_F03	S2P3_G03	S2P3_A04	S2P3_D04	S2P3_C04	S2P3_B04	S2P3_E04	S2P3_F04	S2P3_G04	S2P3_H04	S2P3_A05	S2P3_B05	S2P3_C05	S2P3_D05	S2P3_E05
SNX7_33286	7.21280835292499	7.3734413305447	7.10123961443127	7.15466057847847	7.72024925546254	7.11109310942596	7.66192372499518	7.129675481143	6.91924005724597	6.71209627127783	7.40633071223946	7.45641770893613	7.54388718757247	7.60732410104752	7.41081560198456	6.26093036452816	7.10552874449859	7.4175743304876	5.98671694948825	7.06313197773765	7.14824412690119	6.90594249865542	6.74031696342397	6.04549401676905	6.05910860184255	6.82990347182291	5.49552563009239	5.34095171635936	6.94081772442658	6.49717772299898	5.93427977690159
GPATCH4_8740	4.45786592667258	5.28128230487112	4.36120244303991	4.91711599904983	4.96920806331991	4.52197840942099	5.02088649380191	4.7098799871207	4.65380710249984	4.02175606476577	4.95239798043924	5.13693792906637	4.9290894955334	5.21618261240523	5.08564862303715	4.17805966141104	4.7086294256993	4.92775715412618	3.88042088464056	4.80055569966924	4.96413703968551	4.44081755811323	4.66271425600164	4.98182234469666	4.10625658226676	5.45001462999996	3.3957160316542	3.94433544257925	5.55458483291595	5.08806901554041	5.02538618668775
NR1D1_9357	2.02491487569521	1.17821079284832	1.69354585523265	0.653345777336004	1.13554135061011	1.34601454438295	1.87892638796947	1.13658792548851	1.80762633207146	1.53873127241221	3.23100025056606	1.6678763028755	1.58709333030171	2.62470199691887	0.465722633273	1.23547981006853	1.24592750075557	2.11358974795247	1.59136206423702	2.69030023045414	1.78400424330355	1.80163744721101	1.89782825644425	1.43927789887448	1.9554085226636	3.89549290672435	1.41738607732127	0.894812527981857	2.37904174890817	1.32795038981047	1.047181508214
DNAJB6_8481	4.4238822904771	5.15912002973417	4.15046242464521	5.07254555889589	5.14217989685599	4.42174030978119	4.99082527967829	4.58935190902134	3.7552393201545	3.84174392741126	4.64207225536511	5.10077656537443	5.05621026817162	5.11224973229771	4.99375234255674	3.34248732044614	4.53455814579671	4.86577972265864	3.68896269579869	4.16747711076911	4.93299879089202	4.02956773771507	4.06435794808334	3.74533625770295	3.10234451563828	4.91928792707136	2.87771341813482	2.85407941912575	4.6625959681144	4.13873536986525	3.85177484467552
RPS27L_33046	1.34189429833505	1.53328390945932	1.08219402987627	0.653345777336004	0	0.470429880777246	0	0	1.41527498583315	0.965466207938866	1.01952215854844	0.725295778559392	0.849417809238971	0.28133075230535	0.817228523763915	0	0.753480374934564	0	0	0.265458106268268	0.289438200129525	0.271640487426214	0.505346584463879	0	1.03325666639768	0.279255731116901	0.415977389338475	0	0.288244225002787	0.720137467750151	0.713601903549008
PIGX_9477	8.52288199215215	8.27516356887943	8.63729009071789	8.68547012747845	8.51447344761151	8.5296619622377	8.69843532601697	8.53554388184508	8.59594728424557	8.61675985681903	8.37479984152154	8.53677881577112	8.54234529703656	8.39429705186648	8.61439752284604	8.64786822876963	8.5115958719406	8.59813220807981	8.63394460271212	8.55282570432928	8.44210753958436	8.5297145395792	8.58878801986577	8.40643696005304	8.61441418594334	8.52237510599308	8.38816868750287	8.56896905554906	8.51269838776818	8.52118374815435	8.63333646488683
ALAD_8017	5.11962447796023	5.82197087441852	4.79774371730796	5.09689715685824	5.36804655107348	4.95748449362696	5.21541336348134	5.1722944282112	4.91525075233989	4.0634561889594	5.02246784107943	5.52586618905623	5.54538462570933	5.31312860908762	5.40393121365435	4.33153859938088	5.21419055270412	5.08834105691776	4.75437185261588	5.118399230633	5.31754813412039	4.24979698893412	4.81020907463112	4.34044287839392	3.94404192302212	4.92943476414496	3.95771018151366	4.02270394258265	4.98824372832141	4.7375667180561	4.41029267542256
MTHFD2_9261	3.19940689503218	1.81799936808243	1.92339026510197	1.44277607045003	1.92334813065288	2.58779443975984	3.27851125978431	2.45805800324821	3.01528330128731	2.74763801908597	2.30386305024364	2.58692559800642	2.58762554631139	3.32815373547574	3.5445162517292	1.12781278297478	2.88778112209624	2.4873680021364	1.5009582602125	2.81977651457436	2.44447763858988	2.47455391377312	2.19075602903124	1.91905698180097	2.44578385754569	3.64762621613038	2.0028178352063	3.79602909693533	2.9737489665683	3.36156142536654	2.33704231492732
RNF167_9717	8.11248884206853	8.32998341271568	8.00478819879298	8.11721688108517	8.56094076119342	8.12790452240573	8.42817214857694	8.1429851383372	7.8881066941225	7.83727451491853	8.33481338620535	8.59886320086385	8.4617976658907	8.43435819281021	8.43384857997138	7.33253813193269	8.10866985393752	8.35137873732467	7.40418949715685	8.02004998140782	8.0829566320501	7.81486100404228	7.82178889822924	7.51140639029893	7.47477667448189	8.18394630644056	7.03531356453928	7.19847216024603	7.96844117639322	7.75288749275371	7.73483128294162
EPHB2_8566	4.58631978464172	4.4899482668514	4.39989317740738	4.67981192840066	5.23681030770648	4.86508364847544	5.62071030197132	4.15222067510346	5.01159543495393	4.29112769865659	4.97613474984919	4.76179490484671	4.15682109083555	5.22451496082553	6.46665234069566	3.75809174800259	4.12602443281191	5.04425445267717	3.93323176901481	6.10173242742024	4.36109843546962	5.33500256447288	5.06645454286546	4.55262569825622	5.09722263565703	4.14227907034048	3.56822348932286	5.03547546930708	4.61130465873047	5.26039765199944	4.01293870505366
SNAP25_9907	0	0	0	0	0	0	0	0	0.502612103777465	0	0.227997188913112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPX4_32827	10.3867983089393	10.2433860896754	10.3310020687026	10.2396694783086	10.4678751833931	10.3594237276443	10.4341319133932	10.410256816979	10.3655173697655	10.4576110049192	10.3111881227434	10.3412352653819	10.6261599863264	10.4870519298332	10.3800564036918	10.1956501563031	10.4216090882023	10.319735899165	9.73238495251122	10.1308124797316	10.4304249253065	10.322305442208	10.2344017590246	9.56902764815864	10.108730296329	10.0661521958988	9.66463852844616	9.94614678679375	10.2342376090737	10.443973968166	10.1264812337497
DDX42_8455	6.47569216302771	6.75114341539476	6.71293382243529	6.50670675233493	6.59038923194204	6.67252194148712	6.56575614921711	6.62038983443651	6.44055264611542	6.78245460144291	6.44205381433288	6.72432385239077	6.54231955850899	6.8523457798651	6.65297158598787	6.34447059550828	6.96211519260201	6.83143050377653	6.21002305332475	6.52211778986779	6.58291933891404	6.42183778428118	6.46006833241434	5.9185489415033	6.27434830307749	6.54651219080927	6.46859947575739	6.6036151340976	6.5663427597553	6.38990045287146	6.03626634047007
UBQLN2_10128	8.3044821713234	7.62951464339621	8.58787719869671	8.09017940137621	7.91408598007091	8.32635518778913	7.84949626069835	8.31438143941048	8.21186143638992	8.81897983801528	7.95151421483313	7.90609645693553	7.91007236284137	8.02965329813078	7.72196329464896	8.73529861935102	8.20793672070858	7.89035190849784	8.69702076685943	8.45655419235541	7.80339771530383	8.68810671504753	8.78948863752672	8.63949037891411	8.85433691069816	8.07504786044677	9.0689406023189	9.02014395093814	7.98616614267871	8.40016242114835	8.65639931093401
SLC51B_32490	4.24080725799053	3.47296551671024	4.05671784862257	3.0783621109417	4.617133542589	3.73733113222472	3.63012039691746	4.24633689181061	3.08779810502418	3.39601482069464	4.3222221440559	4.30204118334763	4.33932044801485	4.25448007631338	3.96982677129483	3.13568745327399	3.85683432426067	4.09814917376015	2.65715719485756	3.24560856272276	4.16063658255062	3.60735463457742	3.49529552845531	3.04882323116614	2.63997186968952	4.56305301836248	2.70361841656268	3.38585215691389	4.74818889624956	4.53762566685586	3.51747598452868
GDF7_32373	0.596088932126379	0	0.640275492489395	0	1.76299495522569	1.72819634091543	1.22589572069811	0	0.874641839287121	0	0.598006580869034	0.725295778559392	0.486340425244839	1.55475506457183	3.00874949738241	0	0.297036779379115	1.48120649892478	0	1.38744050469526	1.07780445370279	1.16548003615336	1.03468113288645	0.715405024491026	0.607218572769936	0.279255731116901	0	0.894812527981857	0	0.720137467750151	0
ATG3_8099	8.16229118304442	8.49562909326766	8.12224562570165	8.21501623825314	8.49705332744144	8.190166910985	8.26820013811965	8.19111265998614	8.20779978864985	7.98563718536603	8.11545753203541	8.47367055116787	8.4821579254699	8.49588428301936	8.3579748717095	7.86507726792401	8.32569673691303	8.17988494568731	7.94511658983213	8.16620848875957	8.27108791195449	7.94549054542841	8.01313482268291	7.96497808467281	7.86960730246681	8.22571555481351	7.51020814851928	7.87364910613749	8.25829013628595	7.98930676771892	8.05366803126828
SSBP2_9944	3.42232034190864	2.43838824800797	2.83691268367888	2.62182999786827	2.88441283713415	3.35790862821603	2.812606686105	2.92454141572872	3.15684183808049	3.74254821354406	2.53451515693497	2.53366882656169	2.26556441582703	3.01888474513283	2.8652551220162	3.31820133031887	2.79578270603087	2.88740070381286	3.80685769173924	3.27601418035502	3.27268109604674	3.21524203033574	3.02341388410677	3.6985470831397	3.78882433538925	2.66430452633602	2.84453465456023	3.12669444235382	3.05277341974094	3.09631048209823	3.04476541004412
ECSCR_32931	3.35177472611182	2.87081796892273	3.39185774029438	3.63879558829046	2.53307476182023	3.96807651490594	3.77826740149013	3.79545479646174	3.51341626481839	3.63602517128344	3.53790355430126	3.90070038471168	3.35337938338914	3.44685272416612	3.61350371868098	3.41298465185352	3.43703952895679	3.75944857658093	3.17845145998578	3.668689298555	3.33753052896129	3.50576221613057	3.46821101631793	2.93233004875736	3.73313829782561	4.03359420657617	3.22574636361381	3.9840517581479	4.02321737267829	4.06625416763196	3.83030202782446
CCL7_32689	1.34189429833505	1.17821079284832	3.22949585498071	0.653345777336004	0.846398300211284	1.34601454438295	1.87892638796947	2.8059158637786	1.17013610253216	2.52693821701295	0.89222741063321	1.56546003369721	1.38047865455456	1.1965392504668	1.63019531235876	0.592611231527789	2.14707041868702	0.32880710866087	0.792541025801392	1.49475303370675	0.530398932071891	1.71324579871602	1.17529653453645	1.65067896725983	1.03325666639768	1.18992697164167	1.41738607732127	2.00280651457086	2.18220012983523	2.08293926315213	2.33704231492732
DEFA5_32324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IKBKB_8889	5.42466263107135	5.30452075515664	5.30543238338613	5.49526298189902	5.28189526388725	5.33354072111868	5.82193363296145	5.47409214275119	4.74632017892307	4.86316962452222	5.58743017054696	5.51216479027053	5.74729661620772	5.84329625010722	5.59799620512677	4.70376706219509	5.44370623593392	5.47624089145067	4.77380715109727	5.23906254422657	5.41090809094949	5.07614848812032	5.06645454286546	4.73756587907779	4.60215505117984	5.48483335785949	4.13282454964186	4.25147167796655	5.4992286113509	5.23582442373214	4.67407875246449
PSME3_32872	8.9309019278759	8.57182598157039	8.94424806955081	8.84493172389608	8.80311940736585	8.99513085223207	8.76433430107249	8.97846386346123	8.97024534276018	9.22021874297576	8.63487454320074	8.80184291867648	8.72974631011982	8.89933560120822	8.82661077107034	8.99144719411877	8.86986700379387	8.84376477439723	8.91891649623295	9.00256970870494	8.9457184209755	9.04683467270618	9.09411291901036	8.75045441042269	9.11071929776679	8.87256826298234	8.83505490074059	8.89225875270973	8.96747158712051	9.04303379854343	8.86283104251906
ALDH1A1_8022	11.2703215219712	11.800481858664	11.5436042202634	11.7245243966654	11.4265408357579	11.4794805557655	11.361657503516	11.601391427676	11.7812954856894	11.4406269599837	11.4274145865752	11.637915066658	11.6135729898337	11.1014615839561	11.4447605939555	11.6994369487958	11.6663802156987	11.6026105454637	11.9406931170385	11.5925663840292	11.5954510640403	11.3358025701938	11.6416999088936	11.7434744039107	11.7148878172843	12.0444305393535	11.7369113793052	11.8143114021576	12.2789283372244	11.8447454861353	11.9002790773417
SPRED2_9931	6.59502097275554	7.02038967062857	6.31770878087268	6.30199662558452	6.68852787002686	6.32943908537344	7.10411266993252	6.41281449076219	6.20820261359234	5.27170318261364	6.98878707760664	7.21348717728926	6.85865894746644	6.90513534974305	7.21938116810792	5.16514249055268	6.29884565272438	6.60736531094437	5.36690762114168	6.29599453145896	6.54566468267058	6.08133692759292	6.07649698371149	5.63771899292738	5.34022836660164	6.70256974880995	4.91052144850421	5.0164491275792	6.77883124337676	6.18694872296327	5.78601154399526
MXRA8_32384	5.16147219088138	5.30452075515664	5.08572117540115	5.19039018710579	5.14217989685599	5.04432184642148	5.56058400101637	5.07304749666735	5.04840117268398	4.83936196393217	4.93635368467504	5.47733095619696	5.5880910743169	5.62148476076276	5.85225679063531	4.05118579110758	5.27508230287874	4.96370458231283	4.85816447603735	4.87196554506441	5.19165273443291	4.46808359995615	4.65071851714609	4.57869764609236	4.55475698789368	5.42154166280185	4.1050753965294	4.06034753423122	4.40087552452909	4.7375667180561	4.22525280913733
CXCL2_32508	0	0	0	0	0	0	0	0	0	0.56203206387089	0.424831599371384	0.284213854635686	0	0	0	0	0.543235139095618	0	0	0.265458106268268	0	0.271640487426214	0	0	0	0.279255731116901	0	0.894812527981857	0.528377713143998	0.517587462674905	0
PPIA_32595	13.6735934671965	13.8026670886594	13.6515460548596	13.815993867704	13.8122844802794	13.5653186555601	13.7657702566617	13.5688528103332	13.5914054746581	13.2414151076597	13.8317745665967	13.6031013915975	13.7802651804213	13.6921567584885	13.9498193485099	13.4013441312646	13.7816642991607	13.628451887858	13.3862189007388	13.7153319039684	13.7311902246549	13.3708605023294	13.3369078607249	13.3707176402381	12.9672352955476	13.5171243433658	13.0948326646375	13.0211577622157	13.5108634571609	13.4511787568681	13.4149852870254
DNAJC15_8483	9.81034312238929	9.3077534851413	9.74847458202522	9.5166461252712	9.47092287154203	10.0228782012913	9.57026661809066	9.66348126273917	9.79898633588216	10.2543218896824	9.27074115579944	9.44799668819902	9.46507920405242	9.43676075870179	9.70995412044099	10.0086452067095	9.64759968438955	9.72882420781247	9.90838620204886	9.75593165297635	9.47513246841464	9.87991634284134	9.95081452326428	9.71317858358448	10.1882107633241	10.0499669172222	9.82658809967096	9.94991226112634	9.42930204271142	9.77937739488653	9.9541691789604
PPARG_9537	1.01665763298064	0.706181100030131	0.640275492489395	0.653345777336004	0.846398300211284	0.470429880777246	2.50754651279966	4.75860389748943	1.9699093092001	1.94788429398852	1.01952215854844	1.06262779346511	0	0.896280788125257	1.79765963779549	0.592611231527789	0.543235139095618	1.60776612735677	0.93745981577899	2.33352490030047	0.917360753675315	2.62748853867887	2.3770246563126	1.9984624232402	1.85463306550378	6.95933760690298	0.7384691244876	3.09076405685572	0.914268198610214	2.15460739311593	1.83170418641954
LOC100912608_9111	8.3795382492134	7.60632592203682	8.36401439917056	8.01868973518006	7.96104473511614	8.54463412025083	8.2236585328786	8.09951489236033	8.63428241272339	8.84909670416496	7.93546003274408	7.91132554874445	7.7700405556015	8.06372103643324	8.337729138642	9.03027613780822	8.20010735965074	8.18242959154089	9.02003473029542	8.74644539820856	7.90317239041722	8.96067200292164	8.80174513144014	8.92763485560204	9.20071755151972	7.79885581957165	9.02472861035256	9.12156268031701	7.93362982803182	8.3127937031608	8.81648756394913
ABCG2_32656	10.00965674613	9.49615452367692	9.77263170884744	9.849645462547	9.67975058636915	10.0002480203301	9.46349738696011	9.84835330361426	10.1680068463357	10.3926385071801	9.56000485578881	9.5074733029256	9.47201821656585	9.48567567294727	9.41414386628277	10.4190567868027	9.82825058585941	9.71877938935589	10.1757434963799	9.86808738135746	9.78189431189231	10.0380976187942	10.1305316075247	10.0072802991886	10.1865920570559	9.25743482182849	10.1405301136118	10.0643367491939	9.62786295528555	9.78503415023582	10.0527803696836
RGR_9700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRC_9938	4.58631978464172	4.67963272718933	4.19514516596261	4.09074522913717	4.44282217625777	4.19759032551179	4.20218898295861	4.43802151473833	4.30414147183931	3.79299845540004	4.38267529599657	4.97657040686161	4.53911039306981	4.83594271655068	4.71902420259844	3.50192286764354	4.56274380772651	4.33614648699123	3.3694054538016	3.92041117128473	4.40714522779636	3.53183884123908	3.87111328300414	2.76075257675061	2.86390557685212	4.89877761438955	2.54743323497211	3.05391591814255	4.79491171588615	3.8673152058422	3.46270599566556
ARPC1B_32419	7.72993482422898	8.05648330006034	7.72139769496563	7.67083517984226	8.28273891197039	7.65994321488296	8.00797864463172	8.06764270830554	7.39341056736829	7.04954181536086	7.87676984479509	8.34045468834389	8.23680413896681	8.15373276926457	8.18933191755299	6.95927866517806	7.85880846162549	8.13854809798254	6.90432618205133	7.5363960586338	7.74632633918058	7.42562108378888	7.18284845226825	6.5850786481319	6.90440616540381	7.9385360079021	6.42156453467502	6.5350818786694	7.99494762568003	7.53688744029369	7.25211097344587
LIPC_9005	0.596088932126379	0	0.640275492489395	1.10139661016701	0.484399355030741	1.10873637418179	0.739418796672302	0.378124325671943	0.502612103777465	0.56203206387089	0.752604397308777	0.903798810220862	0.679270883979671	0.51665137283502	0.965339017197076	0.420777845702893	0.543235139095618	1.01713642214632	0.450022209874807	0.683519516360943	0.530398932071891	0.500148829666127	0.505346584463879	0.279746283824163	0.335322896004644	0	0.22292957634635	0.894812527981857	0.528377713143998	1.1982917150335	0.278933638777406
LOC688090_9144	9.32539452965048	9.01203084141374	9.63446372332118	9.6786839985911	9.65425943864352	9.84501878586	9.56262313988544	9.61523946123974	9.50005925639348	8.92174804410182	9.35047176975716	9.89169153966281	9.85930585570742	9.22520789108734	7.07600996113427	9.10581988096588	9.03678289517519	9.01913560783449	9.44628648276815	9.2718457979718	9.58312485426434	9.01425683294038	8.24623470488592	9.00538131336609	8.40430174736239	8.87650703770159	8.82286222256773	7.42096870995061	7.35551643525768	8.17848156603651	6.34719173520184
CASQ1_32992	6.65484444386671	6.80101582928461	6.73579912616219	6.97582398437609	7.37666686359926	6.88976904486293	7.28840217606222	6.22330978402099	5.85003909859548	5.88543673776038	7.45500534589416	7.25109253964797	6.48536229174956	7.41323192964459	6.84928216871495	5.37394633932505	5.90098520255247	6.30042085303509	4.84903135822044	7.04779450420083	7.11394713084504	6.66802476986091	6.20099327154017	5.87713000078271	5.59575473899978	6.06593231948683	4.59854725874091	4.99716850824606	6.53571993720918	6.32924770300264	5.27626221519044
ACOT9_7972	2.8357941997264	2.74056450932173	1.92339026510197	2.14954196175589	1.13554135061011	1.88700103309519	1.58904885712533	2.29144552844305	2.48143860432898	2.52693821701295	2.08846392221407	1.56546003369721	1.26489905376517	1.65679555611662	2.14700713382674	2.92669357007956	1.50026484984348	1.83177366944275	2.99189175396315	2.33352490030047	1.95907846246602	2.72112166531597	2.19075602903124	2.84909049112819	2.5781019110148	1.5470143970993	3.03304385515608	3.05391591814255	2.37904174890817	2.41023072605193	3.0069847764866
QDPR_9634	9.70285580906532	10.0930174442052	9.68820566882006	10.0670717191892	10.0782868036125	9.62107271245941	9.91850925246539	9.7558795888665	9.45107518837511	9.18876845197132	9.78301229434489	10.1677519432644	10.1496336416649	9.98316611689387	9.8122383076626	8.99671704615943	9.74460076012266	9.8442041133715	9.21880438986441	9.58317871402506	10.0673571339235	9.3147748964496	9.23182943370836	9.24909712676529	8.88819278053643	9.76098869146122	8.62457711214503	8.57872992257784	9.64470150282146	9.44255068241448	9.44278609282804
FMO5_33281	7.13617475044363	7.40065421572383	6.97879503993484	7.27158892020479	7.42100784463689	7.05781991315186	7.56833528647258	7.12348812484452	7.08784000751833	6.64501307247961	7.37691217756151	7.67968054790165	7.4277627144592	7.53211940633576	7.47556030699542	6.56432448524354	6.89995237307158	7.28651629611313	6.43726671410724	7.29051294028383	7.3678898746323	7.08392416676847	7.1512676836024	7.22609474846638	6.71617582208939	7.56178754951696	6.31356387209414	6.4701392356763	7.74573486953776	7.46822656160466	6.95007416216683
INPP1_8904	6.96949571282088	7.38983057987221	6.83795878551068	7.17195612306394	7.29837687456281	7.06614492470427	7.47912002129164	7.06334565625309	6.84272699237447	6.3655416209518	7.37244719646803	7.7174855196612	7.15088628024872	7.52539075404038	7.79555706365536	6.31715783936824	7.05433580568287	7.39800193893793	6.58760403820144	7.39982635571364	7.30035992580645	7.05499482730522	6.81746006241116	7.01795312546808	6.4137030840423	7.18572763106762	6.09116357021087	6.40944604082958	7.43878777011853	7.15315354905532	6.95504308098875
RAC2_9646	4.81329352210735	3.95643166269676	4.70808812381375	3.82524268813423	4.24451781892544	4.68220381790045	3.84700095952403	4.93854243222738	4.72374210763137	4.48771945451274	3.80857043002563	4.20317932107798	3.74711796736559	4.95088073951487	3.93431214414418	4.88829757156209	4.90854991060528	4.22204999327849	4.70460631040341	4.35005139129847	4.24757098892708	4.73824289243011	4.31294787331208	3.91865056387622	3.91930449291036	3.57191964927495	4.90248343086651	4.00350729098154	3.76614281524538	4.04755024237334	3.62114704396646
CAV1_32536	6.96359401556934	7.35129529418999	7.29330487438179	6.50670675233493	6.72163052121717	7.1702130641909	6.53483866889423	8.18666829446095	6.89418388371974	7.59932242805684	6.45055126278634	6.65743493916801	6.59711331029326	6.72599455489303	7.00717292171631	7.45593224746526	6.94882753316572	6.68119418589448	7.25659021721264	7.06313197773765	6.33551487794033	7.28895646658292	7.41509371533577	7.21158837438622	7.40298834712518	9.42323231010046	7.38743772306314	7.33527440895229	6.66396449760541	7.06290414544186	6.9820703737091
PATL1_9431	6.26150711498058	5.86949290156741	6.47999084646545	6.18192621368921	5.97373776788649	6.19165465282089	5.56058400101637	6.38721934568151	6.25619041103423	6.97502218215557	5.61792786858216	5.70516044885306	5.87103687880746	5.86477776193498	5.84749147250235	6.81486929372556	6.3319768971505	6.15252817877136	6.80863732668067	6.59929389821615	6.03671871642859	6.50646235621945	6.55000200058149	6.93460422259242	7.00187699712402	6.07052422710901	7.06802154095788	7.35623436212849	6.35653256202097	6.82828864983842	6.74732800731608
EDEM1_8524	9.32769372891066	8.55738889099408	9.04990174580412	9.08144098332767	8.47780654916222	9.39851475707837	8.71001411816481	9.29981981650663	9.31986332889336	9.56951599753452	8.84551632514536	8.6899155528565	8.77665669996382	8.99558682864112	8.56445375860422	9.22327707836295	9.07336569445473	8.91205102732213	9.25469348485036	9.18137268308497	8.92806056437999	9.32413145390506	9.57981370224178	9.45840834218626	9.74560545091466	9.12077090681827	9.74774437858557	9.78016958000003	9.39937653882006	9.58635952385434	9.07967118062054
GSTM3_8760	0	0	0	0	0.846398300211284	0	0	0.378124325671943	0	0	0	0.284213854635686	0	0	0	0	0	0	0	0	0	0	0.274687663194849	0	0.607218572769936	0.513124153447851	0.22292957634635	0.28076876690518	0	0	0
PLSCR3_9509	4.5235220338306	5.37207122093366	4.88215219666101	5.047775857058	5.50110041174175	4.76635733102111	5.13523357396655	5.13587220981207	4.895184952902	4.51802972871076	4.85334137516281	5.5924867518482	5.23577093851265	5.30529400223491	5.34429332272772	3.77603464906566	5.15061505924861	4.86577972265864	4.12703543626282	4.72542633732723	4.92246821364078	4.26542311575448	4.53801716611932	3.97862715093133	4.06174037126214	5.07364907873999	3.5059252232281	3.49983556103508	4.94746438308953	4.70212785498812	4.24161224450807
CHEK1_8304	1.6071302099674	1.17821079284832	1.42001357282913	2.86807956053336	1.13554135061011	1.34601454438295	1.58904885712533	0.925204326954209	0.874641839287121	1.2803872284027	1.24468201930982	2.09295083259476	1.48748160986226	1.1965392504668	1.63019531235876	1.23547981006853	0.753480374934564	1.48120649892478	1.30114578466662	1.77577205015515	1.95907846246602	2.03832940156548	1.17529653453645	1.43927789887448	1.62913651594468	1.31902859928876	0.876177553748429	1.32417374314136	1.21842117762495	1.05581919971399	0.512576327049415
TNNC2_32753	0.596088932126379	1.81799936808243	1.08219402987627	2.14954196175589	1.37629769634218	0.824600464863556	1.22589572069811	2.10304826792506	0.502612103777465	0.965466207938866	1.01952215854844	2.09295083259476	1.48748160986226	1.75209311447693	1.3357322940584	0.592611231527789	1.71641283105045	1.01713642214632	0.93745981577899	0.683519516360943	1.68779646348931	1.16548003615336	1.30341553057255	0.892138788945248	1.20682997128291	1.91700873748465	0.22292957634635	1.19475047554118	1.58032831897434	1.55680557475106	1.18889872200283
ABCF1_7945	7.53677042545767	7.72303126992815	7.40688765796932	7.50331393280954	7.81019784976634	7.28521673861957	7.58352202893123	7.58629467981734	7.27805236816229	7.002080341765	7.75970148868847	7.97638646691638	7.82463607504125	7.88340331106361	7.92672100206264	6.82136397356651	7.57036680609823	7.56136617158317	6.99198823923344	7.63938668318101	7.66496143727028	7.20636239044988	7.42216777539307	7.22815523160375	6.72690696912723	7.91319562828058	6.46314488481118	6.74034930268472	7.76786203571115	7.61359822655575	7.30171426041612
RGD1566401_32721	0	0.706181100030131	0	0	0	0	0	0	0	0	0	0.284213854635686	0	0	0	0	0	0	0	0.265458106268268	0	0	0	0	0	0.279255731116901	0	0	0	0	0
CEBPB_8282	7.9338549086989	7.94998489384786	7.42575963052915	7.34458746780194	7.70928868666551	7.1779157978962	7.87440717759244	7.9983275216137	7.66630612401692	6.96954911480726	7.91308971067076	7.27765501616536	7.86860535777785	7.72063757981618	7.90165477590923	6.05957001800585	7.33734239973088	7.22859867353423	6.19568429534843	7.35067571981612	7.64107524310602	6.30194569234741	7.11243496562121	7.78212626656146	6.93865966354301	9.09564771153648	6.54287436901881	7.39909973782309	9.07016846206241	9.05888043346304	7.35155401799746
RNMT_9719	8.06917398092003	7.78216923710405	8.03275489861119	7.89915613023185	7.95641704681481	8.21845248387016	8.0303179611913	8.01011379942496	8.20576466865222	8.41410133038366	7.84166710124446	7.84592488880194	7.83480499186026	7.98988202795863	8.05523742202651	8.31200364555712	8.18771758383418	8.14638951431407	8.21412747886042	8.41531830498294	7.98767859695644	8.37805528509809	8.39566774094551	8.58827456791136	8.68122968338116	8.0716160908736	8.23496458998875	8.58923019982854	8.00987834602343	8.36848702817353	8.39910207202457
PAH_9415	13.0648224191267	13.0536904179909	13.3354897792113	13.2751792239947	12.8031521336468	13.142776455338	12.6053397123619	13.3719339872665	13.1337094667683	13.1280776222674	12.7021134960318	12.8500848158877	12.8988456589378	12.4007070807408	12.461997981782	13.480781534939	13.1082740928281	12.797486715165	13.4189426248245	12.5962917109587	12.9101207112056	12.6155957308387	12.9563691241235	12.6989622879673	12.7452342496468	12.888899804102	13.3497382213178	12.7089714882245	12.6458642976864	12.6806779543741	12.5964802622077
DLD_8474	10.3403000892721	10.4754537052844	10.2538957474558	10.4755954069822	10.5134819062632	10.2966897388853	10.4706666270164	10.2876495953793	10.2844325698556	9.92874591935145	10.3343308577268	10.4904121798744	10.5113838045083	10.6201088000146	10.5843263934717	10.0624086046156	10.4570020414417	10.4717994787557	10.0403721126068	10.5415577135802	10.5421184420151	10.2379445699175	10.1399482397839	10.274823339642	9.86578282424069	10.7305417996683	9.73648422829425	9.71417382187048	10.366759427696	10.2016908427333	10.1173680295376
HACL1_8775	2.4865902915497	3.20308163692827	2.45128077917686	2.62182999786827	2.88441283713415	2.16017808825221	3.06428523877617	3.18437210996057	2.48143860432898	1.75776407460936	3.12173747324574	3.64853047843712	3.23551625770293	3.23224629770728	2.97419163048011	1.42934576566893	2.64575259294589	3.15950127316865	1.6764333900251	1.77577205015515	2.89583841303661	2.03832940156548	2.59301231906936	1.43927789887448	1.74628601689917	3.25440451824955	1.50493173975108	1.19475047554118	2.55222230824465	2.00752394885354	2.56214428473185
