ID	S5P1_H10	S5P1_F10	S5P1_G10	S5P1_A11	S5P1_E11	S5P1_B11	S5P1_C11	S5P1_D11	S5P1_G11	S5P1_H11	S5P1_F11	S5P1_A12	S5P1_D12	S5P1_B12	S5P1_E12	S5P1_C12	S5P1_G12	S5P1_H12	S5P1_F12	S5P2_D01	S5P2_H01	S5P2_E01	S5P2_F01	S5P2_G01	S5P2_D02	S5P2_G02	S5P2_E02	S5P2_F02	S5P2_A03	S5P2_C03	S5P2_H02	S5P2_B03	S5P2_F03	S5P2_G03	S5P2_D03	S5P2_E03
ABHD6_7951	4.04800744268555	3.55418724999903	3.89994824009278	3.71679598160052	3.57441056275197	3.7244183932004	3.94529074350161	3.74910264770091	3.65683692486548	3.58794100378828	3.64669974654558	3.45031702264816	3.57268365494264	3.67276076468902	3.68050866666901	3.26870238793326	3.97019825812776	3.66611834866355	3.67454755699879	3.61051021187988	2.40124823379286	3.62611737367302	3.70625767516015	3.80705056190141	3.40460825546984	3.13065549306012	2.89958436934425	2.85534131782607	3.17839414810557	3.48275182909778	3.6585534630985	3.80224767225505	2.7648554606044	3.83531218538008	3.44590422522247	3.57458890808881
DNMT1_8488	3.47711784801877	3.51994094916932	3.99302657680196	3.40835095381485	3.19918763226631	3.57107196974834	3.00040453246423	3.369394244049	3.35485098612373	3.79309128180849	3.41258564379236	3.17618828239614	3.35355466326588	3.17024853107081	3.42431298021981	3.40212256116831	3.39977709738065	3.10684191153429	3.07819100752404	3.00162128105711	3.45847831907256	3.09842471186502	3.09302461780213	3.03924045757247	4.04363082029224	2.96135237068986	3.95789195872473	3.84443161987563	3.29058343130363	3.81038585604181	3.6585534630985	3.67088731052768	3.81175848940261	3.93141830729959	3.44590422522247	2.86721497779218
FADS2_8594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC40A1_9877	6.35509043565732	6.53971863386988	6.30855840975635	6.69349582110572	6.19771961656653	6.612565263402	6.22542249887239	6.1617269619494	6.18511810098737	6.44891637528919	6.66160363089454	5.59362748312943	6.50970478035699	6.34908765468142	6.34755045477267	6.42195918794388	6.3125714813927	6.32935717433803	5.27456347940965	6.45798069014598	5.30536508974456	5.7536530474646	6.25414650378594	6.32959718551513	5.90723611515402	6.14618582845839	6.23485208678753	5.94451978114776	6.36215383120288	5.86816779538553	6.20826809358887	6.32043541807534	6.4427088638103	6.62693390314711	6.33225357800598	6.16874548282741
VEGFB_32839	5.46009817834532	5.1586683897684	5.18916109973089	5.02839228433631	5.46696941859852	5.29309927064805	5.24837766275286	5.31808820243399	5.07701010199248	5.13320243993565	5.21653549023501	4.55227569802935	5.17831208770001	5.5702119125718	4.94961850440726	5.14231976556094	5.10603475186899	5.3663373877506	4.52960012344497	5.054908309634	5.71125267551119	5.07813725214856	5.70662051963612	5.21346034913655	5.21514670970164	5.27879694154095	4.94894076123444	4.92608516499275	5.66624848490435	5.28046715230179	5.287444586076	5.09532208766946	5.18046061661976	5.59084893119262	5.45142584640858	5.04012673688942
SLC22A8_9848	8.59303948301834	8.70421950034124	8.75965852651458	8.5770413810614	8.58097194495737	8.6809217102455	8.76466938058894	8.7605275468085	8.71001222740183	8.83894141605964	8.84078507708096	8.23385798719316	8.45792202793473	8.73083324612921	8.53597331786932	8.69747853005111	8.6666888569931	8.5389908791545	7.95083939362281	8.96993979882216	9.07462342642507	8.68215770917459	8.42834816311183	8.80953038458079	8.64416160158763	8.98649884606161	9.2432106648438	9.06735172452083	8.32443814727705	8.56083852939024	8.70561016151151	7.25897758099068	8.42819408025652	9.12161327921014	8.74203731082603	8.75943307997711
PAF1_9412	6.12768752303511	5.98985376207559	6.12195004761041	6.01178824173005	6.00375705370853	6.05598171581108	6.35095389593105	6.19274199890714	5.95518657575644	6.16680678904065	6.44348963825721	5.45274994887136	6.27608137531865	6.12964178381214	6.10191627003888	6.20171477481525	6.14877337328955	6.15312226179463	5.48260860257553	6.17974496198339	5.96310268710005	5.81955130174016	6.13549491514925	6.30345712255915	6.02631603316108	5.65704947433457	6.20356884552901	5.85852031450166	5.9656815567009	5.83767773544995	5.77903914867218	6.14178181954753	5.98448885334569	6.17564434359548	6.00771087811235	5.98972384687347
MYLK_9277	5.12041840065577	5.46801223964837	5.44119178265941	5.21690423255166	5.55975144125984	5.78085585828623	5.63272120968252	5.84775393795668	5.83991609271301	5.44857259440315	6.12126288166497	5.42125384319951	5.65110728595981	5.50020181036491	5.62776836610628	5.45797169049851	5.5876561054878	5.46734535727431	5.49802515859547	5.64567190217891	4.88511884579472	5.27888254522254	4.56062298235191	5.09654334301808	4.62092350367585	5.12691857876153	5.05790810101942	5.15977407538609	5.28794037442236	5.23439820516764	5.287444586076	5.71142338371806	5.23699232354	5.33378889051297	5.35703313652331	5.42549343623119
ZDHHC6_10196	5.72873215675467	5.43163121491898	5.82558134446835	5.54871176356978	5.76297640603893	5.69065865139725	5.70089314245041	5.67181348452545	5.854838729229	5.61407069642128	5.68332853752273	6.05004543387262	5.62070436935376	5.57778517238922	5.79971031657845	5.69096099105934	5.69608369623866	5.86076673691655	5.91466506020815	5.90389536049913	5.82461010781296	6.08369568152337	5.82636939570597	5.76639118345559	5.54646661478352	5.71146526865337	5.6747256593306	6.0646096590271	5.83301341546654	5.85807587083532	5.83354248478603	5.91866008641799	6.02785858402132	5.80895875062466	5.80810737389307	5.94126841978744
LPL_32544	5.19327898359205	4.52635516676964	5.93128154126014	4.40918990799572	5.22130560624774	4.77794774493813	4.54887918429409	5.40673278076049	5.22217757998477	5.07322359845309	5.28755302724648	3.54102673275856	5.27518914218332	6.25302462545452	5.05396966809191	4.83529487703886	5.18934589899503	6.37734315749441	3.94586402178517	4.78838201898738	5.67139724716652	5.36966759509019	3.86384900508639	5.03432836869199	4.62092350367585	5.12691857876153	5.69736090008229	5.69446066814585	4.56649774072977	4.9220192795693	5.47055968163681	3.80224767225505	5.19955171138747	5.95330762051534	5.02996037385345	4.68742131023937
NARFL_9282	2.40040393859861	1.68008007176253	2.10975791887306	2.18371893326698	2.05236422123298	1.78390713013457	1.37879614143661	1.89629409434955	1.99192954217617	1.86952343537464	1.52411772120885	2.10776862049264	1.81352161060173	1.58520515474409	1.91898221951873	1.83511224496257	2.24899836582824	2.26527889672001	1.54667555959524	1.92736482896487	0	1.17683662507945	2.00472887572721	1.2893129408886	1.98211508075513	0	2.54759428357602	1.87691629177279	1.83281492134507	2.0899593670222	0	1.77746126455963	1.29231044205998	1.78999540515176	1.57505483235134	1.17588255730238
FABP4_8590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIF23_32798	0	0.351127561116939	0	0.325487721956718	0.704491579896049	0.289413323944529	0.678245290058445	0.256368670077126	0.674042319476219	0.268030651385725	0.85123626500688	0.773437202224639	0.274509420584244	0.58508383283427	0.30076431087056	0.951449897330334	0.423556368269054	0.626602467846411	0.782858822223444	0	1.27949115023096	0	0	1.2893129408886	0.797162133114356	0	0.854206532447745	1.87691629177279	0	0.492796736108965	0	1.14672811419104	0	0	0.48118901235005	0
CNPY3_8345	5.11104655218165	5.10191969632851	5.18916109973089	5.18714690696376	5.17177044217284	5.35705133600905	5.42671631846413	5.08999066960807	5.34352256676149	5.15816346538474	5.33622134219525	4.65061936051173	5.15304110760216	5.02272058118312	5.21569040645518	5.45797169049851	5.22926417081405	5.51959834107766	4.42056403950838	5.17172631242306	4.88511884579472	4.84487330844073	5.27292493650617	4.82975874802971	5.15667746016712	5.68451391420387	5.02249232161681	5.32921005370543	5.08508657169067	4.90251149804186	5.57021918471504	4.66005223243912	5.14150339777553	5.10562258446352	5.11482336729738	4.8641663910316
NENF_9296	4.71295795722718	4.38129141799782	4.45233109340811	4.63170214011344	4.43068421414217	4.32943322001649	4.51140395903073	4.42083137801477	4.56257316555365	4.62544022890675	4.09431407254106	4.44673466879034	4.48397285268882	4.65856103574467	4.56779418222499	4.85869990119103	4.71430047967468	4.6711017088032	3.99014669338968	4.26479071143972	5.1972495358983	4.71238128571561	4.25389825820699	4.7545718681757	4.82243172936681	4.20603662234866	4.98618521689972	4.74620265169177	4.65300072526319	4.44398287230767	4.07522062248244	4.35231996160118	4.31031079918531	4.64902627842188	4.32213686504583	4.25172796835895
RGS2_9701	2.33750338924922	1.79909332863914	2.5787655689434	2.33611420763207	2.54268040214612	2.44436592774652	2.13786077905271	1.65037499829965	1.62498074578637	2.16052345595602	2.78583061347755	1.12580251530384	2.05093370078558	2.08774117624637	2.0048100986877	2.17050414826913	1.76069280143577	2.09205473251268	1.28751589617346	1.26411546228809	2.40124823379286	2.2577394173678	1.32571243468357	0	1.98211508075513	1.96693725232125	3.04786605829574	1.87691629177279	1.97392696792575	1.15154083554019	2.06048698348826	1.38891459926114	2.543660643069	2.6798524002186	1.75504214962613	2.37787383172378
FBXO22_32888	6.05134667925058	5.98358468150746	6.05876099180777	5.85660723669857	5.95578514130422	5.75734925870397	6.06654460490208	6.01760195261599	6.1124711757447	5.95523668580994	6.07612757983023	5.14096844673312	6.43129136680535	5.96036005168582	6.14508320623113	6.17399497385457	6.14877337328955	6.0853980591384	5.24745514981021	5.93728223730017	5.82461010781296	5.97222048202799	6.07229706623989	5.97949953712746	4.96554721911861	5.44859720153288	5.71964648293202	5.9652418513235	5.99909193372723	5.56734440124005	5.88606148684983	5.48246197947071	5.78407093679346	5.87086839427449	5.85819696371821	5.9012971001303
CLDN7_8329	0.293061251073147	0.351127561116939	0.996285036031394	1.17979124932911	0.505599846328613	0.289413323944529	0.48555893187609	0.256368670077126	0	1.0149371263602	0.342572257490552	0.558651263367668	0.505042758294822	0.58508383283427	0.549515055049858	0.30270366497221	0.423556368269054	0	0	0	0	0	0	1.2893129408886	0.797162133114356	0	0	0.919121779158028	0.792513793894629	0	0	0	0.568583370685779	0.576887379913802	0.48118901235005	0.879345310063207
TNNI1_33096	0	0.351127561116939	0	0	0	0	0	0	0	0	0.342572257490552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAQR9_9424	10.8681423810448	10.865923825258	10.6537493612256	10.6082865861954	10.8083019833725	10.8623826922928	10.6822275200009	10.6399201689404	10.8285965052828	10.99072194365	10.8933266924965	11.4592527277214	10.7720755106179	11.1610231139795	10.8864020377929	10.8499928739169	11.1265196110035	11.0915268740488	10.8445876283152	10.9494887444312	11.3509163163935	11.148762029264	11.0887805575434	11.0978507085672	11.3081497236395	10.9215525395882	10.9424455208058	10.7884510283731	10.7902077898106	10.5937610396231	10.9627003665947	10.9548206553148	11.0354577030649	10.635202950406	10.8086475914157	11.2453692904798
FSTL1_32837	6.1598570185085	6.13267656113361	5.93910038842451	6.48511758781322	6.25830096662626	6.52131091603143	6.11731941072181	6.82035501335195	6.14925185715708	6.20324061775723	6.28888328542316	5.8338427745348	6.60906979861418	6.70426404833397	6.84021700616267	6.24676274773866	6.16258376024582	6.71646412817861	6.37331805341767	7.85982575824153	8.11120844344262	7.67235193982872	7.49410673221038	7.67680617120156	7.81068043979607	7.71084132761511	7.48796777926018	7.48536861049286	7.56893798042531	7.83929990667649	7.40153962668283	7.37607513740286	7.6405368156784	7.67965917008246	7.72530089759778	7.44248996217223
ETV1_8578	1.48640484681629	2.19605403286279	2.31597955212422	2.18371893326698	2.54268040214612	2.50207772875319	2.00034674905649	1.96975862527621	2.19321148768431	2.09308937519949	2.54207898313093	0.960350983544503	1.52919345597278	1.58520515474409	1.91898221951873	2.09367950383684	1.89911291025926	2.26527889672001	1.54667555959524	1.26411546228809	2.74634149778786	2.59531755869872	2.4645896245373	2.76053292593416	2.229095112752	2.28663398827144	1.38710246805947	1.4760849204061	2.85255102560501	2.65379639132019	2.87627954350382	1.93844677941253	1.55201614848453	2.30247132897184	2.31003070172139	2.25638617248316
POSTN_9532	0.293061251073147	0.86921721701622	0.733994388673035	0.325487721956718	0	0.736760341051194	0.48555893187609	0	0	0.493981255686926	0.619207129008339	0.558651263367668	0.878396422881077	0.807510918614601	0	0.30270366497221	0.423556368269054	0.626602467846411	0	0	1.27949115023096	0	0	0	1.68393846111385	0	0.854206532447745	0	0.792513793894629	0	1.04060510725466	0	0.568583370685779	0	0	0
STAP2_9955	4.52814996600518	4.56045132775824	4.69328704524937	4.50878149448277	4.51254948281158	4.06799714278598	4.17036163479972	3.59510951303555	4.36826061407257	4.35017767090666	4.09431407254106	4.209218573548	4.099115785171	3.97762078302548	3.96377000977565	4.38153062779165	4.49169105803674	4.84499638254179	4.17414322512954	5.11449936258767	4.48626393462454	5.23125374603444	4.56062298235191	5.32160851503772	5.15667746016712	4.71229677050233	4.91070926933203	4.79331927912194	4.67383967407944	5.06925568907521	5.287444586076	5.16207063234787	4.62470116805913	4.95369744811137	4.90208492784341	4.90516513742052
TLK2_10027	2.77740311044736	2.43533915008186	3.26635036251805	2.47393852740238	2.37771660282726	2.93815321564512	2.76592908192342	2.89092460511284	2.45062523922916	2.74772316719993	3.08821470770361	2.97396539476401	2.54111887159853	2.75519755283921	2.8596742597343	2.8216690926111	2.90368712093511	2.62463561683164	2.85691659326146	3.00162128105711	1.27949115023096	2.2577394173678	2.4645896245373	2.76053292593416	1.68393846111385	1.96693725232125	2.08101809395715	0.919121779158028	2.22046907640951	2.65379639132019	3.07032610918394	2.90212439219225	2.543660643069	2.56468931390103	2.18999615300198	1.97760641087686
NVL_9386	3.88161355824511	3.7141922570165	4.08046200483584	3.40835095381485	3.80850030312898	3.94853611722915	4.00043342330023	3.59510951303555	4.04299177912557	3.70549304220051	4.07149738185887	3.83197500397997	4.04519135184939	3.64419104162621	3.82908020544307	3.790767693491	3.73164707808328	3.94617001953819	3.53205187992185	3.23431651340165	3.45847831907256	4.22120207249858	4.00590867669376	3.03924045757247	4.3866282100386	3.95855180143751	3.95789195872473	4.64708558338171	4.0007069738976	4.00587545954669	3.88187734417937	3.92263919468395	4.31031079918531	4.02152015166464	3.89300072968305	3.9328346444248
CD8A_32613	0	0.86921721701622	1.21814596646114	0.590890342498337	0.274836253615989	1.07773243604584	0.48555893187609	0.256368670077126	0.674042319476219	0.493981255686926	0.342572257490552	0.773437202224639	0	0.58508383283427	0.761617578592762	1.11587818998401	0	1.06201776465221	0.565946036109215	0	0	0	0	1.2893129408886	0	0	0.854206532447745	0	0.450004945335529	0.492796736108965	0	0.490266110771845	0.975361039993724	0.576887379913802	0.48118901235005	0.879345310063207
NTRK1_33253	0	0.351127561116939	0.41318121305604	0	0	0.289413323944529	0	0	0	0	0	0.306199004113942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.450004945335529	0	0	0.855517683483493	0	0	0	0.505657404987661
PRCP_9557	2.27173490241117	1.40781119601062	2.31597955212422	1.33258073546548	2.48976095978092	2.3215175594517	1.76586110072299	1.89629409434955	1.7579402731342	2.02234809197998	1.98118385752625	1.75037412617217	2.77995638142777	1.32214648534451	1.25748194057308	2.72309780948287	1.60756864594604	1.23867190053098	2.12515694029567	0	0	1.8162352287313	0	2.76053292593416	0.797162133114356	2.96135237068986	2.73429766500459	1.87691629177279	1.50091659578723	2.45387866977086	2.38635878459711	1.5962290148328	1.29231044205998	1.98176699982109	1.75504214962613	2.12371960613554
ATP6V1D_8113	6.91409844932561	6.8150713931514	6.82129152743222	6.79562768352306	6.85277033523468	6.69220413043643	6.72565376178444	6.48667550375685	6.84232043095697	6.84452292293082	6.96683564123254	6.59281736082912	6.77286561502334	6.82372799235375	6.91417174723157	6.8029311214875	6.88315398555654	7.0659773140873	6.73387714666651	6.48080379151839	7.16745167402673	6.97521407298631	7.01187734399535	7.06456710292841	7.14869836540764	7.07501013062444	6.97960760350969	7.27739662817637	7.04886972422951	6.86587316249618	7.06816963407662	6.94035342476437	7.2680236094067	6.99819455775727	6.95101685821034	6.8993591855203
DFFB_8464	3.22246176142446	3.21205801614939	3.10889806517113	3.10310140144311	3.41324352886883	3.39946604493447	3.32234418375542	3.369394244049	3.02617104561114	2.98941894179322	3.44844765818557	2.63268878716183	2.73524771914779	3.42659486702919	3.15073706828873	3.04213079696256	3.35236344198779	2.96330020800311	2.9039699305493	3.00162128105711	3.63462431309747	3.62611737367302	3.52931680037242	3.03924045757247	2.4399097494833	3.54444842942676	3.71330687766649	3.75205210094431	2.92387346702844	2.65379639132019	3.24134021616818	3.36571926420899	3.2772704381417	2.97870563691484	3.15669959890114	3.57458890808881
RASA1_9661	5.87432389357002	5.77435611277805	6.17588494479061	5.50113331940158	5.76854096726761	5.73946449871495	5.5302732548679	6.13003048783256	5.86224256123606	5.74065458456417	6.29874011655573	5.99227305159609	5.80505171705665	5.78825993832342	5.85852857177295	5.7916768923493	6.09217057755269	5.58644932180099	6.04107472328201	5.27978977000134	5.35652892668835	5.61207507440488	5.97198540274973	5.80416767864574	4.82243172936681	5.95644780102448	5.58045682829494	5.66942297877835	5.31472420373958	5.60403875614588	6.12331168291479	6.08270583710672	5.75855167829306	5.63433568155648	5.52769199925583	5.69466266533544
CNN1_32759	1.23353476330229	0.633305037650008	0.41318121305604	0.814971968840538	0.274836253615989	0.530356832279146	0.678245290058445	0.256368670077126	0.37603321048745	0.268030651385725	0	0.306199004113942	0.274509420584244	0.58508383283427	0.946496781724435	0.765841382466952	0.423556368269054	0.626602467846411	0.310548321559109	0	0	1.17683662507945	0	0	0	0	1.38710246805947	0	0	0.859444999664642	0	0.855517683483493	0	0.576887379913802	0.48118901235005	0
SEL1L_32748	8.29188072081012	8.17471221945431	8.40197335468836	8.30652074132336	8.49547271115539	8.64534663655194	8.36765722370559	8.47692332810334	8.44869165711076	8.46509812325056	8.48919199127409	8.85859441093551	8.46905748318197	8.62515849969162	8.37607179804578	8.3711391298328	8.42025904911413	8.50375396805878	8.8218901862605	8.11454618756649	7.93727501459269	8.08785049455543	7.93701329627409	8.07470683219328	7.70243577434923	8.05394187318196	7.85810890250661	7.98887626787835	7.90705496563834	7.95033958357468	8.4461846736458	8.13678528053391	8.25651542965673	8.02829835086288	8.0240887511419	8.23627945059072
CYP1A1_8415	0	0	0	0	0.274836253615989	0	0	0	0	0	0	0	0.505042758294822	0	0.30076431087056	0	0	0	0.310548321559109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASPN_8093	2.62771399469498	2.35990274980099	2.49637646878336	2.40667158043037	2.1914252465744	1.87409590871147	2.07074158022929	2.17006315433922	2.85860598629066	1.94795840735799	2.47411454070874	1.75037412617217	2.31674571399931	2.24821486244056	2.0858174021367	2.31287261604229	1.76069280143577	3.10684191153429	2.34569225268046	2.38000825504832	1.94675586502886	2.2577394173678	1.32571243468357	1.9591145325147	1.68393846111385	0.9780425714193	1.77538464712211	2.19025307566082	1.6763891185741	1.78367481938481	2.06048698348826	2.33543739206683	1.55201614848453	1.30736017586454	1.91504486868916	1.42173802279975
ZCCHC18_32845	0	0	0	0	0	0	0	0	0	0.268030651385725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.919121779158028	0	0.492796736108965	0	0	0	0	0	0
MCM2_9206	4.17935487414768	3.80231596761939	3.83438301816669	3.94729355308681	3.91268847724949	4.19591202200854	3.86832711696383	4.01511697785125	3.75555877819936	3.9537839646215	4.24466114372842	3.13794798784885	4.28119958678778	4.12962618710774	4.37174910794978	4.21015770282881	4.27994707242426	4.24408923190598	3.61922649539875	4.36633529216993	4.73853014219865	4.31557177268351	3.86384900508639	4.07769414667816	5.03211074921475	3.54444842942676	4.45955424081206	4.42573914406621	4.40138961030032	3.12701116084658	3.07032610918394	3.84350459231836	4.59617162536366	4.26229938672807	3.96791230928444	3.62454481143206
SLC25A24_9855	1.97382634808783	2.92853558585368	2.99349252180338	2.33611420763207	2.69070221339213	2.80691505819151	2.26340041628335	2.5513215062367	2.09607797871057	1.86952343537464	2.99429010286014	1.9401102224814	1.97605486798629	2.80766689830574	2.23534386708795	1.73748683677124	2.44254187241482	1.06201776465221	0	1.92736482896487	3.02461525231556	2.2577394173678	3.52931680037242	3.27272463049698	2.4399097494833	2.96135237068986	2.54759428357602	1.87691629177279	1.06910738288548	2.34246970201297	2.65201635150994	2.82182434568527	2.86391181413427	2.88580052560972	2.87465891021763	2.37787383172378
COLQ_8358	0	0	0	0	0	0	0.263111468382266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.490266110771845	0	0	0	0
EPHB2_8566	1.5979535618071	0.86921721701622	1.21814596646114	0.590890342498337	0.879256460743997	0.736760341051194	0.678245290058445	1.35374507539852	0.674042319476219	0.68928922360718	0.619207129008339	0.773437202224639	0.505042758294822	1.00018199434333	1.39098554536017	0.30270366497221	0.750571743445043	0.860674565737342	0.310548321559109	0	0	1.17683662507945	0	0	1.30763794085562	0.9780425714193	0.854206532447745	0	1.50091659578723	0	1.63885258907287	0	0.568583370685779	0.987870305880063	0.841399360138212	0
C9_8183	11.3284695416517	11.1661910615477	11.1844454013451	11.2887290794253	11.0631592853778	11.4402985018756	11.121218378956	11.1766623932765	11.0265068601935	11.2525037771546	11.2103377294454	10.8745463963621	11.0506232297302	11.1304516711133	10.9382805781854	11.0680441279068	11.0398537969726	11.1193072189168	10.8786657043612	11.6576511935189	11.512608803449	11.6668256130378	11.7177517410389	11.6181088163142	11.5233679327056	11.7043710219463	11.4123521808588	11.4518804514613	11.8937963975286	11.7071258714434	11.716245549446	11.5017846647405	11.881783144342	11.7248858400536	11.7317155136585	11.7835672839987
YWHAZ_10194	8.06072462182617	7.43878177643949	8.51352679405524	8.45020190287154	8.4979871908134	8.47926851423352	7.94999537667263	7.95856851008744	8.64066673774859	7.97446023592986	8.6246661109173	7.54388214619452	8.52594384733892	8.41293274453944	8.03853719271368	8.54261358622568	8.60481055008765	8.45539132650634	7.76421639140748	8.28632392349681	8.59939796671609	8.39392305799958	8.26130971644241	7.64593254118805	8.35012911289981	8.31782614798929	8.40706892751873	8.70418072233699	8.58727158040523	8.46767270714938	8.36061880249452	8.42705698708341	8.56144809544988	8.56066424538111	8.01086355951394	8.29530308751631
C2CD2L_8174	5.64678886602896	5.47696593248527	6.04433503992371	5.57192522970205	6.10839044665095	5.78667314732709	5.98230765291289	5.96916150393346	5.8172386720005	5.75162995703141	6.09321922160788	5.32241699786595	5.77223336003701	5.51605584946161	5.91504246538385	5.80980269250126	5.81453033493295	5.81271295388261	5.24745514981021	6.03304316307297	5.82461010781296	5.64879325904755	5.62088324153305	5.60454101887813	5.92486121287609	6.04386935667669	5.76321075086905	6.34317231725735	5.84224776466339	5.81698705140089	5.287444586076	6.09983296855889	5.44327044940886	5.73098017776023	5.82835237359427	5.7519735526714
NDN_32953	0.293061251073147	0.351127561116939	0.996285036031394	0.814971968840538	1.17577404431573	0.530356832279146	0.848202397537473	0.66303045521745	0.37603321048745	0	1.52411772120885	0	0.274509420584244	0.58508383283427	0.549515055049858	1.11587818998401	0.423556368269054	0.347056013928198	0.782858822223444	1.26411546228809	0	0	0	0	0.797162133114356	0	0.854206532447745	0.919121779158028	0	1.15154083554019	0	0.490266110771845	0	0.987870305880063	0.841399360138212	0.879345310063207
SNX13_9912	7.54028383952127	7.50812008578138	7.64842629768779	7.38173875805268	7.35622171505522	7.31640005173684	7.56270229206509	7.49269749258583	7.57048636081205	7.35866182510837	7.57354783768872	7.51433393596886	7.51174178684951	7.58156264729026	7.58147920588616	7.5617102777414	7.58818901532359	7.42680435470333	7.50854700334062	7.31653763921572	7.4988030187266	7.37647678708761	7.32819052381465	7.7846720017545	7.37070972687937	7.61417972572829	7.46836013563578	7.6090318243458	7.45316683134832	7.66502581749101	7.50591027240826	7.43124248834966	7.78656562395483	7.47162890140113	7.6897799470691	7.57860581241645
SLC16A7_9838	7.83456260612126	7.99003041694665	8.07473704535905	8.07292721029772	7.98798815436349	8.04933729879982	7.88920361207703	7.8520993691717	8.15969270066868	7.8030556568283	7.98414774498647	7.6781866015471	7.84595352143531	8.00036254416866	8.20756961638407	7.98373520712343	8.07986600557591	8.03687593794586	7.87611360555472	8.00071795966096	8.33179037052924	8.08785049455543	8.10431086329993	8.27631468956806	8.5336314843612	8.06965018014201	8.11507157538666	8.28102782505269	8.19706876150785	8.28576265531091	8.06847648639799	8.28453558995118	8.34276189071645	8.31110418205956	8.26593175059376	8.14723201115109
PSME3_32547	6.82232481152652	6.6974238921809	7.00756849219849	6.62486071392885	6.99721883022406	6.58612347399462	6.92882884150195	6.79278558268058	6.73349126652594	6.77360783871388	7.0768978368088	6.74049209550744	6.92741816125862	6.70426404833397	6.91139634075069	6.92713329472919	6.90796231166679	6.87862561555189	6.80067115430418	6.87466570517486	7.04802986396443	6.75713573225145	6.71360068808514	7.33357499331119	6.6733035790067	6.87498037915159	6.6489686916195	6.85716409856669	6.90646500133636	6.88090366935005	6.97426144817944	6.57434407967239	7.03812861117591	6.78963733071459	6.88489721416089	6.70988655300477
NDRG1_32364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HAO2_8778	10.718039578465	10.6673210875734	10.9126690231097	10.4814782728129	10.61548239079	10.4094673417151	10.9847381190834	10.9210059128044	10.904292659401	10.8847294738589	11.0316296431033	11.0594891547612	10.8087795933576	10.6356283934622	10.4044910711664	10.9594177397272	10.9787168483781	10.6272104872924	10.8098781127327	10.8565643203545	10.6780550149897	10.5926676722216	10.3654974273035	10.5850523250422	10.3262327322753	10.9121445591839	10.8000326401415	10.8683219085244	10.7961598396166	10.406939223685	10.5758996543803	10.2763611626321	10.6913690883855	10.5211013853174	10.7115101766899	10.9690720509183
RGD1305928_9683	1.48640484681629	1.07191961310296	0.996285036031394	1.17979124932911	1.42161600797063	1.35332460132455	1.58527072622003	0.979909681292849	1.31547534437048	1.69857082162935	0.342572257490552	0.773437202224639	0.878396422881077	1.17012721596223	0.30076431087056	1.11587818998401	0.750571743445043	1.23867190053098	0.565946036109215	1.26411546228809	1.27949115023096	1.8162352287313	0	0	1.30763794085562	0.9780425714193	0.854206532447745	0	1.06910738288548	0.492796736108965	1.04060510725466	0.855517683483493	0.568583370685779	0	0	0.505657404987661
ACD_7963	4.37995960875579	4.03836607365343	4.67467509197758	4.1664660298743	4.29845684040596	4.32943322001649	4.1047720987331	4.22470581508086	4.44915226891704	4.37877569257038	4.48807993218288	4.7298869916396	4.18473906489153	4.17026874926381	4.06713821917957	4.21015770282881	4.57666675966065	4.30490560945598	4.30260851497862	4.15555405637118	4.48626393462454	4.01164422988869	4.13522538806501	4.30549722907609	4.53171764278366	4.35020161995145	4.16696033092728	4.59485066948253	4.06522179609431	4.36065678433167	4.07522062248244	4.70551601115303	4.41202249022753	4.10632404669716	4.29329696032199	4.21958264287862
SNX7_33286	3.56210718931933	3.77353537016511	3.40829706739221	3.79778990188527	3.52266320500743	3.42952227621758	3.56113809466211	3.25649878858312	3.26832817677787	3.45995420728413	3.04201662377764	2.73870283999356	2.98481341500692	3.85831986272153	3.1125825637333	3.40212256116831	3.25258872833252	3.43170934115167	2.12515694029567	3.76725134017811	3.63462431309747	3.76638854760371	4.46544750213784	1.9591145325147	3.50175949720069	3.41925708008241	3.30530029657767	2.66579820327692	3.23557904655277	2.8293526554777	3.07032610918394	3.2477426931617	3.2772704381417	3.14829008558016	2.70984441410145	2.78173368382013
