ID	S3P1_G01	S3P1_F01	S3P1_E01	S3P1_D01	S3P1_D02	S3P1_E02	S3P1_H01	S3P1_F02	S3P1_H02	S3P1_G02	S3P1_A03	S3P1_B03	S3P1_D03	S3P1_F03	S3P1_C03	S3P1_E03	S3P1_A04	S3P1_B04	S3P1_H03	S3P1_G03	S3P1_E04	S3P1_D04	S3P1_F04	S3P1_C04	S3P1_H04	S3P1_A05	S3P1_G04	S3P1_B05	S3P1_C05	S3P1_D05	S3P1_E05
LOC259245_33313	16.0723670406292	16.0876145791824	15.848865231339	14.4777993086052	16.1504324005792	15.9437505244577	14.7355779843679	16.1322194528538	16.1360152492395	15.9754290400123	16.0427075976103	14.9618804563577	15.6631093164284	16.2078452079431	15.7830616478632	15.8894526838847	15.9952574940339	15.9991218310852	16.1643459339342	16.026251275834	16.0314748984438	16.0119995107695	16.057465191659	15.8613029600678	16.1285798392215	15.3627529131323	15.4624579349856	14.9556689684745	13.3340917776362	14.5314415460971	15.0408439764512
PDIA6_33272	5.67826268622434	5.56452551555161	6.50769184500771	6.46073046829915	5.56395108773459	5.79858752110762	7.06144508624603	6.110707185366	5.31879136563479	5.46783448060184	5.74984137038107	7.29202708380146	5.881302760345	5.53446417390652	5.41221819410223	6.00949799886031	5.64903052138515	5.68894560183913	5.43977952683374	5.97530982577803	5.76220316730129	6.08014524683103	5.89483138464778	5.750153454466	5.28865621970477	5.65233084114475	5.44291720471071	5.30715818828268	6.70542262916561	6.00393804738494	5.78394273781234
FABP2_32859	4.89987486602029	4.82328617259731	4.50880092283486	3.8015947677888	5.12332672989552	4.8413577310088	3.06435922725293	5.07001354779549	5.46302206281237	4.76542414733243	5.33390778759799	3.16836975842312	4.19063669301551	4.36732220796515	5.22818461179615	3.88182048105579	5.44156420795545	4.72195162612144	5.17712846111516	5.7827212153417	5.21919592132383	4.70271432735768	5.6199098632902	5.57388614080935	6.14625028358458	5.55230082096957	6.10618799453776	6.98101259383133	6.82271261161966	8.81949205557129	6.66708774356235
SERPINH1_9815	3.50939280801591	1.44812842782338	3.35171861841973	3.16076544970688	2.48205174046332	2.4591231721671	3.63883956331921	2.51604338774666	2.37754402028123	2.47752288613204	3.25199916188726	3.4394254207983	2.56839882015759	2.49621091224763	2.93904428319882	2.48040236320182	2.04079117803912	2.92408539664519	2.34579830457124	2.15045186665057	2.76725739953791	2.46042318704053	2.51895380848872	2.71615374074857	2.26567884031181	2.69974636707225	2.28201399089364	2.06450117036313	2.55344855616319	1.76421069600566	1.93097389234034
CDC45_8259	0	0	0.877468630524761	0	0	0	0	0	0	0	0.35056474503344	0.639197897698986	0	0	0	0	0	0	0	0	0	0	0	0	0	0.235504799399184	0	0	0.239255830319979	0.424827063163991	0.282610895048194
PTPN12_9617	4.32509477053967	4.10837912504064	5.20935223744543	5.17025424436127	4.08278675082954	4.46887481697933	5.58658260312487	4.39261170691525	4.05671795947615	3.99337718385451	4.48894252125858	5.30249992717976	3.92391779177793	4.26385982888851	3.62954105519056	3.94918841826872	4.17384265021138	4.60042168149222	4.06224661573651	4.40235573695254	4.26494875021916	5.01552963808313	4.11650991745983	4.16349049605838	3.90358047172319	4.48900026372681	4.22203233794498	4.11372781304369	4.54643589395017	4.12397699064675	4.71798489179795
CYP1B1_32710	0.657264373671131	0	0	0	0	0.535935911066009	0	0	0.652832334147602	0.383637299911705	0.35056474503344	0	0.387604315717651	0	0	0.435467009825195	0.219006983862087	0	0.39408486376358	0	0	0.238971779965629	0	0.270636837955094	0.276913905530885	0.235504799399184	0.634070696927048	0.483221583351322	0.239255830319979	0.598000546199082	0.282610895048194
MYBL1_32391	1.44957086619156	1.02653318462497	1.41916022326776	1.12217358763111	0.905888439305911	1.79674447779143	1.39871074321413	0.29250759542296	1.53978225338717	0.936500942724898	1.07055324600481	1.20210235927683	0	1.27995427362373	1.36131007209722	1.46557888008695	0.577050753275889	1.23679812345449	0.957785938235564	0.987511768177737	0.848894790919159	1.17699851711284	0.718286464233258	0	1.31103947346981	1.56096175743452	1.07304934293442	0.675176830741054	2.36424287702778	1.83515072395405	1.55951540474117
KAZALD1_32890	0	0	0	0	0	0	0.494840171980057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261748423292054	0	0	0
ACOX2_32902	8.38859733901347	8.26996755665847	8.25607765742735	8.48675869403255	8.40286647690109	8.26804925979682	8.60775775460975	8.14851310658242	8.52133321339144	8.7074773378511	8.28455766461054	8.44572296321645	8.37381880961947	8.60416031748947	8.27672554492733	8.35901059215936	8.73330117821889	8.82826920183902	8.34640079221464	8.68750181202208	8.87607435666705	8.78381421350366	8.59240214892248	8.51820016453827	8.91785063749177	8.67035264030675	8.94721158485924	9.00071053207683	8.56980255977507	9.24734204738988	8.7013430440811
TERF2IP_9998	6.48050210055954	5.95861685335809	5.88708300503549	5.53308831869525	6.1564914523192	5.91610588785982	5.68165305755828	5.98835048340541	6.27950376049167	6.18164575698297	5.85642175084278	5.6877133584768	6.05186092337215	5.76034476463303	5.71124069324172	6.21506686401034	5.9307177967617	6.27722989672602	5.7984381783273	6.14519090652089	5.90887641574529	6.04908084481618	5.96108023634983	6.02160113658218	5.74084360616915	6.00680838706534	6.19581699143082	6.06277156277584	5.88908204633724	6.1432455656931	6.10289740911819
GAP43_32848	0	0	0	0	0	0.292712511882834	0	0	0.251871296286815	0	0	0.455903991437015	0	0	0	0	0	0.255586884359318	0	0	0	0	0	0	0	0	0	0	0	0	0
ADHFE1_7993	5.46863867881192	5.44367455379046	6.23050441767544	6.50812956797126	5.81966366044696	5.28595938968444	6.83716876299717	5.76804143337445	5.6825216924384	5.2882981901688	5.75719698736244	6.77259361095593	5.5988939673622	5.80709837968253	5.73268597453387	5.63296893396484	5.55658083326592	5.91893799920795	5.625643812079	5.76978622927899	5.8846282994169	6.3071670354671	5.76960839814359	5.8567342557086	5.4228004865744	5.7881504580219	5.69427495925027	5.41198690018376	6.68533408585295	5.49184949564698	5.6285493807974
NUSAP1_9385	1.44957086619156	0.758231036914938	0.50444191358684	0.912695910251567	0.72706961175212	0.292712511882834	0.494840171980057	0.74355952568372	1.22357967417015	1.14958954050255	0	0.639197897698986	0.387604315717651	0.440503857233091	0.477465891719288	0	0.219006983862087	0.661260589608342	0	0.576649035524214	0.848894790919159	0	0	0.868181704622332	0.709115087375727	0.235504799399184	1.07304934293442	0.261748423292054	1.28869468096478	0.227994589258352	0.282610895048194
BAMBI_8130	4.10085162037959	3.7856745494581	4.61118251444018	4.94077077653634	3.28347437692046	3.22076715985384	5.43108660303026	3.85659078136947	3.5224680961435	3.38452433077766	3.25199916188726	4.59858110145995	4.41565514755121	3.63534838500814	3.20761406690671	3.57565170096288	3.34769420564438	4.14311833361239	3.33759105083149	2.97807413771822	3.46126760318335	3.58366671240149	3.68135454948478	4.04225176115796	2.99689698150915	3.94136996856151	4.11121195754083	3.8996742842238	5.26752819897401	4.96033649684791	3.93376336040242
PPP2R5A_9549	8.51459749845082	8.42457086272864	8.31225171619754	8.82295559160162	8.25391992797874	8.28998870447365	8.27193436545771	8.20124786829194	7.86271173543237	8.44408180460384	8.20744823011149	8.6207322074286	8.42258343131215	8.06082160472709	8.220911864674	8.25469383839411	8.27541780511747	8.52546271269932	8.332410011768	8.63497294080836	8.63355523353616	8.25226413362541	8.30319017580699	8.09688255169641	8.37846548089295	8.37527338754956	8.66282645601259	8.2306972682425	8.29694724485778	8.73390189707856	8.46470840853244
FCGR1A_32326	3.50939280801591	3.3693419862672	4.50880092283486	5.03439899024228	3.03703222331047	3.69174454806517	4.60421274402244	3.07336076115275	3.04413588831485	3.65258089608297	3.55180225055743	4.53061385632897	3.22062696905293	3.45919415949694	3.4853874517506	3.4417170135373	3.06642464844283	3.72363949762412	3.72794746455834	3.83463959531248	3.78846957412345	3.92902868885437	3.58121327858261	3.36251333187375	3.10728827232755	4.19984692654533	3.33727907348748	3.42594403715771	4.26444242250268	3.60031451154279	3.95404871710563
ACTC1_32706	0	0	0	0	0.285016856509466	0.292712511882834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BCL2L2_32990	3.43436381383662	3.04611766388329	4.3401653479095	4.86996626682135	3.84035189104303	3.74111817756976	5.00434462510401	3.90068026435913	3.63749861698101	3.46632540427268	3.40967440630575	4.94163972933478	3.12192393105268	3.45919415949694	3.674559863377	3.91589763971267	3.73280239445356	3.6587001734179	3.19642324062586	3.67729942604183	3.7460299421326	3.9459916112229	3.92552374954233	3.52648841038904	3.33611414689788	4.06878741018318	3.21397965066824	3.47838582834548	3.44904629612786	3.69870802308233	4.03245277449096
MCCC1_32646	5.2886499999991	4.84079639139767	4.63568162659293	4.15126148593211	5.11425760904843	5.08071806835699	4.15183852323588	5.2167468320967	5.2040278453408	5.29950079925485	4.90116925324214	4.02124182503789	4.97790737358148	4.70018855824239	4.83090002568056	5.261114938044	5.10610381942994	5.27057864233475	5.17712846111516	5.61927668978542	5.24228039555528	5.23153630178164	5.19780834637803	5.02547416311234	5.05151366273378	5.04852690500285	5.66318514318309	5.29258736481358	5.44528105620385	5.41866938677857	5.15474031664957
HSP90B1_8840	9.20649009004398	9.06836704067613	9.37053294419179	10.4364375191518	8.82936157351056	9.04141973953871	10.3439502250919	9.46601252571958	8.80466569794901	9.03605901073238	9.11555112578481	10.2935934362788	9.30571841394531	9.14803423864314	8.96125070224875	9.24732032002239	8.81171018081179	9.42646701995452	8.57629544008212	9.00286896385894	9.30898932565008	9.00986218534517	9.23600603278189	9.40118925407244	9.12886183435977	9.10555501111579	9.21445784544081	9.11536751072754	9.97118808750374	9.97340055576724	9.4331631891356
LIPA_9004	6.6054634716124	6.78455157212795	6.57257535131846	6.32438256911369	6.51800264379267	6.53217781308781	6.19814326069756	7.09549630367638	6.34529008857438	6.6526729428034	6.49376464670649	6.84667001482266	6.49798869912782	6.40184032524218	6.46731198665712	6.11594076323916	6.2148568389276	6.47250472016561	6.44923044650336	6.70986169642365	6.44493975433845	6.63724417147181	6.53997075104325	6.70279753876137	6.39504461785217	6.13973336264805	6.95835653804121	6.4118963256678	7.55087515016051	6.64323491598066	6.54869456938124
UGT2B15_33121	11.9364305379488	12.3177033383039	11.6130323767058	10.8061771492111	11.5973439305573	11.5127832068366	10.9870068987754	12.3427613325658	11.0803222244197	11.5924987010916	11.5709631109591	10.9374032010285	11.5688510563923	11.5065069076797	12.0980723907653	11.2755816550439	11.6490080386096	11.643690589136	11.8391345544733	11.5990325438297	11.4811927099237	11.2972786557275	11.5363048182911	11.7834421442732	11.1398379317584	11.4403764142275	11.4355638816223	10.9669720864097	12.1188233649596	11.0644638812664	11.2970023887235
ACADSB_7959	6.99302398067356	6.73858626420583	7.64860948815716	7.96170186227669	6.82640379555957	6.65318840817017	8.37332205248827	6.71516896702165	6.87242403138518	6.74979464074054	6.86449637736834	8.11635255001284	6.90285020382316	6.71300504089883	6.77180211680139	6.88239496658298	6.80712405021794	7.14486656126866	6.4800163758357	6.66166067596563	6.89924295015362	7.18647540708216	6.83724743335923	6.81808869419481	5.9528204901542	6.99153148063237	6.82775936492838	6.503313791653	6.97734704696966	6.30192841464133	6.69145708106534
BEX1_32763	0.657264373671131	0.428365088540152	1.17359022635076	0.667550095646961	0.285016856509466	0.535935911066009	1.39871074321413	0.925292284224239	0.466236850875022	0.383637299911705	0.632379258837028	0.801807628377629	0	1.05049097179999	1.74578616748336	0.435467009825195	0.577050753275889	0.472636010446628	0.957785938235564	0.987511768177737	1.0010100806284	0.926573567535538	0	0	0.509139134717721	1.04538121846637	0.870192383190861	0.261748423292054	0.927455198075282	0	0.282610895048194
NSG1_32675	0	0.428365088540152	0	0.667550095646961	0.285016856509466	0.292712511882834	0	0	0.652832334147602	0	0.632379258837028	0.455903991437015	0	1.27995427362373	0	0	0	0	0.39408486376358	0	0.486004102692849	0.782915964136088	0.281046072520159	0.868181704622332	0.509139134717721	0	0	0.675176830741054	0.444420356398668	0.424827063163991	0.282610895048194
MAP1LC3A_33215	5.8612567426157	5.52174183170009	6.82777506968985	7.26104846700176	5.54382745608951	5.8998923575425	7.21634264793465	5.84903206053497	5.45676964884291	5.50701854467099	5.76451529170448	6.91934446576137	5.94764713889934	5.71202510617763	5.93124049333433	5.58081944888619	5.6631011268739	6.1994595858759	5.50110019615163	5.87015748392332	5.80417650542367	6.12552259527259	5.76390940700457	5.89225211913647	5.61568938125518	5.91651806412106	6.00443112458357	5.82529289519019	6.51936845879824	6.00393804738494	5.96476747030196
MAP2_32650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219006983862087	0	0	0	0	0	0	0.270636837955094	0	0	0	0	0	0	0
IL1A_32861	3.50939280801591	3.04611766388329	3.22827842687671	2.51272930462419	3.37743662141864	3.41582248590247	2.34813221225447	3.41481086701247	3.31691019712767	3.54373616076366	2.57315000025444	2.17970182105359	3.22062696905293	2.74701162861389	2.86329126607146	2.65196505573729	2.85388038949912	3.16135125251771	3.50660124641743	3.43664472066316	3.26484363238674	2.93839807270323	3.16314397351156	3.07523272637024	3.36603058259971	3.2224915468938	3.21397965066824	3.55363876973497	3.37572748855731	3.35686393377657	3.2386914199358
MALT1_9176	2.48972649363173	2.85254599559994	2.94433221756922	2.58524471353743	3.11184218131978	2.33598104988517	2.34813221225447	3.21977068711176	2.62064896337336	2.88697250811504	2.43321438296119	2.63296335163269	2.8408427474114	2.49621091224763	2.17972231780979	2.94385045534633	2.94882861852346	2.8090974510734	2.73421333372963	3.29937085668259	2.43460510197568	2.55190576510644	2.40640384891127	2.41498642661943	2.44456303414821	2.44173981450728	2.64233390695932	2.4266614561546	2.9400153633673	2.1453891395545	3.06305493108586
SNURF_33140	2.33331646114645	2.78178586487568	2.68738960912394	3.94627683806154	2.3020677807281	2.33598104988517	2.91583333227325	3.32058424317745	2.32358997541864	3.00115713600535	2.27823315201229	3.78885786202827	2.95992273285458	1.65189860588868	2.78333910345304	2.56873244895496	2.85388038949912	2.76863715386652	1.81265076238696	1.98122687927538	2.8090860561195	2.93839807270323	2.51895380848872	2.03389982253139	2.44456303414821	2.06754750167647	2.64233390695932	2.47907764366418	3.27178641178925	3.03397673584329	2.77455401664317
DDX42_8455	4.36604497915081	4.63539640148211	4.86019264793864	4.88440789457131	4.27408703434179	4.08498488207897	5.22557002382826	4.48238930164798	4.73121489154764	4.29147404239029	4.17422251599537	4.50722742702737	4.68131081528991	4.41639777642938	4.12733854457857	4.42197825386182	4.21262708144073	4.42928497479011	4.31081528009958	4.4678918104627	4.56264889625271	4.57768319381644	4.23659014937548	4.18000762071823	4.29431425545566	4.54486522250592	4.4210008682918	4.50356881686917	5.12565623844237	4.42926074574433	5.10117577892005
RIPK1_9710	4.32509477053967	3.55052381856719	4.77453371027048	5.60461236613583	4.30629920907996	4.06573470154462	5.02261978546153	4.46780899628863	4.34097609937019	3.93710566043563	4.39775879815964	5.41986668350029	4.47684347056442	3.96718762993191	4.33788951575164	4.44549914903515	4.07907258874693	4.5535613696722	3.94944253605632	4.43549587310974	4.42146404197113	4.76138807219853	4.36260167675033	4.30574874893504	3.98295022019733	4.37032930403219	3.9402026227437	4.27065123191543	4.44255332451899	4.45200931753168	4.76467012023821
VKORC1L1_10156	7.92019405809479	7.84243078348152	7.3633693401558	6.99102395272432	7.90399962802601	8.01308671988454	7.12202706766055	7.75256604240534	8.03102758767908	8.10095122621198	7.79000815656211	7.02192135063639	7.85132140536999	7.7922978911568	7.8337714760924	8.05700851602885	7.86801841802268	7.82158481576354	7.95902788077572	8.07566901272165	7.80032017120895	7.64434042665414	7.79923588336745	7.824870910637	8.068578641753	7.83716805358722	7.95895894920908	8.22974154157114	7.56331173234237	8.36207659685044	7.98479262177119
RT1-DB1_9761	7.56763829498312	6.66676999231403	6.73444913364996	7.45735540267936	6.2042846974232	6.73162433457381	6.98894261077793	5.99853009799041	5.96397571278861	7.18984839917101	6.39819771608693	6.35131587114315	6.0451427162741	6.73251436548473	6.42841407704153	5.40001791820307	5.4361118409862	6.84750513323769	7.200267456812	7.20870229697955	7.07239376718035	6.37449740918333	6.60835007998474	5.5422948192694	6.69524460832218	6.52855700082446	6.72235952516237	5.91839379826527	6.08197754257747	4.12397699064675	7.13962375230222
RPS27L_33046	3.08782961248637	3.04611766388329	4.0061796763883	3.97355017965631	2.99812038551667	2.9538679618797	4.47745462004687	3.1113795954949	3.20199081069063	2.69672488538903	3.12129235519928	4.23563641077231	3.26755649730001	2.89285875414236	2.78333910345304	3.12955793997939	2.82078966678906	3.3919385743602	2.80075902832131	2.97807413771822	3.00176717727534	3.42333182481604	3.23080988089666	3.55209313058224	3.36603058259971	2.91853670636104	3.17042143950551	2.52965601598198	2.68066399114184	2.87472107851875	2.72819271235319
ABCC5_7942	3.50939280801591	3.21676293548925	2.48653918952325	3.70726574410329	3.21725103623128	3.41582248590247	2.9920067845585	3.50325877215521	3.17177141725062	4.02071072470752	2.43321438296119	3.31025404068804	3.12192393105268	3.08723236676024	3.20761406690671	3.12955793997939	3.30046599307581	2.96046445875358	3.33759105083149	3.50067519460499	3.61066327448704	3.24292395625185	3.65696332517383	3.33327623576373	3.33611414689788	3.16660899281359	3.6542857749086	3.06357897103551	2.83451782376206	2.73330900374445	3.02520780224043
OTC_9401	9.9464217336929	10.1496943040772	10.4350333593249	11.009673140981	10.1080106332955	10.0879478353552	10.9227766676644	10.1279843099932	10.0885905255082	10.2617806561563	10.0321171881678	10.9938374954187	10.207883691618	10.1639276523553	10.1214604340677	10.0486266742137	10.0444862500035	10.3063640591569	10.0132892207224	10.0597461799415	10.2695067982159	10.1991646207692	10.2262865655461	10.1722059438529	9.63236806720984	10.200435666463	10.1118285805352	9.88587991049888	10.1074054637561	9.58657329100756	10.1124277551574
SLC17A3_9840	8.67596462167053	8.52276151142696	8.1789954309738	8.20404535831238	8.55974192676439	8.49547907225533	8.19344839868082	8.63395657017325	8.38803593440726	8.60961398309801	8.41002114097031	8.29682460353423	8.67298247541789	8.18991711267172	8.43391140251663	8.41667520418396	8.57548843505834	8.66770750106956	8.43286543916147	8.6926510197354	8.48260207516886	8.0226868900454	8.12460080691629	8.16588119257743	8.25699227805229	8.5006347979548	8.5673984005599	8.74650424415107	8.49675844227181	8.1926057743737	8.34499967388906
BACE2_8127	3.77567902619817	3.50731657686851	3.92898922792281	4.52757096697113	3.03703222331047	3.14941260411344	4.45070954643423	3.35268179910895	3.14090546641628	2.82630204557916	2.76048768193553	4.35834036524649	3.73647161870328	3.45919415949694	3.80175526114226	3.4877573773244	3.43775109083967	3.8257701166728	3.50660124641743	3.56198419167484	3.13929363714681	3.85910927811868	3.52840930583907	3.5772513354742	2.7917744730627	3.68709953540673	3.99116530028629	3.02883605255632	4.18081985288503	2.94054748869276	3.56312300453678
POP4_9529	0	0	1.41916022326776	1.46734217838355	0.522908454822464	0.535935911066009	1.95015200626124	0.5355896444873	0.251871296286815	1.33521716321269	0.632379258837028	1.51511193253285	0.944601856287455	0.440503857233091	1.12226705512563	0.76951537579431	0.409107760042618	0.661260589608342	0	1.30692919205106	0.678829531875484	1.17699851711284	0.516167670688942	0.270636837955094	0.276913905530885	0.91578325529736	0.634070696927048	0.675176830741054	0.239255830319979	0.752597168714343	0.518825651583637
BZW2_8165	2.15786378767583	2.15609791852907	3.16235755244354	2.72017933263644	1.76666702835589	1.08726326577048	2.56315217345662	2.12813122070737	1.44188476138498	1.78115629012628	1.90712007575285	2.71690972412032	2.23224036286119	1.65189860588868	2.17972231780979	1.46557888008695	2.35001746274728	2.34205604114785	1.36207405714738	2.43893967485484	1.76696053708098	2.50688947859325	1.92447342952992	1.7091769689023	1.18243940831645	2.00519025443141	1.681562170057	1.13329058350338	2.36424287702778	1.76421069600566	2.68029197093589
MARC1_9196	9.17514861667013	9.30122054362457	10.030916086337	10.4934874675655	9.10531786663612	9.32762524972547	10.3085470781222	9.33507141237958	9.07952477556177	8.97971933865214	9.32741591750815	10.3652598819177	9.33355381559403	9.2386557096853	9.19647384993009	9.36145618524474	9.29132073215443	9.41176285026435	9.02298374756826	9.26612558095112	9.59222959785179	9.59959780060494	9.47842658705715	9.46786618889817	8.77881417635365	9.35172364299664	9.21780497525282	9.09189179983635	9.65634281000887	9.09261980182876	9.21727578755376
PHGDH_9470	0.657264373671131	1.62023273656793	1.41916022326776	3.29654563038654	1.94092539777918	0.925820852321769	3.19901152356931	2.3350859569987	1.22357967417015	1.14958954050255	2.27823315201229	1.6059830652877	1.91608409495418	0	1.74578616748336	1.79345465776671	1.10267504833042	2.28582408980562	1.36207405714738	0.987511768177737	1.6794605837281	1.88840967541053	0.895537140335249	1.61513477386777	2.32780425170902	1.56096175743452	1.9106132449297	1.76008036109809	1.66202483425339	1.96735249605506	2.01060778651738
ESR2_33268	0	0	0	0	0	0	0	0	0	0	0	0.245886254417594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239255830319979	0	0
CHSY1_8317	4.28294816811038	3.50731657686851	3.62076366888842	3.94627683806154	3.34679084413266	3.53259586328981	4.24817380277305	3.25416392057205	3.31691019712767	3.68711106703766	3.40967440630575	3.64626661139005	3.59644525005936	3.59328494728371	3.20761406690671	3.65849729274875	3.43775109083967	3.72363949762412	3.24503025164777	3.67729942604183	3.63412491557036	3.29681149178864	3.77499364310682	3.21001608356234	3.33611414689788	3.60538438330305	4.11121195754083	3.91877630791734	3.58537145106051	3.17738717622951	3.02520780224043
PNP_9516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDT1_8276	0	0	0.50444191358684	0.372045749993713	0.905888439305911	0.535935911066009	1.39871074321413	0.5355896444873	0.251871296286815	0.686391906607304	0.35056474503344	0.639197897698986	0.387604315717651	0	0	1.04057376056467	0.409107760042618	0.661260589608342	0.39408486376358	0.576649035524214	0	0.238971779965629	0	0.868181704622332	0.509139134717721	0.615374699401845	0.634070696927048	0.675176830741054	0.927455198075282	0.227994589258352	1.05795012696819
LAP3_8984	9.98554563041889	9.98228579249412	10.2052347841642	10.9895659986001	9.9337095178829	9.93357216918604	10.7705858428341	10.0062012857067	9.87837251867673	10.1165344961362	10.1005807395567	10.8461279479686	10.0385340208859	9.9869015319396	9.9363116161142	10.0200271697043	9.82868893114267	10.1571348082826	9.7827019402971	10.0186493287845	10.3089909186759	9.94712257417404	10.0244966132384	10.1089179216383	10.0069635048861	10.2723188057729	10.2319033550069	10.2494252788128	10.8104248011245	11.0984304150408	10.3009204577315
RGD1562997_32695	0.657264373671131	0.428365088540152	0.50444191358684	0.372045749993713	0.522908454822464	0.535935911066009	1.15542148050954	0.925292284224239	0.652832334147602	0.936500942724898	0.632379258837028	1.6059830652877	0.944601856287455	1.05049097179999	0.835594173410019	1.04057376056467	1.10267504833042	1.23679812345449	0	0.987511768177737	0.678829531875484	1.05721287193865	1.19563331727627	0.868181704622332	0	0.615374699401845	0.634070696927048	0.483221583351322	1.05817920930142	1.01951314708896	0.899621889824118
CAR14_8195	7.7056472896798	7.40394642485134	7.06723738996156	6.05752896521042	7.55269174443194	7.42021707846387	5.96288895011374	7.42854973617156	7.54675443919053	8.0236850947407	7.39905475622702	6.46492749882997	7.50475117518727	7.10975784123343	7.56155337743246	7.51976625933841	7.60682532423998	7.33178029624902	7.47446301376429	7.47887964337547	7.28184916190901	7.34833849855476	7.09727131775032	7.28885853205341	7.59187028422912	7.3128002098918	7.68100622669344	8.12979791262584	7.94440021372367	7.92328334871494	7.39836353439981
ABCB1A_7938	0	0.428365088540152	0.50444191358684	0.912695910251567	0.285016856509466	0.292712511882834	0	0.5355896444873	0.652832334147602	0.383637299911705	0.868037928670842	0.639197897698986	0	0.440503857233091	0.477465891719288	0	0.727466277307389	0.472636010446628	0.39408486376358	0	0.486004102692849	0.443927527600626	0.281046072520159	0	0	0.773384051327342	0.634070696927048	0.483221583351322	0.444420356398668	0	0.282610895048194
FBXO7_8621	3.94740742798849	3.26943608082751	3.92898922792281	4.12717554651511	3.40744493755853	2.99515479780594	3.77442902935568	3.55934831482536	3.49831895597545	3.58093766636798	3.61793854805122	4.34521072380198	3.80169747065329	2.89285875414236	3.71821628070577	3.57565170096288	3.65983141767567	3.49473921858828	3.85864585136569	3.83463959531248	3.58681377532617	3.91186394447045	3.26348875178246	3.71962951513473	3.86219573016505	3.89052952833066	3.2973387767431	3.42594403715771	3.87864262534481	3.57980412785781	3.42461860615376
CCR1_32800	0	0	0	0.667550095646961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.235504799399184	0	0	0	0	0
GC_32893	12.9300723447281	13.1171555316844	13.6337440533206	14.2538820042483	13.0792781406663	13.1448029253968	14.2328273760866	13.1982175941813	13.123803040344	13.0056953547855	13.2426868865203	14.253791882964	13.2939599322566	13.2732014247289	13.2792313899291	13.058500073561	13.1220947200408	13.2351544649608	13.0054142180561	13.0902861807309	13.269654529475	13.4107962331924	13.314225590446	13.4135000178092	12.8476939558592	13.3331384555527	13.0319684891902	13.0364227885036	13.7652021407422	13.4117406717342	13.2367042843751
ARF1_32413	8.71611272891504	8.57339260576633	9.66791534731094	9.98525933787374	8.462148230205	8.43206159708882	10.1668222840393	8.69391266743533	8.38144918586963	8.35561562662338	8.71584523764819	9.99493891206384	8.76784452296304	8.60151025361226	8.55020048351337	8.61380609398505	8.40595860668377	8.8617134378421	8.32818618289417	8.54483668989904	8.80550031349228	9.01690329126644	8.54749670535198	8.75434762821364	8.41021968968279	8.79249726936847	8.65692031315817	8.54610874340926	9.27756127262068	9.50257663402586	8.88951677766383
EIF4G1_8551	9.56302448088896	9.43909108567792	9.87244579106816	10.6825068588049	9.32660005362367	9.54911941163615	10.6614710815243	9.64596704345389	9.48560205268411	9.53617321715793	9.56598583515629	10.585025714399	9.75953502055969	9.4964502954664	9.44406383090061	9.57778173125369	9.39893406835231	9.80089417198496	9.18746055006347	9.5636619900159	9.67938428205977	9.71943499790244	9.60335381735113	9.74749085464496	9.36846609631975	9.79375455487181	9.98360066114176	9.90755674994238	10.1345142939236	10.3041545159876	9.93881847127563
MYBL2_9270	0	0	0	0	0	0	0	0	0	0	0	0	0.387604315717651	0	0	0	0	0.255586884359318	0.39408486376358	0	0	0	0	0	0	0	0	0	0	0	0
CCL7_32689	1.10713789757264	0	0	0.912695910251567	0.285016856509466	0.535935911066009	0	0	0.251871296286815	0	0	0.245886254417594	0.692818565848998	0	0.477465891719288	0	0.409107760042618	0.472636010446628	0.703293739859135	0.576649035524214	0.263371177959633	0.238971779965629	0.516167670688942	0.270636837955094	0.709115087375727	1.37621673699931	0.634070696927048	0.483221583351322	2.41392096911603	1.24467174023116	0.899621889824118
AMPD1_32743	0	0.428365088540152	0	0.372045749993713	0.285016856509466	0	0	0	0.251871296286815	0	0	0	0	0.440503857233091	0	0	0.727466277307389	0.472636010446628	0	0	0.486004102692849	0	0.281046072520159	0.498435144471264	0.509139134717721	0.235504799399184	0.870192383190861	0.483221583351322	0.783695143213731	0.227994589258352	0
OLR414_32737	0	0	0	0	0	0	0.494840171980057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHDC2_8970	6.12254081306908	5.73340489543407	6.55982999677137	6.79092366159434	5.62269069483268	5.83883337499255	6.8878938140309	5.66954631835099	5.70906770615702	6.03520393797158	5.80766225324411	6.89026056424986	5.94764713889934	5.89629182934639	5.58723032491372	5.81554260464514	5.86730985663228	6.0680916180174	5.54057890586699	6.11482473343554	6.06807852467536	6.2638547029563	5.76960839814359	5.76117290898362	5.78580398945499	5.82019746712419	6.1572875891288	6.00137603446469	6.05483244608459	6.26064594534365	6.33329996005355
