ID	S3P3_A06	S3P3_G05	S3P3_H05	S3P3_F05	S3P3_E06	S3P3_C06	S3P3_D06	S3P3_B06	S3P3_A07	S3P3_F06	S3P3_G06	S3P3_H06	S3P3_D07	S3P3_C07	S3P3_E07	S3P3_B07	S3P3_F07	S3P3_H07	S3P3_G07	S3P3_A08	S3P3_E08	S3P3_B08	S3P3_C08	S3P3_D08	S3P3_G08	S3P3_H08	S3P3_F08	S3P3_A09	S3P3_C09	S3P3_E09	S3P3_D09	S3P3_B09	S3P3_H09	S3P3_A10	S3P3_G09	S3P3_F09
EFCAB14_32678	6.24479021926648	6.26446200847934	6.14032431036235	6.23764638165755	6.17103990930021	6.17926486679151	6.13755788538112	6.12836855529224	6.31880309029565	6.12228348431277	6.23057717794837	6.23250217983673	5.80255443853764	5.99282582135781	6.13225406934975	6.09228291735487	5.97193760892244	6.10421049749899	6.21362859550438	6.10817690089884	6.06890718426928	5.95360649407232	6.19308945206367	5.99172312672092	6.21384492135428	6.0447539861097	5.60708065508228	5.90972723871517	6.11002798967974	6.0079118279698	6.07694040404999	5.90030695248759	6.08251396285965	5.94612800577689	6.04854773133473	5.9826664624489
PRKCB_9566	4.59226263776256	4.2781207475964	4.10703184679956	4.44721929215267	4.11225972298743	4.65235838310904	5.10030311987456	4.50542584360986	4.18750220099161	4.4541897354787	3.97790338177564	4.52662907863506	4.19719574315554	4.22078832669209	4.49677845319575	4.16823899575474	4.37341705405734	4.41704425048134	4.09486811534074	4.14657362727472	4.12726535740522	3.6314755213609	4.75709438359372	4.27254241199626	4.11727580838696	4.14807041190386	3.81527182043066	3.97998161476098	3.76997618223594	4.28149866128694	4.07847981901897	3.99411238185996	4.1774391898258	4.33712215611777	3.96116630644739	4.0719540076699
PAPSS1_9423	0	0	0	0	0	0	0	0.308711334994663	0.570549022293502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251090832249177	0	0	0	0	0	0	0	0	0	0
INA_32322	0	0.324326568946267	0.263511698729607	0.515173629028465	0	0	0	0	0	0	0	0	0	0.337279490164109	0.316368874115304	0	0	0	0	0.250837554381672	0.297281800173372	0	0.28769599957561	0	0.455968719592082	0	0	0.228793956365561	0	0	0.273978743660244	0	0	0	0	0.332639487007449
CENPN_8289	3.24078945455255	2.96461227401389	3.32450360264032	3.05238532412677	3.29501416796659	3.2899828719802	3.3001241202599	3.11023410813976	3.04899104438965	2.9458315834458	2.77425708844325	3.26915353179171	2.80638145264076	3.19606115293695	2.73105919989098	2.93619943560759	3.02050929318371	2.45152316074049	3.09613839313658	2.26241937289244	3.27730419051685	3.03095207600923	3.08804574682481	2.89620273213746	3.19809775660482	3.03984933075157	2.85342895207578	2.8794375169377	2.82331168199418	2.87005328726205	3.19477679575036	2.87348267534199	3.20872629384021	2.92350764205249	3.07382592897002	2.50275691509965
NDN_32953	2.80051749346459	2.00897379118267	2.20387369375955	2.07681422114829	2.78173406020991	2.06036524974391	2.81870027363161	2.58751327066272	2.28709072165857	1.88052028495523	2.3209569635595	2.45137772472917	2.5136362203727	2.70726232490508	2.43655265495524	2.84700110285181	2.46661001751905	2.38449287962193	2.39728495101103	2.14344525434707	2.22071123440365	2.26235183415232	2.31394432437186	2.49366972114156	1.99045695459495	2.01496437137001	2.17910472472527	2.30820443077222	2.87203412773278	1.9681766884315	2.43079242131351	2.26213019257377	2.26933571406867	2.10213484598381	2.52857666200715	1.73718368545991
SERPINB9_32899	3.27824257384705	3.53447920714358	3.0025040279207	2.62058490031487	3.21426830655555	2.49426707947904	3.19397958337596	3.225125216674	2.86911177617255	2.8947184035608	3.01274214539674	3.0269789374603	2.56674037083692	2.92301597676684	2.78337738119403	3.0202025042188	3.18343957542695	2.99154073047152	2.64456146742918	2.65927059050167	2.74860604561922	2.44113404405358	2.75230349287718	2.81595513658884	2.54402686381977	2.89987653819891	2.62977636698741	2.53901917739279	2.35978529847325	2.7186878585623	2.68651943595742	2.53841992975107	2.49196449074347	3.02428278231194	2.82680823661203	3.2169340906877
HPS5_8825	5.2496168800115	5.18154700941611	5.29557021671087	5.38442226042637	5.24273450457595	5.30519937379861	5.33482647828342	5.32662861103416	5.01293582072465	5.18600259794283	5.27851710788224	5.11558852714346	4.6303469935393	5.16048067002536	5.14269769592316	5.31383759064185	5.20539593897573	5.19026458706657	5.27636046415509	5.01494090237018	5.31833806697394	5.1104722854863	5.34780976971415	5.0006691669872	5.13736934410584	5.18427362512667	4.42959119053737	4.85002403479435	4.66171595492009	4.92457777602078	4.86955614844319	4.77219261314327	4.78376941315143	4.78774550988956	4.60407752119748	4.83225289718943
TSLP_32811	1.90104280014495	1.70872519593959	1.58687072560619	1.92203790455043	1.3800419050168	2.87614122972686	2.09103199900543	1.65416402549043	3.04899104438965	1.52479325222932	2.4070995281354	2.1939310730718	1.99914825018812	1.86144720962104	2.29956151441459	2.29295124181452	0.978316115466343	2.31419585230738	1.20992994236003	1.87127903797017	2.41892195176993	2.12953347959438	2.31394432437186	1.49188178964067	1.84876807324161	1.71425847862989	1.16699310859849	1.34862572485972	1.67266379074029	2.05500847227979	1.30098177698605	1.92008791129184	0.85153787091909	1.6760996037402	1.64155042081219	1.94578288845552
C1QA_8167	0.803940258373379	1.32911158775086	0.486244946912526	0.894008471366459	0.849102272844486	0.573213253730874	1.92400016525567	1.1329085903217	0.570549022293502	0.619568563639926	0	0.921342119503694	1.32124673527164	1.75289751777872	1.3051857518727	0.298007935226598	0.978316115466343	1.99275223859012	1.40140112454693	0.464454372239232	0.543648276524884	0.276180965157217	2.37659490803419	0.488299265528433	1.08073313258772	0.251090832249177	0.500948904203411	1.02228219307837	0.790223452007269	1.14641982042158	0.273978743660244	0.59097625056527	1.14184804211505	1.24626680739019	0.613533891838054	2.03976413711335
IKBIP_32492	2.63715582780402	3.2961335426142	2.72489423657829	3.12515353464444	2.83671404463433	2.77694704762418	3.4613290542277	3.26147521359142	3.00607984659812	2.66996931132959	2.83767483927233	3.17710246200524	2.71524414930372	2.87202648128692	3.22288914834969	2.97881228404519	3.66014988913444	2.74665266275998	3.56491810463797	2.7435001541332	2.53738718226162	2.49612213925168	3.19621403006112	2.20948826282405	2.79644341676817	2.86265343693256	2.24375935463963	2.25725446736037	2.61008488159858	3.4531011009315	2.68651943595742	3.01573294210813	2.72921852293727	2.27570721000844	2.77189109549676	2.6883192031997
HERC6_8794	2.45290568626314	3.79244645151083	3.61143630745324	2.4610686381784	3.73203268016468	3.25354902015764	3.19397958337596	3.79539766813207	1.9673647824502	3.21946943134804	2.95671406509872	3.07877536381725	2.89210196319473	3.06598853012562	3.36699603943521	3.69278121482584	2.54863948813133	3.07893227484576	2.30445032385609	2.52292017660439	2.28985178428059	2.26235183415232	3.91877862797103	2.38661706267203	3.07622915666897	2.7448496988029	2.47679238461697	2.25725446736037	2.42654756168467	2.60816647511912	1.97376923695281	1.71290190183973	3.46666523120437	3.02428278231194	2.82680823661203	3.29524085654654
CST7_32653	2.08136434322793	2.09661203235372	0.486244946912526	1.32312875747616	1.87627745841921	0.982340051590202	1.63043029504888	1.54042745603797	1.87498868360462	1.77140829969256	0.94283387128496	1.47910255668917	1.54944923160394	1.63551105438692	1.1544295169936	1.24894389220187	1.38788133447468	1.57852184655474	1.85858901360152	0.464454372239232	1.10039568555294	0.70748496803368	1.07275500625189	1.68497405823084	1.69163299845194	1.53658323297029	1.41173870053226	0.894739818182556	1.1476782250001	1.7770630302416	1.30098177698605	1.0090112503907	1.49054577753625	1.24626680739019	0.339138738891461	0.830211309479727
HSPA4_8843	8.85001808414004	8.87223813593224	8.92707418718445	8.86551883985319	8.85859475838669	8.68136621995736	8.87952726342976	8.73937460487184	8.60748223991625	8.9261659906952	8.80142933714533	8.85899392533763	8.67103975435005	8.78494426451747	8.75259126079126	8.77434060693932	8.66031130549933	8.83034045135692	8.7094904066845	8.73917422651527	8.90325143869949	8.78293828179201	9.00467319039335	8.73383654146487	8.8209706512188	8.80532583712935	8.43023022005603	8.70945410529554	8.6902717940033	8.71239854424348	8.7045412022431	8.71749607040248	8.73857626393101	8.61304308823764	8.65655644595608	8.68018181011511
CDC25A_8256	3.72054411584165	3.62569051099886	3.83047909548581	3.79441419295495	3.81651789707561	3.58210525575193	4.24282352017514	3.71903478999254	3.31819237233808	3.61644340830938	3.5558372996531	3.43731291511797	4.12821216444961	3.71315816432775	3.80686084219898	3.5587506463565	3.54495637774394	3.92170174816003	3.48256387778165	3.63155395913696	4.02957725704285	3.70333812770992	5.18230624894556	3.38757896963745	3.72968513059779	3.61073440117963	3.01032309262729	3.28756100002776	3.60682695073453	3.71549671264342	3.94771406294759	3.44256941786596	3.61611382570995	3.5488912963209	3.85947868485775	3.830364643874
LOC679794_32681	11.6292132492022	11.7682970782899	11.8895479506447	11.6088016657677	11.7830522847654	11.8531188673676	11.607727391944	11.7420564674292	11.455060133534	11.6898718401146	11.5582737870245	11.6448788179657	11.274157800515	11.6412036969422	11.688600716739	11.4999180964589	11.6429612227424	11.6235535629527	11.5463995989739	11.152509428153	11.4053387648864	11.2868055905237	11.5649780299623	11.2752879648437	11.0290126270565	11.3062153453136	10.6557202172129	10.9742012074019	10.8167365125302	11.1127225435357	10.9390947175906	10.926725159961	10.7485743909795	10.6049479010775	10.7231340797619	10.6999802033892
ACSM3_7976	11.1487384922221	10.9054375831177	11.3116543320525	11.0359141629254	10.769068578252	10.663838441311	10.164915634453	10.7697452775637	10.8067264611181	10.6024464203216	10.8663623892567	10.5270839957119	11.4047658567321	10.7008362998459	10.9312788834303	10.7022479646379	10.3497247836464	10.1495773409949	10.585155649126	10.9269495905789	10.9745295631377	10.8977563836918	10.097530155092	10.5789281876974	10.808444987997	10.5891674533524	10.9651264545454	10.9168771201756	10.2344077849039	10.3742401370725	10.5650534853384	10.3421331835822	9.83131346686894	10.0380049206186	9.42268097682669	9.71226488361648
CD74_8252	11.254117946466	11.1081682525864	11.4379054905326	11.2790380097983	10.9494396229296	10.7316318046995	11.439124590829	11.4475319230556	11.2843110886333	11.1390951722858	11.3151985463825	10.8622147020599	11.0151258760769	11.0746096105076	11.0708546208263	11.1008829200373	10.7112145172115	11.1766013954504	10.8007025056555	11.0734786474921	10.6266675646236	10.5469325830389	11.5580255390234	10.9253053033536	11.4886058914943	10.9062711768625	10.7348183446163	10.8946492016807	10.8155693013006	10.606020199982	10.5425729587346	10.5108087939218	10.781584211616	10.6862564506781	10.4782047508968	10.888998268307
SELL_32554	3.69307498883609	3.84400714535685	3.53866784362605	3.52538865485403	3.94718303897411	3.01321001105826	3.4613290542277	2.84872247197734	2.60725466858126	2.78671598372626	2.95671406509872	3.22386203651474	2.34148044629646	2.76430023579131	3.49800673314509	3.37951988264268	2.83680788012705	2.7990687874178	3.30225063920461	2.7019999869618	2.28985178428059	2.74342757275214	3.3288737784354	2.89620273213746	2.87163872012955	3.00610859528827	2.67736673109975	2.40500465400438	2.66641806093252	3.4531011009315	3.49156519114446	3.18590629467011	2.93291019594868	3.5488912963209	3.5027183790492	3.63341622466242
ZEB2_33022	3.946732336281	4.14055536059711	3.68070995481378	3.88101028281583	4.21958305967448	4.25170741990259	4.36199035083741	3.89130728512744	4.3160339231669	3.70811571834827	3.92047822922333	4.34818427421417	4.49989850931066	3.71315816432775	4.25883925352197	4.01287358705984	4.35072994097179	4.16079223198451	4.20169254231616	3.65349117581336	4.37010292276291	3.52972710532015	3.96027922971371	3.9353703918392	3.55819450124171	3.49387243688808	3.58512083315906	3.5848079054491	4.00657396969423	4.35178522549183	4.00521366134131	4.03923518026237	3.7298198904983	3.58233216591946	3.83289602388986	3.60295040810154
RARS_9660	6.29132947376625	6.2691849289372	6.27335330565048	6.19179772236729	6.32318015902597	6.23171498595092	6.57121417559089	6.223570460993	6.13684088835554	6.36224141793864	6.10732804217978	6.4198808466843	5.67534729353345	6.37345139156376	6.23445052340966	6.42064134475749	6.46985661255763	6.44576601037465	6.20080716767533	5.88529855160759	6.34956162929579	6.21357642836707	6.40328871558643	6.31002550608203	6.06159321068505	6.25327497783721	5.78053911457751	6.09523083927329	6.32652288897836	6.3588018609537	6.30011061797478	6.50158282914479	6.41725258565149	6.48620741004678	6.20702069597647	6.24189341852157
LMO4_32889	9.02545811580857	9.03983588664154	9.27665237285614	9.06249974720183	9.49847067804712	9.03464912960932	9.12253216971189	9.42762216643055	9.01979820708265	9.23888093519913	9.2836565098558	9.34154634104779	8.93108129971429	9.4254483397061	9.35519379158485	9.16817670540154	9.23249730331375	9.36048534813416	9.27277535624832	9.10476638047721	9.17746179141658	9.06510891883583	9.3561078664077	9.16482918832965	8.99816438443111	9.3460359427144	9.0065381671184	9.28255809660198	8.98284524792936	9.1386377049664	9.20338211714112	9.13102530361905	9.19727179485737	8.84082211245475	9.09164017816931	9.22636636167795
NDUFV3_32394	9.7742081249727	9.46314680053425	9.65892512231429	9.52177446677568	9.61608803183906	9.36965577712164	9.56410479159217	9.69180653612369	9.48385733180916	9.60710006085928	9.68703776495117	9.62079386382902	9.16107768022031	9.62437941984646	9.69055362079844	9.64414312709022	9.54694593358791	9.69467580761537	9.70946446942444	9.64264736073731	9.69225671674873	9.6449973698288	9.68099346931837	9.69861651257393	9.68381019375708	9.52309555041801	9.50351072078528	9.64222176888412	9.62731080843247	9.57033468943425	9.61627075599158	9.63495205390282	9.65971439228249	9.70289571067668	9.59224856693918	9.71226488361648
CASK_8198	3.20233805932997	3.05490326474283	3.14004004294251	3.29247340193813	3.12873386399663	3.05615084259711	3.4613290542277	2.94126102607963	3.17056000076653	2.84172761161015	2.83767483927233	3.12877643810629	2.80638145264076	3.42556183294875	3.33229620361588	3.21101884032465	2.96183660756002	2.69226011772177	3.09613839313658	2.61523691698762	3.46837311810026	2.91466673737977	2.65455981739198	3.17884275997008	2.79644341676817	3.10505194647962	2.42196715797333	3.09788313014296	3.28571402855488	2.82134161289999	2.63887237404809	3.47577407355661	3.07739958600742	2.57050267506958	2.82680823661203	3.04628622906872
SUV39H1_32313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AQP9_32709	0.582307349943548	1.00598872520644	0.849269336878437	0.894008471366459	0.617536501751654	0.792231097207553	0.764417858117474	0.778883527373229	0	0.342791183122489	0.386737564100427	0.674386117312016	0.514232533246174	0.337279490164109	1.1544295169936	1.10247548882333	1.19758406162208	0.319998915919741	1.20992994236003	0.250837554381672	0.297281800173372	0.276180965157217	0.912846856660452	1.00502302019052	0	0.464891184219545	0.272109234092547	0.599855468555424	0.313958717754168	0.789256216281474	0.504138028182855	0	0.487704158859553	0.63125059019549	0.339138738891461	0
LOC691603_32330	1.45435844667151	1.70872519593959	0.679145592160228	1.83794194296209	1.3800419050168	1.15028942560293	1.11401649722512	0.778883527373229	1.43178883440838	1.38363349191788	1.65628331276752	0.674386117312016	0.892560701866201	0.840053049597514	0.795415964288292	1.10247548882333	0.719644637850803	0.803217803667563	1.85858901360152	1.21988652402268	1.24668893410045	1.6368448789481	1.07275500625189	0.681840808861159	1.31429871522222	1.09804201655632	1.16699310859849	0.599855468555424	0	0.789256216281474	0.702580935909593	0.815082291885495	0.85153787091909	1.24626680739019	0	0.332639487007449
TAGLN_9981	8.82017393368528	9.53353693818436	9.01687633285439	8.77513518674021	9.53736899359175	8.70937895171995	8.84121301883923	8.67850594055597	8.96132923282398	8.83674946536931	8.90220692372614	9.60652787082553	9.18250155722806	9.37082620174332	8.88193906095739	8.88350267324978	9.04207674332409	9.1099352706767	8.93041990976134	8.47077855334713	9.14750502217704	8.37702566090023	8.70695188465964	8.93065858398999	8.90838534197449	8.95098450720585	9.01350823373286	8.47524861721196	8.16807797381656	9.36048685865053	8.8489461592568	8.8890636166774	8.8640520975798	8.7545269531297	8.50273881847108	9.256039055248
COLQ_8358	0	0	0.263511698729607	0	0	0	0.302049712520462	0.562866817490076	0	0	0	0	0.279907552707837	0.840053049597514	0.575685196059491	0	0	0.319998915919741	1.40140112454693	0.464454372239232	0	0.507890977132823	0.28769599957561	0.264710689827331	0	0.464891184219545	0.272109234092547	0.599855468555424	0.571655643025928	0.313510279177933	0.702580935909593	0.59097625056527	0	0	0	1.02663082648071
LOC102549726_32764	7.89442840425423	7.97913138589255	7.6624864413484	7.93146212606808	7.84503493332555	8.02529192927445	7.74995805274136	7.76269672453294	7.64653294962457	7.66886306054981	7.63430093858685	7.91203192268318	8.19397661558715	7.82470290808939	7.7567502941445	7.76855200325938	7.94894187336591	7.80735486128069	7.76829603899991	7.68579740423994	7.88547043533528	7.73497984482308	7.69281134449875	7.89629263588661	8.23700995181729	8.24445674924913	8.47046658967196	7.87481341591115	9.13719556688529	8.35521378321048	8.15592300526041	8.88752223491332	9.26297056899807	9.01624003097621	9.07401407713187	9.10524941702585
FOSL1_8659	0.996015439119877	0.812489635604659	0.486244946912526	0.280461158986875	1.22381345107313	0.314890035143363	1.11401649722512	0.778883527373229	0.788796718800065	0.619568563639926	0.691415342675094	0	0	1.21217083367176	0.316368874115304	0.54487235353808	0	0.995172206988062	0.728253175662268	0.815239988852876	0.75401602016129	0.276180965157217	0	0.852462676246843	1.08073313258772	0	0.872070739868139	0.426221613501908	0	0.570905396695576	0.876999306803677	0.815082291885495	0.681060166364221	0.63125059019549	0.339138738891461	1.02663082648071
MRPS16_9249	6.85627467486776	6.74655054120923	6.64090652820607	6.74441162400951	6.64535510236417	6.72966365121221	6.69312052904254	6.67814740476416	6.99557643016518	6.90144447619773	6.73818851652589	6.63842656105492	6.56656070931955	6.87864921890643	6.7470325318012	6.9078794852741	6.90307998882511	6.82961674334591	6.97075896366333	6.5669592284365	6.88738199384577	6.83400256804519	6.96864440677133	6.73512996685797	6.5534509265922	6.54815800812179	6.29704345881169	6.62873420599298	6.66745556442642	6.63379068861244	6.8504795323797	6.75589155313174	6.49971993119671	6.55098213739668	6.40948218531017	6.74924688840927
MAPKAPK3_9194	5.29600316588247	5.02281080666737	5.50741881891382	4.85278783064407	5.67108570613104	4.90814536240453	5.22232505252854	5.77935929993857	5.09712913086277	5.34677106534447	5.52959371696797	4.97231561706172	4.69139912857517	5.43093815720184	5.29462225622073	5.34674752066501	5.1539080600313	5.34811687929003	5.67898314240203	5.37983266110417	5.24188380650439	4.86101252499273	5.54481541898075	5.0006691669872	5.60223279357676	5.50731735670596	5.0246276108055	5.34079827527179	5.47629818835083	5.2253197921758	5.24062968231927	4.97158678726489	4.88542937468887	5.31099254950689	5.12598793205494	5.51103226061933
CCNA2_8221	4.45181515512503	4.80593954778027	4.73610826377345	4.9660710491488	4.75013886716438	4.44181085517582	5.19506823079672	3.84414933259796	4.73929169263843	4.65183838212387	3.69931912395543	4.16861396660477	4.47233121737656	4.28066234150663	4.432703969375	4.30848768808461	3.92875686387806	4.48261253769965	4.2769206613879	4.13102149480573	4.0889801637465	3.74933190289896	3.69122374431367	3.272021617795	3.64648641596885	3.10505194647962	2.58056242406523	3.31273127705757	3.13416360989039	3.54597099067186	3.54424189390875	3.22548835077543	1.85374656836871	2.00683258968682	2.71480048990132	1.84525017588336
F5_33079	3.74749998391546	4.40370318036175	5.71979793988293	4.87405746126942	3.78890225347577	4.87255068078042	5.94374906615567	3.66578402260072	6.2236826054661	5.74331928560825	6.28846575422806	6.86183189472029	6.93803287996399	5.02700532399513	3.67460113881231	5.50818941310071	5.85589800916296	5.5603880988005	5.44893665650341	6.96801125070155	5.36714558946484	3.77179036330528	5.35560682286119	6.01886220350637	5.99588921853969	5.42671976020358	5.15641794663803	5.37704593816024	5.92614339339886	6.19638811758991	4.70578681567099	6.41435939960525	3.97092048584348	5.36002063653311	4.72465649057061	6.83038380952746
CGRRF1_8300	8.03780978685852	8.10466623190988	8.07109160258782	8.04599670186248	8.10646398419771	8.19820045397806	8.18233598025998	8.20668933443343	7.97051225327565	8.03027977814433	8.06363689996373	8.16061038516356	7.75899534211352	8.11929045239419	8.18640152917008	8.1446005272167	8.26478032278748	8.18880628107853	8.18439453871639	8.00125346886501	8.08709759869737	7.99807624072061	7.97177883693864	8.11223043822897	8.03306993889696	8.01560785080389	7.91757223981135	7.87903238410678	7.87575402825028	7.84176445597298	7.91342958063253	7.96772105857719	7.78138765319676	7.83792075962919	7.85683654668348	8.07633417208469
GHR_8706	9.83673431008043	10.1806144699177	9.96315012299428	10.0989020848036	9.90365188218913	10.4730235409931	10.0364361725582	9.85123286748355	9.92682987939681	9.94091381815429	9.80775151257114	9.87265091385506	10.0490054634099	9.83081123897173	9.90828589908296	9.96181563732086	9.91441526375222	9.86185882594998	9.95494414293624	10.021217038711	9.88438443428704	9.90487663268048	9.95436426339587	9.82026776694315	9.70901706681676	9.85880504634233	9.85768413628806	9.82853827915757	9.85304995448268	9.82782188849394	9.67539844559396	9.72011781505534	9.80819889177557	9.89187531294052	9.96509808161267	9.68480006797319
C9_8183	0.803940258373379	1.70872519593959	0.849269336878437	1.55151482948197	0.617536501751654	0.573213253730874	0.949780856913107	1.41695099941464	0.978325420134394	1.38363349191788	1.34321875570084	0.921342119503694	0.892560701866201	0	2.22585749272786	1.24894389220187	2.28707569770879	1.45328434610008	0.728253175662268	0.963095673194678	1.37950389930346	0.882791634145917	0.527449262093	0.264710689827331	0.455968719592082	0.251090832249177	1.02705501221102	0.894739818182556	0.790223452007269	0.313510279177933	0.876999306803677	1.82021097304661	1.00398297444975	0.63125059019549	1.0426476631818	1.35382660108753
TBC1D10C_32813	1.16549703149511	1.17657760860839	1.6800397213749	1.32312875747616	0.617536501751654	1.78205974312757	1.83262388064137	1.75958557207143	0.31329729929951	1.22714904465855	1.15687160120555	0.921342119503694	1.05003871322472	1.36750075175161	1.44166831648003	1.24894389220187	1.55597762011252	1.57852184655474	0.989101231007117	1.43780266202981	1.99086440261167	1.30853260918953	2.10780133336156	1.85524677881398	1.69163299845194	1.62815433047506	1.41173870053226	1.34862572485972	0.790223452007269	1.7770630302416	1.72269179554986	1.17993403629222	0.681060166364221	1.79496968010716	1.21723439960355	1.49324088603871
LOC100910229_32519	2.94724833470887	3.40313602152887	3.53866784362605	3.62911206406366	4.24012187826567	3.7743838892952	3.11861366409823	3.71903478999254	3.45210997569509	3.41352390706803	3.4380095912684	3.65768483772258	4.72682755215625	3.68389173594432	3.36699603943521	3.71815537205898	3.6227647811209	3.03589812157625	3.94915243798915	4.13102149480573	3.52682517630432	3.6314755213609	3.58909989563173	3.49456285665932	2.94310813504027	3.63301233693169	3.74999769868837	2.8794375169377	3.74403393380958	3.66117179561292	2.77733766923575	3.74453883060107	3.95229820102698	4.19302834641519	3.77821456860218	3.95621040651985
C4BPA_32954	0.582307349943548	1.00598872520644	1.13906498633668	1.32312875747616	0.849102272844486	0.573213253730874	0.551678048957219	1.28190893072419	0.788796718800065	1.22714904465855	0.386737564100427	0.37624456073439	0	0.840053049597514	2.29956151441459	0.939439123998772	1.84282014223951	0.581745767778643	0	1.09719697154127	0.75401602016129	1.03908565178917	0.732979231602831	0	0.455968719592082	0.464891184219545	0.698410580948362	0.754818795198845	0.313958717754168	0.789256216281474	0.702580935909593	1.17993403629222	0	0.349878776081632	0.339138738891461	0.830211309479727
CTSS_8404	9.24233140070756	9.30942327790399	9.13316943628556	9.13642331253025	9.09541461922019	9.07761720429402	9.59005804003355	9.11518403507144	8.8834485109362	9.01186243550783	8.85987550154411	8.9983178843185	8.58838456784323	9.17373030318349	9.20445512367799	9.29689943579985	9.32850783161684	9.05845275959236	8.63161649138103	8.79081101712158	8.87258978513941	8.82314370458573	8.44262642227084	9.00605876708634	9.11882014025431	8.83144956180841	8.88891560995465	8.78502874295955	9.21066306068592	9.36048685865053	8.81115770336803	9.02074677442614	9.32263905087922	9.30621322691307	9.10905352928438	9.06180717217222
MYLK_9277	6.88387093201734	6.82562807362203	6.42236688845384	6.69745814246171	6.89566538090275	6.80082649189574	7.01225740087277	6.38054403384979	6.48036415125759	6.55563389184642	6.58028897423396	6.59906073379585	6.80069822168699	6.71106208064763	6.41939456162689	6.79913067701785	6.68009768701298	6.64147645215889	6.631780735227	6.2116083408271	6.6549018378179	6.34295096407956	6.87681076238829	6.26539853026343	6.08548071249761	6.16811589931659	6.33463362248395	6.02081388596033	6.36957704804821	6.644331105641	6.25341505678758	6.7147619827024	6.48035341510163	6.69169004971631	6.3403906189797	6.32357096412681
SYT5_33285	1.99401902422648	2.09661203235372	1.48726694461	1.44183641907147	1.22381345107313	0.314890035143363	1.26145189217069	1.28190893072419	2.28709072165857	1.38363349191788	2.02656459224936	1.13213925992062	1.54944923160394	1.63551105438692	0.795415964288292	1.61589209428841	0.978316115466343	1.16455978836492	1.57041243512882	1.21988652402268	2.07161775958506	1.18009046386262	1.2166942400003	1.38469132256599	0.455968719592082	1.33391198367744	0.872070739868139	1.13945925508262	0.790223452007269	1.14641982042158	1.97376923695281	0.325539352091676	1.00398297444975	1.0688868667067	0.339138738891461	0.602770892570188
MYF6_32679	0	0	0	0.515173629028465	0	0	0	0.308711334994663	0	0	0	0	0	0.337279490164109	0	0	0	0	0	0	0	0	0	0	0	0	0.272109234092547	0.228793956365561	0	0	0	0	0.264363286152254	0.349878776081632	0	0
PTPN1_9616	0.582307349943548	0.812489635604659	0.849269336878437	0	0.617536501751654	0	0.551678048957219	0.308711334994663	0.570549022293502	0.619568563639926	0	0	0.279907552707837	0.61045815365192	0.986061574902093	0	0.404236295561176	0.319998915919741	0	0.464454372239232	0.543648276524884	0.70748496803368	0	0.488299265528433	0.455968719592082	0.464891184219545	0.698410580948362	0.228793956365561	1.1476782250001	0.570905396695576	0.702580935909593	1.33273486074524	0.264363286152254	1.0688868667067	0.339138738891461	0.602770892570188
KCNK2_8944	0	0	0.263511698729607	0.280461158986875	0.341560617965337	0	0	0	0.31329729929951	0	0	0	0	0.337279490164109	0	0	0	0	0	0	0	0.70748496803368	0.28769599957561	0	0	0	0	0	0	0	0	0	0.264363286152254	0.349878776081632	0	0
CAR5A_32361	0	0	0	0	0.341560617965337	0	0	0	0	0	0	0	0.279907552707837	0	0.575685196059491	0.54487235353808	0.404236295561176	0	0	0.250837554381672	0	0.276180965157217	0	0	0	0	0	0	0	0	0	0.59097625056527	0.487704158859553	0	0	0
MYBPC2_33202	4.95806017738458	4.5505994431989	4.14020248832666	4.32897234183498	4.08980261552253	3.52210898911069	3.97015172472153	3.49311395052047	3.93641314307534	4.38179411101486	4.05997025583146	4.21564502567123	4.42996671080656	3.97717287179844	4.38270862526568	3.88427923986794	3.28265934659179	4.71861481177895	4.69777474322085	4.0171929512882	3.90288839324598	3.95958130085759	4.64703411495959	3.54521971764616	3.07622915666897	3.49387243688808	3.60986002457159	3.62555385639095	2.77288610492406	4.18853311376027	3.98630062160543	2.87348267534199	3.44017965772885	2.87035116913661	3.2448928406317	3.40526597443113
CDK1_8264	0.582307349943548	0.812489635604659	1.58687072560619	2.21658278726298	0.617536501751654	0.792231097207553	1.63043029504888	1.28190893072419	2.66356659799665	1.88052028495523	1.34321875570084	0.921342119503694	1.32124673527164	1.03807648415591	1.1544295169936	0.298007935226598	0	1.57852184655474	1.20992994236003	0.464454372239232	0.297281800173372	0.70748496803368	0.912846856660452	1.00502302019052	0.801909485233325	0.464891184219545	0.698410580948362	0.894739818182556	0	0.570905396695576	0.504138028182855	0.59097625056527	0	0.349878776081632	0.339138738891461	0
