ID	S3P3_D01	S3P3_E01	S3P3_G01	S3P3_F01	S3P3_D02	S3P3_F02	S3P3_H01	S3P3_E02	S3P3_B03	S3P3_H02	S3P3_A03	S3P3_G02	S3P3_F03	S3P3_C03	S3P3_E03	S3P3_D03	S3P3_B04	S3P3_G03	S3P3_A04	S3P3_H03	S3P3_D04	S3P3_F04	S3P3_E04	S3P3_C04	S3P3_B05	S3P3_H04	S3P3_A05	S3P3_G04	S3P3_D05	S3P3_E05	S3P3_C05
HDC_8788	0.916907349235403	1.63331714842028	1.00069660453829	1.0992666593057	0.70645466790023	0	1.1632641911347	0.919640808917531	1.23309348513453	1.47364005463521	1.22376616554771	0.863210835348149	1.04456129442206	0.657809958321999	1.54335682946873	0.722956687817609	0.835540928441981	1.02474433520673	1.3430330986209	1.32886315513911	1.09191737355454	0.516995977757587	0.669469017896557	0.248608250712167	0.67046912384333	0.481385502117955	0.916834588418333	0.981576896711703	1.33761002768853	1.24932950086307	0.892325764378083
BST1_32671	2.18658116097087	1.03641707566598	1.58589123204667	2.32152455470641	3.34496238311689	3.02655939319136	2.96679908296462	2.19111318222276	2.95485233161973	2.07004273349497	2.94068941671483	2.09637295213707	1.82805212254922	2.15902042173784	1.89239827591624	2.59499031750633	2.04896991642217	2.36131784738955	2.22910132238383	2.81725197607492	3.15720539302283	2.08143984165166	2.70292711083017	1.86110035901714	2.18572148941068	1.83775939217387	2.61018460568916	1.87978886416431	2.26852642939514	2.56534397519954	3.19118002555735
CYP2A1_32717	0	0	0	0	0.396043919145353	0	0.695831665273172	0	0.225075137812269	0	0	0	0	0	0	0	0	0	0	0	0.249257498088423	0	0	0	0	0	0	0	0	0	0
RAE1_9652	5.77420318881784	5.529773371033	5.70180581768577	5.98331149588413	5.54858195349722	5.74615670498678	5.67821990645303	5.24805040739486	5.60325098400839	5.56094874249311	5.4757649955072	5.49922230197828	5.76419481274685	5.61317579986864	5.60136540879464	5.79401304674077	5.37848460595844	5.69196235727166	5.79990427944693	5.69781730859023	5.72420518970442	5.70238728587364	5.83034360614318	5.68897095223428	5.79762303094846	5.4323889153573	5.91871729671257	5.43136971808136	5.89287919545429	5.53152001862316	5.92404240458786
BLVRA_8151	5.24239819139105	5.54609312274707	5.32328616233342	4.43056876306981	5.45817406853373	5.32658771391589	5.71273026555651	5.42315056257306	5.71412534790019	5.83693568068988	5.41899373041473	5.41863519025481	5.17274301000701	5.41255734151087	5.55315333884491	5.71133906030379	5.27996820194185	5.03623573437784	5.78389670759646	5.57353912767401	5.55511783922777	5.93358840582146	5.53202723839584	5.47385070828441	5.58886563016089	5.87357176012385	5.48324960787992	5.67099339060569	4.56796695442	4.72147324398952	4.07374069506461
MCM4_9208	5.17306791232979	5.09214449863384	5.28675939385015	5.20896255867383	5.53881190260177	5.60830712232365	5.49207984972382	4.77101430686682	5.43327764916719	5.29968035036915	5.3864613059	5.12894977676948	5.38574777352702	5.14061617043174	5.35929415595373	5.52006788628272	5.18981672906356	5.16662343829958	5.08271950637092	5.03355409182481	5.01376632911015	5.21729635573917	5.2703184931869	4.6694723898878	6.33391582645792	4.95895242108909	5.88117357900935	5.51061325642125	6.77902012793118	5.31329713859174	6.69384768978394
LSM3_33166	7.29736743514068	7.61071897013827	7.66672193192104	7.71472456722542	7.47749002823772	7.73352725671901	7.54647301106098	7.72402296138746	7.67441191372044	7.64163917291682	7.72544324493558	7.60520517472138	7.65263010823786	7.53207708061182	7.35536095863348	7.55486787325884	7.58814753521118	7.96475100284893	7.53226670454466	7.71365747345995	7.69573763964612	7.70101044695896	7.60203988851932	7.56413817611646	7.78192129533767	7.80093191234981	7.8264718892692	7.68077035466837	8.07477259639883	7.7735453959267	8.19346905952862
TGFB1_33273	3.9268550349638	4.35373657163561	4.8593258602914	4.13468385328056	3.86626184312277	4.53595403134558	4.88321145679852	4.56906138078481	4.43284257569439	4.31023127441266	4.5198740179592	4.36862699112714	4.28478496656455	4.54455870515793	4.11062315390586	4.32401250613651	4.30951267635419	4.69099646326237	4.47303392846943	4.56563964663009	4.44264334817185	4.30358387625976	4.43743162901917	3.74545141365452	4.31693448686747	4.37880208002613	4.52213216123333	3.96526140541149	4.7932795421335	3.90398781438647	4.87053630792601
GAA_8675	8.40285926917737	9.07461570360952	8.42345358015666	8.47001060361213	9.03809840311837	8.3836012792263	8.23951030022182	8.49318553078234	8.93102697580794	8.31796377918634	8.39818518855122	9.20737754792141	8.40130967927868	8.57117255908869	8.4278280150636	8.29350534186804	8.01741563448474	8.51041398727422	8.32214534541732	8.4616873656496	8.47088112425588	8.39266578483035	8.56271817704194	9.17437999290347	8.95064572792234	8.47529184290563	8.96204652174769	8.21570407733491	8.07783404553759	8.5256960883128	8.28144856344741
LAMC1_8981	8.94540644965808	8.7228146046578	8.87175461767625	8.79715821676556	8.804270287244	8.99664562677991	8.84054391362165	8.54748501878595	8.93401813135895	8.6610076235965	8.81235732473096	8.93420115930243	8.74935512652133	8.80962836756293	9.1418127704065	8.83361827806248	8.72877690886509	8.71960926382854	8.84034955491764	8.69538390172799	8.71832797539609	8.78118107803456	8.92885841357667	8.86150012146066	8.89077113083009	8.7286535216978	8.62665067967148	8.30954462177076	9.02158259671609	8.66228328724186	9.01118215305653
GSTM3_8760	0	0	0	0	0	0	0	0	0	0	0	0	0.511058707201602	0	0	0	0	0	0	0	0	0.281533591270041	0	0	0	0	0	0.314587060760695	0.252070892877592	0	0
TES_10000	6.34642072669533	6.08207636993381	6.2493020677806	6.26628865016609	6.6556765182567	7.01036631914163	6.90695122910616	6.39099291739805	6.75996865937639	6.59946261061525	6.47810964562167	6.26237893974778	6.37209722490545	6.33486582461835	6.72343989954475	6.50167502181153	6.20101932710818	6.55236541619831	6.33834831889219	6.19625732399171	6.54261509081869	6.39905459052557	6.46905528619716	6.20146401678942	6.9524921253122	6.45520133864958	6.65673147135754	7.28282273741981	7.66796512836876	6.44918095659904	7.48792537012729
CYP3A2_32374	2.93743420248906	3.23404429506243	3.32318174098188	3.87867545037175	2.67134046169954	3.27106966675947	3.44851604304954	3.60235631510917	3.13200978779493	3.40558036077182	2.94068941671483	3.32335645953939	3.28013378508676	2.27835324570456	2.57200621406049	2.51514956321447	3.38049564370635	3.36616680024008	2.22910132238383	3.2197502230566	2.41621560707362	3.0198881101589	3.11708613627448	2.25132799225973	3.49239596209803	0.841705499597983	2.97851686874901	3.35880612274557	3.01147213697253	3.18064059225211	3.35103248003403
APBB2_8056	4.66799135673352	4.59244519236056	4.90823706105541	5.18650792174174	4.4702073627196	4.75279421213571	4.580945233686	4.74726298556918	4.69037261369362	4.99655057607868	4.92515617167619	4.9106090360645	4.9724323796495	5.05963247514182	4.23807688729021	4.23958399952183	4.39268926244146	5.12445678519173	4.87173891020988	4.83131202169088	4.66270596058019	4.50868932752999	4.82574764541737	4.9050288055713	4.43999970715616	4.69784480568128	4.62954043832736	5.21183121960307	4.32851601877905	4.79489140330872	4.12773199799256
SELL_32554	3.16873384339502	3.31245934878283	3.17116317706417	3.07484354281498	3.10122480204977	3.48008341272702	3.17913410902989	3.30982267596107	2.85738598659808	2.57923045622615	3.07740640634831	2.75137293888792	2.55792454194078	3.2141502652888	2.8840892913851	2.99883339510728	2.29942931944073	2.94951479350254	2.77399543823375	2.96425243924756	2.73505787177942	3.60943417171208	3.35768860583131	2.84919765649496	3.54208809009883	3.02316799039134	2.55675458035974	2.36237050919118	3.4244765565991	3.32925112538484	3.41032317524566
F5_33079	3.84005566929123	3.45755619815519	4.32325135605601	5.33681135742187	3.86626184312277	6.8120912220532	6.16308092932832	5.37746439411656	5.92925919634322	5.78207840060725	4.85079375435777	5.30366639682651	5.50533490934092	5.47009554023695	7.04960218014604	5.88417278531059	5.8203121217879	5.0588018868525	5.89239000466056	4.40330997010448	6.29138336692294	6.60150152396051	4.71117178394855	6.02521964868619	3.70365503861716	5.45210270978412	5.5531258532944	4.23165214923625	4.30083436011146	3.8260720774752	6.11880162542613
CRMP1_32485	0	0.609342402251021	0	0.651893283217405	0	0	0	0	0	0	0.251923547248876	0.49522560907326	0	0	0.399575639288206	0.217404841671321	0	0	0	0.324243487720166	0.461728095322738	0.719366407467284	0	0.248608250712167	0	0.260678342212359	1.22153842861046	0.314587060760695	0.653285789845301	0	0.279817748339952
MMS22L_33129	2.7596700153582	2.7615406975776	1.00069660453829	2.86463522474849	3.43198821174113	3.09168033757047	2.96679908296462	2.76461956277678	2.71625740692034	2.49076648165004	3.20228151561636	3.38120676841173	3.1480016098177	2.98772653423073	2.71909519656466	3.11171490224686	2.90156001860981	2.6851874795563	2.13127674487532	2.81725197607492	2.13576933495009	2.76937592984173	2.86760654216485	2.36101875458417	4.6127311207921	2.57314351621561	3.59688798827275	1.29979197036945	4.90781055028028	3.04964164496285	4.40053121967485
NGRN_9311	7.08259224417178	7.1375028979962	7.50917986360771	7.20197267796716	7.23586137350454	7.18838146135069	7.14035794372298	7.35513151586533	7.24094325768104	7.25861125178705	7.26872796688747	7.3575289795707	7.05980173102186	7.21994425059318	7.37490869888266	7.17441399536939	7.09511214343863	7.34108522418226	7.09327891203719	7.03935789981947	7.29259460237051	7.18578017888353	7.17481044531936	7.21007004576573	7.23148985327398	7.09860875134584	7.14939125233898	7.5386516532595	7.19641452051216	7.10587833022738	7.38083442787203
