ID	S3P3_D10	S3P3_E10	S3P3_C10	S3P3_B10	S3P3_A11	S3P3_F10	S3P3_G10	S3P3_H10	S3P3_D11	S3P3_B11	S3P3_E11	S3P3_C11	S3P3_G11	S3P3_A12	S3P3_F11	S3P3_H11	S3P3_D12	S3P3_E12	S3P3_C12	S3P3_B12	S3P3_F12	S3P3_H12	S3P3_G12	S3P4_D01	S3P4_G01	S3P4_H01	S3P4_E01	S3P4_F01	S3P4_G02	S3P4_F02	S3P4_D02	S3P4_E02	S3P4_A03	S3P4_C03	S3P4_B03	S3P4_H02
YTHDF1_10190	6.82618086112646	6.74967505944661	6.89317780130199	7.10939735304587	6.83302282001193	6.70662173703893	6.92672815748913	6.78163586602466	6.85039631645681	6.88090429732093	6.6669013979596	6.80680877982295	6.84608740734982	6.84130001919812	6.7838229265044	6.60721573572059	6.61729605678114	6.60198416190776	6.70819999466529	6.86467599791821	6.63024949389881	6.68732121990777	6.85985361737858	6.79637796347825	6.76902738482229	6.47852614458082	6.71271742890111	6.70449332573758	6.6306036704167	6.71728573319412	6.57609554350278	6.83771133520578	6.59564969591926	6.82447693340854	6.74281248345519	6.86781019935574
LOC502894_33269	0	1.39240539880982	0.690532591186398	1.26060535307502	1.38649955428619	1.87224006724792	0.466590574223032	0.902921664596421	0.482531928054926	0.46534192162876	1.01537148720184	0.933186309590021	0.664355060161097	1.64520444102757	0	1.41340972731295	1.49868527559531	1.08440817632737	0.288398758775438	0.248747562502581	2.06560914526084	1.48284862720644	1.11117038053244	1.11890443291826	0.693771901508253	1.56529874579394	0.69455572305435	1.10278968334599	1.00805072413558	0.974539520295497	1.17200979816523	1.32007272743069	0.862405029860554	1.04954542641114	1.32478885440424	0.746013568067291
GDPD5_8703	0.485687477873686	0	0.386192465840511	1.08186454274438	0.853770400632469	0.414271651510047	1.33763116728217	0.902921664596421	0.482531928054926	1.33489894822092	0	0.540765595123288	0.664355060161097	0.437924019603437	0.577090597544765	0	0.857176225867907	0.291722700066822	0.528639380709807	0.809579685951656	0.77232803566973	0.597275943815473	0.660019619089699	0.66531082894606	1.5122374153437	0	1.51357054715745	0.654296135521429	0	0	1.4173826838906	0	0.726354534551686	0.279739318945203	0.956503817050884	0.746013568067291
PARP1_9425	7.00315741103069	6.83018063953669	6.76874988628835	6.84436736521597	7.16869772729643	6.90385033777837	6.83802494104778	6.92966073349914	6.94179217727768	7.01856575836023	7.24469626241	6.98827762583567	6.70763733269245	6.88740770799412	7.14132801217878	6.91627947067656	6.70967316280234	6.65106435327551	6.64580603219891	6.76585799870098	6.95235827063429	6.71223272258202	6.80851295816726	6.68577656451988	7.14133137041327	6.94792016757584	6.9110742695753	7.33697435887203	6.77746082846126	6.84387886062597	6.87202654130032	6.84712007362888	6.80011024647241	6.95212319614957	6.86192722672598	7.01102319261024
PLK1_9504	2.43370262015243	2.38554595218032	2.77227679572134	2.59107261757308	1.77469365175081	2.41254700614595	1.87691174830416	1.9632877499678	1.91852176616623	2.14593850930388	2.34644446992769	2.88096369971596	2.34880387449663	2.12737228468696	2.68037269658309	2.24587107500803	2.01545639190667	1.79290196043326	2.31704714161459	2.95871401183701	2.39180689312824	3.28074474266032	2.49590819772329	2.35088458621357	2.0312309766735	1.56529874579394	1.79640833161976	3.17534428077158	2.33478777701361	3.47672462533311	2.48420614820605	2.95150225228951	3.09190501041391	2.89127633506179	2.60389276700229	2.33996765109964
AKT1_8016	7.90659611776716	7.9916634001651	8.01585691930703	8.07159540577836	7.86714732693449	8.2273651806321	7.97652905101842	8.08493058197782	7.98875463976159	8.20201081768815	8.04169088826533	8.04104286141737	8.12615299505742	8.30022953321446	7.91298990937748	8.1210943667802	8.17430555577515	8.12120787249152	8.45743792477605	7.99668729514515	8.34708488899561	8.27132682300872	8.12194693009594	7.95226411377658	7.90302427793082	7.66403434820861	8.15713240369955	7.80141182225973	8.15299115888302	8.14109325439618	8.04995085262238	8.00113892227123	7.97530688343707	7.98457298772994	7.90749685313932	7.95512987280377
CHP1_33118	4.57376342920147	4.80620325881024	4.70978948058081	4.52708336029022	4.60936000737404	4.67887777669981	4.94408628649104	4.68064604683937	4.14422022813346	4.18022774970213	4.1988238818427	4.48368566679526	4.42425611664152	4.84111687051143	4.53186156129915	4.52628731117511	4.8877687168644	4.92396883156098	4.97898247765763	4.93279367191641	4.83859514471874	4.72172470414945	4.83566871514445	4.34589502920727	4.09213811162656	4.14198824930255	4.75340188217113	3.99277257852114	4.10258002773293	4.73188206461976	4.63295574257415	4.5516270236891	4.88910017117577	4.7490534763537	4.4391730232906	4.2692656822515
SKA1_9829	2.20234770530934	2.08757151674436	2.22751780682829	1.41962251123266	1.77469365175081	2.66038369164499	1.33763116728217	1.73100809559647	2.31380769379651	2.14593850930388	1.60542163591783	2.21348864013568	2.5056056583534	1.80015459827778	2.56520161684638	1.1684781837506	2.01545639190667	1.96839091732636	2.25151565025362	2.00389108825223	1.79829241290126	1.48284862720644	1.85218605592117	1.74141938871637	3.17434093167176	0.985277367197288	2.23582380384767	2.75242301553527	2.71403781926165	1.96163877756555	2.9418612841493	1.99768041761399	1.91893052193467	2.5128491571021	2.06971754649584	1.89087800373223
LOC680367_33329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266483498474733	0	0	0	0	0	0	0	0	0	0	0	1.00805072413558	0	0	0.458588565577074	0	0	0	0
COLQ_8358	0	1.20171418732402	0	0.877805116482852	0.489141010405983	0.414271651510047	0.466590574223032	0	0	0.46534192162876	0.595228334880837	0.540765595123288	0	0.235514855931567	0.577090597544765	0.501734558966793	0	0	0.288398758775438	0.248747562502581	0.77232803566973	0.329328765004693	0.660019619089699	0	0.693771901508253	0	1.16141817462219	0	0	0.56803886982145	0	0.458588565577074	0	0.279739318945203	0	1.2353007945741
PLEKHJ1_9499	4.24879159556331	4.35768718508838	4.67554315861393	4.96128951097089	4.70175709521898	4.54138620941551	4.71157418053803	4.61388045779933	4.46278920215133	4.52840770929615	4.48863647048341	4.93349614028951	4.38441092922808	4.69073857829457	4.6210678121038	4.60236390131289	4.28254210291654	4.62963143965651	4.54533128967294	4.45203167857143	4.16932936594955	4.14305567274236	4.20187873305186	3.91282593813668	4.53793276350758	4.43119313447508	4.50102564979814	4.54720726121202	4.6878557915279	4.59456847499632	4.53236785975741	4.45647877507642	4.6468053488427	4.55258786770698	4.5123503152792	4.41376765677335
TLK2_10027	3.60964657591721	3.93559257229741	4.08413733872045	3.92967909186004	4.06529203995969	3.93573376632717	4.0579215455181	4.15518885187099	3.9353625467901	3.91493257576332	3.55150924972404	4.0005915604239	4.11902986658942	3.89059179604469	3.78531831988172	4.10607030076926	3.31126790190594	3.87481331332297	4.3080945107713	4.00486222273597	4.52034280371802	4.01161114765473	3.92719016852267	3.96788313890734	3.35932494950634	4.14198824930255	3.8683402182416	4.61634384426007	4.30063989919243	3.99618222589728	4.33746546019941	3.20669452349261	3.89793079555399	4.19629357521193	3.84363617404221	3.79346838783481
YWHAB_10191	8.09788737777061	8.06178278915592	8.17600496329809	8.28549679645162	8.18183597977933	8.17685383967576	8.12992712180715	8.1585113749583	8.16480329051895	8.20014476591076	8.2592987442384	8.22331402367716	8.11706435528632	8.00097624002983	8.14626238207753	8.09280123976873	7.8684801913306	7.92631541050058	8.01196541055897	7.97527103549282	8.16155301905948	8.06163017135523	8.05586578928917	8.05118378198476	8.0447108005004	8.00394006987839	8.24797083158823	8.17814444519669	7.97599457485239	7.83758555806557	8.045395404463	8.06905050548448	7.94975691734088	8.07549648701623	7.90862676958724	8.05401538539882
GAPDH_8682	12.2570615906336	12.3766338013937	12.4078354382485	12.2619297234902	12.1707442228868	12.2717982212417	12.3672439589508	12.3078238768096	12.0945089208596	12.1815386362838	12.2553299931183	12.2686943116501	12.0029468727188	12.4070291790087	12.1150113247722	12.256746174931	12.181447343097	12.2074819939269	12.2306757607862	12.3092329979725	12.5230947220235	12.4931699557809	12.4087133677909	12.3341202672185	12.2357485035429	12.0324560711201	12.3971248529322	12.1670007981158	12.1979820277119	12.2966681783893	12.6167910932266	12.3883855291576	12.4630936001658	12.361869140659	12.3566865661607	12.4434355074234
ST3GAL5_9948	7.89935848292524	7.93338957364615	7.36281005492303	7.95793638526718	7.06814346116775	7.52051280243468	6.23761723490728	8.19608184236618	8.01999666299831	7.92760355850594	7.45666973994538	8.12098443302542	7.82871201080833	8.09566768689039	7.91298990937748	7.99505483589246	7.89700196680822	7.99762454938871	7.96801641772202	7.90111794887031	8.09959591409949	8.15284307674936	8.05743744228329	7.9658518960813	7.91783573400478	5.46292038893631	7.90506796139689	7.64889015118458	7.93783186089979	7.80371593485692	8.1252705357812	7.26722178136396	7.16990533752191	7.24245754498919	7.74241236168874	8.02054730542994
GADD45B_8679	4.30829454630821	2.63238740754239	3.39439444077742	3.35238463733709	3.47121643571043	3.58215240244408	3.29017664304108	3.40167653999146	3.34133860125483	3.54325419869772	3.48725908766856	3.77955815307087	4.01848731332549	3.16666832673753	2.30296286510033	2.6796250556377	3.28147707248808	3.25033120504816	3.4538837995464	2.95871401183701	2.65768073038559	2.67468707186172	3.47920752699443	2.64919909567285	2.96210038172714	3.77989219277648	3.74068146217268	2.97932571992249	4.01505844208283	3.90618846706714	3.09077258315362	2.87996930430473	3.03544547237168	3.40992012034887	3.21370379754858	3.47991372975985
IRAK3_8912	1.13800108878067	0.406027218744954	1.78890148443012	1.08186454274438	1.38649955428619	0.735740042517753	1.33763116728217	1.11089671135432	1.3722692217868	0.816631701706989	1.01537148720184	1.24137216539245	0.664355060161097	1.16432785806227	1.56917550645662	1.1684781837506	0.491334518685721	0.923266602054173	1.21890771198972	0.956707890850365	0.77232803566973	0.823167274405316	0.660019619089699	0	0	0	0.69455572305435	0.654296135521429	1.00805072413558	0	0.503604431712492	0.458588565577074	0.986723936006031	0.513946496363233	1.2121596344391	1.2353007945741
RASSF4_33075	2.07108429181326	2.19388279421991	1.15559277429487	1.41962251123266	1.14458595954755	1.73482019508142	1.33763116728217	2.25379116978325	1.13197184788232	1.71539577715525	1.60542163591783	2.21348864013568	2.17285797685015	2.23996716616878	1.79043364726483	1.1684781837506	1.69224657029956	1.59307154960999	2.1107842987874	1.70403186421991	1.27264881856725	2.61555126897677	1.11117038053244	1.46348109045541	1.5122374153437	1.97785932337184	2.71489912302716	2.32680636142053	1.81884225109861	1.55091435633736	1.62702603264726	1.08582587620366	1.91893052193467	2.21337331559469	1.61792051120212	1.89087800373223
