ID	S4P4_F03	S4P4_E03	S4P4_G03	S4P4_D03	S4P4_C04	S4P4_A04	S4P4_H03	S4P4_B04	S4P4_E04	S4P4_G04	S4P4_F04	S4P4_D04	S4P4_B05	S4P4_A05	S4P4_H04	S4P4_C05	S4P4_E05	S4P4_G05	S4P4_D05	S4P4_F05	S4P4_C06	S4P4_A06	S4P4_H05	S4P4_B06	S4P4_D06	S4P4_G06	S4P4_E06	S4P4_F06	S4P4_B07	S4P4_H06	S4P4_A07	S4P4_C07	S4P4_E07	S4P4_F07	S4P4_D07	S4P4_G07
B3GNT1_8122	3.65678029557494	3.98339453037009	3.62888287457827	3.69509935809989	3.73528849851194	3.51252123664772	3.44394958193577	4.05951695486225	3.56328966336448	4.06139561656235	3.55452184644429	3.70337030487114	4.04178949525101	3.90999905282875	3.66365197792192	3.70526286100774	4.12873206827862	3.75332764158059	3.98004838360614	3.86012874095553	4.14311975347216	4.20515089881723	3.72970756293657	3.75025746724909	4.02788046132513	3.92704357101992	3.98465126305164	3.62179311777824	3.38427024558793	4.07579218672291	3.72358804354305	4.14541875461151	4.045373424429	3.62212242412529	3.58866037631056	3.67879086669457
GAD1_32823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.275994206790182
DHDDS_8467	6.40972563808025	6.53224126463427	6.64280483362617	6.46025376650526	6.40467899447773	6.46868062060991	6.3169727562242	6.71171967444803	6.49109831883999	6.34178453309029	6.26579751341297	6.13802239356049	6.72623394864392	6.58283767796884	6.16436044432943	6.79343575170369	6.57170516229439	6.55969933148736	6.67737155963657	6.73737623401234	6.64783983947877	6.79511359633471	6.44771049154598	6.78945991818362	6.56258244839315	6.59166518441351	6.48179291257957	6.49546555980954	6.2848384782238	6.36826431597749	6.27362639352577	6.58678446287029	6.44224556697324	6.58680096850336	6.36937646406532	6.40426969378479
URAD_32538	4.47090789104275	4.92659928375459	4.78304727660756	5.10708140882036	4.38017725639193	4.94820056326859	4.66988929167336	4.75489721717901	4.69730128266821	4.48562546013141	4.8484161729793	4.31837068979545	4.92282477523041	4.63002406760777	4.32581563784904	5.04308668635724	4.77554097248306	4.65260738465698	4.27573286047441	4.00406655000547	4.77998116255118	4.42358357904303	4.54954264214867	4.64864020770437	4.61807699641608	4.51391824071735	5.06633027615485	5.12643096036276	4.55935279466928	5.30031555153506	5.04779259367812	4.26414002341443	5.32944213437682	4.42950137165319	4.4674623334996	5.17824905756423
GPX2_8745	4.04293400467346	4.57156833605158	4.54614392811398	4.91088233155828	4.5438725845511	4.69606673136727	3.79676519562278	4.62076245149645	4.40428261245989	4.27392617268286	5.23604691593377	4.61507560095152	5.16826974503762	5.13909878875984	4.06974305164805	4.62346427322975	4.39313422282895	5.0941506761821	5.03927511324257	5.6477415113051	4.52741107251378	4.69948695128302	4.34455100085586	4.6366493225677	4.50288228176842	4.65420173467569	4.58238011103682	4.67983493464622	5.02719029127692	3.96446229091661	5.09223266503529	5.21631738429462	5.32169159976176	5.65558779091741	5.81131656928182	5.68335805522649
GPR56_8744	9.12574104946102	9.10531444039726	9.09738049885863	9.0160376940008	9.02099157615018	9.14465015019072	9.17461376981382	9.00406115640274	9.14111874294109	9.17305886722004	8.98562965169879	8.92121804788567	9.00203672412715	8.81748870238063	9.00874724841234	9.25878397899831	9.01867389881936	8.87312389534055	8.77224394616914	9.08381402497141	9.02422441399467	8.94893842383987	8.97665680574185	9.1753311525898	9.01243623270759	9.22366921313175	8.85545711897918	9.03006424143464	9.09152463584653	8.99339328538026	9.07490850127547	8.87970870762911	9.23427758284497	8.97024129137917	8.94316690240376	9.05548930834939
SPR_9930	7.55236549287033	7.41838034125912	7.33217708525515	7.61922126696755	7.52081910045186	7.58372805999289	7.19698343907332	7.54164217906741	7.42264954755284	7.2884069242422	7.62761960656286	7.47520128846974	7.58697783564099	7.48777207191485	7.25336000081332	7.44103492948326	7.5370254908994	7.52663439838401	7.47354008726188	7.43915154967004	7.49335886216525	7.46373649751326	7.29923222338061	7.50809592724381	7.37212645791022	7.47660284778494	7.38003148516887	7.62972399829998	7.6236692278031	7.570645517787	7.56158569634627	7.4947707383107	7.40120416671865	7.50053218143589	7.46588198232192	7.52685563737313
CES1D_32914	5.00873401145905	5.35852749679729	4.81253587024558	4.93926039348184	4.7436486927709	5.16275612452169	4.78830635841792	5.1490361889337	5.11118499444896	5.34867806098043	5.08531477730014	4.85197190488087	5.10229792181211	4.99418048685363	5.07102877412947	5.23145343862602	5.76655146296945	4.8600195342039	4.85156582659365	4.81934372806853	4.97249829451805	5.26582139610146	5.11088196090313	5.35998469598686	5.08662020408671	5.04560841831637	5.10090360034201	5.09494784621531	4.85371036287447	4.92742725198069	5.07462056269251	5.44297707746257	5.08582014464589	5.23687002237132	4.30566601756795	4.9708197919972
SLC7A1_9883	1.24255637734442	0.914251275934302	0.961681172103227	0.675904767442889	1.45006131349114	0.890228393825551	0.587369214036889	0.797090869149304	1.0706974680545	0.49331715257765	0.766426706794653	0.448306202557082	1.00328625361491	0.642742382296248	1.0214399846558	1.06685844262862	1.7735828648186	1.0167775476392	1.90492874857259	1.33546085762224	1.15421759003947	0.89644784598085	1.26899346652569	0.501031233268888	1.2710879043116	1.43126801477521	1.01135247550356	1.17421409899373	1.0188195625051	0.503296065963997	0.271370367392498	1.33221715100379	1.32655674876496	1.25415733925336	1.26794737461658	1.17949151535958
SRSF1_32864	8.74582776590078	8.78635523529878	8.8026818395309	8.81248916887177	8.88664854403749	8.85454960453786	8.66063251080439	8.82382897436053	8.75185193450214	8.86089246032076	8.54312693422516	8.61352019625597	9.02836526091264	8.98346322451274	8.79846925049334	9.01679729659919	9.07387935855493	8.83289363404317	8.895058831303	8.7725116380874	9.04980622167457	8.93567445272566	8.76760037200006	8.78304880640746	8.898123637824	8.70588579794678	8.92222835686452	8.78330395030221	8.63125252861982	8.90570114556943	8.69376446203721	8.67616977784983	8.84103125970247	8.56849814182855	8.92725792462588	8.66982750912819
EGFR_8531	1.60845988581303	1.58030432243884	1.53364117208474	1.67409632932949	0.823639456780931	0.750842821177501	2.00540946997944	1.41120172832198	1.59334854162952	1.86785918014057	1.26429785374853	1.49681357746325	1.14108815683867	1.20769697180098	1.53018603924489	1.67343584365574	2.30987360515024	1.95065663594	1.90492874857259	1.71604322341028	2.43623893185662	2.00546098200037	1.63918611404801	1.88712016382387	0.305179644553269	0.710449317817329	1.78153592921411	2.0057872742467	1.79203274651808	1.52532579871869	1.96249430963807	2.10056355471753	1.9262401248806	2.00051761058575	1.1200128589454	2.32358226777261
KNG2_8975	2.2150981658802	1.86938672212921	0.649428621846404	1.58110755803029	1.72665490248199	1.43666240316315	1.22651576080786	1.5985476645111	1.19147211692071	0.688419133527112	1.26429785374853	1.4005205989184	2.00492657757204	1.42432150881025	1.0214399846558	1.21028912845024	1.67767019248657	1.70109106991802	1.8212030681085	0.965119716606389	1.44142517926661	1.19674275115042	0.769743695775974	2.17932338825349	1.84450508639176	1.31309017508954	1.01135247550356	1.59010788973703	2.16648576058345	1.52532579871869	1.71215157261402	3.18514199796307	1.55527651836335	1.10728494471235	1.84063484230633	1.17949151535958
TRIM54_32766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.316293107638995	0	0.190290410593037	0	0	0	0	0	0	0	0	0	0	0	0	0
ANXA2_32713	5.57524041759435	5.31911185706476	5.69987642949293	5.28714336368704	5.58959097408116	5.45991890577763	5.07308267174644	5.4400101566802	5.08803375484838	5.82395360397287	5.69885926769307	5.42325210452114	5.37097847856428	5.84087897548833	5.38137998026518	5.47818536995821	6.18806196123193	5.57491238778311	6.47992932641293	5.56310198159151	5.94933742834001	5.29776844064462	5.54478990533556	5.49229637311193	5.76126880212437	5.14408461799828	6.1962324117548	5.58497897657019	5.45607289099204	5.22984637004047	5.66302845376136	5.61667002798725	5.55773924374808	5.44234157050912	6.04976130623938	5.67742696615719
ZFAND2A_10197	3.80515377872316	3.76610941216037	4.11256194971775	3.71711890903991	3.64938294411157	3.73226498214349	3.53014471860853	3.92587420715846	3.88319138874627	4.11329308673505	3.61079712047222	3.48597380334386	3.81345201879678	3.7386026602739	3.64397647293102	3.94974412095018	4.12873206827862	3.40869925863187	3.75035367663487	4.13493750224615	4.16299750911908	3.68316977237557	3.44221845241056	3.70504002842412	3.75332015168676	3.73357821560879	4.05687128588327	3.88983277353864	3.80021454563964	3.48896252500463	3.85319648838528	3.92286424499291	4.06407554354062	3.56697868577933	4.02284344830665	3.23773637743152
CDK2_8266	2.53147134473664	3.42364517708123	3.19364111169227	3.5056841339766	2.95164751132878	3.40038199427712	3.09382482161912	3.21690962144371	3.09080804242778	3.28763077194828	3.49596202528249	2.56557399018735	3.51695227117046	3.34593631843987	3.12508578007316	3.44012835939181	3.29225704098382	3.54142830708722	3.20706698445031	3.07508058447165	3.61775104013734	3.16489291749429	2.84873977359512	3.3114062111346	3.31495086482879	3.39844680935319	3.34229866728454	2.91357602966047	3.03277485890082	3.05403999442705	3.18129268029462	2.71492878939826	3.53059967743867	2.98666383264918	3.20389393519183	3.13760913281991
CCL22_33187	0.93416386745951	1.34938443290913	0.813986333775573	0.997109759090395	1.23098013963887	1.34269419760347	0.877750005237005	0.797090869149304	0.450819245119899	1.15252961639938	1.11664351630684	0.448306202557082	1.00328625361491	0.642742382296248	0.599291167485288	0.524010178931031	0.286775791363297	0.862919888354475	0.707912925427073	0.651991070637377	0	1.05439447863787	0.358381343421622	1.02719793791966	0	0.88629120692819	0.491924890505062	0.323473639372448	1.15802184449852	0.503296065963997	0.696760539010302	0.814711727954054	0.719227405104814	1.10728494471235	0.76900446026341	1.03853529085004
HEATR1_8791	5.46800284871583	5.33500756897651	5.48472165149158	5.54277422254567	5.673591357564	5.47660675052325	5.53061376859247	5.37097543307755	5.58353330633492	5.56289659802688	5.56994897025811	5.57434335486817	5.76666512902958	5.39144034200588	5.55997587966619	5.40551459518671	5.76655146296945	5.6649653791177	5.78828482332964	5.53966690759392	5.7922888204365	5.49667644681495	5.32391634272504	5.5186697793204	5.76126880212437	5.74991053985732	5.55818551528786	5.65860985355401	5.7646205400046	5.45933882116616	5.71511027868316	5.52452869997078	5.54448163281449	5.64896478571623	5.81131656928182	5.75269196538714
MS4A1_32977	0	0.288237695810248	0	0	0.253948485395708	0.423726396288237	0.223424361559119	0	0	0.688419133527112	0	0.241496944213679	0	0.247439107254151	0.228550712474009	0	0	0.26864862867756	0.276373340842945	0	0.316293107638995	0.281394717074216	0	0	0	0	0.266828498763732	0	0.269334910080969	0	0	0	0	0	0	0.275994206790182
PAK1_9416	6.77924075387982	6.42864258186	6.67259257004477	6.64101027680509	6.4209735996509	6.10718932818076	6.49630704966515	6.58166465033505	6.39690058211825	6.46007428515566	6.42728600852232	6.47592196403984	6.15214997497488	6.38710987250183	6.23181587483581	6.0922246746697	6.11670353302561	6.17857379358033	6.23097936163953	6.3863483844302	5.94360287185035	6.11868005982829	6.06879743404571	6.13206121652584	6.07030059964595	6.32400044378214	6.04463885755931	6.20727892458125	6.36964662963854	6.20233927181368	6.27362639352577	6.40922283119219	6.27573069637277	6.21761319217261	6.3652751087673	6.25296198570419
INA_32322	0.295953042696976	0.288237695810248	0.250374212889749	0.26207163540951	0.469815750076468	0	0	0	0.632476962800801	0	0	0	0.680537296833971	0	0.425797318865717	0.524010178931031	0	0.26864862867756	0	0	0	0	0	0.272157475050776	0	0	0	0	0	0	0	0	0	0.299689701916556	0.304157999195736	0.275994206790182
NR1H4_33039	7.11166278602421	7.20575336235826	7.07059320571325	7.04519440567594	7.13481709546077	7.23552176906394	7.01090423526539	7.29123788378729	7.02977889413174	7.02946988247626	6.97751837289861	6.67942119516528	7.14402204085447	7.33565949371728	7.00801470048667	7.1720130309319	6.80522922646547	7.13115356187757	6.62277908249184	6.94562825376865	7.15419414033324	7.19139373806925	6.8267100416899	7.00998799577208	6.87495437654797	6.92199895425845	6.75032505733397	6.98778987852745	6.74853939607536	6.91656798270934	6.71842572988946	6.97407304413293	7.03239109319297	6.83162578825586	6.91242460743392	6.97026296308658
LOC679346_9130	4.39487241819853	4.13636176607286	4.30466042065081	4.28729124663008	4.210578429076	4.20247871125159	4.10832725051412	3.90826361833716	4.3272879844973	4.3040129203271	3.97472007164299	4.13601920804058	3.61483728595854	4.23068838202181	4.09894084821276	3.77615176144017	3.6616673188985	4.04924692772338	4.03682787081836	3.86012874095553	4.08178840361394	3.86475705397868	4.25150335890651	3.99531199551543	4.00689390313089	4.18431749087882	4.19129411375983	3.59203268929979	3.71258172265411	4.02120086069354	4.11680925151433	3.74374423254056	4.15411364931514	4.04167546152516	4.30566601756795	4.46485265492712
LOC100911740_32571	2.06617191992043	2.43907888048459	1.53364117208474	1.84382025319993	2.63147448752226	2.24952601657138	2.42089684419884	2.48799082238845	2.38360372438295	2.02062077308928	2.56251342810183	1.9691962444861	2.77113620973769	1.61262548981075	2.09135780602533	2.30495491010739	1.34447423657038	1.28258933984134	2.91562422539273	2.32173971110555	1.68083949513949	0.516760046805782	1.63918611404801	2.63001165470337	1.40545185658139	0	0.266828498763732	1.17421409899373	1.6100010885965	2.37141459021353	2.62616884286936	2.3356305941099	1.9262401248806	1.50946132154842	2.17647191557896	0
FILIP1L_32649	5.66861169048918	5.82602006981692	5.95915679373709	5.86714141281961	5.87153372374851	5.57803689575529	5.76640878847444	5.82497993219923	5.71023522121067	5.8799568199818	5.56283434831603	5.72607723033804	6.01545210826324	6.14923238253078	5.81438803635582	6.08293391864065	6.01734658122695	5.96828299231832	6.68034474259458	5.86129862904844	5.92043394850501	5.84905142773806	5.83224112456877	5.60119848190954	5.60943625536259	5.70954710077675	6.25881129149098	5.78235780251847	5.63356899489867	5.6691704057613	5.76537725687058	5.79815835005036	5.73742484764667	5.88707851245628	5.74972221850989	5.79164951186604
NAA10_32633	4.36329951537374	4.25807493700639	4.23377059115842	4.34499514637199	4.35325944734778	4.30570278320471	4.08002990971391	4.43647014454233	4.41672482972729	4.73788688327047	4.63434620429229	4.10580076947094	4.34252412647409	4.41911330012528	4.22347712824137	4.35675141625338	4.69208862470725	4.27955293365218	4.10921659475998	4.40511973307596	4.54266499384241	4.34931106973958	4.06963838330436	4.54980093672249	4.47258676202405	4.6047534023323	4.12564773640462	4.62210712420494	4.59654664443281	4.30634765254261	4.55814248626992	4.47576625794582	4.36488323970694	4.5481483971254	4.30566601756795	4.76249230741857
CCNA2_8221	5.07844691739782	4.33912662486829	4.20440969164788	5.05616349340507	4.16486942136608	4.69606673136727	4.06567034408831	4.72503143657464	4.39173215576498	4.84408883363011	4.89448340902035	4.96570598246409	4.07656442548526	4.5284194453067	3.89765139656514	4.32557929627013	4.50913715236648	4.5926790684812	4.5731210944692	5.10130940217927	4.34802324379119	4.02602256620311	4.45068465466637	4.57515279758488	4.78762524142365	4.6047534023323	3.69893403274665	4.11578977147816	4.64469227421521	4.29104705795166	4.71415509612417	4.64577719605826	4.74695800456379	5.0484223787987	5.41079947468143	4.68183726498403
ACBD3_7962	4.264210467172	3.83479831382184	3.81522471045262	4.08201757040778	3.75598876382942	3.37686889688537	3.8646931660105	3.50160644294991	3.58550170282346	4.16338831447816	3.43492429288861	3.78191663280034	3.54205316246485	3.71823815675561	3.72111796180303	3.79902791888938	3.78186669367042	3.51584145074361	3.65684590702561	3.63537203859601	3.43363879997031	3.58301747838949	3.40429677817444	3.50850724606423	3.47633200130458	3.63849625006314	3.94713866515894	3.8400614368825	3.71258172265411	3.51553664384514	3.76809722155687	3.40780469802334	3.75436767402601	3.77593342917159	3.47144842788751	3.95857798409669
PXMP2_9629	8.0665579043424	7.89925882798931	7.79794521488624	8.04734688210374	7.70774606471291	7.55651535558892	8.15692993049501	7.6699756280048	7.65962978275422	7.62868885795712	7.93918686075512	7.90731692386495	7.06396613486233	7.44658623263687	7.56066251144161	7.28570851948854	6.74142732484353	7.05769454257469	7.05033024330527	6.99815530844304	7.0672090806598	6.65414866626073	7.04420658123779	6.94826577879267	6.98636206652378	7.22374289799912	6.83234516825767	7.20733124475097	7.46176811778619	7.09895984824283	7.23484181066776	7.21666453246038	7.14647197536397	7.25879859631691	7.15028944579275	7.27523619421949
BECN1_8140	9.08881392025983	9.06716154834595	9.19484230519373	8.98177339745283	9.0406334149156	8.95918841426422	9.05704311171075	9.16379354925592	9.01535148874028	9.1452832686226	8.95606628588292	9.07828310337117	9.1874574622229	9.13757948611019	9.0740722010972	9.14620750480461	9.26338995920344	9.1031533661018	9.27188577008209	9.22686508267094	9.18536245356123	9.29744858533008	9.13951690349212	9.13913489172619	9.17648166543049	9.1125238470325	9.32681804564401	9.22686683482198	9.07185026328582	9.16530009389981	9.17075472312193	9.25906294725697	9.20139442097955	9.21182846536809	9.36639101867093	9.22466822954278
DPP4_33201	12.9993403413403	12.6075391254548	12.6617715075696	12.8294359452055	12.92267969061	12.6774700367509	12.9289861663488	12.56461061478	12.8307236649059	12.6797323848435	12.6739786782331	12.9022048361271	12.5681383102894	12.5265028026512	12.8516248573841	12.6699899888787	12.7566140422132	12.7102839227203	12.5703844944013	12.7787900973151	12.7088010744903	12.5167677420784	12.7380896963847	12.6522623117635	12.8694952800556	12.8596744101692	12.6613654541069	12.5984724357069	12.9191559169425	12.8339445644223	12.8490282678529	12.9513033602911	12.8691936828682	12.8788293755763	12.8753935473897	12.7000748851134
LOC100912083_9099	0	0	0	0	0	0	0	0.244154510770828	0.450819245119899	0	0.302972658159113	0.241496944213679	0	0	0	0	0	0.26864862867756	0	0.251501092207449	0	0	0	0	0	0	0	0	0	0	0	0	0.281470830211155	0	0	0
GAP43_32848	0.751109899552099	1.07432625349964	0.961681172103227	1.25966189466819	0.823639456780931	1.13412716747347	1.22651576080786	1.5985476645111	0.450819245119899	1.0137798784728	1.52078444777244	0.448306202557082	1.68258857650838	1.32007127108309	0.599291167485288	1.21028912845024	0.286775791363297	0.495037875072779	1.63759385123446	0.817034116833577	0.795252883071524	1.75234695523312	1.35102166352293	0.87219804842838	0.771224232026866	1.04301040029649	0.266828498763732	0.810664778053193	1.40163951860951	1.72070109043237	0.696760539010302	1.81959550591112	0.51688935605375	1.72630654080592	1.1200128589454	0.707069440015577
MYBL2_9270	0	0	0.250374212889749	0	0	0	0	0.244154510770828	0	0.267642338395423	0	0	0	0.247439107254151	0.228550712474009	0.285666572274869	0.286775791363297	0	0	0	0	0	0	0.501031233268888	0	0.510160980534361	0	0	0	0	0	0	0	0.759274256564439	0.555222898018672	0
CYP2C6V1_33169	1.09658478298728	1.21840061863976	0.250374212889749	1.13435024632264	0.823639456780931	1.60801760480971	1.11936299198695	0.942602528546644	0.632476962800801	0.49331715257765	1.52078444777244	0.448306202557082	1.77017199048904	0.806028863245214	1.24686941578061	1.21028912845024	1.21379236150503	1.0167775476392	0.707912925427073	1.22225786400242	0.795252883071524	0.89644784598085	0.645216055324116	0.698518276741489	1.52836119987225	0.510160980534361	1.14988362649486	0.810664778053193	2.16648576058345	1.03112740388751	1.51731780285678	2.18324862779217	0.896646616380055	0.299689701916556	1.1200128589454	1.42579537941537
TCRB_32566	0.541407238109656	0.288237695810248	0.961681172103227	0.845428089608532	0.657547519596516	0.890228393825551	0	0.635239300434931	0.793798010083121	1.0137798784728	0.766426706794653	0.241496944213679	0.850918390321184	1.32007127108309	0.425797318865717	0.524010178931031	0.910459167587187	0.69067332204766	0.707912925427073	0	0.795252883071524	0	0.190290410593037	0.698518276741489	0	0.510160980534361	0.491924890505062	0.323473639372448	0.269334910080969	0.701480193900814	0.271370367392498	0.325365940020131	0	0.299689701916556	0.555222898018672	1.03853529085004
CYP4A8_32747	12.8706015405688	12.5770572693602	12.5076678791436	12.9169846723017	12.811814861624	12.651563582218	12.6452657493373	12.6541684007236	12.851172188997	12.656872791405	12.7414532957141	12.6355703243499	12.8763893129413	12.6174965943962	13.0407693159049	12.5934398319831	13.0245795154526	12.9949524811126	12.8437264576525	12.9271986162715	12.8853369836645	12.8176895534065	13.1401391880605	12.9391244031442	13.1128508332558	13.1835549724879	13.1253112592979	12.7312643764643	13.0563574861882	13.0860026227285	13.0343970446033	13.1967819291117	13.0256445684023	13.0325502479342	13.1302089769723	12.7975407722829
FZD8_32801	1.71235684696892	0.734172492425505	1.53364117208474	1.25966189466819	1.64021795881738	1.52488258583752	1.11936299198695	1.30753788655026	1.75885970171004	1.27909818860766	1.26429785374853	1.06578748740444	1.48965063711872	1.77916502848355	1.69222430702243	1.34074077837137	1.21379236150503	1.60728948451832	1.63759385123446	1.71604322341028	1.15421759003947	0.89644784598085	1.7030537075292	1.2947158981634	0.957758567243608	0.710449317817329	1.50000652656233	1.17421409899373	1.0188195625051	1.4167278915349	1.51731780285678	1.59639026880532	1.75264896261573	1.72630654080592	1.26794737461658	0.882300977380294
XBP1_10179	5.26939955163729	5.45623618172421	5.07024703206674	5.05616349340507	5.22404526032628	5.37938354368285	5.34688058599978	5.1490361889337	5.38254958608031	5.59974813430112	5.40469984191859	5.13984253545837	5.52998459365069	5.54386471947674	4.89909992651507	5.23145343862602	5.67637143705361	5.12832201149405	5.42687345530332	5.01896534384456	5.17205486893168	5.25772286117854	4.83969262579615	5.47219502572611	5.31721213827912	5.19509419022325	5.4550561861634	5.4421616164461	5.18203103277911	4.5050848451354	5.1096323532224	5.32956293167157	5.06739958786874	5.17367537626627	5.04084437452647	5.29905179099526
BIRC2_8146	6.47395813867206	6.62889643983173	6.88180085299928	6.60012310904596	6.60907644985765	6.61403453368593	6.64376048455112	6.56770990097818	6.64708104944095	6.90494257462922	6.67173773125734	6.62719009329819	6.83432640254441	6.699106415465	6.75411955547308	6.94726985874607	6.96104367124343	6.59982945254211	6.75275007394289	6.78299878244241	6.82047411522877	6.57488471329218	6.53584588545762	6.59867677787277	6.82186964035307	6.62614996414713	6.98127859448483	6.76919156735476	6.71792385506794	6.46347017226517	6.60950959269337	6.67157510129126	6.86384303684875	6.84617415763089	6.71707086940442	6.79235437592499
NR1D2_9358	7.35380622742643	7.53822361825561	7.59654659753571	7.37102517291237	7.68903026223754	7.18056219152968	8.07864376176859	7.79861397385542	7.58579809491107	7.81390268579918	7.28477647186783	7.39156434419316	7.22568959785028	7.33899773489049	7.44745999194564	7.43739436349351	7.75830778481992	7.73779946484483	7.52901993273071	7.61482602822395	7.85741998723832	8.03594436332622	7.64445219348208	7.1641235961021	7.41457688859353	7.65723276794082	8.23199386904515	7.53514653992382	7.77734215205519	7.38495124506904	7.54729096531803	7.52876734765841	7.81962002458565	7.72651188357494	7.73424985572464	7.58820510861699
GOT1_8739	10.3733184786139	10.5562079856001	10.8944746879855	10.3298318680113	10.6481972233352	10.4475199703786	10.6177670338117	10.5109846225393	10.501031369588	10.6065389598263	10.3378516533264	10.4118879213626	10.5357959245997	10.7321444635697	10.6190228865774	10.6368776639036	10.5687400295699	10.3341462024256	10.9121992855516	10.669029385183	10.6351781401848	10.6303044115742	10.7430911866895	10.5226829373629	10.6506966454854	10.4989776549058	10.7428472726348	10.5910240736734	10.5479378701237	10.441363652504	10.6306655104411	10.3432431984742	10.5624954722737	10.5461739540637	10.5417036399968	10.5551900519507
GRB7_8748	3.57644894242201	4.02318353709046	3.75574546078633	3.69509935809989	4.00111502211853	3.596351247358	3.59157132560621	3.85410409864173	3.82836581967644	4.22758584247894	3.79208575038221	3.22990474743168	3.11013985499031	3.37224209854234	3.43088320533623	3.86555730641822	4.43773546376945	3.97607755805772	3.53073538819265	3.42125026496022	3.29639550038715	3.94764193513888	3.24177953071565	3.87798157361372	3.41392868606583	3.53670291346336	3.86905404938283	3.78851150351006	3.3556285247008	3.15890519935022	3.8939348818677	3.50744846888763	3.9680419380035	3.50964314946263	4.16174606605733	3.60571901214605
KIF20B_8962	3.70795247409295	4.00342620018247	3.62888287457827	4.35906757279521	3.48551872810928	3.75067671445689	3.44394958193577	3.63606820556467	3.49452485282362	3.87353822987861	4.46149850314674	4.53795955540783	3.20748675405237	3.85509869289193	3.64397647293102	3.04021215105522	3.97581642143773	4.18531359307448	3.79492883473544	4.10331582008061	3.46600244369528	3.3590823519519	3.7749876733613	3.63444015811166	3.96398210668292	4.28192787977706	3.60570760658429	3.2548289626696	3.92242555702414	3.68899439191705	3.87370947517921	4.10356997642562	3.68356581125753	4.10111006662081	4.42079970743129	4.01610688674981
LOC102549061_32836	7.67477333562993	7.22720577451635	7.15933852233717	7.97151664722328	7.33897539390288	7.56173845590461	7.15859698284869	7.36571199451233	7.2560850948666	7.47352981155331	7.89171077316195	7.96632064171234	7.49677781873319	7.3735906761602	6.87297675868632	7.32564357400137	7.950119706257	7.42891469981138	7.74604547243989	7.76384732188578	7.47757169365491	7.15042635144871	7.26921828808227	7.49487248462136	7.47504379866781	7.48345884225147	7.27608040966139	7.27912446758475	7.44317146344405	7.0036215375727	7.55366167153467	7.46202512739998	7.69916329744172	7.80754643101317	8.02685806582908	7.89208293186324
RT1-A2_9758	5.87300153109096	5.89734058518138	6.69651503213193	6.83220763832555	6.59765352970972	5.84548208497099	6.38216092906083	6.73687966118616	6.49403688430761	5.59367121047997	6.10367175099756	5.82677527755658	6.65035572566931	5.77832002906654	5.44529704633284	5.92031112511885	5.8514246096664	5.69377578989642	6.26306409724794	5.87072031806816	6.16181972289146	5.90715937802849	5.76650208432778	6.92873055356985	5.4160401338571	1.82588924842719	6.03573116617548	6.00759104682923	6.51271536871797	5.77194103365641	6.83807745380476	1.59639026880532	5.91275001936474	0.943747763801412	1.1200128589454	5.84553931357826
SERPINF1_32761	11.3121837621961	11.1838635909016	10.8331508079364	11.220146548159	11.0929801440629	11.3184852143576	11.1146399245223	11.246350615785	11.3150390509857	11.1809694873502	11.291895109609	11.0391592609679	11.1617598822091	11.2832102713071	11.0392543387805	11.3676743200653	11.3112890527713	11.4847676444504	11.2916808116959	11.53191176276	11.3839180822145	11.2699139716025	11.3158934786983	11.4715148505925	11.3367341489886	11.421919629976	11.0238728054639	11.1193324896143	11.4105742945162	11.1229403416184	11.4299675644829	11.4127695824659	11.6349770695483	11.4174873814374	11.3299235034254	11.4177806384239
NEXN_33316	4.97779402640344	5.35852749679729	5.37699676295845	5.4861956492178	5.34511445662671	5.61869915106399	5.32293191871549	5.6292631489003	5.29764236024346	5.67074206483682	5.07534994872248	5.34132605352905	5.8939796611335	5.6116770596155	5.38137998026518	5.1537156746985	5.64501371489055	5.08547986272706	5.94483584935737	4.99331688673697	5.45605886072573	5.25772286117854	5.16290940908164	4.91004836572788	5.02532618577386	5.01754220376694	5.47496286181339	5.5467046295649	4.99968721192238	5.17255364539027	5.34085284583835	5.22610153292107	5.13086810223594	4.86628076049534	5.45778144436549	5.03716525195489
TSKU_10094	7.64718104310102	8.08696375459321	7.90334349794884	7.58968767944896	7.89786604827382	7.93315660160253	7.71107721654058	8.0829140155397	8.00480638628177	8.21518311284352	7.97714474632294	7.35349161115445	7.99635949090889	7.80989721842127	7.70056983168898	8.07158767895289	7.52673942978912	7.91096624924352	8.38452095624661	8.3330271042569	7.82191347303805	8.53361654354612	7.87074718829499	8.33820006145332	7.9927206397253	8.16768533390498	7.38530050490166	7.94872752959367	7.49989424645663	7.6906494047049	7.45671537409301	8.63636759297022	7.78480903084732	8.12401319356203	7.31882048533058	7.83461530029085
