ID	S2P4_F03	S2P4_D03	S2P4_E03	S2P4_G03	S2P4_A04	S2P4_C04	S2P4_H03	S2P4_B04	S2P4_G04	S2P4_F04	S2P4_D04	S2P4_A05	S2P4_C05	S2P4_B05	S2P4_H04	S2P4_F05	S2P4_D05	S2P4_G05	S2P4_H05	S2P4_C06	S2P4_B06	S2P4_D06	S2P4_G06	S2P4_E06	S2P4_F06	S2P4_A07	S2P4_H06	S2P4_B07	S2P4_D07	S2P4_F07	S2P4_C07	S2P4_E07
GBP4_8692	1.62354739213743	1.24396662604416	1.45998544777681	1.19391014015783	1.64679669416339	1.41315546847871	0.22762737205994	0.877793733828994	1.51258073277468	0	0.329404664069585	1.66909369419175	0.875757108589025	0.778278709661671	0.290576062277543	1.37845013885616	0.873172312643738	1.23467022914503	0.958983008178129	1.29921574929949	0.34281368860548	2.0089856930875	0.308544453907711	0.368429214547628	1.93743591188816	1.05555641083284	0.754409151527899	0.788626242637406	0.655637069733466	0.616310675164224	0.64482577788744	0.325293150478322
GRN_8752	6.42313595274625	6.67621301302113	6.6302180402321	6.81509315503621	6.67582092912042	6.7053613245318	6.06912824276176	5.91807549890468	6.50221181576798	6.2644216791708	6.47952484387154	6.50574052288573	6.89829943180497	6.50938714576288	6.83730389808601	6.17154294663907	6.71751186151269	6.00344160544103	6.49961351995073	6.46062235003043	6.59629795287788	6.46678617261402	6.29897297462757	6.64692236324453	6.9463728387711	5.6113575449748	6.23246087326377	6.40763805892788	6.24941010148352	5.00798379270741	6.2523624091311	5.21596653243518
POSTN_9532	2.80400978517009	2.53349096606008	2.07391245509267	0.515248010721586	3.25179535438991	3.06446153517504	0.891060269215183	2.43221272352434	1.39041992324363	1.94066247666911	2.35160466757024	2.86754147193433	0.875757108589025	2.58630445065741	2.5628721385316	4.92996480789927	2.64785452847476	3.03869416907922	1.70728349391247	1.46107840655362	4.68240137509588	2.63807038601654	2.74910127009806	2.99687969123813	0.958593506960238	1.84335971021031	1.24724770455459	2.76965123121189	2.55830367867012	0.847536014908725	1.08888848074302	2.10028708010078
IFI30_32493	6.72227760583641	6.92800432224196	6.40529193670246	6.72430258581049	6.59860213854753	6.34110919940092	6.26138256836858	5.93298588497223	6.55647977555204	6.07859287236181	6.27492210983323	6.55489006521086	6.51499282992297	6.45554832171145	6.50299382751674	5.79171596123878	6.35179711787033	6.10147727286391	6.39346149126979	6.15821225504847	6.11682301479464	5.96173502690074	6.24556563846155	6.51085775380762	6.54619382954382	5.36180106721702	5.8179610286833	6.01187087426791	6.02563181104503	4.92182913187673	6.02154584177333	5.22575061550339
CDK5R1_8268	1.9492778203623	1.01889500670627	1.29819683675958	1.32327745515509	0.847408450831446	0.963765890119387	1.24321920718819	0.274280457659434	1.72966136897802	1.61569667082212	1.01861927185679	0.977429741266231	0.875757108589025	0.308432086925879	1.35721415954174	0.543110980366948	1.55611103161517	1.08931480904322	1.21506642402119	1.46107840655362	1.05165778146673	1.54843391872321	1.28139883890489	1.85539915233978	0.703936017640507	0.719938492572148	1.24724770455459	0.788626242637406	1.44675078641225	0.847536014908725	0.883875464345109	0.590566574090024
EHD2_32703	4.44712793594687	3.84225098889715	4.25506590751584	3.2280762105685	3.81297841921297	3.29147805587487	3.77052998801599	3.09390952423904	3.07258584914169	3.36326638750019	3.39098491448849	3.54331015561088	3.69687461843714	3.60916074914898	3.89083298452317	3.68760844689884	3.41994398681781	3.11579255229393	3.6457082036382	4.16567304851614	4.18321390356156	4.12927914022313	2.94050736334158	3.9585944794495	4.44328274558477	3.39107661426309	3.63795905969879	4.35036295480597	3.57663304809324	2.4672991258086	3.91540248316839	3.05912179711444
POLR1E_9523	3.88642617097274	3.77172904947213	4.42149163539934	3.96293335914395	3.78536800802543	4.06017777644724	4.4382817573543	4.08012017687502	3.39199429452075	4.27226848647782	3.78918027683597	4.20485908529025	4.14562985990804	3.88995486744174	3.8242164955576	4.26936594238539	4.0941740050054	4.51588612764316	3.730227796582	4.01737742375521	4.32511006753134	3.64961167501234	4.792191568674	4.18315645755803	4.03642426158219	4.86004465142196	3.90378947621115	3.63184749644675	3.43032466120277	4.7609954150951	3.91540248316839	4.57062747924334
TM9SF3_10033	5.2457765754121	5.34646637999866	5.98099600376826	5.53246660213205	5.72662109073073	5.62848533330297	5.5849511123301	5.53070763282831	5.81076932930207	5.33932944319552	5.69448922220206	5.57015365152289	5.75915071524412	5.48730776564152	5.71541842666681	5.62800909921666	5.52945491394246	5.28973341283503	5.41052155027208	5.5507114395585	5.50008675299179	5.31378601714217	5.14314405750651	5.70615986423364	5.60879916299313	5.37685782332095	5.56933853753116	5.86954757043535	5.13877475298136	5.12276908568385	5.47227282216333	5.45930800855194
GNAS_32916	0.333612302098261	0	0	0	0	0	0	0.274280457659434	0	0	0	0.312942318901804	0.875757108589025	0	0.920304187582953	0	0	0	0.462131528355971	0	0.34281368860548	0	0	0	0.394482797563561	0	0	0	0	0	0	0.325293150478322
SCNN1G_33158	2.90768241720129	2.90695215990777	2.89152383701046	1.92222023316074	2.4670639054109	2.11316052293699	2.87255011700634	2.37512707031281	2.43331985291933	2.79404401562851	2.19878541475977	2.91464920462113	2.1176562208251	3.10895192898811	2.19221219968192	2.74714889731243	2.28723644242497	2.68102235500631	2.77661406407252	2.57706195000493	2.54302487655355	2.57288624778421	2.58679096291469	2.34291054516159	2.25509499733259	2.46722278220547	2.53818651275241	3.31782816446777	1.84354230259052	2.77872381512297	2.6676036371794	3.1022499610253
RT1-CE11_32928	9.97630213639143	10.9489184859551	11.1033103346385	10.6201733604261	11.4770749736442	10.5619102432868	10.609402199105	9.72896430042508	11.4699608477531	10.2999650505543	9.86747638855463	11.0679382378218	10.84234052368	11.1269306815976	10.0351537807915	10.8675098363251	10.6528767282038	10.4607719497195	11.1034119204902	10.8698321419455	9.94887212463732	9.967474348636	10.6420069250813	10.6639537255053	9.93099738194505	10.6102201235211	10.4993156052542	9.99041321637926	9.77912440746098	9.91613700174291	9.58335895551501	10.4017883706899
CML1_33145	8.19300598821904	8.23053373071065	8.28723265648874	8.01785372065331	7.84793008543699	7.87672947637096	8.09230350062635	8.3402504177167	7.81974554605915	8.01290504072041	7.82799925820672	8.11579411868603	8.18494074627167	7.8798732681171	8.23306741054831	8.05719599631511	8.11002966686235	8.52518524561563	7.8490358761747	7.98723256475163	7.98528512230525	7.87159317149513	8.60174690151291	7.81769167540649	8.03867053061258	8.20036727275398	7.96256930722193	8.00457138572908	8.11601713344565	8.73299736301925	7.82644510323517	8.48634218119274
NAA10_32633	4.35842105383526	4.45084494058587	4.73780317835934	4.14896279834983	4.56351623932166	3.86226492749217	4.49405532999083	3.86892369060587	4.30477729366016	4.17256056109788	4.12231367012771	4.57109608046043	4.50520757689842	4.25666691427868	4.57040914400245	3.55362016197645	4.29089055255968	4.12638250702135	3.84839108336841	4.23447054001823	4.41854742144887	4.37850770925567	4.16434286318332	4.01160459448464	4.60115490761198	3.77889529922997	4.33873360458198	4.16778650719926	4.14437530276189	3.16900307086372	4.16241257809258	3.84846841800444
LOC100912608_9111	7.90117282230848	7.4551815062281	8.11721103380032	7.57371821397626	8.12073184045381	7.58874815040069	7.92687199195218	8.189052416533	7.68006844585075	7.76845300915748	7.82962684990952	7.93625091824433	7.74653128932701	7.8607682471116	8.10329769500414	8.3149852516996	7.96069528034239	8.67838605706168	7.75382201720483	7.96547261228789	8.06692171823809	8.00884466761506	8.44473619110346	7.92693897388294	7.94971664976636	8.50277414326365	8.00047292745395	8.13722191533005	7.54776789582624	8.61539174712205	7.79750155624448	8.72751402817855
CASP2_8200	6.86434869243008	6.51825750465188	7.00274070712016	6.72430258581049	7.12177189269306	6.63812336286971	6.98238057168639	7.03607523816228	6.80982577347202	6.88151438496656	6.82457322952692	6.90324223138435	6.58776509187699	6.72627122870968	6.91671598710164	7.39687235623486	6.89602270866417	7.45592340890997	6.88323523938827	6.99456082521241	7.0314631564172	7.26068027151705	7.67022385770032	6.87502560235295	6.92786130288944	7.56952639852868	6.95375834555278	6.97028221073934	6.65146617274984	7.69709363536061	6.96230985190564	7.62214135241607
ARL11_32961	1.02903498223464	0.424515935947464	0.907296757764471	0.894122877518888	1.04662232435859	0.307543470414345	0.22762737205994	0.274280457659434	0	0.331217288140112	1.19059832568543	0.312942318901804	0.638442010071143	0.562398500184184	0.532324082713331	0.753319390481548	0.353016888828664	0.92765655428566	0.647419004562702	0.663918645350334	0.851745304045422	1.40598979957768	1.13243727142899	1.11355782620898	1.17497249621102	0.51743482058755	0.543951516860386	0.570416811854999	0.36474690686384	0	0.358143294406786	0
SAPCD2_9777	2.21484155906411	1.76334985265472	1.11594585591353	1.05178938969666	2.3958173443611	0.776353164297992	1.24321920718819	0.50465243722436	2.08511850830846	0.827187610680607	1.60973517706434	1.96601080310313	1.25798697806144	0.966020264983131	1.08109610259737	0.543110980366948	2.20287944860649	0.92765655428566	1.43247326794767	1.97155325608497	1.77148354272757	1.07038717415833	0.778522099432918	1.11355782620898	2.59252713598885	1.92757458085636	1.50174053305992	1.96706351029137	1.72301052677217	0.847536014908725	1.42795547408827	0.590566574090024
LRP10_9156	8.13142942572214	7.97599412288141	8.07567744216026	8.15126155418321	8.10546146179592	8.06000864479142	8.3176805685604	8.01547092718532	8.09253019007975	8.28530834633069	8.1440858952607	8.44748368865782	8.11858805332362	8.18765993307932	8.2532529937042	8.12135995741548	8.08961947898874	7.9774665778111	8.36078410330919	8.31034884148625	8.2897824119887	8.24946494631264	8.10572351050666	8.22225525027876	8.08284609348746	7.89517309900461	8.15333140056988	8.30919915261367	8.11152264248822	7.74805487652584	8.0803319873109	7.92507064790094
ARHGDIB_32723	7.58662255614597	7.1631242934519	8.08656075364539	6.70068323433914	7.71704355446441	6.90161152475095	6.80189961109108	6.67138318010579	7.50531116247453	6.96136468169259	7.03106819587097	7.16182790358256	6.78998348579991	7.1937745597533	7.90537238488479	6.90782164277686	7.17319984174573	7.08615170944669	6.80013464696074	7.36561089625331	7.30543596160957	7.54823985451488	7.01446887033508	7.5281590350577	7.45816970274372	6.54413426733158	6.9049743754229	7.17780246076192	7.0803935182443	5.88488003180445	6.80032904620896	6.47188479219008
PLEK_33161	4.99817741445733	4.45084494058587	4.91572475561798	3.83859223852938	5.36561274771679	4.81179161698808	4.79869916443837	4.39927451554087	4.80071335016634	4.31029896860688	4.85588655926547	5.15543036363198	4.55730051471418	5.64680756580942	4.91790156839695	4.90816735093225	4.66653656754761	4.93293589554388	4.05912929670531	5.33791330351674	4.7981936792895	5.41953487590608	4.00205685711289	4.91143513963828	5.24005319358202	4.78301572333496	4.77255723411928	4.7648682252292	4.86741516055976	3.91868923968667	4.13952994817798	3.89826109345509
NRCAM_33205	0	0	0.369430354019711	0	0.847408450831446	0	0	0	0	0	0	0.312942318901804	1.07949376455036	0.308432086925879	0	0	0	0	0.249491234851609	0.369818368953062	0	0	0	0.661652020970263	0	0	0	0	0	0	0	0.325293150478322
UBE2T_10125	2.69230638007937	2.69464705465789	2.07391245509267	2.93606633527885	2.4670639054109	2.58245258033529	1.90092414157158	2.37512707031281	3.2931789699758	1.94066247666911	2.35160466757024	2.35559605754973	2.65263527113234	2.93999972261559	2.32662773480038	2.35445238354145	2.51422026806024	3.03869416907922	2.56278782002599	3.52592415282394	3.37684133236431	2.70043623903223	2.69700075253239	2.42336236103164	2.15678033031212	2.62688168637597	3.34471597900287	2.96150024187586	1.72301052677217	2.32109838388265	1.08888848074302	3.22439952092573
SSBP2_9944	2.80400978517009	1.76334985265472	3.05242740550772	2.62079231301083	2.7213424006346	3.10486586647774	2.90583090232284	2.64033608942171	2.94819880918068	2.84675135290512	2.27721754187591	2.13466143652614	2.83250913862203	1.94872548612026	2.85750332894336	2.84217455610236	2.88288957774485	2.73088944166465	2.56278782002599	2.83511417719689	2.54302487655355	2.97727633394302	3.6918556092737	2.49956376627586	2.98520379202288	2.98231387296612	2.69944604323001	2.54831955007521	2.48606854040345	2.93769757299217	3.05765058141405	2.96879359061904
