ID	S1P4_C05	S1P4_H04	S1P4_B05	S1P4_A05	S1P4_G05	S1P4_D05	S1P4_E05	S1P4_F05	S1P4_C06	S1P4_B06	S1P4_H05	S1P4_D06	S1P4_E06	S1P4_F06	S1P4_G06	S1P4_H06	S1P4_A07	S1P4_B07	S1P4_C07	S1P4_D07	S1P4_F07	S1P4_G07	S1P4_E07	S1P4_A08	S1P4_H07	S1P4_C08	S1P4_B08	S1P4_E08	S1P4_G08	S1P4_F08	S1P4_D08	S1P4_A09	S1P4_H08	S1P4_B09	S1P4_C09
CIB1_33206	7.96411692435514	7.93265839500529	7.88294883263408	7.69415506185598	7.88784055417133	7.97286320037367	7.95403659196239	7.79812688131566	7.93107937888891	8.14495376407705	7.6031582506715	8.04533668592721	7.93044390903107	8.1712338719035	8.8815386412481	8.08821997749075	7.73463764139801	7.78106153391986	8.01805533111985	8.08333710022231	8.15205218310279	8.17468074331655	7.42662893493675	7.94348332764412	7.66438508474821	8.39915495535382	8.49663931376769	7.9637535135451	8.32447903274218	7.71799170750667	7.93507762930404	8.45218243693165	8.00891714682252	8.36521591977845	8.26310485408032
THBD_32575	4.17782990723291	4.37634954391201	3.41889457855504	4.44536218457907	3.77761753351377	4.27960636089478	3.607011042144	2.68099747155363	4.22757435526793	4.23607039948314	3.65961028654784	3.66161095489772	3.9188653340279	3.98384561623142	3.73448982591693	4.30177490302398	4.02642281346928	4.14295973297145	4.07121614708193	3.80133738054059	3.95967413306409	3.47364612974085	3.93876264720734	3.73774439145199	3.83263414209851	3.65612636257106	3.65839310904299	3.51625790194739	2.86304074253008	3.72318320847747	3.28713563534857	3.88391247395563	3.60802876393787	3.17284280173944	4.17847430290358
TECR_32583	2.85155534691515	3.47180301219689	2.63280667362213	3.16362515130849	3.44010769105919	3.17943866799776	3.37449024210956	2.50874788885556	3.05348801066384	3.17931984105262	2.74185970833429	3.02560550680697	3.3478448183116	3.01042534069663	4.13518919451302	3.27688624879013	3.52554525073063	2.71271964612062	2.48829451694662	2.74294611304991	3.26551640277708	3.11407872856922	2.9711732460159	3.02327055476944	2.59613758564098	2.91598100725034	3.09137611444599	3.38722392200834	2.81436731927486	3.2443969821843	3.16433602962924	3.53206826706391	3.26458282421904	2.96633586834241	3.65909667174241
FOSB_8658	0	1.5324478269468	0.960419301135012	0.288220247566203	1.3725607587624	0	0	0	0	0	0.601421708833989	0.460439335598868	0	0.436056258831705	0.559227177098182	0.738692488895182	0.563638287313296	0.985787074383134	0.410739784534561	2.36214797083961	1.12993374149327	0.940348964434702	0.406859890411379	1.06828300685248	0.960695603721502	1.62445924280725	0	0.407418191461093	0.785837482463191	0.421232682590252	1.76109821652108	0.796849165929176	0.51653508114956	0.486365335262784	0.752131424659572
IGF2BP2_8878	4.85698638572279	5.33368835985954	6.10573164270508	5.55445524768979	5.32541230502946	4.89647002011362	5.22013789233753	5.06513921299095	4.55016715258786	5.47443453046099	5.47397264350453	5.50345593441666	5.45049177776638	5.37794322597892	4.17354873806741	5.34998229217089	5.74359845530194	5.420553815543	5.08477570438593	4.60259397912845	4.83957267713227	5.29613976461467	4.99777629932643	4.88363756371222	5.10576599104605	5.28887538516412	5.61771471524981	4.92447592474116	4.83367588031378	4.70549523629765	5.82671146804837	6.20931629955091	5.97714767189813	4.95737266306939	5.80952985158222
ZFP36_10204	6.85188391090653	6.05322987577148	7.4398080550793	6.77579151641275	6.62790924511277	7.4049957294387	6.28136743734059	6.84591257835738	7.23548228609234	6.4768865392941	5.91218652265515	7.57921144478725	6.09691498280507	6.31004957401043	6.72945069158268	6.82445421474905	7.02830153818671	6.12834162964416	6.04908023719136	6.40705342433902	6.4108404972793	7.1766133794478	6.54730093715851	7.31250926714068	6.83983072148114	8.14836941647407	7.07244663313796	6.95061561649311	6.85359696230732	7.16400089045726	6.91262620784512	7.21870446192461	7.40003428355967	6.64421717133391	7.02979445276906
TCRB_32566	1.02594786640562	1.5324478269468	1.64534177115752	3.09060268610138	1.94887574730823	0	0.682199276742382	0.444525115052407	0	0.655927437563593	0.82848247625015	1.32414414380761	1.04220771508533	1.04173568698206	2.10914584283304	1.00215829562323	0.967894307237917	0.985787074383134	1.40426911164194	1.02526851160556	1.75573097763243	2.12751397576154	0	1.79414823467879	0.395519146802574	0.920543456772592	1.60963729631193	2.91192224036064	0.785837482463191	0.746865158011123	0.845205127092385	1.6834306489376	2.15189894632306	2.435634282813	0.752131424659572
PLTP_32412	4.72187964348408	5.55634413288637	5.4913145208315	4.94733627186891	4.96331936447337	5.19740436350816	4.90785350716089	4.52436660971172	4.30575181865623	5.43658484044162	4.76124026977999	5.36554564817895	4.62406648365701	5.209293517944	4.17354873806741	5.73215255675052	5.29422908402025	4.94197959869031	5.48561528177503	5.0709539340812	5.04828615347861	5.19118246720408	4.84261407848408	4.37468150309193	4.98164052720007	5.37416581326419	5.42448246834426	4.36307360329434	4.80904395744043	4.60856759738886	4.81155762725468	5.40220892430141	5.86439801568407	4.42266779880169	6.08145115991006
WDR1_10165	7.5589542460294	6.6716801471635	7.81640085127024	6.83007515277501	6.84289970876845	7.35851801001096	6.45545541506428	7.29364777058443	6.94920917584171	6.83792834513924	6.3565579081984	7.69104932309363	6.45728048517848	6.62576104905896	7.48022379088526	7.08109706076866	7.13763270562954	6.74428610348112	6.61226387074021	6.72204455356555	6.8051170418309	7.430830861975	6.50134637383426	7.23846238052284	6.56496583232025	7.87053829335432	7.31687685020644	7.11245595117958	7.06859651059413	6.80576044884922	7.51887435007744	7.98108771344667	7.23667798744804	7.5062946836288	7.31350459373
PROS1_9577	6.63587331493286	4.51550563531197	6.81825955213783	6.57627659070092	6.07537511778773	6.79133656642439	4.97872142893797	6.64208505325465	6.27933677072548	4.71850711862988	3.53640419137947	7.03018668979589	3.98470537020064	5.10959432189073	5.91133113934415	5.13347332390279	6.36209478535408	4.11602289465362	4.32936073010794	4.60259397912845	4.99551432830462	6.61177035051259	6.46987608449005	6.92999477746678	6.26707244868866	7.11059219817473	5.46227397163432	6.58430497025059	4.78398416441646	6.75684319395212	6.18362177852772	6.17537682690925	5.98697380685455	6.97824416225962	5.7828820618215
FABP1_33091	3.13294299817396	1.63369592794372	3.01686446609829	4.81758996967595	2.81543825650413	2.91157538346829	2.38738672035031	2.68099747155363	1.0308069608921	1.59201435975676	2.03677262055344	4.03688936147321	1.7957166050169	1.93478365310386	3.25136075383915	1.00215829562323	2.53104908148164	2.39186986137543	0.991391729576993	2.50055267713398	1.87738912741466	1.65274598285427	3.38517048898535	2.81417086654461	2.59613758564098	0.673754304813659	2.47494135000487	3.08833391080346	1.55135078420347	1.75424550561395	2.71713156709689	3.02276899146536	1.19632147018768	3.46241566404328	2.76900456423327
VIM_10153	7.14382417813684	8.67148306536026	8.50489945721073	8.89345701628714	7.99777488010378	8.4648204706276	8.09149086102124	6.88167213314316	7.29419275586956	8.67739701989748	8.05566541787496	8.10762155538483	8.50223735386077	8.19401373163194	6.71000811804637	9.08112098846378	8.73205798527499	8.71409023416969	8.30921539126746	8.00118780114927	8.29265317074488	7.55822507916852	8.23077673540411	7.17142884354094	8.21975850996207	8.27435923824614	8.6921968114181	7.53168501924152	7.88318588975159	7.64898983692089	8.10330321092671	9.34391054231887	8.68247045024431	7.05853989657446	8.37735516817425
TP53INP2_32755	4.0482756194975	3.44419339943847	4.38290116981339	3.66903185087719	3.93580650821632	4.19144062211307	3.09715557549355	3.80644567074322	3.14139203332356	2.75623023264508	3.08738800207494	4.46295555279498	3.39703484916247	3.44376942864437	3.32136737659703	3.81136061893353	4.08854242635805	3.7808470407127	2.72230082635243	3.04393363118448	2.91392873541142	4.36493447887691	4.11185343595607	2.9225056810032	4.29348417405638	3.47491872511749	2.83900283388251	3.55682608944579	3.34650918389719	3.64713270680827	4.21128042099756	3.75853198718722	3.92666460489949	3.46241566404328	4.45091559376891
FYB_32909	4.98051690370861	7.55107182900932	5.81592654028185	5.83153854111423	6.43469840635837	5.68021778637205	6.37891763543747	5.5382006590778	5.56745177523158	7.04390755028734	6.26734875840196	5.28436745556562	7.48646019407014	6.80946346354472	4.13518919451302	6.24584243294849	5.9639815025705	6.58152246987662	6.72436111901159	6.44183314631159	6.66006751488975	6.07625508947904	5.82556397972569	4.80089670644133	6.40233412746965	4.32531453385805	7.63740713439201	6.02140846401947	6.27185730785752	5.45031957667351	6.29024847589811	7.29519413118962	7.10751959061823	4.75804818632341	6.88696350347614
CYP2A1_32717	0	0.27537295971013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.309171426528061	0	0	0	0	0.940348964434702	0	0	0	0	0	0	0	0	0	0	0	0.849456544347028	0
IQGAP3_32777	1.02594786640562	1.03670352988351	1.27429925893751	1.07427566049352	0.966119247166687	0.468622808937639	0.682199276742382	0.444525115052407	0	0.655927437563593	0.82848247625015	1.7029963957402	1.46760698345706	0.436056258831705	1.7516344440153	1.87760739063258	0.563638287313296	0.985787074383134	1.72489958203112	1.35219763087119	0.919427932439238	0.385520258064594	1.20363217031777	1.06828300685248	0	0.673754304813659	0.541955546564806	0.407418191461093	0.785837482463191	0	0.845205127092385	0	1.0540070099616	1.13929469154901	0.752131424659572
LAMC1_8981	8.48174335326961	9.5896756109774	9.35811303664591	9.07359336196421	9.13448287878972	8.76889707390144	9.01152227912092	8.48630529225434	8.53044321046508	9.39641157069221	9.22241878590225	8.78545266114728	9.23112589893147	9.17578908220498	8.78573399513615	9.71396647176311	9.28333462529825	9.573859422291	9.36430078275254	8.98811098890138	9.02339057323376	8.74258378419757	8.62291928333641	8.31419263781046	8.89868660707906	9.06154949606737	9.27014863443349	8.86011465816465	8.92308416800743	8.78056648837846	8.17662346353427	9.41315439171205	9.47310647527478	8.47819559699985	9.64119839422215
COL8A1_33062	1.02594786640562	0.27537295971013	1.53194318861378	1.34932589746019	2.35956997506471	0.821772049870434	0.381052941333165	0.444525115052407	1.62589397506731	0.655927437563593	0.331826135798094	2.13213159798551	0.770829975363087	0.770450174842292	0	1.73998630477265	0.77987973270822	0.985787074383134	0	1.35219763087119	1.62286105171907	1.34008020351379	0.98359816486859	0.349630310819152	1.5323150274375	0.375856167968348	0.751821055583911	0.407418191461093	0.785837482463191	0.746865158011123	0	1.15629167968282	0.51653508114956	1.76785230528185	0.424534809579935
BANF1_8131	9.10798009391917	9.05762960192921	9.04334479171064	8.76954273798264	8.76341280211823	8.89869436295217	9.11503483345183	8.90649772477808	9.03239443354496	9.13577500176096	9.03243614169379	8.89888035521872	9.00786172652284	9.13199548047357	9.46644705901068	9.29124920938654	8.89591714921326	9.22414546367859	9.26430341235853	8.94935585223872	8.92892768920052	8.95071692664346	8.52551694429231	8.78421420779041	8.73211500390734	9.16539869371753	9.27440376868766	8.98335884197437	9.10102571812976	8.73422262958454	8.79138657135705	9.18912013602283	8.92090097583566	9.15454663383215	9.20078535912914
CSNK2B_32771	4.09276564849966	3.97466561610121	4.41523947402627	4.0425834506795	4.13164664194397	4.22143186671383	3.1472401675375	4.63326624669772	4.05723375923252	3.64530628472758	3.29168996757582	4.27962563193793	4.35204556105069	3.91800828767976	4.94622651217643	3.94263190875989	4.61008577643129	3.88024551335107	3.64706761958558	3.9046830449831	3.26551640277708	4.69001438096076	3.67001225899666	3.70777863467571	4.48853361039005	4.16701547205497	4.00415750068892	4.11399280765256	4.08151373023627	4.34532958558335	4.89116279684881	4.66283155381328	4.63770341547962	4.0561959409161	4.64095499460655
LYPD8_32327	0	0	0	0.52833711110294	0	0	0	0	0	0.364924531065116	0	0	0	0	0	0	0.77987973270822	0	0	0.601857253772702	0	0.940348964434702	0	0.349630310819152	0	0	0	0.407418191461093	0	0	0	0.796849165929176	0	0.486365335262784	0
ACTN1_7980	6.08408860382946	6.64160755982728	7.13944445401306	6.78449957522866	7.17981314674833	6.81119465297481	5.69446381956804	5.70716543110406	6.0257985849254	6.38547750723634	5.87452706847394	6.69539938036806	6.3300787720865	6.50202582960888	5.38264143929907	7.05231351724058	7.0878095753155	6.4582543289012	6.15956066411299	6.11545610471227	6.35956035467006	6.07625508947904	6.46987608449005	5.72329200808327	6.53583620212422	6.54316969104788	6.20850067469278	6.09212058516376	6.01075315965975	5.7153119983717	6.44334436962852	6.51866472439397	7.23048744315992	5.3886347156721	7.08173255681982
CNDP2_8341	11.8352397042863	10.5618938222215	11.9800995007084	10.6128295136978	11.8218331094859	11.402526249114	11.6122367634659	11.6268715889297	11.1354181246682	11.7865836182731	11.2948032963115	11.9961421957638	10.900953936112	10.736287483286	11.0523027581438	11.1809002382343	11.8661816853334	10.7950812654656	11.5880625403999	11.1232165852287	11.6815851074258	12.2028926658405	10.9940081469104	11.4509836766098	11.4233160913612	12.3586567306447	11.9211438289672	12.1572555594379	11.8082503413842	11.5653883300072	11.1831675367509	11.8687693672232	11.6641647824935	11.8515129226798	12.1692541448978
TRPC3_10090	2.9515746082301	1.5324478269468	1.53194318861378	1.34932589746019	2.16878790051803	2.27437462367109	0.931210980935774	2.20434762930065	2.04596721078562	1.95536585552837	1.19725361127316	2.00276952969011	1.04220771508533	1.26999299696425	2.39542403967765	2.32537981973685	1.41844438981585	1.97862775657864	1.9870682560002	2.85040519252451	1.87738912741466	0.940348964434702	1.39450590280542	1.54578972562531	1.68163463254737	1.47801729636714	1.24356797901169	2.19830924970661	1.96213121938769	1.43047586037595	3.16433602962924	2.37240855556487	1.32584924716789	1.76785230528185	1.43866456703974
RAB21_9637	6.98766265716069	6.36068866957164	7.27557714142669	6.93808705234338	6.96170838808117	7.27518345611615	6.07690611233088	7.11739217319566	7.0773170221511	6.33493559271429	5.72030848696754	7.43621208440135	5.77281161429227	6.0038108170092	6.57322997628099	6.56905248959638	7.31699909496877	6.23859392672735	5.69272194536251	6.2878544367943	6.03941338131213	7.41538056336404	7.05117616366929	7.19051431833021	7.46247207069299	6.86752652695148	6.12142318109771	6.98074625444911	6.49286939084555	6.9432841522289	7.30299958266063	6.90926036611414	6.90992643826777	7.05853989657446	6.88696350347614
CP_8366	7.05104244768055	8.70385898549106	9.44584406701254	8.68214944148743	9.01103824998408	8.63603243868105	7.88006452562383	7.19049801583861	7.10491158763952	9.03410103583846	7.75767914860576	8.68096171137881	7.96143384252093	8.66203323784521	6.80470215053893	8.86124828217407	8.27844808791066	8.41584028619256	8.48262566202539	8.21232150168755	8.71302388610171	8.14844259118881	8.30992596022626	7.27723665834715	7.71507532326023	9.18175629186273	9.38282098008115	7.49822611512402	8.21623825569829	7.7816220060517	7.26614815906801	9.85535894146619	9.08828605696382	7.3448919079856	8.61243123413423
RIPK3_9712	4.0023698255149	4.7135216194809	4.92229948348413	5.08528889988628	4.43701915515016	4.44125408696626	4.56510350041161	4.16677218560286	4.01130939069716	5.1629159636881	4.58591726109509	4.97511756740246	4.72383372672645	4.70354206401008	3.62801678228665	4.72296805127102	4.27818441785893	4.45385072492425	4.75595671075905	4.85569726178601	4.66470930983365	4.18225719656638	4.38360869677228	4.03184575623239	4.09476111164692	4.54353946534406	5.62439738248693	4.6523116298307	4.91671924461207	3.96162906966113	4.96660424949793	5.83997909972112	4.73420394542595	3.90995413113014	4.67998986301481
RHOV_32970	2.62795324651665	1.5324478269468	2.10787656175552	2.18209690192769	1.94887574730823	1.34207197377559	1.49249510876875	2.20434762930065	1.358818286038	1.28633193459082	1.61769525569521	2.13213159798551	2.48301142076054	1.26999299696425	0.961222788279929	1.87760739063258	1.76126787264347	0.725606477407923	1.40426911164194	0	0.919427932439238	2.12751397576154	1.56305168593256	2.10124960578684	1.5323150274375	2.09548676086663	1.60963729631193	2.39012618180494	0.974864911121903	1.89241810165278	0.845205127092385	1.15629167968282	2.15189894632306	2.89036428911175	1.90192585892724
GCAT_32974	5.42525857603778	4.51550563531197	5.10190662271639	5.38157608899474	5.16850348519453	4.93317917997447	4.54656152802758	5.14087184075232	5.18854611716654	4.40238098711375	4.33176295769866	5.31193751072255	4.6445795124514	4.35117277231156	5.98866922311007	4.41914896523759	5.01384027565089	4.06059175257198	4.52779662413274	4.29543555277615	4.21180511697446	5.61747285101156	5.25326538103872	5.6224968715677	5.23221016843083	5.4149917952386	4.23126671465221	5.35084513124747	4.34405745732344	5.06827681423318	4.49224060944458	4.08533052315371	4.8136515847661	4.66990962678293	5.17952640146727
RCN3_32684	4.44134644634193	6.22935796957354	6.50178449165447	6.04950469689466	6.26022448449609	5.56798141940723	5.18460408676458	5.19871978154327	4.73105209343619	6.18890657842325	5.36955218179856	5.80452529337008	5.93980177703847	5.75315384005459	4.47939783206798	6.28966036803387	6.02349720564294	5.96435216225279	5.74681713449758	5.23857688771982	5.57434709737564	5.3513103751415	5.61153119658872	4.55380241579209	5.29150552432841	5.84663834730093	5.91343540392783	5.11311480443289	5.40167460005983	4.89825928599001	4.96660424949793	6.70352131672416	6.22975436364511	4.12410908676048	6.29137451940886
