ID	S5P4_B04	S5P4_C04	S5P4_H03	S5P4_A04	S5P4_D04	S5P4_E04	S5P4_F04	S5P4_G04	S5P4_H04	S5P4_B05	S5P4_C05	S5P4_A05	S5P4_D05	S5P4_G05	S5P4_E05	S5P4_F05	S5P4_A06	S5P4_C06	S5P4_B06	S5P4_H05	S5P4_G06	S5P4_F06	S5P4_D06	S5P4_E06	S5P4_B07	S5P4_H06	S5P4_C07	S5P4_A07	S5P4_F07	S5P4_E07	S5P4_G07	S5P4_D07	S5P4_B08	S5P4_C08	S5P4_H07	S5P4_A08
EPHX2_33282	9.25753156616685	6.30852729016951	6.41905946560503	5.75060628589957	5.68771328215625	6.24610693942431	9.52352868367504	9.33504303885088	6.05739984121141	9.39856565715474	8.67429432735756	9.24485531894134	9.24461160010444	6.27492304894648	6.10115556102664	5.8789028774855	6.52404618051427	6.31248104504845	6.57996774894723	5.9586359455089	6.13965475080861	5.74294223849085	6.1861981702893	6.35010245161008	6.09068884742294	6.21058382004212	6.23264492327455	6.20262466962374	6.28278977140363	6.08700011058651	9.26287930382754	6.12935758643182	6.2631852873614	9.15406559007878	6.09378051131041	5.98970094274689
SLC24A2_32779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUSP6_8506	5.94547207723529	5.84056314613817	5.91169376580829	6.26506547012486	6.31223700451051	5.56421908300995	5.50086211108795	5.7131545015455	6.6243122643196	5.72130395514723	6.2369850071817	5.79131156417776	5.43862914542276	5.51326186814418	5.85083711546906	5.98866860300055	5.96634559316094	5.5106357182104	5.5488600975893	5.63628136687672	5.95606125463816	6.32093375995983	5.39489272790277	5.37926752719833	5.30973652458684	5.73046430661779	5.32156781532674	5.77942236627567	5.84128815334168	5.71154636806517	5.85837613003248	5.78093741997924	5.46354032279614	5.82789839090821	6.20835675376136	5.21320350826426
IGFALS_8880	5.75776779462566	6.08653052753491	5.89505320789657	5.5466501061927	5.45951602183345	5.79963127301022	5.94595713286386	5.86909216502974	5.59966078624608	5.94313175387761	5.03451883025053	6.21461686607026	5.59247004598395	5.60115112673478	5.71490588777929	5.50129947961385	5.89710951128526	5.66350560182951	5.92602598763408	5.45749954723961	5.36741780913224	5.18635865066937	5.95342183141111	6.10230126733898	6.06021567967224	6.22290681817008	5.56423817290948	5.87917421495461	5.70285728839054	5.82159684463338	6.04597760055486	5.64947200374757	5.88304282414498	5.51371068546155	5.57884579706358	5.53640973322998
SPINK3_9928	0.970692910376325	1.33441317206624	0.897608383514375	1.36586786070458	1.50295837846071	1.63066357357294	1.54858426425312	1.52169608426351	1.31272919054572	1.04919132467898	1.3177554769728	2.11179720401547	2.03761500217676	1.7022717850472	1.51267321012286	1.38852276497179	1.41907024917136	1.01377876520081	2.01461770427623	1.19423423114326	1.63515709887328	0.927689582248364	2.3598970680159	1.35266781781314	1.27765222321963	1.31169862395267	1.12533073788009	1.61338121839502	1.61004383192452	0.603322066295027	1.16316108758866	1.33556283390341	0.975952354992231	1.22276700238213	1.12993793168201	0.735842428236003
ARNT2_8085	4.43531555763012	4.26759171480105	4.38186663610578	4.91553495455075	4.80230099419426	4.43191358870547	4.95804467260182	4.46894233677096	4.46430004538769	4.35491236555345	4.87591848621434	4.4810809045844	4.6155517213589	4.72302278321266	4.70158593979014	4.75979166592298	4.96043579170308	4.54980742734032	4.25108990601324	4.29861320715138	4.77229063630589	4.58537084563625	4.66011611408532	4.74143133997581	4.47008943468501	4.24791223793889	4.28033591954312	4.73619299877265	4.12274636619019	4.5912533773541	4.3518017638067	4.16822548953233	4.55046909520797	4.56541238262957	4.31232611502633	4.59225339932634
TMEM5_10045	7.6064117967591	7.4522763449883	7.79502802334491	7.91611987554827	7.50923235474671	7.62434721991464	7.7299714572144	7.68583931802322	7.56930296321091	7.55401935057342	7.10757528727675	7.46969422645057	7.76493152477302	7.75600203872719	7.72860270920019	7.65132575760627	7.59012308470129	7.59903701163469	7.53347407248536	7.28754735215568	7.64032190407876	7.53531788362111	7.66177948549093	7.5332593328265	7.59621245313159	7.55610677936867	7.66393412295369	7.56646834742427	7.62806347000214	7.69074865264085	7.65230969308197	7.59239080389239	7.48314513687776	7.63081813143759	7.44602005423099	7.87474217451048
CNKSR3_32548	4.91233255802344	5.09848042470088	5.29070081589675	5.25046366463864	4.58675361496429	5.0285207432352	4.70204196875649	4.92501008977454	4.91824174023189	5.00052818775066	4.91723286814804	5.19656557917479	4.88832733612285	5.07841096024598	5.31907721169129	5.12010034906771	5.30396399827167	5.22636006438138	5.03678281809382	4.85358274553885	5.38570336089612	5.27306772861231	5.01160134805727	5.01340712303828	5.2646284759966	5.19282828189108	5.53512591928145	4.95228675711576	5.34638309227524	5.55305803910253	5.31603380399465	5.31275632579589	5.23075258013819	5.39676892835204	5.16041310113654	4.88805616750095
CSTF2_33009	1.76530308024995	1.45371179444904	1.61877438079238	2.05471874245566	2.22294859133654	1.79815238410846	2.0456566472957	1.42446835393926	1.75470639975549	1.43882049543056	1.91544649301935	1.78576232635158	2.31990532122244	2.95650079132759	1.76951676635065	1.00813933660175	2.43151449218375	0.819173330885158	1.00976157425523	1.83853507030791	2.22831816761435	1.97535080920923	2.12377761525837	2.38337643535661	1.60165653924947	2.44546428314432	1.40823454002863	1.77996077930408	2.4150258391447	1.20039574795755	1.71033690807838	1.33556283390341	2.03358348344697	2.55853962378573	1.87739474318576	2.05675892562509
FBLN2_32957	1.54575257172104	1.2043529952252	0.229704832129883	0.259620980318471	0.860140179633898	0	0.784074465311732	0.642826526942501	0.800790266648939	1.32026365428459	0.512488372397639	0.765051204660098	0.529737062423414	0.863687584347875	0.637855766399362	0	0.504399509473045	1.33844689157742	1.14814924740747	1.32362312942158	1.03780872061684	0.537160472510456	1.19639799885426	1.07716457466948	1.01253860399105	0.885222418262295	0	0.247616127248982	1.61004383192452	0.830917448240539	0.270922740372511	1.20543141058572	0.471734436555297	0.289625812622966	0.375315636463645	1.3202430179194
TALDO1_32399	9.10955526702939	8.93701222120399	9.29192934774786	9.21544584653637	8.59620522626424	8.86612155192716	8.81170890934417	8.84967371595395	9.0165731803369	9.30166207156809	8.52360346794027	9.36869711785662	9.10047201786758	9.13671709074688	9.17157873988396	9.04078765380288	9.24264988929308	9.2616007438763	9.00241292201648	8.99878742359148	9.06956971580382	9.05027384203381	9.17069846299322	9.48289699378323	9.39605499008116	9.24368994089338	9.29006888026781	9.20244840682126	8.99642199882787	9.28552465663178	9.24628991808716	9.32509363355445	9.33484321292481	9.19459030940326	9.13052730858153	9.27796573545454
HPD_33114	10.8419280206908	10.7468331657631	10.9673986457139	10.4614129446962	9.9155904688309	10.7160092177401	10.6261356100065	10.7096667167106	10.9544616322954	10.995615172514	9.97512265073252	11.0728168436095	10.642830884717	10.6171864328261	10.509536247593	10.4789283226458	10.9284085591219	10.5726148229027	11.2378915811428	10.5389998726068	10.3746606418996	10.5258506562235	10.7630269784557	10.8724504725543	11.1485622014911	11.0668249412441	10.9088555619372	10.5877962003222	10.7542578440367	10.4685098552131	10.8673279663051	10.9293176826852	11.0824756640945	10.8832132484041	11.0184272551952	10.7947184597699
C1R_8171	1.6227087144136	1.33441317206624	1.77244744431207	0.479570286478879	1.69681305058857	0.817527687077436	1.42472699119329	1.69845894460891	0.672329467058004	1.99791914903133	1.18873360250661	1.71067906677949	1.47231319635132	1.50806755030733	1.3119134793561	1.38852276497179	1.72330971010049	1.71948316404658	1.5979633105101	1.44235678312148	1.21187417422644	1.89012821266774	1.94173337640578	2.18638422909007	2.08945253763062	1.73525602550668	1.40823454002863	1.69907391046777	1.71399446914335	0.603322066295027	1.51561846540082	1.33556283390341	0.975952354992231	1.78473649982746	1.31360375693041	0.99859590590805
AGMAT_33108	8.43146282928228	7.87864103549157	8.47304643016766	8.33964905992453	7.73992254952064	7.94759952252906	7.85520858807488	7.98867111172015	7.85198063437687	8.40934916446816	7.88658649526124	8.47557490557099	8.33187637800273	8.32865818573225	8.3759059707282	8.53661129862181	8.3393959947463	8.30346394090525	7.97008111116671	7.84336479625376	8.42647259067311	8.07488084011196	8.18028354236074	8.67436843145027	8.3386814004646	8.08213297670432	8.800001791581	8.4482126443006	8.07501909397873	8.56797383964236	8.33379927315648	8.47055790140406	8.39789470947041	8.2731535257058	8.02452275977685	8.41575407439792
PLA2G2D_9493	0.400458371678369	0	0	0	0.267600119444694	0	0.311110614728061	0	0.374980521010198	0	0	0.432654973990005	0	0	0	0.684180708530411	0	0	0	0.28060666552613	0	0	0.827819633529912	0	0.267226060413121	0.709543872549487	0.306032491765394	0.806509574545509	0.296390337615015	0.332971847277051	0	0.284131530378721	0	0	0.531753205363699	0.414335623048607
SLC22A2_9845	11.6036134532092	10.9710339419805	11.3012954276096	11.7244893228243	11.330379320628	11.1217294848777	11.0822588886406	11.3919031907473	11.1305747071339	11.3927217791062	11.0468711355161	11.4466710175469	11.4064503620947	11.4961248756481	11.7494932809598	11.8146192725915	11.592111676801	11.4548611150535	10.5124989745018	11.336297707645	11.9541200560795	11.3944051734341	11.300840109885	11.5975460075213	11.4086642001189	11.0432765953379	11.3145433918003	11.4885963146307	11.2933262077277	11.8394208855013	11.4085124017721	11.5435801683762	11.2092586121254	11.479817955518	11.1500694779446	11.6271550185252
LOC100912282_32604	0.214079540186048	0.283791229848736	0.229704832129883	0	0	0.465913490433378	0.311110614728061	0	0.199639082833063	0.513741192561979	0	0.232485877435403	0	0	0	0	0	0	0	0	0.337170690278598	0	0.600904519675849	0	0	0.277106773246137	0	0	0.296390337615015	0.332971847277051	0	0	0	0	0.672874825264441	0.221991391017925
MT1A_9255	8.35387809428269	7.82294209756868	8.08915578420599	7.27415015490413	6.69082830615201	8.04034363195428	8.13386347059582	7.83398989937837	6.91254057073499	8.26335111948162	6.50768840876544	8.03953055233825	8.45006276760609	8.43499000601598	8.07145767085865	7.63233196619299	8.31210845317804	8.48678161180015	8.9548778156688	7.59686730740132	7.85239748077466	7.89927758790569	8.34751203361203	8.2062406853951	8.11763563486018	8.94460124215138	8.86943539439292	8.94676298736994	7.82519558199812	7.99668979512029	8.07994333483189	8.26847165963845	8.00370747538043	7.55609322586703	7.99374154612283	8.59896847119912
SERPINB9_32899	2.49542515574152	2.2966092627975	2.74322101129341	2.18553505997362	1.78477366541103	2.5272944066344	2.12739353437239	1.99785403918431	2.69848694883843	2.66604026559117	2.20955395891109	2.68270473696158	1.6863123919557	2.02637987248687	2.17677815714104	2.27590056863783	2.1882517724208	2.02061911108051	2.01461770427623	2.85328940379663	2.30718098270183	2.73094858838705	2.84799810746565	2.71136858761069	2.82878341876963	2.3286884090737	2.73796240412583	2.55295166583801	2.79280654885708	2.43650615675255	2.41634399669835	3.1074696106727	2.54465747659111	3.09744039624743	2.52455844745514	2.36696846584531
PTGDR_33049	0.400458371678369	0.283791229848736	0	0.670380309121773	0.860140179633898	0.251683724758089	0.566888041250161	0	0	0	0.512488372397639	0	0.289047144880864	0.691322135454819	0	0.4900834980172	0.274132103535362	1.01377876520081	0.856677117402973	0	0.337170690278598	0.745599121702922	0	0.289217202955251	0	0.509467503888377	0	0.458893727534654	0	0	0.270922740372511	0	0	0	0	0.414335623048607
SRL_32568	1.37830966000344	1.33441317206624	1.35239422445075	1.57126007236539	1.01365402064028	0.96567648075548	1.86682357096588	0.24747599741	0.672329467058004	1.04919132467898	1.3177554769728	1.15315876626234	0.916348316445747	0.863687584347875	1.68887820361629	1.38852276497179	1.3015085152479	1.82699882429752	0.26629560818665	1.05208742810515	1.50738213392301	0.537160472510456	1.35049809478591	0.736328806184243	0.859147701656615	1.31169862395267	0.306032491765394	0.806509574545509	1.09783967741918	1.49428134443841	1.71033690807838	0.521406649814667	1.55280906608692	1.78473649982746	0.91943156877097	1.22078763077453
CASP9_8204	5.34024216510289	5.52355244493861	5.47553709773489	5.6004053512168	5.33392845254135	5.41753130100635	5.13644010446115	5.38522370659623	5.17685779292806	5.12068696902177	4.68579972060107	5.34669705042928	5.41631989162849	5.4196690383543	5.32575959901723	5.09470669812153	5.41427132327163	5.33051996123931	5.2969440881188	5.07190193878093	5.52419905942342	5.13171612558919	5.4470845888475	5.63264560351847	5.33904359526426	5.56608303700218	5.34691865883629	5.48591078675452	5.61159321549979	5.58461913939345	5.4031266020148	5.35940075420296	5.20828851674948	5.22731773194856	5.17234952638184	4.99727832545499
HS3ST3B1_33019	3.09056375134965	3.24461367201166	3.63125229127506	3.72510605799882	2.94963224681143	2.8276292236135	3.03911602578415	2.55221440919276	3.17219869436734	3.25624932233132	2.84486238791559	3.47790259226503	3.4276937580568	3.16862834038924	3.64281386126771	2.82128008391149	3.12810476852337	3.63991751001802	3.45062631019077	2.57003251956513	2.81872061036779	3.44949526280782	2.6836976318532	2.71136858761069	3.50818409563943	3.10826419764207	3.51062481830279	3.20769357136742	3.09190982163656	3.80532031746899	2.80545751692325	2.73543612356756	3.30682225271028	2.66351699295537	3.22024523626044	2.73457782049336
MGC108823_9225	5.49665264476225	4.37729559726588	4.28300809061985	5.61208375596754	5.53755135172672	4.49424449689488	4.26980695118757	4.51689915371341	5.12257801879089	4.10889387035726	5.89315997727042	5.19656557917479	4.29528033380821	4.68904344966346	4.87562054758503	5.18570955266107	4.4953395091109	4.98074683075359	4.43809302494294	5.20382095759908	5.54061230943559	4.72726259022778	4.81378253623695	4.57674204881536	4.9310343869524	5.46595870515722	4.34885946262692	5.10921955175265	5.25455885206067	5.9783258542735	5.06319877751762	5.32847263032521	4.34616150601128	6.29220153325412	5.0482936361254	4.75218210138216
CTH_32463	8.82761853449003	8.40161186964993	8.86409629275262	9.12000818578187	8.32721832508377	8.58961803087808	8.54234874387753	8.79662844428462	8.60947032955526	8.91481580530336	8.73764879379463	8.91246526787723	8.87365231969812	8.8391205654378	8.90384381940101	9.27877143099643	9.08703060799188	8.97061938051413	8.37342741256328	8.64667308895458	9.34190570779672	8.98819084367109	8.86897823708225	8.96259109198145	9.12453486053191	8.38871034949802	9.06796975805987	8.95113588604742	8.86921422721347	8.96192294635008	8.798802523647	8.92088385610091	8.99160644901299	9.09076667029025	8.65200252369113	8.6180283364618
FANCD2_32782	2.9483151606169	2.47643006847816	2.41003588284166	2.7479803210454	3.34641304656309	2.78836627242089	2.76041216676841	2.4570904120987	2.4468730622728	2.5122840715982	3.25250203611013	2.47152488435224	2.03761500217676	2.87824420641682	2.49402038878199	2.4987744495466	2.82145013855279	2.34391139182707	2.27845987831308	2.67075861009137	2.45304450483667	2.73094858838705	3.12928425216739	2.71136858761069	2.22121159370638	2.99786272245525	2.32686886809276	2.64219884237713	2.97122848606542	2.56864082674049	2.57480470070686	1.85284755922059	2.44570558935227	3.09744039624743	1.98958705094244	2.83888505763234
PI4KA_32535	5.95666300396066	5.8185031617435	5.89086290416707	5.98422181647791	5.63543741003682	5.72880911740601	5.90598363760941	5.94992550901656	5.7142077274499	5.8816604854332	5.4122592682154	6.0756584086448	5.98493291802992	5.95574113750704	6.17702540527539	5.78676638476128	6.07333715727873	6.11449043222733	5.78463697167103	5.66097956869108	5.98032937010114	5.68086350181604	5.92303166988481	6.34222971459922	6.08204770955346	5.91392949642025	5.92563597825047	6.14653116906564	6.04437998585041	6.18291254477813	5.98611393424843	6.07449460151597	6.14594252466957	5.9522533804809	5.76771295171179	5.91610016467515
PLEKHM1_9500	3.62730519003882	3.43062553353668	3.24140637585852	3.65908937617397	3.76933034910298	3.72226184358579	3.40959415373121	3.17736318372627	2.85464659813471	3.76750236500137	4.08695949266084	3.6282769756982	3.64792663064758	3.59284305560489	3.50829459586678	3.69304326834258	3.51895303132186	3.63991751001802	3.33945165051128	3.29321278746217	3.49413292089813	3.67004194330959	3.65821276689389	4.17729863067884	3.55888649772598	3.75424381063775	3.62556846711918	3.87467813246547	3.40311118335099	3.88353149437371	2.84747164732434	3.67294117693866	3.67769518893484	3.77319700703553	2.82599476975745	3.58238728344136
ADSL_32625	7.28100123508408	7.43062468820784	7.310629560766	7.13941368119381	7.76852118726335	7.39689345211564	7.33987812601121	7.30890435586002	7.3025973519242	7.30362965775675	7.97728146424519	7.43074762171294	7.37155979605411	7.53472151977054	7.27799806832791	7.43567761142758	7.46413327876078	7.51109116948269	7.48532268852643	7.14381627337174	7.20341509631441	7.61549454041168	7.46488743544129	7.44595909474207	7.31390758993798	7.54633373471154	7.25907658966414	7.45233730427361	7.35614808466842	7.24632007559737	7.35201103560303	7.30725083730153	7.39638101768132	7.42411775705806	7.26138280364145	7.20503726081935
CESL1_32986	7.59571412454589	8.30971378769113	7.25954372741182	7.46654898472448	8.18695721515539	7.98931637156626	8.19793172341839	7.88398981867311	7.69861129243255	7.48335708499181	8.15725187418213	7.61446103159459	7.94584856850017	7.78711972142718	8.32428480276467	7.78698814429413	7.65896127716521	7.69440504479916	7.60582150940866	7.50606626182361	7.86548623325681	7.82946290674514	7.94344415946268	7.4642096350318	7.74184240792965	7.90991231289164	7.62991602095797	7.76952525794088	8.06276563286304	8.43361035553472	7.79333197453509	7.72149798126251	7.48314513687776	7.57975840668857	7.75864271816539	7.34298256938667
ADCY4_7988	2.61325708159018	2.86874707530176	2.58622563263087	2.05471874245566	2.40050433666007	2.37659819162153	1.42472699119329	2.06391117618705	2.2805663731583	2.84846641632627	2.27458274874252	2.6428695927215	2.55589629281593	2.46159653880399	2.79302695573121	3.1186914684899	2.53931447665505	2.60785453878862	2.78214729226237	2.85328940379663	2.87157581376728	2.40206159265289	2.56275238019649	2.80599003204761	2.8695238727855	2.3286884090737	2.57588474099114	2.68483397975778	2.14437880444765	2.90499172063127	2.67153384889986	2.82679390304597	2.49602973347862	2.93916943136911	2.36729455641561	2.58262158414502
CAMK2B_33102	0.400458371678369	0.724361719574414	0.757347664024349	0	1.78477366541103	0.251683724758089	0.784074465311732	1.42446835393926	0.374980521010198	0.279618577143287	0.713487130642288	1.15315876626234	0	0.863687584347875	0.454888136708366	1.00813933660175	0.702922744143031	0	1.00976157425523	0.894388845526111	0.610278086627187	1.23471027445532	0.331514430026487	0.736328806184243	0.267226060413121	0.709543872549487	0	0.953241849687233	0	0.830917448240539	0	0.72511385657887	0.255062979063822	0	0.531753205363699	0.414335623048607
ACOX2_32902	4.3129341582183	3.30931931640962	4.35777979307655	4.31670752114231	4.3185873668147	4.10439067793991	3.27259762362008	4.20186452556594	3.63548146467097	4.17870772857642	5.06240877911948	4.0799787585629	3.8164101349458	4.28117002627844	4.11351439647457	4.77052253596084	4.32504400671808	4.02572817034866	3.98169222992248	3.88177781318701	4.39293767518135	4.33430570719078	4.19442987724739	4.12319458734108	4.2094749472934	4.21538926356627	4.46146152190426	4.55269962610983	4.04514741691241	4.46126905684902	4.23003543097607	4.1855879117682	4.10807095038335	4.74359531566037	4.00042618416959	4.02710995831571
FHL2_8642	3.09056375134965	3.21113899153965	3.78366946211806	3.24459154886959	2.60764793450612	3.3700519287132	2.81076399064843	3.17736318372627	2.4468730622728	2.93170033440964	2.56189994237496	3.58688810809615	2.75865682242315	2.87824420641682	3.07271130243373	3.36514683740207	3.05733311821322	3.19433033719405	3.08754421078096	3.05310949659033	2.64743754523516	2.99860368305143	2.99548573861125	3.30437705121759	2.90914537762858	3.17743450993749	2.97320532041819	3.05354671305515	2.74452660430413	3.44161695883377	3.243326555441	3.21283810426445	2.95764986146423	2.98039450196737	2.14304007597003	3.14046673552965
PCK2_9440	4.30127608699722	4.40716611726156	4.28300809061985	4.46575013749779	4.52423900421255	4.6773311927583	4.54730205514736	4.52864334879306	4.23337599547743	4.57800331059712	4.12272061634044	4.44678899170029	4.6155517213589	4.43942431864849	4.77178170506884	4.55158996594513	4.44077773492994	4.15515689489267	4.32590963109175	3.74984777786585	4.37474416493874	4.31808335363612	4.17392824934224	4.45060711275661	4.37425246053627	4.29536200026259	4.72904886719403	4.56416414753256	4.103734408592	4.35546773966393	4.14835850037765	4.34860463234775	4.34616150601128	4.75551868445473	4.45596455916537	4.37814721167431
FMO5_33281	7.55824731275102	7.39193434158468	7.51503075227214	7.85845590054091	7.37397151615228	7.67904031930859	7.79394854058859	7.68845919979841	7.42973923271308	7.43424980773748	7.07827819989395	7.54726830497186	7.56818344639652	7.58023222126718	7.77328730378627	7.56920030745595	7.56323817750008	7.2512471136152	7.68895636545436	7.13942889525222	7.7590468160263	7.36021611889063	7.63952298712271	7.462394935394	7.60829901309259	7.63660857742138	7.71998532947579	7.68541201442696	7.73231681006862	7.5379098325512	7.39514195487256	7.54441201494165	7.62840047296659	7.60469045179579	7.47401714623361	7.85932325661813
NR4A1_9362	2.57503919915269	2.7802104849442	2.81574461295549	2.94552924663981	2.40050433666007	2.57422048324739	2.65410856170603	2.18759033957171	2.96844230959	2.89068354764263	2.88706274074282	2.90105617460938	2.93640065420447	1.95192061890989	2.39582508704734	2.77939197439478	2.37443524958708	2.34391139182707	2.21688377033458	2.28235092114454	2.381955398541	2.73094858838705	2.8988544841628	2.89478571152005	2.98526616704668	3.07239428824573	2.32686886809276	2.88093751811659	2.06796586549222	3.09230159489439	2.88829678732735	2.6874920272439	2.49602973347862	2.50304014700521	2.52455844745514	2.804947066306
MXRA8_32384	5.51190587383566	5.57709086413001	5.44728062346915	5.77678338410782	5.49254518639153	5.61559711231181	5.43817924335223	5.74370569037597	5.32842396908211	5.58009685474231	4.9868029157055	5.74972166393549	5.93872295144298	5.64906969461403	5.93190985525107	4.86366932116041	5.56855327776404	5.79511291853484	5.702777938506	5.73844790481128	5.13856765316012	5.35485954620291	5.40372354771346	5.27560681684885	5.21015549275097	5.13314166150587	5.44408919529475	5.47380455469155	5.78868993350775	5.66062722628749	5.87877940015894	5.82592092342859	5.11476195324468	5.21873013162875	5.35625248022805	5.42910137911033
RNASET2_32523	9.69127614535016	9.46351466456514	9.87028335270082	9.82710355106156	9.69461332079484	9.55521930028229	9.374570697749	9.54150261512848	9.56076236200487	9.74590016415242	10.2212621767578	10.1214927058044	9.80572308566148	9.65340847523253	9.72095971641523	10.041357081339	9.84728346076711	9.79764699292884	9.70032091740679	9.65950068702071	9.58135526925068	9.98259440932659	9.85541496843591	9.85033174219105	9.89746374892825	9.90317461003832	9.84026577569506	9.86530760524319	9.64453772598857	9.84956018313093	9.70984132578465	9.91256828552276	10.0227370958737	9.97235800632058	9.62708470418418	9.89705378127925
RGD1565002_9697	4.43531555763012	4.2346520526305	4.6826343946229	4.74569467620202	4.28881137596573	4.18218560359745	4.09798002192415	4.09533737168554	4.45456772247592	4.79359625648084	3.89351047083996	4.60027319970027	4.53501421194581	4.60650034101383	4.76196043607403	4.52648677242688	4.65963361530168	4.43553904729779	4.42453796767596	4.31426802151806	4.57924498247299	4.33430570719078	4.33032069042652	4.68029362097058	4.70207378658491	4.09541287060866	4.87560180315977	4.45754812173414	3.83065474774576	4.35546773966393	4.7342128444638	4.60237623615492	4.55046909520797	4.6444854303901	4.49450778154531	4.44577974636269
NUDT11_32363	1.2866874622759	1.56389445120833	1.02543291030918	1.12630214556608	0.493244940962788	1.71683717916454	2.12739353437239	1.20782968914614	1.81679930818262	1.43882049543056	0.713487130642288	1.26234934057945	1.47231319635132	1.40019202708636	1.07863003034517	1.49588327905225	1.41907024917136	1.47694550157791	1.00976157425523	1.74921728243514	0.83982268376387	1.59932314307982	1.73335531578951	1.68695790784816	1.39392834087497	1.98720178783431	0.959927705525612	1.42502605346529	1.37655452758758	1.02745246962271	1.16316108758866	1.45492139110121	1.55280906608692	1.58539950248675	1.69083043892103	1.58309007142851
AKR1D1_32336	1.08389088296083	0.724361719574414	0.601967492967885	1.12630214556608	1.01365402064028	0.817527687077436	1.28922923887981	0.952812184965196	0.199639082833063	1.65018513794979	1.647334149128	1.71067906677949	0.916348316445747	0.863687584347875	1.4157826469316	1.49588327905225	0.504399509473045	0.594162950526111	1.14814924740747	0.717312717157588	1.03780872061684	0.537160472510456	0.600904519675849	0.736328806184243	1.94443953929602	0.509467503888377	1.53128155471327	1.08641851643469	0.935287464306311	1.02745246962271	0.498923395584383	0.903584474762644	1.11124972160063	0	0.801413871569963	1.5006830173871
DRAP1_8496	5.88427527222871	5.90478865644699	6.03832932111898	5.75060628589957	6.16019554582775	5.92711624384723	5.77261728406185	5.7736233065087	5.75838702818515	5.91272349575778	6.08211890389723	6.07191327645825	5.93872295144298	6.07016274905881	6.16216727592925	5.92285454728112	6.12616023549722	6.00999115273922	5.9546014572144	5.55296082515015	5.88070701000948	5.96235122080848	5.97728129596921	6.36183158621267	5.98341381264291	6.08119339088451	5.96437106884709	6.03971587766191	5.69652646576171	6.0814799814082	6.14194822602781	6.03672481230502	6.05655051682768	6.20793211316044	5.99642446054975	5.97069341379928
PRKACB_9562	6.70731015537181	6.93944181412818	6.66708166459125	6.68280783822972	7.14176919269412	6.77160067141968	6.62510887726513	6.74535750792269	6.47585883250855	6.63491268571928	7.33038538684276	6.68813595005653	6.82897650678937	6.81348573810408	6.85454906639148	6.81569352421445	6.75402069432967	6.79204892475009	6.62214310171266	6.4762080501677	6.65509239556705	6.94810255174385	6.78496333216412	6.84669650875814	6.83210305626831	6.79867499452842	6.72681185140397	6.66338212263183	6.56236213657517	6.76468904893156	6.68720315351347	6.77351060584402	6.65241100883263	6.90352751003167	6.66219293070013	6.68371827470434
FRS2_8665	3.81936322526745	3.83398100784499	3.41485548291526	4.10160471272675	4.16315287558052	3.65836511837398	4.09798002192415	3.89214835316244	3.79823293637817	3.81211915599942	4.3807742261705	3.47790259226503	3.77024578598883	3.59284305560489	3.89727620827602	4.0508723144588	3.98713113746121	3.88353329187714	3.62668174183867	3.44313667369352	3.82414011714752	3.9897520276397	3.92679145595203	3.27159081977262	3.7886825972568	4.13072189875239	3.59767965425792	3.39909311982753	3.73505278804712	3.75072002846743	3.87127532676219	3.74497810347254	3.61075847146182	3.51717371803828	3.47277272001126	3.47856895889789
MRPS2_9250	4.16640551648937	4.09481439272604	4.01688507246884	3.92560249948011	3.98892711791119	4.16695859983286	3.92591235033921	4.07945618177561	4.1148011408747	3.59948962101461	4.53471178276503	3.80110285243662	4.34337040266018	4.15409002432752	3.82364915483682	4.23259561474553	4.02471391872454	4.11329100859428	4.12267010719193	4.13194574924383	4.37474416493874	4.61222908018873	4.15313107511991	4.19489162436009	3.7235034525241	4.26390285456499	4.28033591954312	4.03157033408018	4.04514741691241	3.90868722727395	4.33713126978835	3.79107896541617	4.00757688102311	3.81936869872523	3.67088233893962	3.92020799746841
VWF_32396	8.06769885707675	8.2252501485688	7.463762485567	8.0007347325011	7.81365443799357	7.30598460626106	6.83429831686927	7.39643290388647	7.17060837379413	7.7687270470711	7.35126166549594	7.63491209906269	7.94064735592652	7.59865220778098	8.2178440978697	7.75762456493152	7.79839479582715	8.00459928686748	7.82930027937826	7.3208648206948	7.45792041760426	7.7932463611023	7.48583069552756	7.94288202451375	8.019225529778	8.24102772838168	7.77549680350362	7.82775816601827	7.66257602283851	8.0723865603916	8.14666493060607	8.03698562948201	7.49401972387365	7.6532980259044	7.34153569295795	7.82375132015479
TST_33151	11.1938624332254	11.3765639798588	11.1258814124144	10.9203086329477	11.0601771341625	11.2679428311901	11.248029395214	11.1109628449155	11.2986018495182	11.2389538547574	11.1299416067038	11.2842136426861	11.2643237124885	11.0741067070018	11.1249057990773	11.060619486865	11.0435904699879	11.1923222711888	11.4034785263728	11.2387942500234	10.9202983604335	11.288720923611	11.3639946551233	11.2708435378432	11.302943950563	11.4221537967678	11.256364699503	11.1471793153132	11.2715305912434	10.9281924250002	11.3142831021044	11.2081387715908	11.241074619985	11.1770361252486	11.4629010237566	11.0895084226226
