ID	S5P1_D01	S5P1_E01	S5P1_G01	S5P1_F01	S5P1_F02	S5P1_D02	S5P1_H01	S5P1_E02	S5P1_H02	S5P1_A03	S5P1_G02	S5P1_B03	S5P1_E03	S5P1_D03	S5P1_C03	S5P1_F03	S5P1_H03	S5P1_B04	S5P1_A04	S5P1_G03	S5P1_E04	S5P1_F04	S5P1_C04	S5P1_D04	S5P1_G04	S5P1_A05	S5P1_H04	S5P1_B05	S5P1_D05	S5P1_F05	S5P1_E05	S5P1_C05	S5P1_G05	S5P1_A06	S5P1_H05
CCL4_8219	0.840772142995116	0	0	1.37566346784507	3.02301545447327	0.495455667578749	0.469025724372832	0.768010940529144	0	1.00771138855091	0.369809981077279	1.96824603319704	0.561482927852111	0.342526496099085	0.365465522399675	0	0.694746844358689	0.817767441522578	0.38279875515694	0.532002557549081	1.67760916563786	0	0.263259948563399	0.803368224340315	1.03963447042897	1.25610535013818	1.80989331320166	0	0.818788995094444	0.476200644993978	0.730467254543913	1.03909924671459	1.37314244787179	0.271614379459597	0.598560032211159
XBP1_10179	6.14983342900598	6.53472271471932	6.02547816915158	6.22424942444208	6.09520132359311	5.71220030476228	5.90155920063045	6.00064282236911	6.43089184629912	5.99241882260974	5.90035259915371	6.11191508000578	5.64402624548788	5.94397730778967	5.68515584906636	6.56349685100516	6.401068119391	5.79523043506571	6.01819922192194	5.89281518333278	6.26080378312583	6.53567586236141	6.10566973493445	6.06496073659972	6.05428018404588	5.8212007778769	6.37274338649446	5.89777070714597	5.50775073072503	6.18512004162913	6.00137905946139	5.82530369419331	5.62176959110406	6.02262939331624	5.9744361098945
LOC498453_32857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FKBP14_8647	3.68539376368769	3.62143819660882	2.77208310106967	3.55647688654683	3.4568202748465	3.38192246036644	3.55543372991031	3.273419019831	3.74053331102472	3.84212293018428	3.28769077207535	4.20769976220599	3.79141873220166	3.95146277178595	3.64753217295345	3.62450859180309	3.95764618633012	4.02268056314981	3.29457611757881	3.54873704243374	3.51666136923431	3.61134817880969	3.51219603746283	3.86783388859101	3.8274465447599	3.39861618369329	3.8020393122803	4.08642660161916	3.04566747998745	3.81772830540535	3.63525798474238	3.79392913732759	3.98579091220817	3.50562347911267	4.09691456700939
FMO5_33281	9.04927448215833	9.07676108027636	9.54652454980634	9.12826240397308	9.00436039385433	9.19158139913931	9.14692217580512	9.17867339280952	8.78559460224395	8.65486501152955	9.02537511463738	9.19741264172687	9.06422265564329	9.59938515991433	9.12707478758167	8.62126875998512	9.18837190130518	8.90217994588638	9.17693757443071	8.79235881671258	8.35798012734143	9.36207152021719	9.12236570040957	8.985759300713	9.0850884288868	9.31499862378397	9.42692590739066	8.51381324660092	9.64878717733135	9.23615920900035	9.05608533780418	9.6423600808739	8.85732618892748	9.35944619753251	9.16962590536159
AHSG_8003	12.667611315308	12.7739562917404	12.6067312480014	12.4897753012045	12.5078036317495	12.5203215760699	12.8258252506243	12.6623631516249	12.6849784964539	12.5390881418714	12.585338293692	12.4294917100081	12.5210853450264	12.5234008735406	12.6074731184079	11.7496453307564	12.3205098905946	12.763218690175	12.5013540127673	12.4621243940843	12.0827287914647	12.5887602713688	12.5411413837413	12.6893594565617	12.3779744369465	12.4634883883212	12.4891715766253	12.5609984454214	12.3275306444817	12.5528842860101	12.6444649693247	12.4919967490979	12.435504924675	12.6298970779343	12.4681561467781
DPYS_8494	8.79943300168692	9.00625358314555	8.7109207383191	8.86389273592009	8.98114443329853	8.74483564269462	8.70544247839682	8.74824554957885	8.80981573628748	8.62562928370977	8.83451122316722	8.86027083827081	8.66326481092357	8.630315831983	8.57900390786934	8.15801571264223	8.60884228975637	8.49731090623523	8.73817374345911	8.67763624750364	8.58698114648553	8.7018106060862	8.54824357243868	8.87219671913737	8.63259550466007	8.72959606631933	8.84694244581736	8.67297620758556	8.58393378897654	8.70764191360547	8.80284986758037	8.71360256037277	8.60967271064037	8.88919549414993	8.90348227562615
CHP1_33118	4.17046043434715	3.4660921646161	3.7126402186939	3.78230133767366	3.89732408278904	3.71018328428077	3.210973170054	3.77110021853447	3.24821047471218	4.03235892779132	3.88093852406591	4.06434606263626	3.79141873220166	3.13278738763837	3.99922955314271	2.9023200368226	3.80638676527243	4.45769896715656	3.48279747009779	3.1742190287589	2.95980151983915	3.72502211894047	3.46066142356284	4.37483262078422	3.8274465447599	4.09940644158044	4.43801664138925	3.44083788612454	4.21492278215296	3.77715153981788	3.50170619411757	4.32113412718231	3.66249106528817	3.89526173400438	3.09451741181641
GSTZ1_8764	9.02099670729147	9.3016468354404	9.01849962198955	9.04794567417983	9.30107560335584	9.15264101560011	9.02933345754549	9.19606757104931	9.18860482455899	9.01083631973925	9.24204474090137	8.9716080292488	9.03834638618087	8.95092980095768	9.003670364383	8.33770484118847	8.8541988795185	8.94522761948061	9.10233057984585	9.08430575423196	8.72770252368469	9.00669951410398	8.98776099722914	9.17851252916729	8.81019753013849	8.89809406867342	9.18438795041599	8.96986982618955	8.81499484990667	8.98543229337655	9.08555857734046	9.07080691024358	8.81804453135832	9.0668856148302	8.9255177027398
MYH6_32981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273631618553182	0	0	0	0	0	0	0	0
PKIB_33180	1.91400171316931	0	0	1.37566346784507	0.776411299458273	1.70208688371515	0.656506983170126	1.63633970174659	0.330710091153041	1.49533392001407	0.369809981077279	0.662282283733851	1.27938579331215	0.851139769967335	0.899091923417893	0.720390292599875	0	0.466066456872002	0.81530662587249	0.91981274035498	0.450480845409488	0.679109555051991	0.848598275495883	1.31634362828019	1.21389683340916	1.0295416447418	1.29978901821935	1.04673754650331	1.10157416560083	0.983815253352676	0.730467254543913	0.882803754525628	0.84412117425882	1.16539572975363	0.892979603106991
RGD1307929_9686	5.14603879775769	5.04602163826878	4.89268936561716	4.96820925895977	5.35474940118353	4.97854177175257	4.74091054252935	4.7801350403532	4.68553058037736	4.74816081313901	4.7235524644253	4.91309100518895	4.78889349905223	4.68109590141317	5.03177889449101	3.99054079909141	4.73724956108483	4.94225033987825	4.68735808458735	5.06838037766962	4.31284846862709	5.04707580662785	4.61010655571089	5.26471776032565	4.77571791224126	5.07166693895949	4.79350117770265	4.5798944297227	5.27139925567582	4.71283592677681	4.98921005203391	4.86103809565836	4.8758338444989	5.15361756235255	4.90529562323877
CCL21_33005	1.75404315939382	3.09392792708865	2.45557966560779	2.53222131708425	2.29888013359438	2.56491256752636	1.8833161280322	3.49946300898588	1.34811531890485	4.01442520640304	2.3478234499457	3.59324623003514	0.9646357713337	2.72846010728666	1.72525171992759	1.84418911381988	2.13825815794995	1.87553102543487	1.95856580252696	2.7649306296487	3.89983628689994	1.92803760265886	1.7664897446788	2.24057503059304	4.59845741445344	1.54061681689329	3.12554163163759	1.87366845265718	2.01995054801487	2.55788616400722	2.54447551028946	2.26237279642701	1.75937429831688	2.41962399030042	1.90397295705046
ABCF3_7946	6.6190320253824	6.31329425959802	6.37645754503551	6.26221566828376	6.16135599102496	6.21622407360399	6.29298674718998	6.55129272832353	6.43948237179686	6.57287450226078	6.60615001929624	6.71812289246893	6.12905381517541	6.39814987798084	6.25258191501349	5.58354943395791	6.11593511620851	6.4205001398204	6.42511251398426	6.22070241357689	5.92889223747561	6.46216563301333	6.29411723081009	6.51041866296956	6.46531715191901	6.26716904594262	6.4980354301669	6.39922222419581	6.28122410038952	6.31834753843623	6.23815497039016	6.44082700358786	6.35009612315211	6.46292705679482	6.57914427458703
CYP2C24_32875	3.49609285088614	4.16678744452867	4.493750229762	3.90256868724157	4.26138435391154	4.28091682003013	3.1182746527346	4.73006594981377	2.35673981714318	3.39242148992405	3.88093852406591	4.25248461902449	3.84016012124953	5.19537507455247	3.80460880921617	4.78412368113255	3.95764618633012	3.17122278230054	3.15390095859178	4.42713705037896	4.06689102493135	2.68040556883844	4.5373473469378	3.84930616503807	4.09588458155668	3.53447483292226	3.75817715228738	3.40499523694335	2.90561279414244	4.20185780461329	3.41520702318447	3.99821429879546	3.63197140838972	4.06557224762238	4.34825851113097
ARNT_32339	3.54579716962844	3.29197756752275	3.44197957950305	3.28862388124241	3.50290847020328	3.61689445263175	3.29807336668074	3.64166532929764	3.56322568488008	3.57479953320443	3.45077698339571	3.72620657896181	2.93753183708952	3.13278738763837	3.13488234768311	3.5061504031934	4.09454096559285	3.17122278230054	3.05186838522962	3.80034195450748	3.66991798231204	3.53858012125587	3.67931899669741	3.84930616503807	2.97491357986848	3.42216644749735	3.54240606186796	3.40499523694335	3.04566747998745	3.26358422812421	3.3851817772853	3.63149986647732	4.24973909532274	3.53169986430814	3.60182685815575
ABAT_32557	8.39567587676421	8.4703176205425	8.36729929001864	8.4976167951769	8.33316445243243	8.5551287214559	8.39231774031578	8.5057027352004	8.37640778889584	8.45412953728357	8.60261106826698	8.40471093839567	8.39415694009419	8.33466740145244	8.25202822005601	8.97137120085024	8.61454585248524	8.44459662438272	8.71905521407148	8.52007849995547	8.77493869237989	8.46954783868963	8.33047211979332	8.48581193267781	8.47137317227825	8.56348263908047	8.53150852720662	8.48083599377463	8.29382647202007	8.44489277827001	8.44726974998105	8.4221191174143	8.73342636122961	8.48271067654055	8.47562192487426
HSD17B7_8834	5.94279941135827	5.6971813495865	6.16728343532547	5.98185298459222	6.23829722860098	5.78369513652593	5.152820064769	5.98471699400482	5.07550236874623	5.6238774603879	6.84854039765633	6.25083588722898	6.33863733849428	6.48271611518431	6.16254903049003	5.16879830551283	5.95261634581998	6.15312042427959	6.52845547505661	6.51609043475185	6.37031296056725	5.90479278828325	5.95086578209041	6.50154720660316	6.5367754118069	5.6720300519229	6.32468461845033	5.87174652615251	6.04711480873664	6.55275228719865	6.04524058872528	6.84201070677999	6.62652700313144	6.55797747736765	6.1828079392113
PF4_32963	4.93841833062862	4.67237286596901	4.70696559388443	4.21284896714108	4.50731114976061	4.87154062527224	5.52194285894602	4.46516540677854	5.67187791413281	4.53827836003224	4.75511476722173	4.79695456552642	4.81351271460862	5.33601018626255	4.30300054619042	3.54669165620853	4.59678695829106	4.77148034848839	4.38566635061731	4.81772691950869	4.55701061922508	4.42217519448466	4.56201038900663	4.62405247038408	5.4250679279366	4.25175772960172	5.21453381581472	4.65810600556728	4.79375885399934	4.92270483487997	5.32593075603016	4.77471359070871	4.88879932292691	4.52097129893083	4.23463581658037
LRRC14B_32520	0	0	0	0	0	0	0	0	0	0.265609451217416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.425247643821242
RELB_9675	3.54579716962844	3.29197756752275	3.8081245772905	3.455222131564	4.12067466121083	3.26379837963224	3.5316679011215	3.00525684188261	3.59433185584604	3.66951880387403	3.24386648076827	2.64229909596441	3.25763476880541	3.08802365271296	3.08673772618766	3.37720730308515	2.96432547760842	3.04359358913742	3.02519145335101	3.70489864539082	2.99338759757326	3.00242002326354	3.4866588272386	3.17162091757472	3.88011613507571	3.19494467480434	3.90619281120649	3.25199524388464	2.83013315954024	3.71406283611351	3.04455850646869	3.20610634258283	3.0740934673091	3.30856315254187	3.73778487858648
HMGB2_8808	6.91219806300392	6.88070670933988	7.14811565872408	6.94260506124088	6.34967886688112	6.30488360187715	6.17521220811526	6.18848362026672	6.29548977957124	5.96466911563109	6.53065074960318	6.19456863518539	6.09932726916968	6.18089119730408	5.99658768301768	5.18172713466931	6.00219031640172	5.98089601611193	5.62839684880067	6.35251506503902	5.6731791199278	5.90479278828325	6.14292985456617	6.20633931976437	6.44797628176496	6.41534329464627	6.34335869654064	6.28061137815115	6.12023256828909	6.4532411040217	6.56716163808519	6.22585517544553	6.54287433612358	6.18752599945054	6.52109455898279
HPRT1_8824	7.00396601541513	7.04755912358072	7.54798488025715	6.99314920890795	6.89456470005259	7.14516510063989	6.97563796898055	6.93511683365864	7.31923361174068	7.08350862514667	7.14803951371797	6.99345673299207	7.06845484268833	7.47462758864129	6.94530383411195	7.57312533275151	7.04595926926344	7.11940166457609	6.94077055891329	7.36723150474626	7.11307390260608	6.90240129721906	6.94385624044452	6.80534603554115	7.11654909293236	7.01609871373205	6.81676770817055	7.05129417897414	6.80684043505741	6.96544849540542	6.90004588692049	6.97377666890854	7.22845326194871	7.19197392993875	7.1779760777339
C2CD5_32440	1.57411174229821	0.703261395098898	1.229957269895	0.845940469607074	0.439817162040278	1.01750498357877	0.656506983170126	0.953993094490122	0.826108460083411	1.49533392001407	0.908081096336332	1.11447927374041	0.9646357713337	0.342526496099085	1.10647499895168	0	0.694746844358689	0.466066456872002	0.685032039461854	0.91981274035498	0.450480845409488	1.3802140410816	1.26382365117284	1.08253649379483	0	0.604723989696909	1.62689215984453	0.340805192006071	1.10157416560083	0.66595039885119	1.34373652149142	1.18010525873478	1.21740742185783	1.51824353138336	1.13737920395363
CCT7_8237	5.31322458818193	5.58837287326972	5.15125313959296	4.79254871051327	4.95141633038292	4.96913577164	5.01391837117417	4.7801350403532	4.76969172453407	5.41419026516584	4.86044301466352	5.32312298878146	5.1591581932316	4.90406584979406	4.99312214209654	4.30605829897513	5.18031585216236	5.12677008146452	4.97208991767916	5.10622746183349	4.67554538133635	4.88041568515475	4.9740023208294	5.35941326929736	5.10930576957405	5.16535252249198	5.25454718222242	5.03162123815834	5.10524672552664	5.11405406608481	5.13164898778944	5.13669150624516	5.00052577087621	4.98456050415781	4.92984099318494
INHBC_32348	8.22310722018391	7.98600640654813	7.40640560013235	7.93437922855831	8.01513977458083	7.86753931399145	8.10687535924441	7.9809705472532	7.98132001720574	8.16507502281308	7.80881957803861	8.08074557571679	8.27068376292991	7.68086639614213	8.05028561574086	7.13175364940357	8.03028510183308	8.3106609648635	7.53841548365758	8.01043567037584	7.71357559909119	7.84698837497903	7.74685269310477	8.18146315824977	8.24285078399235	7.83521040096048	8.06670957714565	7.98037547437699	8.24107404860799	7.56604151028881	8.03481859569811	7.89061394449239	7.87353750063079	8.0012309179726	7.47758942808455
MDM2_9214	6.42682508662735	6.56375334113796	6.61958561985172	6.58936818919454	6.6192082747493	6.2398830450775	6.3175166528531	6.11235134093086	6.3096163494701	6.56980785359719	6.70238696428498	6.6189957239083	6.48375259518806	6.40728864938256	6.23612317669656	6.57334167361329	6.15403111997366	6.35479897579061	6.27185664919687	6.45873136911762	6.73042592124396	6.35322879905065	6.42424271163683	6.81969257539045	6.42600291023387	6.22427386202246	6.47789455395193	6.44406444177059	6.3231215930575	6.70111061327428	6.18250358932207	6.59362190620123	6.80469647884689	6.3899651840266	6.76341337671821
SLC27A1_33025	2.9492681852281	2.59106917417584	3.18167546672054	3.34632082343007	3.08492836919218	2.87801357792545	3.45792706285697	3.3416960810164	3.49892597189998	3.08394851807829	3.10379105707859	2.99837799079613	3.25763476880541	2.89363482476589	3.18147206955753	2.55021308001217	2.71532309055727	2.97527898672664	3.2720623209709	3.24378518322267	2.81704563063053	3.10678078249179	3.29399650165557	3.14148072751075	2.92565144690811	2.95771801483264	2.86104401349147	3.44083788612454	3.07865527046557	3.23390671016326	2.96559760963731	2.83160905838825	2.82706904201221	3.3963325128265	3.20590410973795
CIDEC_32477	7.21069638894495	7.14041507511802	6.60636371155665	7.04198234148194	6.78691975810611	6.96051674336748	6.80025460649128	6.77766094599222	6.48168406754819	6.86574860253971	6.68610458621534	7.08296817930391	6.72994110852504	6.56259862479329	6.72317499769586	6.03207784626174	6.92632061037043	7.2802318275884	6.74827376495212	6.89150184862761	6.08503053703901	6.83563118894459	6.90823205589587	7.14619682279676	6.85559245493554	6.72326156297556	7.03924099759084	6.65330725449792	7.0319597760743	6.71996562283293	6.76957241697909	6.86830250353583	6.4007589243538	6.71415288341771	6.61237965735107
TXNRD1_10114	8.32981394178485	8.23491648084523	8.41926066739784	8.59603714454859	8.11125177866493	8.02221289045476	8.24481691165559	8.33824803926165	8.16217229576567	8.09427653498639	8.34183530524735	8.33614535031653	8.35066165891424	8.43414465948104	8.08286508346908	8.6081596327702	8.00792350563073	8.30719137137576	8.05925415436802	8.16187916428036	8.38511940391404	8.16766271002766	8.33763193217947	8.24485397988395	8.31037691369381	8.27342607543348	8.25107280726521	8.28646097955309	8.23468532776173	8.08442922970168	7.99187994078504	8.22155945288809	8.33440356728448	8.49435995733067	8.41533344313498
RRM2B_33011	6.69809479820975	6.60157389887764	6.87797368262347	6.61893167276982	6.52742535287132	6.52627111769375	6.35524026698457	6.56563846056881	6.51050751040939	6.27821695022156	6.71447927548575	6.83316005204068	6.58016494146653	6.76810483062555	6.44149318709632	6.95853042375847	6.55136309391723	6.35479897579061	6.55667158691386	6.91834421197636	7.01223592172276	6.42227202563643	6.81640373698475	6.68251447052676	6.8977142471124	6.54970655137695	6.72290764747979	6.47464477742348	6.65927010233388	6.73857738631461	6.82654129549474	6.76853225099502	7.01739443389256	6.65902913681112	6.79047170915733
