ID	S2P2_F03	S2P2_G03	S2P2_D03	S2P2_E03	S2P2_B04	S2P2_A04	S2P2_C04	S2P2_H03	S2P2_F04	S2P2_G04	S2P2_E04	S2P2_D04	S2P2_H04	S2P2_A05	S2P2_C05	S2P2_B05	S2P2_E05	S2P2_D05	S2P2_F05	S2P2_G05	S2P2_C06	S2P2_H05	S2P2_A06	S2P2_B06	S2P2_E06	S2P2_F06	S2P2_G06	S2P2_D06	S2P2_B07	S2P2_A07	S2P2_H06	S2P2_E07	S2P2_F07	S2P2_C07	S2P2_D07
DHDDS_8467	5.64402017886495	5.3975318083468	4.75536456701313	5.68831770169124	5.60559240782475	5.00234134964188	4.92630845665034	5.14183912685389	5.91976550741623	4.55696167660231	4.77890846715676	4.36793152210143	4.15074335030925	4.50550165174388	5.44502185215794	4.28979094514903	5.26339208843171	4.62363812787726	3.96589396032365	3.71761576946731	4.2587579444867	4.37540319960702	4.49065799033856	4.64585790651355	4.20737918140523	5.23810718036121	5.7252059636685	4.32196950169328	4.72559711488244	5.4377349057319	3.90803589242474	4.63794623253981	5.38337117883091	5.84439876200219	5.47009094723058
RPN1_9740	7.66800083150982	7.06471456872977	7.62579586625	7.42640127212138	7.63900505389239	7.37397651370423	7.51553769027999	7.2220870796919	7.84543815394271	6.86510592546541	7.38034062673336	7.14525875402048	6.73357124854497	7.07189459903788	7.49543785628141	7.41832480623343	7.64870501917984	7.23160773922408	6.86641162136622	6.65358623195561	7.00796997830454	6.59846458592897	6.73707122546723	6.69884952381227	6.88728493684233	7.39158414880114	7.87376198845706	7.05013374778213	6.91063910176438	7.51152341667451	6.14462127771218	6.78727460323174	7.16709481507576	7.02367848263459	6.85039929715223
CTCF_32905	5.90660979661516	5.43290316922825	5.37359027756237	4.95466477332031	5.56775067425847	5.39041454347617	5.52904700251522	5.67325958769822	5.49444464824148	5.93450804869574	5.46354309313904	5.9210505686439	5.65407880237392	5.81686511689841	5.39456664202792	5.5667702567449	5.38945200458776	5.98360033890121	5.99857756049337	6.16745956343967	5.94933427548179	5.75914345196438	5.87924277043971	6.09731278763754	5.89693428160709	5.56841697269671	5.46327037646373	5.8527630581269	5.6980716621624	5.18134225948912	5.8222352317416	5.86677731225161	5.87515156068316	5.73537479923612	5.74342780165172
CAPN1_8194	0.539785474576025	0.431619123480803	0.498598251675485	0.496816978003987	0.506081670353613	0	0	0.440796567871731	0.363159477368338	0	0.289594604697332	0.898130338611126	0	0.346444522692796	0.279629341759767	0.720209527623017	0	0.520028247456081	0	0.247332965983921	0.305241668007031	0	0	0.275997278515218	0	0.608704023920055	0.262573650357151	0.883206290252799	0	0	0.391081216392941	0.309150543868479	0	0.334994714226659	0.611993352237143
ZMYM2_10211	2.34590925550639	1.26001701441292	1.7978600485728	1.15917089651931	1.30489481406905	1.67733680392254	1.43548211486809	1.28060852451536	2.05263716454075	1.60101439156314	1.58528509533168	1.19879198463541	1.85098454045655	0.625594775423271	2.07321855874761	1.19839517682393	1.92816719142243	1.75996892041988	2.03651202035	1.42389893992912	1.12308874231143	0.621786114358015	1.45015205130166	1.3079038652838	1.61150132114004	1.50442246353936	1.67617033959754	1.6374594970265	0.690131273474307	1.42238752963936	0.830611969648772	0.779834524904828	1.81985503337005	0.334994714226659	1.21469909230675
BBOX1_8133	8.74141543779809	8.74688155629869	8.43862574374081	8.53042134465709	8.54007331135599	8.40980908065945	8.53498527428909	8.69134578158062	8.47547881383542	8.68156857584668	8.60493289327887	8.80924145576387	8.88895099767786	8.47362025517002	8.70760691149841	8.91363687928332	8.63495958962317	8.85614297672067	8.59800013128382	9.09014997921784	8.58455519029964	8.73746727341818	8.20364014954752	8.81400432259295	9.09375113991369	8.72901840119733	8.15610505343023	8.81054371910309	8.95430761714325	8.67349136366695	8.58434843671384	8.94420750284129	9.04672397976657	8.8412930820539	9.02636833695616
CEP57_8291	2.87825227071692	2.46824531314169	3.07572476904679	2.56880113205195	2.73823489407264	2.19293618946068	2.70936948663357	2.74795815352756	2.74948989488392	2.29209466387603	2.66337248866386	2.46836393932189	2.63573714693759	2.17903451065781	2.61663796094028	2.77120769078711	2.44423787433144	3.13942035272867	2.31873919791627	2.12637589934789	2.88007643537204	2.19907880910394	2.71007995664511	2.32359638498183	2.29449536050395	2.44931167824502	2.06828181485705	2.19817896310363	2.12890927397276	2.94881542209673	2.14572120656631	2.53095955030002	2.33592096736556	2.44449145904262	2.14873943600286
TSKU_10094	4.50971508764122	5.4674280235665	3.98752511757155	5.278761931745	6.1489597375527	5.31274755848222	5.00500638276759	5.33302623986657	4.56150534671005	6.97995367703614	5.42673736874324	7.56104888597714	6.91150643252151	8.29064965259985	5.61205124346518	4.5243347480711	4.68839344741798	7.71548132613304	6.66690488501976	7.69928689107183	6.70977675426354	3.03275695615489	5.6295407269638	6.08840016864448	5.0915608801956	6.20866436196554	3.4034868571981	4.03664194466303	4.65709675854576	4.78390373485219	5.94032915426092	3.55508099993166	4.28335418637853	5.47209398887564	7.90423611736166
LBR_8986	5.53529507191084	5.10767346336303	5.4436907149173	5.29395913104965	5.54195991809389	5.40919512458846	5.20160378334396	5.30721667235535	5.49444464824148	5.71004942647943	5.38129403795411	5.74638270733269	5.09389933481132	5.92393696706999	5.15579138495844	5.71045072374645	5.72535156455887	5.61338894903043	5.96825843182023	5.34505116605723	5.50884817248296	5.27480341237418	5.43528823890368	5.66550842660598	5.56860201231198	5.599985267463	5.70326421156751	5.54882175921951	5.57351705515144	5.35722938030774	5.07443961842487	5.13643138104936	5.22645396167027	5.16037894382704	5.53728908118511
GTF2E2_8766	5.8281245164055	5.42120880922465	5.35915198024183	5.55590336702867	5.77568355283938	5.24118029596668	5.56845069188985	5.63227069555302	5.58325742839135	5.34534401077573	5.36582250400672	5.70518216305798	5.14794808236006	5.28537533003844	5.51417091584978	5.46471460911026	5.56359389203611	5.61338894903043	5.27327396191575	5.1612425245525	5.69752724945284	5.09696639020179	5.42368966481514	5.48032896794219	5.25580695479476	5.31620983341087	5.31923058543154	5.33155664737535	5.34220824119557	5.71195694810696	5.13960627411957	5.04540142225591	5.28380542755268	5.63271428987667	5.57775204076345
MYOT_32700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NFIA_9302	9.18664816423615	8.76318511332974	9.04605913605852	9.00576159778411	9.32830869193856	8.92240889727434	8.94863534213082	9.03191045337537	8.95059500114349	8.74733154409083	9.04092489028904	8.72414765570707	8.95757492465285	8.33255256399057	9.06702846814016	8.95750984558038	9.05776605664857	8.84869280179978	8.87628501549854	8.77246638558083	8.63673023851549	8.88560629427053	8.7801647245159	9.08324925966797	9.11743890738945	8.94030221111571	8.87314205522654	8.98357552963297	9.03918324314448	9.17662869432085	8.56905318757303	9.01988050199834	9.27423998755149	8.98589234898161	8.88357675330841
PAK4_9418	1.70875301261598	1.03297483093235	1.40673290797576	0.865676276765878	2.1248250578364	1.24730850576675	1.64658052353789	1.6526569276448	1.58672997278638	1.67943691930919	1.78461471363379	1.65952413240188	1.08235112388335	1.89306462951262	1.43885905479051	1.65904357267574	2.0141851689011	1.33281769525212	0.915662871814858	0.805740579991784	1.64183750338056	1.48332836640463	1.25453041957147	1.17950136800325	1.28628244905997	1.63206116483495	1.37680964035864	1.30907279903364	1.15501127609215	1.74519511709778	1.16703887039154	1.54192306676836	1.17965665501376	1.03244729495586	1.21469909230675
PYCARD_33242	4.81892109205918	3.83312930108142	5.03512644145619	4.22320344149934	4.75764418958521	4.66998287118931	4.63611155001319	4.51087128325448	4.6627962992459	4.68603608844149	4.45258858091926	4.51141381769845	4.120166658269	5.37302463271918	4.10895142473811	5.2686752013495	4.26582255559658	4.29728555990257	4.87607192029626	4.32733480878488	4.18591956686418	3.34472117646464	3.55344462143335	4.28932621560002	3.80228513186047	4.25615493391524	4.05051141525336	4.24374421296193	3.85752991393342	4.63575882766501	3.18519604906327	3.33359019717325	4.01638428863381	2.75493053067927	3.68799156020819
CPSF4_8372	7.3243468380752	6.95949464470015	7.35454931553908	7.13722600716263	7.07724185628644	7.0056857889551	6.93115709285051	7.06539488621453	7.42770099385073	6.72653261417229	6.88719249022141	6.92712582945411	6.60421781548636	6.83177751887957	6.85883938310529	7.09075867722889	7.14247170275248	6.69539613240868	6.44268239444704	6.06640751062377	6.63308060414855	6.26281378121694	6.37702421568238	6.4042871269377	6.35745430900138	6.78710998459485	6.74410922596112	6.45911034636494	6.31322917972523	7.37799347829007	6.0392738348697	6.24412797734815	6.7755327803844	6.6142578876559	6.35007897156073
MAP2K5_9180	5.43293732539964	5.01735082714151	5.22226103715443	5.06508320267687	5.12205617352034	4.97738903673773	4.70844656779719	4.98788504668475	5.49444464824148	4.69550256529574	5.09263952614262	5.1071190175071	4.82671931236657	5.04561590466435	5.07570781535726	5.21938506577863	5.14445422981181	5.19324473310878	4.78623401547871	4.3801154855074	4.80019163049384	4.21723974283123	4.19563774094068	4.33525476438493	4.58639260219444	4.91319232716073	4.87507170133485	4.58567203138847	4.4089292395699	5.09886098622969	3.96667633657484	4.69229939603188	4.91170394682367	4.78973051949146	4.45092052472754
NUP93_9384	3.9560754847701	3.2280357950295	3.87023895035476	3.3861524567945	3.85259897729241	3.76983805252484	3.37517702518725	3.41258459273375	3.63802590025702	3.0800446930185	3.84175236610195	3.6621216788181	2.67833631342264	3.69405875886348	3.59954567601013	3.53288389301941	3.86403273452834	3.48524752622081	3.69675959541214	3.23503502329343	3.31524346422092	2.82907074570505	2.63159451048411	3.33137909639343	3.4419274596925	3.23238761987077	3.86531939354779	3.03174711605719	3.47529248797753	4.06993399066424	2.50351094372449	2.94324310278785	3.5077787335851	2.80973836797683	3.06990365817453
MYH7_33103	0	0	0.498598251675485	0.496816978003987	0	0	0	0.440796567871731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS7_8469	11.0012039749887	11.0271127796728	10.081439344424	10.9700477677689	10.6444464682716	10.8891574725385	10.5060877417361	11.1406302732042	10.7348162657022	10.557649479078	10.3770912759539	10.1478912523947	10.4545627951918	10.4981805421793	11.1562574196006	9.7968147888411	10.0868166555336	9.95608987223645	10.4017481362552	9.69764968999224	10.8952868908529	10.9538526074707	11.150272804784	10.7475812678875	10.6829180147798	9.818616323969	10.2506103063367	10.4010415499352	11.1363903444649	10.9268685342147	10.4565077455371	10.0154954890295	10.4835341721155	10.4497267366631	9.5653403039116
DUSP4_8505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.305241668007031	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HPRT1_8824	6.26260805807095	6.07917679809503	5.69430464326252	6.07890192654671	5.54845095976636	5.87546579314739	5.98236563275852	5.90600880922173	5.78396196467641	5.94645092480532	5.88854241720716	6.23820877258469	6.05656328608373	6.03559673398079	5.65555123541036	6.06688504452857	5.98170037704955	6.15593738003267	6.20335234121388	5.82125571208532	6.16838743139636	6.04467115092378	6.03980914610106	6.28843373588889	6.41419579014991	5.81027142464208	5.23762084922538	6.18546908217732	6.22724729124631	6.51411349291953	6.20979710574334	6.46314769792044	6.09936270089978	6.83839451445721	6.45372488878674
LOC102555086_9117	4.48068827371951	3.05722058121007	3.9104031499929	3.69173600981974	4.33045390399955	4.03461977546937	3.91303149727565	3.55097538787177	4.61303958933078	3.2694300941789	3.43042681776523	3.36236175165361	3.11038683533572	2.85653513381674	3.83397737652473	3.5057309602987	3.58364507464407	3.45701852594891	3.48465500225516	3.14640274525561	3.41422345252214	2.50320080183742	2.46052189209537	3.03002652702063	3.2681238214616	3.79283194995076	4.13489412456494	2.99401432746719	3.66165567730349	4.12654451918526	3.13494307568597	3.18986427799629	3.8491409150799	3.7873558330665	3.71726492544889
CES1D_32914	8.19806600374524	7.23469493620344	6.94002394918486	8.05613612830906	8.03307381771383	7.9155609875983	7.77051513842716	7.40050528599545	7.94933710926503	7.10952978477517	7.58460870978803	7.27360504088933	6.75363097053055	7.53580334567105	8.54611512207088	7.86146543435129	7.78952424354761	7.25023387309806	6.72245788506073	6.98707314385459	7.32235435612744	6.22867106619576	6.93795951148042	7.27525372177038	6.65393830743787	5.35373075543061	7.79166159832964	7.19436239881902	7.31250460739971	7.40970387886778	6.51006477289569	6.47482368898583	6.13096137829556	7.00911527145251	6.25347218223471
PSMB8_9591	7.82636195990383	6.23425194844761	7.47995213598069	7.35574169614096	7.64355969128967	7.29286885372789	7.16762637879595	7.15855280269378	6.64441760230458	7.11306623300457	7.23463278634122	7.70533958534993	6.27354222632374	8.13776875027481	6.4707323800647	7.77171096970709	7.348993570463	6.49825988231201	6.56928109902024	7.05762984089316	6.8694741148885	5.60797366997211	6.17739125398422	6.71341517025008	6.39317838591709	7.34343714369393	6.65832610240478	6.9328813245241	5.1056760868648	6.73955226646298	5.87294027226656	5.03492310748851	6.59848920354025	5.92107912442107	6.68985116582999
MTMR2_33004	5.68276858573776	6.59850312747345	5.98501907202735	6.5147740106581	6.5556871406028	6.42939559265199	5.5813496712624	6.1793261956023	6.33736972499165	5.21318336496848	6.61682356008925	5.90554487820675	5.78166738403577	6.41637820527628	6.46025715919774	6.45184813363691	6.45136804574634	5.40014222164813	6.698031362667	5.07582679906186	5.749001463224	6.46698273884905	6.24485506324688	6.44325797470754	6.44175102659925	6.50392083079134	6.02849433278568	6.02167069483882	6.04491020584195	6.72128865454374	5.8536486516785	6.50550543094584	5.94199662455867	6.72889816872178	6.59841076966615
MXRA8_32384	2.96464721746047	1.45613960571205	1.95972605086538	1.40293347722446	1.72728123226275	1.79625142717694	2.39556009448476	1.28060852451536	2.32404880167063	1.60101439156314	1.6883897109614	1.44747257888215	1.42020001864567	1.39426184138536	1.91856890487618	1.65904357267574	2.17221311068133	1.66444489431171	1.22011535726353	0.642500263861052	0.957916384935901	1.05488885486862	0.759537140217916	1.17950136800325	0.865743585434993	1.50442246353936	1.67617033959754	1.30907279903364	1.65397998546994	1.00588301690453	0.830611969648772	1.65571900273756	1.81985503337005	1.03244729495586	1.75602524445727
IGF1_8876	4.97276957329952	4.92099345394147	4.56719303562947	5.13426349483851	5.16493038991227	5.23066030674228	4.70844656779719	4.81551759577954	5.51264998150023	5.11077365416213	5.10200780047438	5.08892951465301	5.36560250352113	5.13747671131554	4.96150753501962	5.32412954555917	5.32359301860156	5.26012225598358	4.89768371719718	5.50212501060805	4.48812482937366	4.70835409081375	4.24918986004861	5.1094482040654	4.17490827481633	4.27583452602288	5.36187290638389	5.12886728619059	4.89875132077177	3.94957871125589	4.1799624966818	4.42975694920248	4.58659426727857	4.40092755684511	4.37947232082716
BUB1_8163	0.539785474576025	0.431619123480803	0	0	0	0	0	0	0	0.421077907176467	0.289594604697332	0.282039181396673	0	0	0	0.281914340143022	0	0	0	0	0	0.238289195880436	0	0	0	0	0.262573650357151	0	0	0	0.208751864973545	0.967841395104187	0.325439057176436	0	0
LOC501110_33182	5.69545685130364	5.16489250399261	5.58687813758865	5.278761931745	5.1817295656829	5.46411308388033	5.28281560932326	5.5793406023309	5.16676517915951	5.68175122301565	5.64753283242944	5.7347306935544	5.53743127909298	5.6784473290606	5.6183464086095	5.87863463873394	5.82391907402034	5.74179006751882	5.84017774950231	5.53740806506625	5.53840596376182	5.73987950150143	5.4119970875197	5.94271247073049	5.73375277557537	5.66858533621941	4.99731979834351	6.07233933199872	5.65481188543962	5.6839381615576	5.30213315349415	5.9858021455101	5.78533565931264	6.3808061108518	6.04992760825254
RPS6KA1_9748	0.539785474576025	0	0	0.496816978003987	0.275118972741285	0	0	0	1.10094982438963	0.593010770842035	0	0	0.456800571653539	0.625594775423271	0.513759496708872	0.517642743992434	0	0	0	0.247332965983921	0	0	0	0.507578098899058	0	0.336219840820973	0	0.276338826115344	0.385944694695153	0	0	0.309150543868479	0.325439057176436	0.334994714226659	0.842016755114517
PDS5A_9454	5.03399305838627	4.56489740158946	4.86161451967511	4.85571984764226	4.90655175918733	4.70079800089937	4.4795582827626	4.81551759577954	5.04696427255232	4.30819189537992	4.65708816973767	4.87206594648101	4.2946012450412	4.37947587454131	4.67787700721034	4.66597263581645	4.88385343666471	4.58502959680999	4.2609237021864	4.11019056163436	4.27640710115554	3.85494085332344	4.08217373881866	4.49215709366421	4.53614764495875	4.45913985686279	5.01524063796411	4.17795897023814	4.25521325789408	4.49234510244228	3.55366355291439	4.47696745920057	4.30198143659563	4.52075627013808	4.4682430724783
LRRC14B_32520	0	0.431619123480803	0	0	0	0	0	0	0	0	0	0	0	0	0.279629341759767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.334994714226659	0
CTPS1_32924	4.32608901791293	3.90205973546722	3.44733635210692	3.20506971185515	3.65020887594789	2.69953492500987	3.64465190554275	3.46020520821113	3.9633097367314	3.62691488061975	3.54476291331998	3.39233685404083	3.17130867043479	3.50004844580322	3.4939524766747	2.62745981186853	3.27067124069293	4.18128874682036	3.48465500225516	3.42284622010588	3.70231463160925	3.81867581267645	4.86117969561216	4.39430326380559	3.9048440867991	2.70295274878033	2.9975793904198	3.36305463683897	4.15941394575617	3.12586936367965	3.89299563604243	3.3673907923715	3.05975776478207	3.67375714726538	3.5645701456083
ESR2_33268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSK_8392	6.13800998983279	5.24667865610292	5.70576173428755	5.93121347894939	5.78670665253816	5.7920654854956	5.70436740666648	5.5793406023309	5.87120718724982	5.19327474227526	5.39660141328447	5.59349704152458	5.05401452037275	5.86468965200507	5.63706875040292	6.0148705967268	5.49793156725008	5.26826810500707	4.89768371719718	5.03526418768614	5.03603977585349	4.78553839437559	4.44548978854384	5.11823212951684	4.84558561950274	5.42596620706795	5.53334584156484	5.0574925493904	5.06659757551495	5.73033832462185	4.37659361623125	4.6653787668257	5.5089371508041	5.66279879715585	5.17538768230983
PPARGC1A_33189	1.70875301261598	0.763405478301968	0	1.61140097040974	0.506081670353613	1.4053266236579	0	0.440796567871731	1.28166756572189	1.01205563067228	0.737159159588465	1.55739084864468	1.51726232160256	0.346444522692796	0	1.65904357267574	1.2647508278856	1.66444489431171	1.22011535726353	0.952373534476833	0.305241668007031	1.38754850097127	0.429186044968609	1.03854434408313	0.49686043726233	0.837808589942319	0.998617291878642	1.42703751747865	1.34117499340631	0.417982006447308	0.55293156727843	1.85947574782836	0.814867978043173	0.606674911824503	1.51060407323301
LHCGR_8997	0	0	0	0	0	0	0	0	0.363159477368338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHEK1_8304	1.70875301261598	1.78292217989125	1.7978600485728	1.61140097040974	1.81603706452774	1.24730850576675	1.43548211486809	1.8079627773535	2.05263716454075	1.23616209058146	1.78461471363379	0.282039181396673	1.99275304333099	1.39426184138536	1.54841036189984	2.08307935376575	2.0141851689011	1.66444489431171	1.68530736385997	1.08546839132508	0.771358933660087	1.28495480689052	0.429186044968609	1.6361294657441	1.51102619122722	2.05287933792594	1.67617033959754	1.42703751747865	0.941215621863402	1.88301832344392	1.26375032288428	1.28325084509458	0.814867978043173	2.13679716342442	2.23222676183668
PAPD7_9422	5.30630920596432	4.83546768777383	4.84098132015653	5.29395913104965	5.48218763620751	5.02686942377009	5.00500638276759	5.38330016951031	5.32965582989639	5.08938954494309	4.94428531078566	4.99437423972954	5.74205343268464	5.09227731683676	4.67787700721034	5.47174757063591	5.39747694033095	5.50036545423605	5.55749135543313	5.4035870930583	4.89463945734562	4.6579291024691	5.26375403441481	5.68337535336544	5.02935252775305	5.22804020972015	4.68663975479776	5.51591765180973	4.69175345524215	4.93418869690776	5.05430146074302	4.87962634185203	5.00560765227948	5.24235719722426	5.61711103660476
CEACAM1_8277	6.61623792094963	5.78281987633133	6.55921454979206	6.5147740106581	6.67023220225373	6.68193563296197	6.30361977309928	6.26896411562373	6.36268138408378	5.82663958129842	6.40609240375821	6.60751970662368	6.11975090643889	6.07097540233865	6.55518872082436	6.65086606255603	6.24893045739261	6.11587335542201	5.79482629202928	5.98355389902522	5.9602952232374	5.5427727511277	5.18349909360654	5.80260703941206	5.73931520472683	6.39115640470362	6.13886876171303	5.67341070391172	5.93348226479939	6.55593735417614	5.4378640281418	5.81871997216741	6.15677501138457	5.51395640833524	5.70009716633548
NPL_33133	3.51556052729758	2.79258240754047	3.14469297887424	3.49536520639088	2.69207915557335	3.67990096831152	3.31466871502524	3.31235139436444	3.34478150372934	3.39093887269763	3.02032377650401	2.90253075950313	3.14116930336536	3.0102441641403	3.04823986041139	3.66147405271518	3.00257386790305	2.90876485604479	3.09334092374343	3.71761576946731	3.53644486925756	2.96800500297062	3.04892450860557	3.20514242743002	3.49550114894922	3.38515463277299	2.58265725040551	3.44923410555719	3.51454085916529	2.6728594737201	2.65383716825193	3.22716024689417	2.92204343764207	2.37349915941651	2.65161310630633
KPNA1_32317	4.2592915652469	4.06122221824335	3.60249063235601	4.19109407638305	3.95386840541507	4.10542481950973	3.54281936167453	3.25949631490981	3.49884157409303	3.41405912242808	3.84175236610195	3.97104104015558	3.22976180635376	4.01789601506476	3.38001606840141	3.80203038051309	3.66567422023971	3.83152173122005	3.16638134709107	3.3453290017868	3.67596042647865	3.21121146411157	3.21961286751605	3.50216625760722	2.96047443576069	3.819894947291	3.23018860072726	3.60753472431556	3.62625933578589	4.06993399066424	3.05612084574416	2.69966122435501	3.5077787335851	3.55044319903598	3.80168143131793
E2F7_32903	0	0	0	0	0	0	0	0	0.363159477368338	0	0	0	0.246404860600186	0	0	0	0.303119671222984	0	0	0	0	0	0.429186044968609	0	0	0	0	0	0	0	0	0	0	0.606674911824503	0
SULT1C3_9971	10.090732977023	9.9840101536412	10.1306160425249	10.2427931794657	10.0639044246423	10.3165419382763	10.3333773983485	10.1663853264161	10.2672583950784	10.8188199238572	10.3775735005443	10.590353326452	10.8147962150192	10.3188057136395	10.4348170833573	10.5300465092872	10.5470987131561	10.8047717854808	10.6067326144336	11.0223665583308	10.6355058552442	10.6210933030753	10.1598924205803	10.6140306718349	10.7498939090387	10.2816101308644	10.562908414152	11.0662673296938	10.871753391997	9.90300723270208	10.6334945116763	10.5779454152509	10.585177003704	9.75016739152229	10.1307549660584
SYNE2_9977	0.931692633702306	1.78292217989125	1.7978600485728	1.61140097040974	1.30489481406905	1.54773294574927	1.43548211486809	0.440796567871731	2.55239531709723	1.67943691930919	1.6883897109614	1.84436462537753	1.42020001864567	1.66511395460833	2.27795306943459	2.46778784180728	1.39871514024519	2.29450310005072	1.68530736385997	1.69783103619514	1.64183750338056	1.65769318090297	1.25453041957147	1.17950136800325	1.51102619122722	2.75996040925107	1.76358230243045	1.42703751747865	1.65397998546994	1.59280120425599	0.951682907938378	1.13414856402618	1.33243545227982	1.50060297374688	1.21469909230675
UBE3B_10126	5.74512260050134	5.0930069450322	5.42994047575752	5.278761931745	5.59935398059977	5.35210363476351	5.63182233841911	5.19909738254046	5.57461817778887	5.31495769014806	5.38896802743583	5.33256614592882	5.35250897758851	4.98508331283443	5.30374185247319	5.71638448229647	5.34034175884642	5.58758074058245	5.44456471089722	5.33839810796465	5.2917268495773	5.27480341237418	5.16967824592437	5.55339473828139	5.3460684909033	5.71977335389154	5.41007979047288	5.52255878378749	5.54536791060794	5.98118186620577	5.07443961842487	5.78159637092347	5.90592013200238	6.01736431709226	5.9237612934174
AGMO_33265	5.07341134755787	4.72565872486126	4.86161451967511	5.20027768737314	5.54195991809389	5.32268768588934	4.68473559944477	5.21306378492702	5.52166721690203	4.67650708526586	5.03511524809714	4.97469610359023	4.70837442279625	4.80068843937535	5.3346564738387	5.12439900825457	5.14445422981181	4.87901501668847	4.4187309899135	4.3539665048491	4.68597871705083	4.0552471256659	4.11138723760616	3.93889684471377	4.3450804038079	4.75392510348698	5.52711414622049	4.61082059475201	4.89875132077177	5.36900888651033	3.75007407111058	4.42975694920248	5.12549103305135	4.7341423555413	4.45092052472754
ATP2C1_8107	6.71923761088482	6.77426172577906	6.36333774211849	6.52124546434897	6.36660939535644	6.50554751884761	6.84820477802965	6.45087411638311	6.47835407500811	6.88799308463475	6.75388186474719	6.68221785623782	6.9854658102397	6.51814811416486	6.70762636847278	6.64465602201302	6.43586658876553	6.66178020643224	6.855409388554	7.1630474076022	7.11238451442488	7.04355574296105	6.92567721724313	7.39755045000263	6.99350842594295	6.39566046240348	6.23376260459267	7.25942041894752	6.82346594756421	6.57640322164953	6.65974380002733	6.79039270130102	7.1074549540873	6.60653933055434	7.05628405084579
ASS1_33159	11.0912720172865	10.4949219890754	10.6171168664911	10.7257800060736	10.8466048515501	10.611569484873	10.4744572966738	10.4847380692172	11.060737543805	9.54361516501936	10.5138821604996	10.0978889896731	9.82451464660936	9.99884488453404	10.7755406782718	10.389035681839	10.5527238965951	9.67782280547576	9.40375850492357	9.44976363924597	9.8505597385238	9.32998429279334	9.66673505536454	9.73598992029894	9.47544951599791	10.2079746914354	10.1122794046323	9.70438911238302	9.56950116823131	10.5945037566389	9.04525450177795	8.71809883427571	9.68677666524708	9.46496742109632	9.06530817947577
MCCC2_9204	7.30377792248427	6.97956767111496	7.2171994507563	7.27762502326237	7.410456188424	7.2903384264831	7.18463214829521	7.22897678107774	7.39617833134722	6.85880043898333	7.26414115630707	7.2856337253903	6.98334379133886	6.83177751887957	7.26609618127719	7.36266078785293	7.36749579209679	7.0825198422773	6.81622707216791	6.86044893180946	7.05729822146619	6.7140306230829	6.50361407825735	6.79784965815718	7.04157489674197	7.43380303957196	7.40664048388908	7.08420204273981	7.03394302690249	7.93254293599788	6.4026609937806	7.02819410501087	7.54680654810023	7.41914854070064	7.23389344969392
CACNG1_32367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALDOA_32991	6.51250360637256	6.26074027083789	6.27380359027177	6.20484766331735	6.38848209832885	6.08269164768377	6.09458766595556	6.27563405840089	6.57681063588497	5.84376879295962	6.11826427647409	6.28289901826779	5.53743127909298	6.77212224683909	5.76173365706227	6.11259674849875	6.28398340247037	6.1068171004565	6.18589202910843	5.69674269166817	5.78643661889858	5.52600146824053	5.92109055207032	5.66550842660598	5.86166675682601	6.38663824139986	6.2375842183798	6.02635117678974	5.95504113126474	6.77981917338297	5.53794432789241	6.11577616042365	6.44353281311207	6.39431771276201	6.05566888061009
TIMM9_10021	6.4761990419102	6.61399572436763	6.21087016329083	6.32807683205049	6.51649524026113	5.82740333734011	5.99205817677185	6.23514385597094	6.79332405756388	5.94248094099613	5.81068981915229	6.03943873801158	5.86701137698974	5.77457173647492	5.9481981689428	5.75725117823574	6.37213945532444	6.32556553045095	5.73605556481636	5.59993435644601	6.04510798834297	5.5919476050371	6.19113875912143	6.27671216692106	6.07465530814287	5.90177303449443	5.7521720436594	5.73760936109283	6.19740893181318	6.18816918919997	5.8222352317416	5.69772682081405	5.75185347381267	5.93347210633536	6.04416339691612
TEX10_10002	1.49314790093714	1.45613960571205	1.95972605086538	1.9551929076461	1.97867678982619	1.06982928477077	2.50792013840334	2.19330990654386	1.44224709257005	1.89197145410901	0.917765561138473	1.84436462537753	1.60820404281924	1.78358673846912	1.32030028347546	0.897804512080102	1.73902505571427	1.56214469543532	1.68530736385997	1.3196675098603	1.12308874231143	1.48332836640463	1.45015205130166	1.6361294657441	1.79361957432669	1.74931951938109	2.19946903577058	1.03955074639147	1.65397998546994	1.59280120425599	1.43965882425875	0.779834524904828	0.814867978043173	0.835211329839932	1.0403586970322
