ID	S2P3_E10	S2P3_C10	S2P3_B10	S2P3_D10	S2P3_G10	S2P3_A11	S2P3_F10	S2P3_H10	S2P3_B11	S2P3_D11	S2P3_E11	S2P3_C11	S2P3_G11	S2P3_H11	S2P3_F11	S2P3_A12	S2P3_C12	S2P3_B12	S2P3_E12	S2P3_D12	S2P3_G12	S2P3_H12	S2P3_F12	S2P4_D01	S2P4_F01	S2P4_E01	S2P4_H01	S2P4_G01	S2P4_G02	S2P4_F02	S2P4_E02	S2P4_D02	S2P4_B03	S2P4_C03	S2P4_H02	S2P4_A03
GAMT_8681	9.96096080126951	9.69231088568539	9.95359355402101	9.42202912667955	9.85397656833709	9.56681351985525	9.62055315500048	9.64820342357397	9.62226781841015	9.80099128468377	9.97894705771584	9.82457919222459	8.87523215219858	9.62570209993465	9.38393255403414	9.59299472120672	9.17451635947923	9.42672020022361	9.50787267419591	9.86638608554935	9.57535485339402	9.43511100744854	9.67406992675541	9.720535270166	9.69040263718872	9.96424760061559	9.59922474742359	9.44702295817318	9.41050970080862	9.6363017157267	9.5767167085199	9.82415921766616	9.22618428714787	9.34612907133629	9.70853239743786	9.390632267678
NFKBIE_9309	4.26120370301692	4.74776763669935	4.64712132556415	4.28425559774108	4.29565704578809	4.15288887886524	4.02891242372215	3.96033332855546	4.50122751535166	4.48075102890263	4.16865915393555	4.75542390548862	4.00892610528507	4.16340645767871	3.89293357886493	3.89292224640733	3.69407506681853	4.17022699096285	3.90418834081224	4.25510384397426	3.88437882956226	4.10502340589405	4.06340619014688	3.36306976063366	3.10798700558202	3.03531117932002	3.50871177085132	3.47516056762739	4.01809626872458	4.25946370665616	3.97932645370639	4.05148726928584	3.82811951742209	3.66723262516365	4.19448375114546	3.97199524428552
SKIV2L_9830	4.91078267028734	4.86498388604428	4.66454877589366	5.07655847960933	4.8013304414255	4.66788769412528	5.23435069310211	5.17051013168703	4.57084744330035	4.52672523196207	4.71471665304533	4.53512197858543	4.5637042753654	4.46240598455576	4.96145083840053	5.30332097917496	5.65430578174162	5.3250475801304	5.36349700934152	5.57544683146417	5.49699691796717	5.41657806758711	5.30198249293293	5.48517909007758	5.15560711935969	5.40006598854253	5.46790892709368	5.03171107102371	4.92554623469232	5.15284309298361	4.99682368085462	4.88223038731676	5.40922156224653	5.06308712003837	5.05288547571503	5.46175469602664
NOC2L_9327	6.89212654254656	6.88401778130667	6.82096178426847	6.90800878475347	6.80425079734632	7.10432552782343	6.4585523406545	6.4004493923222	6.73128698395177	6.61822435454952	6.69733271686527	6.91555301286807	5.9751516904655	6.69698265771291	6.52162150241427	6.44645155980579	6.43612664278878	6.80834081881868	6.6264904294774	6.70488580995576	6.77246204305523	7.06867995979141	6.7140590346961	6.73470488337014	7.02100768482637	6.75039979446383	6.5256451167546	6.48198389376048	7.21392067519831	6.73413518974237	6.84579283499831	6.92652091014869	6.51954410088772	7.0384028662631	6.49134699855742	6.86700568774936
NRROS_32404	5.4678680150588	4.90659577819141	4.96101826637596	5.06522422731831	4.95927487775302	5.14325116706526	5.24706153766782	5.41742750142078	4.91222107947868	4.93742143268186	5.07304679756327	5.60918094617372	5.73726064671138	4.77662611994992	5.2355949720657	4.72255854734674	5.39243858681817	4.96594390610466	4.91606358130713	4.77706877277162	4.46213670770109	4.87599288889687	4.64045096061324	4.59831717034161	5.18338243434461	4.49791045859426	4.92677409620677	5.03171107102371	5.24760215521546	4.92551641608475	5.01753271403413	4.76901316175029	5.11856291578174	4.69328657178956	4.29966641725226	4.67550221433484
RGD1565002_9697	5.50298579244661	4.44297764615104	4.5566790681403	4.63027708655047	4.8559225793942	5.69342144930067	4.82357044716592	4.77246539824968	4.61546165191079	4.5712795122626	4.66605145628343	5.19268953635553	4.13825997018408	4.81942438574877	4.11275759174066	4.39324149582694	4.90980921897928	4.2726754775054	4.38955996718929	4.60538900088427	4.84776061194158	4.30962022391881	4.47773842192343	3.69413989929117	5.00809420462308	4.11766155367307	4.62342330423357	4.9709341657134	5.94971775732103	4.65554557742132	5.85252953245667	4.62026826349916	4.51066823648311	4.6658322702282	4.55469590704421	4.77430401631431
SLC2A3_32965	3.16949000157999	3.20841662599522	2.88651195822206	3.11401173850346	3.5549974111974	3.76463514104268	3.27222113772279	3.54156930287904	3.0814029691699	3.27435125447734	3.0709688774138	4.15623692563504	3.0083327466973	3.33319606143952	1.94584011127296	2.0282130693925	3.0295703815054	2.55046224747495	2.90438152695724	3.27582328151844	2.90577930701509	3.02691897599242	3.62830216052446	2.49688123880216	3.21950578525937	2.4804427768159	3.18190884591534	3.38486182920612	3.77276173840083	2.81779639598155	4.13905217208454	3.43215432392086	3.16409258362976	3.35977668804292	3.04785142351137	3.41423896416894
SMAD3_9891	4.76409867853007	4.56926566852204	5.01636225479645	5.07655847960933	4.87367034887535	4.77229363268427	5.01408846877921	5.15924517456958	4.85755277847438	4.97106539525001	4.8073829701371	5.14669813861008	4.68157244003787	4.61596552784397	4.75921456586	4.67987104427117	4.51696617349387	4.98618855395663	4.83009624111207	4.88702312038061	4.9723697736187	4.71510851580735	4.93088520590254	4.94759096272245	3.67571728056575	4.27222842800343	4.14787094000422	4.26431498653859	4.66238399189614	4.08674317280678	4.91088036469215	4.62026826349916	4.94293895240883	4.89592316478971	4.48949167613686	5.0706074086232
CPS1_32421	0	0	1.33489569993659	1.04002101118168	0.441955375999717	1.10076498770209	1.41448169619564	0.356275485223033	1.08382997330964	0	0.521545944753211	1.54225953000145	0	0	0.493152578686711	1.72650203176839	0	0.913272510638432	0.806114719211097	1.06052112966933	0.333159218835195	0.778265089030637	1.29335483979292	0.734239049553157	1.622306915324	0	0.656991216171473	0	0	0.898716516781208	1.25393395224509	2.04133576615014	1.30275498434298	0.573059031592877	1.02753769894569	0.852049741844608
ACP5_32623	3.52880607823003	3.87225493050136	2.69627448515289	3.77347854948772	3.20855130019759	3.72355429808522	3.8404749343414	3.39560744550168	3.26063202732621	3.37831290412902	3.1438615686377	3.11270212635967	3.3304982143053	3.33319606143952	3.72525219005787	2.98690864603791	2.42734268250597	2.84462436304753	3.28280399058928	2.41757956911772	2.29176121016454	3.52201204337511	2.65997840277418	3.53808082558379	2.85519399443359	2.91529885053868	3.18190884591534	3.64038892309426	3.54118902029225	3.45162994711848	2.8076167315365	3.37139076997766	3.49428340720369	3.09743496844165	3.71329149904023	2.93390786335175
KMO_8974	8.32266928507047	8.23308073521341	8.52928424968211	8.09964580873455	8.45614923077883	8.2221563464892	8.12323511283597	8.13358774390544	8.15868934271941	8.33090447356717	8.61497627885668	8.05981986541409	7.83920024943269	8.60782458938171	8.19769522519208	8.234586715548	7.64418977435115	8.19116949779808	8.28367157698814	8.43113014103647	8.97405233270324	8.51351406270392	8.32507069433574	8.41805997837011	8.21028678474809	8.49811328846614	8.12716859599189	8.31949611319826	8.6649052299623	8.48381546027027	8.76925246249112	8.44578507112321	8.24811410697367	8.30395337307457	8.67158456205918	8.39450682213373
PLK4_9505	3.73978796845402	3.41476110971544	2.8258445882919	3.39318530698306	3.03013922927971	2.6649055565885	2.2216936628441	3.0005266278984	2.54889070716175	2.90817895017408	3.51750545093366	3.59604270046991	3.09586540750805	2.84595657341716	2.74528922099835	2.98690864603791	3.0982439434198	3.08884672192282	3.24533710641054	3.37979672181896	2.63119278828969	2.40337764752348	2.91253114864168	2.65721891159895	3.59529315683005	1.85500718435751	2.75870984598048	2.95364809101329	2.82390894551999	2.90362630288496	3.21869614616377	3.17204774946464	2.48814394025137	2.72427007525973	1.91435227529103	2.4403809298845
UHRF1_10132	2.21260990673444	1.27576285788009	0	2.23170936958966	0.779796375999112	1.8761451958133	0.999555374664756	0.641762104814461	0	1.05966683984775	1.20569150225254	0.467280104139454	0	1.16218742084465	0	0.823544170778631	0	0.733340868842924	1.16831712624814	1.06052112966933	0.603632759372185	0.562387954083207	0.976228426345556	0.734239049553157	0.759488039919973	0.72629403455013	0.656991216171473	1.23229918867734	0	0	0.547584256954005	0.531249867601852	0	0.314797805520973	0	0.488033527917653
TIMELESS_10016	0	0.649392203444466	0.936246671013626	0.841726169633103	1.05334270364902	0	0.414815203739901	0.641762104814461	0	0	0.521545944753211	0	0	0.49840914427211	0.493152578686711	1.72650203176839	0	0	0.583997990656723	0.239944784301564	0	0.308425798922057	0.312466416002193	0	0	0	0	0	0.591422766461282	0	0.547584256954005	0	0	0.573059031592877	0	0.264555553590834
SATB1_9780	3.73978796845402	3.11683847244524	3.15661936163664	3.15735615253689	3.03013922927971	3.76463514104268	3.1691344616406	3.54156930287904	2.24250672261519	2.76207957939276	2.73582638140233	2.90737336757498	3.25644766290272	3.07515428165183	2.9869192637632	2.49018236341931	2.95746380198483	2.7050277239281	2.90438152695724	2.36787190714972	3.00247985860067	2.98410005958471	2.60369327291958	3.45322745712524	1.622306915324	3.14610230701088	2.87670321551292	3.18530627482044	3.10450088386741	3.06133658518126	2.8076167315365	2.76284814762574	2.31667998104909	2.61366923255371	2.63057091696891	3.0784115749577
F2R_32746	5.8777092209596	5.58200942887185	5.74633981554623	5.72128029792576	5.51744997890465	5.52432171280301	5.68095198320427	5.94919294936208	5.56313079130082	5.71951536793045	5.58596020951815	6.19559589369599	4.737081596707	5.83595125764097	4.94245620895906	5.09166496819731	4.8109720635171	5.58605606318346	5.61187352658572	5.47924150858858	5.55394758572805	5.22760347611269	5.51533232749629	4.88417550088678	5.60908694473797	5.7016029140077	5.46790892709368	5.63165145405431	5.67712655807408	5.40910292107124	5.60135562453008	5.70586119759101	5.82644228377124	6.05198978869799	5.41080513687153	5.7368521530387
MCPT8L2_32783	1.06387502731305	0.889676700517045	0.383512967094616	0.611766147669948	1.05334270364902	1.53993121887858	1.41448169619564	0.641762104814461	0.45756128368814	0.445179359134187	0.903798225260948	1.33913874813958	1.00476746119161	0.49840914427211	0.493152578686711	1.72650203176839	1.58036862646052	1.34811744679715	0.321349466230637	1.18055033246281	0	0.308425798922057	0	0.734239049553157	0	0	1.10673791894385	0	0.591422766461282	0.518236290991486	0.547584256954005	0.918662036642635	0.274495171198044	0.792032344185657	0.428872051596888	0.264555553590834
CTSC_32456	9.64516965941009	9.44294374626365	9.53741606868213	9.76580666690289	9.42052893727911	9.65138629762181	9.48494116177084	9.43180603899336	9.50489230522208	9.44096894445657	9.12860549017357	9.16198437974452	9.6942563118963	9.60902706831598	9.65873208783304	9.15052027834115	9.15046273327765	9.55550602144932	9.22893053241675	9.02676092123131	9.52842324350121	9.50113653506735	9.23406692540154	9.11816908657379	9.12791478890141	9.03661731416211	8.94037860327832	9.32332698720875	9.4694475010791	9.11656391952845	9.39970616838351	9.28495769723694	9.24324727823389	8.97249025751614	9.22188462558243	9.43661211392869
PAK4_9418	4.14743692174315	4.32517001472214	4.02021098474113	4.14045615626726	3.75974699441858	3.72355429808522	3.96879374902919	3.4704335132261	3.92431903701855	3.98375230038331	4.45309921278467	4.27500918527611	3.5322559066093	3.86963594692673	3.58531893404843	4.39324149582694	3.86147355842307	3.53602200788939	4.14701493214605	3.91780427636193	3.90953562665351	3.79402165782572	3.90939643868397	3.83495349171472	2.85519399443359	3.88186637751999	3.83452790461214	3.98582120182648	3.87595323612372	3.7585052536553	3.79968967320745	3.65245179331058	3.41146082422655	3.89711716644616	3.6350534496288	3.89601493567322
CPSF4L_32833	1.66951583854949	1.09559670544284	0.383512967094616	0.611766147669948	1.28319702170714	0.818132764380627	0.414815203739901	1.08438225179635	0.804414734614847	0	0	1.33913874813958	0	0	0.493152578686711	0	0	1.46812724838214	1.45758972133473	0.445615398900818	0	1.28103608204807	1.42910832765103	0.734239049553157	1.25446073937028	0	0.656991216171473	2.51675620666154	1.00967958270039	0.518236290991486	0.943563090795153	0.918662036642635	1.03411272718008	0.792032344185657	1.2538215170935	0.264555553590834
LEF1_32825	1.49444897909489	2.14112000013177	1.14929706030082	1.7555625683255	1.65565663794475	3.17197327680566	2.32121662856197	2.29913785448536	2.12398635763679	1.48924329019435	2.63828514182052	3.34766768907845	2.17733426055248	0.868141460356527	1.39510059599375	2.49018236341931	3.0982439434198	1.46812724838214	1.99782894486801	2.41757956911772	1.35536252478427	1.75854080714881	2.05094592939362	2.11022928060967	2.85519399443359	1.56713246023163	1.72559414951685	1.5965138022221	3.4769828375178	1.44827362736175	2.89973763234431	2.04133576615014	2.54105076100466	2.5550176262639	2.15762802935948	1.93271239721336
NFIA_9302	9.41870544202939	9.20728411559518	9.3434430449594	9.42424883983369	9.26026754237868	9.68320496088763	9.17653168679537	9.2605323946415	9.25376700108727	9.23137094443749	9.26760863311138	9.00328824393983	9.18067955975718	9.09524543615365	9.22304893608616	9.11491098143456	9.40462483041162	9.25172478452754	9.13474127721705	9.11037580787695	9.02241905003642	9.24418196132333	9.093613460995	9.02201401542059	9.00683467543652	8.9685207460437	9.07761513400844	9.1405208587207	9.49803741102891	9.10867917390272	9.38483969900592	9.11467825527573	8.99270801623713	8.80563466399763	8.98518721582184	9.01863404176108
NDUFB8_33155	11.3586114330917	11.3750008033483	11.5845468535419	11.5888340598865	11.7310686951892	11.5868408930306	11.3234790514804	11.8608040853791	11.4866128264157	11.4630648545414	11.6751822721024	11.74886072817	12.3286249390288	11.7475283529403	11.8055055899132	11.3471000112831	11.6996881125005	11.2870123883178	11.5597056825326	11.196369726361	11.4646721857091	11.2804964363114	11.2952630709113	11.2317805569652	11.3112566864763	11.5069971405051	11.5254346415051	11.4751801798802	11.4005600246496	11.4155624316705	11.3082504514896	11.4345228836455	11.6925774729208	11.4048731200649	11.3789068103158	11.3336174941369
PPP1R3A_32479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS4A1_32977	0	0.36093014944538	0	0.338069966071349	0	0	0	0.356275485223033	0	0	0	0.467280104139454	0.588142558019501	0	0.85999693254363	0	0.483459814821758	0	0.998552992987754	0	0.333159218835195	1.41602365249061	0	1.21849577834125	0	0	0	0.743907467725323	0	0	0	0	0	0.792032344185657	0	0
NCAM2_32618	1.06387502731305	0	0	0.338069966071349	0	0.466299555275646	0	0	0	0.445179359134187	0.521545944753211	0.467280104139454	0	0.49840914427211	0.493152578686711	0	0.483459814821758	0.287860143656863	0.321349466230637	0.239944784301564	0	0.778265089030637	0	0	0	0	0	0	0.591422766461282	0.518236290991486	0.943563090795153	0	0	0	0	0.264555553590834
SOD2_32976	10.675708430583	10.7108982180701	10.7842502863477	10.7125897662514	10.6723558660999	10.9477816115478	10.5937468177229	10.4453264488642	10.6322490995783	10.5909285821366	10.7341513763637	10.6017266216637	10.0532210942582	10.6820764917497	10.3444789140497	10.8266012662223	10.6179035252804	10.8335382601263	10.7963877811801	10.7550073300289	10.8074412845484	10.7921190728588	10.6872200751373	10.6939067540807	10.5696794202594	10.6854281408726	10.5804713789606	10.7545297263631	10.9125861079938	10.6679531297738	10.7560274167773	10.6905395806327	10.4691215963049	10.7777922844893	10.5702228634447	10.8503478044777
ICMT_8860	5.77610211808521	5.50282594944337	5.84899079148975	5.72848345320818	5.58364540522619	6.01615605933749	5.78920362102187	5.62000261529386	5.69370235667448	5.75857115741433	5.80405547062353	5.75935781492945	4.70959397330247	5.5737990040652	5.6291977652073	5.18620025828698	4.90980921897928	5.30906439152397	5.41502484470938	5.09226604051109	5.32067783501218	5.59791219692957	5.49999538924251	5.85953985396112	5.74576500674032	5.83988437257231	5.78707535890698	5.68938071207803	5.51072177184821	5.57525047673821	5.9090393761586	5.7423113111219	5.41631895085809	5.60857608837821	5.66817635759933	5.69262282256717
TRAPPC6A_10076	8.19247753138287	8.22350847912081	8.27367055962018	8.3744861178988	8.22681711881312	8.24773604172902	8.1790227700693	7.97076286984183	7.92167685878885	8.01534614638657	8.22970063503637	7.91414815386741	7.39316669761287	8.20968878543403	7.73685158035226	8.36493356091355	7.94849084823236	8.32335888725841	8.15572436440751	8.09543330713351	8.33357591056342	8.13599823106227	8.09178279561577	7.85738946250281	8.11254443868838	8.14819099784214	7.85621571797053	8.15507645552219	8.39427635469965	8.08052366122438	8.00937919682131	7.92322707969593	7.82068316451084	8.04227655867972	8.27193358203971	8.08481582552299
FDFT1_8628	9.30557307860936	9.24088423349063	9.3795075587599	9.18995843490921	9.49121326558875	9.42586691892588	9.652553955574	9.51756168336093	9.55012431788661	9.4499448352247	9.58886455898351	9.61958949881556	10.0511693697555	9.51857954649255	9.83836667913791	9.4302951175354	9.71796673614874	9.58691545821786	9.5660145038445	9.56655857173409	9.69140445572077	9.44698431206171	9.69442494134512	9.51085267503798	9.76352923614851	9.58115303839175	9.46907652730257	9.79699225279075	9.7197113356915	9.71853255856461	9.58367715835846	9.71300015742688	10.1337343253268	9.81226209482913	9.71567774263264	9.55791271438679
COIL_32558	4.05580825679678	4.05605885620902	3.78550959326465	3.71665759897017	3.59833807611811	3.80457851877776	4.05805768004041	4.17689133608983	4.09156435706942	3.42761300474404	3.76863817350361	3.84674612077919	4.25694728462244	3.78579158929097	4.04313926661383	2.83955376545471	3.86147355842307	3.50829216736523	3.95148782334874	3.77255315990608	3.44244222838456	4.0437926302131	3.9551020587765	4.13651914982198	3.75189384263954	3.67569286357265	4.14787094000422	4.58135058360154	4.4106991116427	4.15833124937614	4.3166586799062	4.16324636943107	3.98909576733453	3.82448428504217	4.11023725532854	3.89601493567322
TICAM1_10015	3.69998798489522	3.41476110971544	3.42552155819606	3.82814613400267	3.83414869339212	3.88129323736007	3.69961876430981	3.18956968965871	3.77499065691457	3.42761300474404	3.85800807604099	3.80787217155495	3.09586540750805	3.44674842811836	3.58531893404843	2.83955376545471	3.45316361121805	3.39171422537155	3.80466646712961	3.13434267524672	3.57413762061932	3.06850358117795	3.0452449900906	3.05288847449024	2.85519399443359	2.30050544992595	2.87670321551292	3.56013885397314	3.87595323612372	3.20349289229143	3.41877823078693	2.76284814762574	2.48814394025137	3.42673340881864	3.10701403924186	3.20975011203707
PPIA_32595	13.5824544822106	13.7318894874502	13.6272229316957	13.7856678198672	13.6195297257593	13.5248212233126	13.6846990209926	13.6214997314352	13.7168716534116	13.6201171934663	13.6495532830616	13.7331079002794	13.2420141123414	13.5920437554346	13.6771254023643	14.0019926336811	13.971582213293	13.9191418368642	13.8280407627638	13.8436257823695	13.5319477234578	13.8238305056398	13.8052739590005	13.6852450437511	13.6180174443668	13.6172177618496	13.9305662986439	13.8134322769175	13.4260957928594	13.6125177843749	13.4619127528143	13.603087860968	13.5523301035403	13.7088273301249	13.5019394214871	13.709065026254
MARC1_9196	7.88825593009022	8.2180099672025	7.85117708735789	8.25736135546382	8.45320131388647	8.9682211789778	8.59405950239962	8.24434509441177	8.75386604164464	8.5288508323086	8.47366929813588	8.49711558727788	8.3223723387966	9.12327188325014	8.84761937277784	9.12090723606732	8.94905806297043	9.46012346500745	8.75283339213254	8.67544752264848	8.94621110132521	9.28333946451865	8.73434850735222	8.88294582304504	9.3042887595227	8.8487226691292	8.66500578285212	9.27857585287918	9.36909937170283	9.49568536115262	9.1270093662703	9.30438827843757	9.58541056327037	9.33745477097344	9.37715528376381	9.22389244462179
NEB_32342	2.32153660091398	1.58003710789782	1.14929706030082	2.23170936958966	1.65565663794475	3.68126930317284	2.41431491350772	2.29913785448536	2.9482147925246	2.08859968439281	1.20569150225254	4.18685919761717	2.32954848899713	2.35798818875227	2.34345678995667	1.34454251618125	1.37427164373864	0.913272510638432	1.80528732462167	2.76347931030092	1.49486768867596	2.11669084875372	2.35363138002263	3.83495349171472	2.15848208605404	2.4804427768159	1.10673791894385	3.47516056762739	1.33353582518323	3.56133620228503	0.943563090795153	1.87620614399629	1.8970157340442	2.72427007525973	1.91435227529103	2.27024561577335
PYGL_9632	8.74189775684808	8.48276078685879	8.50892688740872	8.59445160043234	8.44432124838656	9.43225540903756	8.21989496579228	8.09272248953301	8.16245283465212	8.14074829692891	8.31897263004446	8.20339919511126	7.57932489116924	8.12265613717169	7.97745516059549	8.53923121348095	8.23057559220592	8.31137404850009	8.29402995585289	8.19321638496294	8.27428764247882	8.36602010438864	8.22251179476605	8.19776829042366	8.33005622369479	8.21643496970241	8.12418925882214	8.27619488986424	8.681025427073	8.27624240191287	8.63999322960512	8.40278591043139	8.18510305122336	8.30617786480044	8.16289005248671	8.40225184457645
GRIN2C_33254	0	0	0	0	0	0.466299555275646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COPA_8359	9.1304330013282	9.20102668755494	9.14278444559222	9.26060284359466	9.08376992655518	9.13513630825656	9.11718810159348	9.15318985677173	9.14764399583763	9.12330507348685	9.1195977389829	9.26423957468058	9.40503926789755	9.01926265328762	9.20722166007791	8.66219782670566	9.05110838379482	8.9538353105114	8.94401668072979	8.95388013439452	9.04600762833945	8.93554590633497	8.91143402918479	8.91502899706818	8.88526299776985	8.9495508260276	8.91301948323528	9.02568769775631	9.03048476517638	8.99595841704467	9.10540753140262	8.96720526428977	9.04458664295084	9.03417961631834	8.89679328925765	8.86519757307141
CD68_8251	5.26460557881637	4.83656051444109	4.41970544635083	4.28425559774108	4.68552837480637	5.02987627834242	5.27215211497927	4.97877838424278	5.11226944048589	4.84971006063579	4.91542565588746	4.99921299406591	5.36683979418704	4.94069100791747	4.59863210470232	4.76401919587024	4.59032445918435	4.23932783344077	5.1570569410949	5.20978651418693	5.0077462922863	4.86423447815352	4.22137521774788	4.78349817103758	3.82424909089174	4.6560503134833	3.71288249767557	4.73545779736923	5.7468534367863	4.52621708257653	5.71982010341477	4.81537156899734	5.10983365475883	3.84910379175257	4.2215070382421	3.95337200871958
ITGAL_8924	1.66951583854949	1.83118111608261	2.01619137550075	1.21432502766094	1.95142148250293	2.26771939690135	1.73634308032153	0.641762104814461	1.69568720176163	1.48924329019435	2.29849229625345	1.54225953000145	1.32764716070955	1.4063297966866	1.94584011127296	1.34454251618125	1.58036862646052	0.733340868842924	1.16831712624814	1.74515858493729	1.73894982194121	1.65315246666677	0.312466416002193	0	0	1.56713246023163	1.10673791894385	1.5965138022221	1.33353582518323	1.19950581252365	0.943563090795153	1.22375740356405	1.03411272718008	0.982107762385551	0.428872051596888	0.681492234899171
APP_8067	9.78250938043305	9.86891115370517	9.7640012676125	9.83083501739662	9.66816372358228	9.57043816362511	9.74786357172009	9.53073421531869	9.67657188597669	9.4787367003637	9.49794525084514	9.66651920256742	8.92388468794705	9.47991723800489	9.31545389894823	9.39938365897589	9.14641451478842	9.55888912844294	9.48142800342091	9.335159765921	9.53450021093616	9.60767221246195	9.42988522585357	9.43681805477389	9.34328528472051	9.35331251293654	9.25015022774069	9.43018986363096	9.22505544548434	9.3067758404118	9.36679532781157	9.46658986583267	9.15371788920092	9.42807761589456	9.25168507651486	9.38976681555265
PTPRK_9622	8.75652286781333	8.87570092644178	8.63030282576605	8.91168321819235	8.54743625892961	8.66475487793592	8.64896775757829	8.54301306795184	8.56347843482609	8.49744837900868	8.64353612257534	8.63258856357825	8.22137551451634	8.54066848898217	8.37462215103799	8.50906708566851	8.27389668912356	8.61096032871099	8.52946828660885	8.44542907256061	8.49185615068118	8.57882236835062	8.48454617095761	8.17476392685394	8.54602510108736	8.38405583329505	8.30081450371552	8.518418736366	8.59099692556075	8.57819644661805	8.52898411531766	8.70782255575252	8.72762710993859	8.82049503039797	8.68620797152974	8.72949669270674
LRRC16A_9159	5.93025597752258	5.58200942887185	5.77870965790642	6.12219113291204	5.81250892850898	5.74565299247672	6.07949717637537	5.7458279591173	5.76474574487233	5.78718443568318	5.72311141716501	5.78960106351284	5.03159506853082	5.75006610281087	5.53089513756802	5.71625384977108	5.36482952067437	5.8183359315787	5.87979670670064	5.79351061622014	6.08789564375449	6.04073372774811	5.82940503423648	5.46364821474188	5.92097257148541	5.77239978387965	5.91670227540282	5.65115233955084	6.03022472841022	5.63920241429635	5.75724095304536	5.92253588959831	5.6206238001757	6.00893730948061	5.41080513687153	5.99537072212116
PTK2B_9614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333159218835195	0	0	0	0	0	0	0.743907467725323	0	0	0	0	0	0	0.428872051596888	0
CREB1_8377	6.75318775284969	6.76085792654414	6.60327884384373	6.83313756965757	6.7996162217065	6.89825669339899	6.43652618985871	6.62176848488734	6.71600294253089	6.6856361916334	6.46816007193211	6.9516657908309	6.28552119570452	6.67966479843965	6.57809331740953	6.2706238621432	6.4294786337692	6.56087252797974	6.58959160510905	6.46297951180019	6.62078251171264	6.51688466678704	6.49561307248121	6.61285217615461	6.5733898139484	6.37152375576966	6.71971908472	6.49283273383429	6.61155306412318	6.56663427205632	6.47852714701184	6.7166106667069	6.35199473535763	6.66824412603398	6.39374845088856	6.46514860057818
NADK2_32534	4.99542155694141	4.4984599626462	4.87380568971707	4.48473213122469	5.05571556634102	4.96085182310215	4.87361005923955	4.99153778304907	4.85755277847438	4.71720129358145	4.69058924261422	5.13103598804872	4.86717300954719	5.03449891190625	5.10502481686637	3.73508588353467	4.30088130660896	4.71008511686698	4.66964353241945	4.53956444012615	4.62287058522459	4.70195659785395	4.78665800962803	5.17658408218307	4.9766912760318	4.89689620848075	4.92677409620677	4.9709341657134	5.69134413913852	5.024622891053	5.13590738892502	4.9461275144533	5.08332441886026	4.74667584350856	5.23630706769925	5.02674473210502
EHD2_32703	3.52880607823003	3.6615670574548	3.10649275009795	3.68738525834176	3.5549974111974	4.50773077745432	2.99922181571465	3.57586369476671	3.36883322372925	3.37831290412902	3.27944945762726	3.8846000225819	2.59289953940579	3.20993669690657	2.83040915738173	2.67541804884796	3.34427850661436	2.55046224747495	2.69799008617657	3.04227635161754	3.37179359277821	3.18651556657576	3.31435856693582	3.45322745712524	3.5101196704852	3.03531117932002	3.35454411958941	3.64038892309426	4.4106991116427	3.89049586091025	4.13905217208454	3.43215432392086	3.29307202221708	3.32509576162148	2.36573959109454	3.46770937082479
PI4KA_32535	6.3458288852298	6.34773255945329	6.37355072909729	6.2327009753304	6.30635065454614	6.18454850630099	6.22151494866037	6.05022352853525	6.04308270618545	6.1669311154432	6.15206812909568	6.29029760079953	5.65318563954927	5.97494787850216	5.67594627491549	6.03691769214131	5.52307425831061	5.93227993934123	6.06323698231407	6.02760414286455	6.20935763469091	6.10708903818532	5.99719111154066	5.85953985396112	6.20463816525128	6.03966492188033	5.41037278340004	5.91585761333179	6.07428884715701	5.95281495612487	5.98460951786985	5.96428155428455	5.76660958188415	6.11932060665542	5.9362948895757	6.09643231118042
LOC100911784_9090	0.447328490783844	0.36093014944538	0	0	0	0	0	0	0.45756128368814	0	0	0	0	0	0	0	0.483459814821758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RT1-DB1_9761	10.0060284372891	9.56490952426216	9.35355173177667	9.13138505800951	9.17516345307916	9.00189701370916	9.64056141825901	9.34436404085054	9.41389002393977	9.29169497408724	9.34693590464831	9.59767773995545	8.83604680865056	9.15703490840026	9.34649151654637	9.27404698001115	8.96523567484228	8.77993179798352	8.96865386077966	8.54314004989731	8.86816002945905	9.13404384055795	8.66212037831218	8.24586181817864	8.73617974469398	8.83431675814548	8.83316808589886	8.87212371023315	8.90189709646353	8.40138544234008	9.05496135761597	8.70782255575252	8.60719466844222	8.24371874934311	8.59486676173881	8.24843274377143
