ID	S1P3_E11	S1P3_D11	S1P3_B11	S1P3_C11	S1P3_G11	S1P3_H11	S1P3_A12	S1P3_F11	S1P3_D12	S1P3_C12	S1P3_B12	S1P3_E12	S1P4_D01	S1P3_G12	S1P3_H12	S1P3_F12	S1P4_G01	S1P4_H01	S1P4_F01	S1P4_E01	S1P4_G02	S1P4_D02	S1P4_F02	S1P4_H02	S1P4_A03	S1P4_C03	S1P4_B03	S1P4_E03	S1P4_D03	S1P4_F03	S1P4_G03	S1P4_B04	S1P4_H03	S1P4_C04	S1P4_A04	S1P4_G04	S1P4_F04	S1P4_D04	S1P4_E04
ITPKA_8930	0	1.11119577737147	1.63287556969429	1.56747467472762	1.27835620633019	1.62810340140104	1.71627509159263	0	1.08623089521059	2.40481830455047	1.73281526461833	2.17137842405446	3.02400645470851	1.98299664164072	1.46156994394705	2.28812146507114	1.83934794980474	1.03093645051468	1.88055960454262	1.6412539854343	2.16580969792028	1.30762525477734	1.54571221187565	0.554960616938342	2.019955505807	1.57237910622089	3.07258313997457	1.96098359532779	2.10610754088628	1.96841299560392	2.89416124988865	2.25722005125054	1.47704019434148	2.00316202210074	2.62699930663748	2.33357022492298	1.19969647100409	1.98382096456087	2.4406235932298
TUSC3_10108	5.92433348582372	6.44059052493269	6.85638018449206	6.8025871363011	6.21761188729206	5.52224003933942	4.49753352367415	5.84013293686182	3.42415356838514	6.57750663079007	4.08815087650228	4.11723790727351	6.23865519928748	5.89055332763647	4.70019697901234	4.47161217017709	4.70819854956237	2.85998960545624	6.46222911806137	5.8635160110503	5.88556703976234	4.28108388015239	6.42789134833701	4.52663480939038	6.36816606707841	6.4811397797467	2.23462134311488	6.31120708484116	5.7953810642073	6.3996571068056	4.53924063756564	6.38384398837118	5.76177156549423	4.58900163376705	4.11683699877241	6.44621627061369	6.02673840805883	5.74033994516198	6.55465070474498
PTPLAD1_9615	5.49222031336224	6.45973436920874	6.92451370975919	6.69731592074842	8.00905824288389	5.52224003933942	5.53802283305317	5.73515364033812	5.06920375476559	6.5111115861227	6.42102232847701	6.04075900782844	6.47555321702418	6.66400682788864	7.19130638751372	6.43971369089069	6.31548866982426	5.55174384231577	6.52660209049588	6.02873512999098	6.19117626055266	6.34706136327738	6.09131595689838	5.87535763343584	6.7028686845738	6.56624434102038	4.79108571551665	6.15009682058267	6.20390962247135	6.76546629739825	6.63500500957	5.71686342614574	5.64172728473219	6.02651755912382	5.82244733852429	6.06016973096022	6.39235964330752	7.00092268595011	6.69281854406487
GNAS_8726	0	0	0	0	0	0	0	0	0	0.832715301046991	0	0	0	0.797663269534202	0.524585028809935	0.770801719513241	1.1948695281129	0	0.740318543173767	0	0	0.797153097340106	0	0	0	0.318164587305613	0	0.901480528465905	0	0	0	0	0	0	0	0	1.19969647100409	0	0
ABCB1A_7938	2.86539443979369	1.11119577737147	2.56145952844139	1.56747467472762	0	2.8625885035717	1.71627509159263	2.3278286499243	1.08623089521059	1.9005751202818	2.12318248062784	2.71124120426923	1.75620260901436	1.84156730771002	0.524585028809935	1.64092305963789	1.1948695281129	2.37111291658723	1.59054642768567	1.93577075038462	2.49814259436775	0.797153097340106	1.83159709687386	1.26746723276559	1.73843131119696	1.89304280405397	2.62969423148533	2.33644979304449	2.40513896634635	1.75858871899926	2.07623690823685	1.07858852863812	1.71958607199328	1.87753542291884	2.26751329986277	1.23071780403426	3.13446418352809	2.23089190297548	1.47066978560261
TIMM9_10020	6.42423744674052	6.73582553391151	6.8650749325465	6.64165220823734	6.18970667179306	6.90918065290118	6.36238839754806	6.60720896546336	5.61242949667072	6.5892569065869	6.05705183991484	5.40838374147804	6.38266785415636	6.38056658259539	6.15305867066724	6.09684771515276	6.01831021308939	6.40033319938546	6.61807672857828	6.13407107231277	6.49991503537433	5.97645932004908	6.63710864838312	6.25794770756487	6.56176699214926	6.70577740875684	5.00601470001735	6.51207079686808	6.19742633079619	6.6598407336338	6.26935192564048	6.41801499097305	6.16673883905967	6.27094637713732	6.06487643079931	6.29605035426051	6.23978984734435	6.54467121872526	6.63399123852466
ACTA1_7978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03093645051468	0.740318543173767	0	0	0	0	0	0.238478498028699	0.318164587305613	1.31182661580646	0	0	0	0	0	0.327485412162391	0	0.347659575568703	0	0	0	0
PLK3_32627	0	3.18930647979536	1.2635574205677	1.20741587213196	1.27835620633019	0	1.47399380143633	0.851277971615154	1.69882850004246	2.17461553704645	1.73281526461833	1.60611646831335	2.31134709913451	1.50878782485638	2.64667811035447	2.28812146507114	1.83934794980474	0	1.59054642768567	1.6412539854343	1.4560654257926	1.98209918357792	1.54571221187565	1.74228335438754	1.65854227202308	2.50795315794467	0	2.25134195676401	2.21282129855725	1.37245798335916	2.32806743300635	2.04037088617268	1.47704019434148	1.41767299873616	1.2402979531233	1.77581208024649	0	1.30899941422012	2.58958736212207
LOC100909840_9050	5.68085335155615	6.18854468726271	6.81210261769744	6.95498982675269	8.11671379004066	5.97008011852711	5.80376595562469	5.77806629778289	5.81789230369978	6.11562636098166	6.19054557388164	5.70342779875995	6.0093339889686	5.37870527477535	6.43481753855118	6.02042886457414	5.64360134973391	7.06075504059074	6.93508938061258	5.73546141267304	5.87131394344985	6.48414217983909	6.3732633198824	5.96476450859587	6.67775863429548	7.01740218958842	7.50088670745062	5.4439751158794	5.47993267608966	6.41317082917042	5.7208535196773	5.43478882549215	5.04910212358464	6.76350905170557	6.73040804289175	6.17756653909058	6.01231741208091	7.39214301804594	6.79224799764055
PIN1_9485	9.93932462486867	9.38651317106913	9.21497119402363	9.21769923978874	9.0142326849516	9.66963589900481	9.45009787127142	9.59270051243115	8.93210490951314	8.9352739618451	8.90984835244801	8.74431385429524	9.17116393020402	9.38776902558141	9.00827495234975	8.89353902385401	8.72308716171722	8.91284270750934	9.029794462855	9.27084713425609	9.24875982081877	8.91055987728774	9.37612712985244	9.10420430110728	9.04248456096485	9.04518816373417	9.20896298266417	9.30185032912756	9.24364296446851	9.01752197082525	8.66657668489228	9.06330722907641	9.31177690164861	8.85803474725213	8.82791768375051	9.18960509244562	9.61651972660176	8.99244996850451	8.98936903229451
NALCN_32735	0	1.11119577737147	0	0	0	0	0	0	0	0	0	0	0	0.797663269534202	0	0	0	0	0	0	0	0	0	0	0	0.318164587305613	0	0	0	0.613252859628642	0	0.289709086219028	0	0	0.347659575568703	0	0	0	0
EMP3_32795	3.38280919007388	0	1.92666003723868	2.91574689663181	4.28785035232375	2.63869002870297	3.22982180000574	1.38305265215273	2.64190101213885	1.9005751202818	3.79802620798903	3.69753258640414	3.15816353483479	3.06743797649414	4.4040794198501	4.22152464027112	2.28324732346534	2.85998960545624	2.32862621842186	1.6412539854343	3.59009212649887	3.3004203066236	1.54571221187565	4.04275301050651	3.46804596275593	2.98346167970006	3.19441196124741	2.25134195676401	2.40513896634635	2.77119849871951	3.92682241243945	1.96018506702986	2.48203199194726	3.00368835265577	2.74897367852703	2.40867905085784	2.90391886589075	2.62572342063145	2.51702725890972
TNIP1_10051	9.06454020054071	9.48557160598587	9.42211847268032	9.25990333382685	9.13438325609899	9.21133114827758	9.2461784497895	9.31706405466761	9.00224825806896	9.25315433861611	8.79713539036345	9.07243316704896	9.34477363591103	9.44007434175957	9.22252169543803	8.78916208626915	9.08514300874046	8.83916399738794	9.2759212777801	9.67286800189231	9.36776111649136	8.85877668746795	9.53138226134648	9.24135767353827	8.90264626535715	9.23082084522592	8.76370305965332	9.12624779166278	9.3858567354372	8.7695634484979	8.86542730664978	9.40033015521868	9.21302297245165	8.93887964320616	8.83826166838058	9.45510958995949	8.37379139408938	8.75897666431698	9.2339331314861
CEP57_8291	5.92433348582372	6.95403460977088	6.28628720968034	6.27780494684982	6.47047023144293	7.1405871651446	7.03107068732554	6.46999531017416	6.33532281574795	6.77047560310452	6.77742269718733	6.28724669751608	7.02468425973501	6.90080013853793	7.15625380579641	6.74531480494991	6.14198508341513	6.78857826575736	5.85788883980998	6.13407107231277	6.62411692071528	6.94781825105458	5.88811672239498	6.63687095813357	6.12605214860739	5.99818583765076	6.18792597970953	5.58977407927262	6.30386550449871	5.84995841304044	6.53010303296402	5.49294159542116	6.04396136061243	6.44157124496686	6.24152618851398	5.68290229362904	5.36472354804394	5.76994344890119	5.8866580581537
SLC1A2_33059	0	0	2.56145952844139	0.726498356719242	1.27835620633019	0	2.2659715510387	1.7707423697267	2.1274875450069	1.9005751202818	1.94116207966833	2.34727588787237	1.75620260901436	2.11179089144347	1.67473124510962	2.57131852379913	2.07830350400402	1.03093645051468	2.32862621842186	2.57172367701706	2.63941115428848	1.68392380086983	2.07009250660107	2.24884696874311	1.48412685682316	2.4439729901327	0	1.59707404390288	2.5748092640669	2.06289059344033	2.24890957360712	2.11633362300985	2.26974085554677	2.22570484319049	2.18346437002933	2.95124951857198	1.84552089040876	2.62572342063145	2.18364869485696
IGF2BP2_8878	5.68085335155615	5.06552470715355	5.91974490457483	5.87298635532297	6.5273200664884	4.30885402029607	5.10961476024943	4.6963860581283	5.10102768897852	5.14427112909072	5.13265009828947	4.51748662681033	5.22742770604709	5.01689929892015	5.96330684114022	5.22381678926171	5.13606396173817	5.01348480089051	5.52125467101754	4.64498160068059	5.23325194505647	5.03209011494946	5.57614071262308	4.88834582422852	5.79813699610182	5.54372886279381	4.90254895761663	4.70992344467667	4.57328009670163	5.35729438967519	5.01642129307764	4.98597119433294	4.69892880068801	4.56882128184316	4.92739496632685	5.14889482100841	4.56657070857545	4.93328594924206	5.82788044210895
DUSP5_32605	7.12227635237475	7.68091040381364	7.76907669438711	7.07191400984001	6.9824797287212	6.48977104760664	7.60390026912238	7.43527056149733	6.82899980965647	7.08457899222077	7.32468918628402	7.42497344794254	7.2666898575376	7.0122575911088	6.86751615097536	6.90261111861697	7.54917138877888	7.01493623950734	6.91117561447255	7.55620624042654	7.79724685461563	7.20746422707936	7.19220179477524	7.08363768330744	6.84273207145846	6.78215417122462	6.9021282072713	7.02281149453091	7.56530044525399	7.45781128498786	7.37394595057299	7.51505400707175	7.66587378649942	7.70925066956258	7.83281428529204	7.24901994927678	6.50994094721335	6.37525059897752	7.10539692160563
LOC498453_32857	0	0	0	0	0	0	0	0	0	0	0	0	0.842128158780853	0	0	0	0	0	0	0	0	0	0	0	0	0.578684522700553	0	0	0	0	0	0	0	0	0	0	0	0	0
IL10_32454	0	0	0	0	0	0	0.326520639244483	0.851277971615154	0	0	0.600641442985333	0.663653658589984	0	0.797663269534202	0	0	0	0	0.740318543173767	0	0	0	0	0	0.238478498028699	0.318164587305613	1.6887778684511	0	0.411999024041274	0	0	0	0.327485412162391	1.00210878458525	0.627596821634679	0	1.19969647100409	0	0
LOXL1_9149	7.96203045447113	7.88587929965069	8.14248958549506	8.24523707861317	9.72761577000691	7.79865165849878	8.13517561180407	7.35251015500099	8.51288550503563	8.35178423939207	9.1699274103842	8.77059984478696	8.64286182668706	8.5376775129202	9.29481196886607	9.23190522913697	8.29297040407214	8.97697868654493	8.54621085141877	7.65559189918129	7.6547288482606	8.77379826398917	7.77597941634858	8.43969316691683	8.56335135103279	7.7493551760616	8.72631569968763	7.79095066887345	7.29773994268367	7.65268904318875	8.91434436727829	7.70539582580112	7.23684376441707	8.6707240442546	7.68208850764777	7.28435019562499	7.24878539965639	7.78664430682091	7.7623730756842
CCNC_32560	8.16528118005576	8.40357304802117	8.40943588548943	8.5167911272384	8.08297840585487	8.26369566379894	7.58303079891188	7.96270160983262	7.09703690740585	8.6172422792874	7.28940640908554	7.24503007603192	8.45032363318055	8.26737602342882	7.4519721664759	7.30177350727094	7.51906724969637	7.43590170420995	8.48001951775864	8.0199406861413	7.90961209600675	7.42123578681119	8.10583449645421	7.22606285357184	8.2284368758322	8.44159346046017	6.83813971540693	8.08338209496973	7.8725386375456	8.31060531833656	7.17687388276234	8.11600831283801	7.85082160593991	6.87454324166734	7.50296264049446	8.07590009075203	7.49164509847622	7.91364139669482	8.2447772491401
KLF6_8969	5.68085335155615	7.00705068152465	6.87371759337364	6.89277078951983	8.04454555457267	6.61815734982941	7.07521541484389	6.54645167376004	6.51733375220027	6.54167044108301	6.99744934551587	6.42110456542317	6.91524109408772	6.65874552461916	7.70638109261923	7.26581312479191	6.75498135931332	7.34624133833307	6.44011694648936	6.2048642435342	6.9900443671746	7.38349237384882	6.51120922159149	6.89748717644748	6.97022656174412	6.91787687743447	7.31190521102838	6.51207079686808	6.69758273890997	6.74779792888691	7.26249116036065	6.27204298391782	6.19712056149641	6.88274059842787	6.68909628453441	6.10037283702288	6.97158594268634	7.00507783370693	7.09919693141999
ST3GAL2_9946	5.58961762091978	5.66932697755634	5.90295507320984	5.25977103198099	6.39915452769674	5.87046959355707	6.37126826386709	5.01613233784944	6.51733375220027	6.24010011668874	6.49309300766822	6.68951758798021	6.44961911417551	6.55495258318504	6.82350807676331	6.93211235583867	6.16808580572387	5.34508782912649	5.19135997240508	5.94848941496979	6.63259238902133	6.19557474381311	5.45511090987437	6.37673303715141	5.60919110648546	5.56644264439504	5.33226933614378	5.17026984614131	5.89490216352097	5.29052445608619	6.48331757537179	5.29468422807482	5.60443167104737	6.07024086928677	5.80145414963198	5.45382784533126	5.00566594832336	6.0203770490816	5.547322972758
ERO1L_8573	7.05565517388111	7.52606026133343	7.42547749033337	7.41954506108646	8.00905824288389	6.67830563555948	7.036663215855	6.96383408890053	6.20959183148787	7.49695672177633	7.09058188304053	6.70978481109662	7.51196303515733	7.60857656935367	7.53277119892225	7.19108620308848	6.77210032509526	7.01493623950734	7.49213697091526	6.81532018769157	7.02265336801984	6.96495711450131	7.12765908600404	7.12786068757162	7.28653339682883	7.28498476578087	6.14323341390049	6.92315115650113	6.68836495870646	7.1964172147801	7.0395655053389	7.03697299583338	6.59714303191983	6.51196288520975	6.29256968693882	6.9678417803859	7.17301678703884	6.85662340596423	7.30983078774938
ARF1_32413	11.1628566450734	10.8427506974563	11.1145080292146	11.0242295450173	11.326337820663	10.8389882336881	11.5885075667693	11.0237588392256	11.4154595593098	10.8063402501726	11.3791130180497	11.427367781088	10.9428539809558	11.0647573921437	11.5146779292694	11.4173893411055	11.1398887232482	11.5460253967368	10.9452468248446	11.2810213324881	11.3459701059992	11.4601585856832	11.084339267629	11.6100398151108	11.1749366912751	11.1492937900973	11.1838772837286	11.0997947270035	11.2934941330571	11.0585297321936	11.3708893874126	11.005099005899	11.3407307003472	11.4552523403024	11.3935242994642	11.1679570544623	11.2270427985046	10.9981623208243	11.2266352429654
TALDO1_32399	9.51860667284458	9.26933888024835	9.54218553053523	9.47024581764592	8.90692010526003	8.75757222646194	9.26058788518555	9.69141025341081	9.21260221543089	9.15773860601798	8.7700873366544	9.14492939544388	9.39149703301414	9.02955555001739	9.0506468155666	8.97172013009695	8.78764310644641	8.79917528982056	9.2774809628738	9.55857811578481	9.56772964766464	9.14291525470377	9.81985363759994	9.52747879987932	9.50188532843588	9.53281714221328	9.15745561694012	9.74286555463215	9.89120007528654	9.51359459674485	9.08571777725982	9.6866393850711	9.79614152704942	8.97287288455018	9.02491737201401	9.91367837871455	10.0966446150128	9.18421750519461	9.55424926394792
BHMT2_8144	11.6100159160607	11.9625659605061	11.719771529723	11.6696493513569	11.2375578684868	11.6976666339331	11.9346721092992	11.8317718181998	12.052743212465	11.785175530601	11.7024983882539	11.8386744001274	11.68138466121	11.1894860513382	11.4498917037868	11.5009703320564	11.940299943015	11.5093182689057	11.5975480655776	11.8708338491579	11.8554718473826	11.7491255884577	11.8374434076538	11.8745843144006	11.5919479244656	11.4401376001335	11.8702545714932	11.5632947142851	12.0752731678322	11.6987482107904	11.7131562072319	11.6907712052449	11.9852143068828	11.856612813878	12.0418275116399	11.6406987858777	11.4264753776691	11.7211242107534	11.4478492800618
SELI_33173	0	1.73139724052646	0	0	0.776367001797585	0	0	0	0.458797111146622	0	0.331355892843403	0	1.75620260901436	0.797663269534202	1.46156994394705	0	0	0	0.740318543173767	0	0	0	0	0	0.925041659252331	0.578684522700553	2.62969423148533	0	0.411999024041274	0.843627382866577	0.619343848640009	0.737410988517698	1.01385336005141	0	0.347659575568703	0.344109756454073	0	0.453569304481164	1.12499212338425
DSCC1_8498	0	0	3.23346189361971	1.56747467472762	0.776367001797585	0	2.01714717555206	0.851277971615154	0	1.35730910503155	1.94116207966833	2.26200623680099	0	0.797663269534202	2.42899925674095	0.770801719513241	0	1.62606541800693	1.22717996644395	0	0.661017121652654	2.22907836788286	1.1888151198865	1.26746723276559	1.48412685682316	1.6873701482128	0	0.366618568449949	1.72844168483684	0	1.52437327116234	0.530857339942197	1.47704019434148	1.87753542291884	0.861942592068246	0.621744703916508	0	1.07606120908958	0.669481985451431
CCNB1_8222	0	2.16373661308005	1.2635574205677	1.85538092770055	0	2.8625885035717	0.817178249299226	0	1.3205318098638	2.17461553704645	1.02345497448267	1.85933422869247	0	1.50878782485638	2.02490055975414	1.27049028865512	2.28324732346534	1.03093645051468	1.59054642768567	1.93577075038462	1.96568640607799	1.30762525477734	1.54571221187565	1.9315965186611	1.57396871685453	0.318164587305613	0	1.10923302863267	1.86561208675367	1.21677202769742	1.77095316394617	1.35431467405367	0.819237356502659	1.22480220939498	0	1.38747543444976	2.77317568532913	0.798131987728452	0.669481985451431
THAP11_10011	4.87248791678686	5.45710540759529	6.09258317391796	5.52884182486948	5.54287656377189	5.14985081184224	4.62179690562141	4.45329082171205	4.03123737765297	6.09928398795745	4.04366985967444	3.85140462119696	5.99147011740918	4.96668966159788	4.90411330980634	4.56065173216462	4.2020068202181	4.30599260623595	5.26867768164706	5.26461811747152	4.96450232138556	4.04361082619217	5.88811672239498	4.23472234216037	5.55506272486354	5.88829142120341	4.28776464762486	5.22709576343155	4.87899110860314	5.73270009439337	4.32439736017751	5.39721583935113	5.08203571344383	4.37324465713201	4.04720631847229	5.27468819413524	4.94621658389962	5.17373866006903	5.09034956833693
GGT7_33026	2.86539443979369	2.99303619331524	1.92666003723868	3.24945089435118	3.02292210907016	1.62810340140104	3.3058963685049	2.07600945067601	1.99825443246707	3.31931364914015	2.43010333710305	2.42778574274338	3.39400805436112	2.53576477548938	3.99183214319727	2.80794224618119	2.62221939693441	1.62606541800693	2.81453029511639	2.18023724940592	2.76807207813531	1.98209918357792	1.1888151198865	2.24884696874311	2.30872546525262	2.98346167970006	2.62969423148533	2.25134195676401	2.5748092640669	2.23509303781442	2.66942675132883	2.11633362300985	1.47704019434148	2.50597199209308	1.06348813320526	1.98660824873126	2.77317568532913	1.50950354760039	2.2744887654114
SCG3_33017	0	0	0.765903952915332	0	0	0	0	1.38305265215273	0	0	0	0	0	0	0	0.436277890939483	0	0	0	0	0	0	0	0	0	0.578684522700553	0	0	0.411999024041274	0	0	0	0	0	0.347659575568703	0	1.55844893508529	0	0
DDX60_8457	2.86539443979369	2.16373661308005	1.2635574205677	1.56747467472762	3.54747246437936	2.8625885035717	2.66304739782093	2.3278286499243	2.35567862967018	2.40481830455047	2.56211074541516	1.97101795561687	2.71124125526847	3.67948388456519	2.83577787855972	2.06280543696331	2.07830350400402	0	2.12191829503389	2.38921902786968	1.73326234965106	2.78687861771138	0	2.7289092789398	2.2000511335053	1.89304280405397	0	2.06440022289129	1.40742927857704	2.38891550061256	2.84117369687037	0.918061818890954	1.33853623509411	1.73991703026803	1.53976056251252	0	0.721115997027805	0.798131987728452	1.61671349253595
PIEZO1_33107	4.52392119110442	4.59722871963231	4.991823158299	4.79905342616538	6.86388371901854	4.45355954554182	5.63706567003802	3.87476466786521	4.30157081347022	5.2809623830895	5.73913652832885	4.65762317589312	5.57799872009424	6.26066635848658	6.44936973110522	5.78203244669668	4.74334399899476	4.22781442884675	5.02306007594178	4.56111819069109	5.68829616313728	5.1861875682225	3.78623500615136	5.25024738846453	5.39171622785199	5.21040987215466	4.58373733985327	4.86119860895846	4.6512557667328	5.08072888276164	5.48215041121595	4.12574518319147	4.4356799993506	4.62853473764521	4.04720631847229	4.65781551429141	4.35429002204866	3.76132988462499	5.03944971829399
CTH_32463	9.08138268752438	9.05004531501571	9.44839174371049	9.16273448122538	7.87091702468973	9.04710643870964	8.9304125723737	9.16773476746483	8.40388397979076	9.11061571888932	8.06455825072204	8.50087862418505	9.17710289802563	8.84846810882621	8.04978806204212	8.26939695636062	8.16272839082967	8.33715444697208	9.00741193937897	9.57470655862759	9.29220466471955	8.35336560440065	9.37751558778093	9.01020357225067	9.30153297621657	9.45785643763575	8.53487818840141	9.75547636689697	9.36069104092686	9.78186660770193	8.30012072170332	9.7819250977464	9.6450076518442	8.61276656959812	8.3539234659574	9.96201422723239	9.64834407715826	8.85533428864278	9.54515561607834
PLIN5_9503	2.05091099096344	0	0	0	0	0	0.326520639244483	0	0	0	0	0	0	0	0	0	0	1.62606541800693	0.740318543173767	0	0	0	1.54571221187565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CISD1_8322	11.5401573963187	11.8221598321906	11.8371044260503	11.6400682536305	11.6100876703441	11.3782290617998	11.521908528307	11.8431834886141	11.9328377515088	11.5179706133297	11.9094503039007	11.8390194620202	11.3056484871498	11.1365346906241	11.8741560647874	11.483819042298	11.9291347145312	11.9495703469607	11.6451408349681	11.7673354349619	11.444330186552	11.8223630053277	11.5832386788092	11.7720732466147	11.6714548608778	11.5241217109533	12.1491345092524	11.7714006313927	11.6019077421031	11.6995526272136	11.8014067117559	11.7477671774558	11.6845499200996	12.051223770588	12.0709017475552	11.6778248254481	11.8755611111065	12.0078092386768	11.739782845423
OXCT1_9403	9.74688944577518	10.3804206904517	10.988373241705	10.7989265755263	9.52478110796315	9.13558261251882	8.51159923760708	10.1644597428615	7.8833783313193	10.4168281238274	8.26796842150231	8.06884756453866	10.3810197782108	9.92786306455656	8.90251985324376	8.57611141037408	8.9618754499167	8.44906175898123	10.7529165099208	9.94515100867117	10.0394473827388	8.25228474341433	10.622284824495	7.71904959919733	10.5807792333481	10.5139392731153	8.57749321407765	10.5271850786301	9.28779808511366	10.6665244359386	8.55993456138275	10.4941895426859	9.44854796975259	7.71155348759795	8.51411367265024	10.442957513004	10.1228909026863	9.95819137580186	10.5139216380707
CCT2_8233	8.05022269420804	7.98170105045732	7.74572614002997	7.80035357767736	7.80346868588126	9.1515843793368	8.48320953513931	8.13353382342759	8.33195261076158	8.23696230567833	8.06316618907887	8.17907384797761	8.45684781592994	8.89731189190864	8.15784872367464	8.22070549819012	7.52917192047647	8.59244286224195	7.7339786684999	8.35171794040875	8.4667355059755	8.38554441026396	8.1224915570584	8.59303445403443	7.98405486400904	7.95270292237597	8.16184812530468	7.97640252531268	8.2134575513126	8.0225089351044	7.93007430671671	8.24322506597103	8.20240612898241	8.1841090696823	7.82416676912981	8.13238876026058	8.00641247581281	7.93339842902928	7.96689041159415
CPSF4L_32833	0	0	0	0	0	0	0	2.07600945067601	1.3205318098638	0.475621538484394	0.82748244209991	0.663653658589984	1.37037929265732	0.453271740912147	1.21136067337232	0	0.717754840603956	0	0.740318543173767	0.771003352439197	0.661017121652654	0	1.54571221187565	0	0.443071511421319	0.799278206789874	0	1.59707404390288	1.40742927857704	0.613252859628642	0	0.737410988517698	0.594212838919534	0	0	1.05482751173738	2.08484104467518	0	1.12499212338425
VAPB_10147	7.76761244340118	8.31699409318163	8.21909341491719	8.13196996269285	8.14967831117563	7.81213763229803	6.69148038487413	8.12108755092826	7.10882462898292	7.09697830178913	7.34086376537165	7.22545545343162	7.21374417669769	7.41932240689177	7.29565903379957	7.0787524185093	7.524128431738	7.88113712324736	7.53970416596285	7.46685208911781	7.24345985257512	7.8800650827927	7.50835810325955	7.40043557327204	7.53745723207119	7.36274064553347	7.8870774108803	7.45741127494879	7.75604800265259	7.33302624121946	7.49894625006616	7.19202769476904	7.22951328252524	7.99666429358156	7.9181790395434	7.57058399794631	7.44944909971901	8.41620224947896	7.54923259424336
TBXA2R_9988	4.87248791678686	4.29012504091255	3.76636532827548	3.81684174052149	3.25606663520776	4.14799937427341	4.23104705681135	1.7707423697267	3.77920124851891	4.46518606159791	4.10988744902373	4.16499454625762	4.95987772292023	4.33595246740106	4.62527437755393	4.16584959717842	4.2020068202181	2.85998960545624	3.78034667498829	3.85026607032664	4.56478561079956	4.22527880534052	3.40563952751965	3.0066441432216	3.66489327856261	4.17195103665162	3.59921953612814	2.16089691900508	4.04743566436709	3.66146413420518	3.95203172267674	3.46044367973037	3.9326435306299	3.226155948399	1.89721965303464	2.84708519741436	3.33319383977265	3.35552411213956	3.64556156515372
LOC100362324_9030	6.79478804513498	7.64790703208285	7.47743515482399	7.30476991622543	7.54172529733561	7.09718035453145	6.67722922045096	7.17924829159784	5.84633547671687	7.3732848590757	6.50133999338526	5.86395704155052	7.1099437372044	7.12719237716335	6.45659115052548	6.60059096828656	6.41692929865981	6.78857826575736	7.35113186920137	6.55845459251128	6.83710329217377	6.895145080072	7.12765908600404	6.09917963351645	7.21851432560495	7.10534131001678	5.74498878309439	6.84542688618903	6.80809482681128	7.16214579034489	6.37564736079034	7.03697299583338	6.93423792704712	6.30184154304568	6.37540241683636	7.07548582291926	6.87127382762108	6.95440832943729	7.10539692160563
TRAPPC6A_10076	7.30545777199297	6.87066833260133	7.26392505180764	7.77901328901392	6.8371503552202	6.87103088456262	7.51454523018419	7.61762095614524	7.69812302589376	7.16921627330281	7.21614168101925	7.42742316141875	7.36014199274399	7.33936697990378	7.38163349510881	7.38336867741282	7.04987697531057	7.11605508700418	7.38045698288	7.8224721446252	7.89559573214922	7.12599949028144	7.70254681155345	7.44384222101012	7.497834387357	7.40536065914083	7.44674523485112	7.79095066887345	7.66734733897416	7.56662303755917	7.47087863288078	7.65056347513678	7.73997173573179	7.11270845249061	7.29088915645423	7.89181178713469	7.85705157001438	7.23473850040671	7.73464282542327
DRD2_32515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.524585028809935	0	0	1.03093645051468	0	0	0	0	0	0	0.238478498028699	0.318164587305613	0	0	0	0	0	0	0	0	0	0.854476351671545	0	0	0
LOC100911177_9074	6.91240634253109	7.34229009000855	7.49434670817781	7.4683576414675	7.22173156480007	8.04126762000789	7.53642162252664	7.35959110248464	7.0200578412099	7.29652036383777	6.89476027240034	6.88041442125631	7.45444227085762	7.83069258964541	7.08348531971277	6.46299924611029	6.84671711708576	7.01493623950734	7.17489128781021	7.28928445774804	7.7434833167702	7.07954573681588	7.49306777273707	7.50845727034254	6.9948338131038	7.03650910384962	7.31190521102838	7.44548724613585	6.98790316740306	7.27992459357093	6.59954940854093	7.18983179988112	7.47656729733643	6.30184154304568	6.26216080334507	7.037534292302	7.72178258100019	6.42572015866743	6.81133725289768
PLK4_9505	2.86539443979369	3.51629461132506	3.43377290384322	3.34548931675233	3.86229589146228	3.64395435204242	2.41081679591695	1.7707423697267	3.02032663269346	2.40481830455047	3.25102905809915	3.66468601144576	3.49888964183927	3.50283554738915	3.47066105467375	3.84981275281981	2.76587114506144	2.04615941065806	3.06625991772553	2.18023724940592	2.49814259436775	3.59275976545614	2.75669129439573	3.0884904292467	3.29390644753415	2.68444965003922	2.23462134311488	2.82290831248185	2.5748092640669	2.59268221968636	3.17674487833303	2.50341717907353	2.48203199194726	2.94226492804683	3.06304645192122	2.40867905085784	0.721115997027805	2.34018198295924	2.35994628458015
