ID	S2P1_F01	S2P1_E01	S2P1_D01	S2P1_E02	S2P1_H01	S2P1_G01	S2P1_D02	S2P1_F02	S2P1_H02	S2P1_A03	S2P1_G02	S2P1_C03	S2P1_D03	S2P1_B03	S2P1_E03	S2P1_H03	S2P1_A04	S2P1_G03	S2P1_F03	S2P1_E04	S2P1_B04	S2P1_C04	S2P1_D04	S2P1_G04	S2P1_A05	S2P1_H04	S2P1_F04	S2P1_B05	S2P1_D05	S2P1_C05	S2P1_E05
NPM1_32887	9.55705539748351	9.73382198778801	9.86398907152714	9.79932654118752	9.87872594223866	9.72072982843958	9.7675747835814	9.55336832395271	9.72515142690494	9.77742780842424	10.1077627397393	9.64962745636119	9.85581283128675	9.99437920419609	10.0464362104803	9.75604688292832	9.70351874168134	10.1565078189094	10.1243231396065	10.2234438107756	10.0572407782902	9.9321688442307	9.96306218369856	10.7612159593095	10.4139724326252	10.5872652493547	10.5587174645354	10.7483667835156	11.1929137639951	10.9220399231151	12.1533661002949
CASP3_8201	4.64007262698962	4.53691852631431	5.4220462102196	4.36453071157855	5.33539874679302	3.8777406428443	4.249617933261	4.55277825346898	4.32133883559584	4.17983238177322	4.32197442064718	4.10289691002218	4.73278118081485	4.65468143386406	5.36092343117262	4.3906756521023	5.12398637430399	4.40035673875357	4.69347545395915	4.90190149828102	5.32346127089096	5.27847141718706	4.63580791101331	4.24814880415296	5.28598710218303	4.65903154032247	5.22749630545528	5.91215953248225	5.61485867714927	6.30249074108021	5.48728918884068
SLC22A2_9845	0.498418535332342	0.435737363688059	0	0.852362438869435	0	0.558181927816432	1.07894187863999	0.589720957623546	1.41239424587121	0.448204482676138	0.815596486210533	1.2147766463646	1.4996886269629	0	0.710563571891122	0	1.11635875017403	0.612969444817944	0.467476835552628	0.295759429275641	0.893810762964841	0.520681950132926	1.11366544926471	1.36692534555406	1.08652571818579	0.847935869044255	0.6532974253389	0.941490093523824	0.819685185876578	1.3187716607455	0.812432637762676
CYP2A1_32717	5.05258131434645	5.30135407122869	5.22171832286588	4.90671644906281	4.55709728557898	5.62017810590147	5.81766955526859	5.0906245650589	5.59930535454393	5.30816305663342	5.13755090235064	4.9719626060616	5.01963288693851	4.98885218728271	4.85815525140109	5.49016751951645	4.15804946079951	5.32825799091236	4.3854196437355	4.2460239523364	5.03337329154691	4.65088769446295	4.61311550823752	4.87900260432624	4.93492515723656	5.04426094327835	5.24212542169394	5.47802842636275	4.94653489645988	5.2776284081598	5.15103767756812
LOC100910898_33247	3.39111823274602	3.84788419041396	1.98716175276215	3.70949186656818	3.02382215463121	3.83061541750924	3.40154593898033	3.65695159952187	3.63169796832941	2.98595261639618	3.7592009963022	3.79495879120273	3.62438914508091	3.50670490446336	3.39871274236331	3.95680794467358	3.22385385278223	3.53456936046907	3.80853235473179	3.46092113989261	3.15982579832143	2.95173978091353	3.90374874992497	3.66517699249414	3.32033462329996	3.81408101886676	3.04525854605468	2.70554998967566	3.72686748168576	3.80980709711001	4.68378394197554
VCAM1_32349	1.95926908469852	2.87712297625268	3.07234711386527	2.73078879186576	3.21327042043337	2.39278800305231	1.87576699052707	3.01245763076166	2.33221080767954	2.09729754415916	2.65996560661907	2.31125471744316	1.83144900284985	3.21616442432504	3.84451704457747	2.09383697733824	2.87588274412113	1.37195560232257	2.97973351435948	2.63997587959062	3.32334339210405	2.53131046222655	2.28682933875526	0.706359220904188	2.64236900439969	1.76543780322789	2.3785757460897	2.31871603420614	3.01371994026608	2.80284361351477	2.09651061136562
VIL1_33160	0	0	0.454776372790504	0.343106448314519	0	0.959640382085726	1.87576699052707	0	0.307309502309259	0.789672833065017	0	0	0.449496241494295	0	0	0	0.585508274984267	0.612969444817944	0.467476835552628	0	0	0	0	0.961639492194826	1.52240744212391	0.341008005651903	0	0.386079141515608	0.654220679403708	1.5467323335641	0.812432637762676
PVALB_32631	0	0	0	0	0	0	1.07894187863999	0.324785051998394	0	0	0	0	0	0	0	0	0.222626349874249	0	0	0	0	0	0	0	1.42515321598027	0	0	0	0.252482511997179	0	0
TP53BP2_10064	4.81945539563038	5.00130566371382	5.76453005595426	5.06551560800183	5.58733753983793	4.77900233665075	4.6455691351478	5.04721915616439	5.10739935624983	4.99860179529906	4.91938723488727	4.87786898180795	5.42759896566623	5.24692233271286	5.36092343117262	4.5778356063002	5.28081822411536	4.98665782814837	5.17821268914831	5.60826235569576	5.52510025700678	5.12521266093979	5.15098366300009	5.46826278371437	5.02065169377293	5.29019226912332	5.36751207459231	5.78144631369178	5.7846406468098	5.98512499939233	5.88198379640146
PYGM_32527	0.868155996303493	0.435737363688059	1.07841242288333	0.620088987074699	1.09849444995027	0.558181927816432	1.58615226186541	1.00713181268945	1.2776202854107	0	0.464681694913012	1.40670567992253	1.06811360146559	1.44770359612196	1.18452564233965	0	1.11635875017403	1.04180913374407	1.72077524538905	1.09602894808742	0.893810762964841	1.56357282592217	1.11366544926471	1.36692534555406	1.69921412701067	0.341008005651903	0.466589736999328	1.91132054256158	0.96810992723907	1.99605337709753	0.812432637762676
PHKA1_9471	0	0	0.454776372790504	0.343106448314519	0.651366852917663	0	0.289831194825497	0	0	0	0	0.411710543434033	0	0	0	0.44699946947668	0.222626349874249	0.612969444817944	0	0.295759429275641	0	0	0.472989352848668	0.395984739854526	0	0	0.252076014909221	0.386079141515608	0.252482511997179	0.512995818993453	0.812432637762676
MCUR1_32908	5.53583705484849	5.77999774186136	6.0082611662563	6.04967111691891	6.01408960443883	5.91943491393897	5.88982088515135	5.47333833953309	5.81541437261294	5.65965068747156	6.01038029071504	5.37928271268858	5.77446586591445	6.058618196108	6.18820481189075	5.80331792554662	5.71585106347405	5.87541205928317	6.03726060645121	6.12338383750665	6.2494793010068	5.81245766109314	5.68475484216413	6.31549940934593	6.41399188767066	6.35389327905165	6.37337862873531	6.86638289893844	6.86204076412837	6.84563768544878	7.07782165895659
POLE2_9520	0	0	0	0	0.651366852917663	0	0.737679568586886	0	0	0.448204482676138	0	0.411710543434033	0.449496241494295	0	0	0	0.415446849331279	0	0	0	0	0	0.255792249313412	0.706359220904188	0.458948934291537	0.341008005651903	0.252076014909221	0.941490093523824	1.72030578762506	1.74353954164516	2.53333351446151
DNAJB6_8481	1.95926908469852	2.06122934202923	2.54037808586253	1.52576567935692	2.9723005795527	1.27335927476254	2.38610662550968	1.81753246636314	1.53564654027963	1.67176763519751	2.0143919867707	0.731638775922882	1.97251135260977	1.44770359612196	3.21315474028654	1.49365272867909	2.46077087798564	0.612969444817944	2.38116719609112	2.0653771068532	2.51587058162719	2.53131046222655	1.7346098515917	2.26005194331023	2.18844219607225	1.37842710908975	2.14943911894512	2.22713827317179	2.7522467730937	3.37771072515202	3.22000047413853
FAM183B_33213	0	0	0	0	0	0	1.07894187863999	0	0	0	0	0	0	0	0	0	0.222626349874249	0	0	0	0	0	0	0	1.78010439816423	0	0	0	0	0	0
BECN1_8140	6.41947407774416	6.4020172258999	7.12891073210754	6.41454634021128	7.14053270931706	5.90812995651293	6.29331595575739	6.34048158842566	6.08127171633999	6.2695439562561	6.25252433845172	6.30271859465236	6.37940874985371	6.76108748930314	7.31141161728314	5.9797409416285	6.74757584094372	6.31019059173305	6.8218111713195	6.72954339558835	7.20683143373371	7.19362209031881	6.65130295653156	6.44142778720538	6.96546978568709	6.41377422600658	6.98876345143082	7.42033503689679	7.24879674277202	7.82448135141653	7.84939679197381
GP1BB_32425	0	0.435737363688059	0	0.343106448314519	0	0	0	0	0	0	0	0	0	0	0.710563571891122	0	0.222626349874249	0	0	0	0.280385537902126	0	0	0	0.247648084295451	0	0	0	0	0	0
MYL9_9276	3.60192615758417	4.3248470707554	3.55416394821589	3.82331776288866	3.79074602929347	3.92337510309441	3.48991185010565	3.22215043597166	3.97440728577087	3.1128944520438	3.22655208398368	3.53211590403502	3.78604397272737	3.88965669660746	3.71066007630914	4.08584039638784	3.46091960786573	3.98397940765281	4.51180202007058	3.65581887949782	3.98202054167686	3.67073805824096	3.36619342071347	3.4733842268573	3.59083327542995	3.36910976298358	3.80555378626891	4.13497616859962	4.21687996070816	4.07033640199075	4.03346352056677
INA_32322	0	0	0	0	0	0	0	0	0	0	0.464681694913012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MUG1_33047	13.7148463649075	13.5868797308408	12.5849494789587	13.6198975262553	12.6771190000908	13.6895114459021	13.5338829622325	13.4739470568731	13.5612732877421	13.498001160318	13.6026061319063	13.5120862753564	14.033574105282	13.5956691057217	12.7748365028461	13.5496240185287	13.1626371526478	13.3025082630622	13.0999240557876	12.8380741103029	12.8621881588035	12.853347778307	13.2607750100766	12.9930880587564	12.7019034423345	13.1280181482492	12.4937870191856	11.7615260820222	11.5509657242828	11.3286914401097	10.7393084480562
MCM6_9210	1.40634981657571	1.79419284271188	1.51240475594355	1.05237412971603	1.09849444995027	1.27335927476254	0.737679568586886	1.46850236799354	1.2776202854107	0.789672833065017	1.7137297118868	0.731638775922882	1.06811360146559	2.03911148818539	1.18452564233965	0.44699946947668	0.87521330436853	0.612969444817944	1.33956872292777	1.49582192975479	0.893810762964841	1.33411989223453	1.11366544926471	2.52044968128257	1.99867222926312	1.64760475074526	1.71854143981885	3.435466195427	4.48675185080336	4.14187452709062	5.79950979737451
SCYL3_9790	4.19628402719227	3.88278750348929	5.38414437766504	4.36453071157855	5.41473959159847	3.67923383714465	4.16267646683728	3.68554297858126	3.99603330159022	3.96103501193277	4.26608312344533	4.35652872415309	4.49622184947647	4.29715766800699	5.38309487915063	3.22552920526091	4.79165450876763	3.93488490509366	4.65015653580702	4.8797729924505	4.96565666429019	4.66331391594573	4.32273154637769	3.92721639715091	4.75651804826585	3.6398775431503	4.38236554551635	4.91406261978222	4.43666568325647	5.16194188994232	4.96563683961988
IGHMBP2_8884	0	0	0.454776372790504	0.620088987074699	1.09849444995027	0	0.289831194825497	0.324785051998394	0.307309502309259	0	0.464681694913012	0.411710543434033	0	0	1.54068682346474	0	0.222626349874249	0	0.467476835552628	0	0.280385537902126	0.724169881886706	0.255792249313412	0	0	0	0.6532974253389	0.690349043802429	0.252482511997179	1.04790541994685	0.324299919737675
SLC51B_32490	0	0	0	0	0	0	0	0	0	0.448204482676138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252482511997179	0	0
TSPAN8_33212	1.16220520435311	0.769944299578219	2.23441039389992	0.343106448314519	2.54857778250196	1.53089481268588	3.20670533502622	1.33048204920868	0.963171969788033	1.06558857524233	0.815596486210533	1.40670567992253	2.42941783553631	2.03911148818539	2.44760637010816	0.44699946947668	2.06013775323136	0	1.5427264064876	1.24195355089094	2.93547888524559	1.33411989223453	1.55577315722006	2.74095581379241	3.29303066233616	2.15909200527473	2.08597971639317	3.76344499289521	3.17516023420317	3.43579372300776	1.91556828921309
NUP88_9383	4.54125865772658	4.44648892372019	5.53012012218139	4.50762240746553	5.87372003391994	4.38137517046012	4.63268720411667	4.03572479415232	4.45226701418851	4.36977527983732	4.26608312344533	4.81154776147881	5.03580033234366	4.85744909764846	5.75019887301918	4.26003358470507	5.0890514331746	4.16518231738976	5.08369271820861	4.84593051709622	5.51836376560646	5.37983603130097	4.81551258073278	4.406931086948	5.34700099868223	3.99384749426773	5.15203926412542	5.34276683023539	5.79461684356098	6.02823895447306	6.27845397122635
AKR7A3_8015	4.0240159135013	4.86829946654491	4.81001295108624	4.54128276716614	4.40995249400796	3.01545972563289	3.72654216786342	3.3347400821152	4.49845575459262	3.38858510853492	4.11607794518714	3.79495879120273	4.60857592437984	5.00446694276306	5.31553138797713	4.81967625262112	5.3824192285666	4.66406059417352	5.08369271820861	5.68044660542188	5.92720701126294	5.40224999682491	5.22018914086744	6.9817239101441	7.57661132860631	6.6993786005259	7.30493834844502	6.91120704660373	6.33203051871595	6.44718400088938	7.11502251325196
EIF4EBP1_8550	3.90982894065495	3.73780237440408	4.81001295108624	3.58591011206251	4.93894864123313	3.09737489194069	3.54595193887145	3.26066490654281	3.78863217120704	3.92688248873061	4.05141792455537	3.15806080411891	3.66653246006236	4.34700184847784	4.85815525140109	3.38449950873092	4.47188284227624	4.12197028695541	4.33159463709579	4.81127506227202	5.1337519466588	4.3918452715736	3.6598645515672	4.38529008913747	4.72621667768321	3.86776853309346	4.92607619687832	5.58334011770459	5.59786751526749	5.9556495107899	5.95999690096222
SLC25A24_9855	1.16220520435311	1.26927730252167	2.3437698726163	0.620088987074699	2.40051520495123	0.558181927816432	1.35472329720941	1.17784706588154	0.963171969788033	2.09729754415916	0.464681694913012	0.411710543434033	1.06811360146559	0.428192827029362	2.44760637010816	1.06323116402557	1.80852418562313	1.64044302958667	2.75282072514884	2.14174818214911	2.66970373494316	1.76149070416823	1.89370287540198	1.68297065625623	2.12791729193956	0.616623592181538	2.14943911894512	3.35121957658512	0.819685185876578	4.45440676764429	3.4701813590385
FPGS_8664	1.95926908469852	2.17824287485687	3.41072491312507	2.5441712490431	2.74557204521292	1.93902912167843	2.50396990293727	1.17784706588154	2.39866842325239	1.96891265529039	1.53608484919927	2.21191033401338	1.67508427736771	2.54538982767007	3.84451704457747	1.29443455693269	2.80875792466062	1.64044302958667	2.57892874978148	2.0653771068532	2.71754032290074	2.01522371609597	1.55577315722006	2.35217316186736	2.68500508684886	1.76543780322789	2.70855549109547	2.77186485119985	1.9518965922835	2.66394335064832	2.91714045918586
GADD45A_8678	3.82835266007918	4.27316543899543	5.29163100367054	3.30158833093335	5.04250042623738	3.78189872905281	3.9916183774	4.35337918618574	3.95245215603938	3.96103501193277	3.98372337624134	3.68811725132045	3.58097762059412	4.75039361781284	5.62555359259484	3.33343126917898	4.97886469695442	3.93488490509366	4.48739575876809	4.57004375343842	5.44210886933285	4.34633136909743	4.22135144849815	4.22396878388905	5.2928952548631	3.47668869512052	5.86954569247466	5.98385776875089	4.99924881123604	5.81500774107399	5.94236466269216
LOC100362324_9030	5.92686061123422	6.18146438392438	5.79373569348854	6.23592503946979	5.89462854479055	6.50395895085532	6.08686157609415	6.03637851518565	6.02452880913532	6.19257998829557	6.55033329269866	6.24734842651268	6.2674829194465	6.36112886660663	6.34326300279432	6.12945613281346	5.57651122245307	6.39431537512442	6.30503266958227	6.21018316427541	6.26967630247336	6.14039659245663	6.36251071847218	6.84175451472321	6.50604347683709	6.34918243940763	6.29837011164093	6.77637087529456	6.94275866076733	6.8186041226644	7.70001355364112
DDX18_8453	4.99773556444558	5.4942634816268	4.67002692055803	5.4755573275985	4.57447837096722	5.76507363105039	5.42053222299835	5.52961887064927	5.77845370776492	5.67001159491571	5.90453204774269	5.53125386975099	5.5676228724864	5.62575516798754	4.85815525140109	5.72622909193435	4.97886469695442	5.99997886494258	5.55221400332725	5.64152174148759	5.34646371773208	5.37228665193221	5.75898532035123	6.07985526078966	5.64572313937319	6.5223803018323	5.78215286924757	5.70713184757633	6.37920048607669	5.99963994853078	6.94836215974105
PPP1R3A_32479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.395984739854526	0.458948934291537	0	0	0	0	0	0
