ID	S4P3_G01	S4P3_F01	S4P3_E01	S4P3_D01	S4P3_E02	S4P3_F02	S4P3_H01	S4P3_D02	S4P3_H02	S4P3_A03	S4P3_G02	S4P3_B03	S4P3_C03	S4P3_D03	S4P3_E03	S4P3_F03	S4P3_G03	S4P3_B04	S4P3_A04	S4P3_F04	S4P3_E04	S4P3_C04	S4P3_D04	S4P3_A05	S4P3_G04	S4P3_B05	S4P3_H04	S4P3_D05	S4P3_E05	S4P3_C05	S4P3_F05	S4P3_G05	S4P3_H05
COL6A3_33029	5.80657645457334	6.86478961612538	6.37253632502057	6.18770414645165	6.64370140891175	6.82961814945494	6.21105019967247	6.82499462261806	7.09250022109212	6.41875838963917	6.89770448876003	6.45313204686065	6.49974114264141	6.42796495291162	6.63879223905326	6.51732298456554	6.79024738064262	6.62103468524687	6.7487774344714	6.17796717505807	6.72140660875129	6.30830669380039	6.49489604890329	6.75559460499839	6.77832700488673	6.64504220779715	6.82370109245697	6.25755281543508	6.48058291275272	5.95058536688308	6.03957326387282	6.41917947322622	6.87221735689843
LOC688041_9143	7.71249977402168	7.68943884428493	7.67024083524165	7.68644165483148	7.78806046183545	7.72184859933254	7.80589828194129	7.76139247754394	7.67730081380376	7.71849327946612	7.78674930381977	7.86040427018721	7.86402295066355	7.7321256198357	7.74202747522858	7.77784849986669	7.86037793280925	7.68763595556047	7.83456677633806	7.80263917425295	7.86216337553013	7.82956123109394	7.76753445573586	7.73898288997366	7.86358999113027	7.83808040752244	7.73739291542108	7.52046690836387	7.71974431241777	7.66313075745869	7.6332969282169	7.79545392023018	7.71846486150234
C8B_8181	1.91963776577173	1.65066876347345	0.638624705550639	2.28868237665403	2.15644208633366	2.96953430790947	1.59266218101019	3.1253163593384	2.1174256377382	1.94773340474352	2.28858515899871	2.29818004519377	1.89216643774951	1.93987109680072	2.30625767759025	2.45397831756706	2.75971362899258	2.07692571284309	2.63517472137632	1.99794178161126	2.15321010686546	2.33028340989022	2.55055615767639	2.33732288936118	2.50864334438	2.33461780104887	2.55148047087925	2.52603469503477	2.41434499984258	2.24970776876882	2.50586840224982	2.28842931786883	2.54586895496523
PIK3R4_9484	3.11337070953568	2.8912975691861	2.94150677045322	2.96359785594498	3.06152540173424	3.16537160037108	2.00865925736629	3.00425215580456	2.94080182354573	2.71089145046836	3.13282927493481	3.33258166152049	2.77422051741472	2.99949984236141	2.88532769558136	2.98595149519806	2.65341927402352	3.01470493129943	2.37016502527251	3.47697073933662	3.19996916467494	2.74963719081834	2.92482493188244	3.27203051273424	2.83930185015639	2.95238735742508	2.97296848731173	2.90510504085798	3.34237624006108	2.77010821134596	3.15087740615882	2.86317652506263	2.93629809334987
LSM6_32830	7.31874155719413	7.2053115545804	7.34416147661607	7.39735730724627	7.20071656027534	7.05019743866957	7.3060817389916	7.16217154143795	7.11749588189248	7.06934082823035	7.3297655768894	6.94596306684984	7.20402128908034	7.42115540171117	7.10045643060665	7.18947673156382	7.00538480531621	7.25682384694792	7.24946996173393	7.16334068108981	7.17737322209749	7.36189339755337	7.22433329530611	7.0900506877536	7.24222402340992	7.3346654170402	7.23060565064378	7.01939813128356	7.22815011911408	7.05955258204204	7.13099040078011	7.28089128070475	7.25590076408316
IL11_32565	0	0	0.638624705550639	0	0.898815976699646	1.09680535783124	1.32885965371549	0.76753732211265	1.28159812435205	0.741915850960177	0	1.16181015042439	0.701174798628562	1.4340427281252	0.808686589567451	0.687783431612184	0.783730920486494	0.894075967342409	0.502840029975524	0.299046002479422	1.3268663009974	0.886135892820099	0.429795815719251	1.07418903293937	0.665716432526203	0.535408590875303	0.288082296218335	0.899508054096986	0.972614879294373	0.460046864328251	0.317664258891728	0	1.32905138570645
ACE_32504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.267358712609819	0	0	0.273217632402907	0	0	0	0	0	0	0	0	0	0.566763632836414	0	0	0	0
POLB_9518	5.7517403473821	5.94132021362966	5.78172430369561	5.64564313444722	5.75939316316899	5.72289370662759	5.77950768215181	5.77427695671904	5.98846994553128	5.74003246391967	5.65548796099535	5.58557644088149	5.85154305038805	5.90697821364526	5.89787094261714	5.65750703374831	5.92244492683329	5.86541115628959	5.67355732922505	5.87806254836583	5.89769530267949	5.85904379615852	5.97208694357244	5.73684314797269	6.01390013505447	5.93046694811401	5.8138848152274	5.57036731515848	5.80985347027245	5.68695944107693	5.55643492497819	5.98783695016092	5.69531947023603
LPGAT1_9154	9.74525483293069	9.59917741277497	9.62478008159921	9.52347965179025	9.49676304560969	9.50012793164865	9.5689826201737	9.66636350284653	9.34481489765278	9.75211017289212	9.48712959521883	9.65004786655467	9.64831675141509	9.55417353283644	9.6736471166318	9.66016947449374	9.57959937633014	9.53241075665699	9.68933066280037	9.72150977743686	9.53009064649324	9.75286687408344	9.77575722385981	9.77575221365325	9.53100781739963	9.63848674725728	9.61969261285124	9.73349799085659	9.60521117191462	9.86256325048367	9.75706613807806	9.70689101184804	9.73907853744337
NCAPD2_9284	4.02751176566434	3.54830807694613	3.66604428791411	3.05075087164885	3.26983377938021	2.31783068117812	2.91689218953939	3.48339530967755	3.46173401465377	3.25897705286422	4.0957707696367	3.84849248478027	3.4611684783961	3.79283126283227	3.40369104259088	3.70182991049633	3.40885178103044	3.32386024851982	3.64010114715697	3.38454078912678	3.47624984271145	3.86507824811218	3.7541975154172	3.35230911337691	3.15636490003554	3.38355279692077	3.39282501760884	3.30314585847634	3.62153990652497	3.72318296501968	3.68065447695922	3.55570880869075	2.93629809334987
CCT2_8233	7.88378701310607	8.01892245715113	7.89274828465274	7.85331717637046	7.94813500025004	7.88711554790455	8.00017362208626	7.81412277021866	7.91825909180269	7.62576371433615	7.90840610272352	7.68644856013417	7.64695882785379	7.7346897557112	7.57578924665138	7.7205105247775	7.57025981105987	7.8277774971296	7.74064857257441	7.91153657144966	7.83382511700856	7.71629196667869	7.83047733428547	7.74519109837552	7.78522532190683	7.87720860173214	7.95988682068622	7.59177704411881	7.65060227735844	7.58767494102346	7.64399602460471	7.7440891788099	7.70388798092257
PDGFB_33104	5.69473731255976	5.71025531468813	5.25959529957819	5.80454702549029	5.94292400498867	5.70725563829195	5.42065476575984	5.70797695110068	5.7788409645359	5.87425333755054	5.57377465005601	5.69300096097622	5.63244239271386	5.84187363166873	5.69304319777097	5.83265257351794	5.78445932809463	5.86009068821482	5.79229666379909	5.91157074001363	5.4198420023838	6.06041471641562	5.62172854407404	5.54521402726136	5.85490621221592	5.58367985147913	5.8138848152274	5.41076947476177	5.76587624337182	5.50205071859427	5.56396624166826	5.42092165515678	5.30064746145994
CCR1_32800	0	0	0	0	0	0	0	0	0.562696287490685	0	0.637016277490468	0.270504973534651	0	0.249887328152157	0	0.267358712609819	0	0	0.273217632402907	0.299046002479422	0.281562088215497	0.510060194772152	0.429795815719251	0.24398142293263	0	0	0	0	0.566763632836414	0	0	0	0
TIMM9_10020	7.26753982938515	7.1735875103633	7.20952068316763	7.19222237151204	7.45289048617435	7.42953430807864	7.39516966441386	7.33215646533933	7.30325025832631	7.39309197332841	7.7939844734967	7.27854247335453	7.40916694805527	7.40996903456932	7.26811408934957	7.21144475293211	7.46027360012165	7.43735805086708	7.5419222484045	7.38826709336166	7.39803386975305	7.33561803041422	7.26721672073543	7.48819696845885	7.2997301543877	7.35658672678484	7.61586700048903	7.35491755001989	7.35017387458912	7.4079146652171	7.27560727797925	7.74810589492957	7.54706442764944
EDN1_8525	3.32850070637511	4.22135742806996	4.14611184684004	3.76869395256087	4.44286675144354	4.17648905350543	4.0552318630066	4.2410938639482	4.48968544406509	3.71183786400549	3.30476712372574	4.3640012755067	4.0750459925292	4.25964666513943	3.32472317834628	3.74628454079382	3.90212120645379	4.23359655359545	3.73351789531619	4.03844922206169	4.3348838969118	4.11505157012402	3.96123459109897	3.87134796468182	3.91385069388422	3.28723219583007	3.61727782046856	3.84941501877546	3.83115980124764	3.59452487900645	4.18917448854303	3.44128842336316	3.09792613772474
GABRB1_8677	0.761983163675839	1.38119677057614	0.638624705550639	0.571203101928492	0	0	0	0	0.562696287490685	0.224162320705574	1.07739289125743	0.270504973534651	0.273348059562605	0.462815082807644	0	0.859499711858961	0.783730920486494	0	0.273217632402907	0	0.281562088215497	0	0	0.24398142293263	0.370920786122743	0	0.528103502967594	0	0.311036345503753	0	0.317664258891728	0	0.381255514337745
ATP11C_33283	6.06830349549743	5.72492154555608	5.92082550482402	5.93627272681109	6.19354868120898	5.9787654797579	6.09882805260575	6.07410184507357	6.1425350582999	5.9428797660406	6.21479449082479	5.93591106640989	5.99529065381791	5.84662265813021	6.10896878440267	6.04772859438191	6.22112073876105	5.98754819259147	5.97076255139691	5.7725989338003	6.05561049598118	5.93100953980192	5.93982524502605	5.81918699500324	6.40183025655776	5.68165975510663	6.04875424870105	6.00397037240935	6.00082977265309	6.18833791796205	6.00679076829018	6.16051771546664	6.18361631274961
SIX4_32716	2.16320909964272	1.65066876347345	1.91999661357904	1.77770811169756	2.00930164126447	1.71264472596798	1.32885965371549	1.92958101397632	2.64323234883401	2.81794189433597	1.41431354596191	2.35743917218486	2.58655470200478	2.69695374705617	1.8602303383757	2.87020092863743	2.20410510672834	1.92214547364544	2.11636546707297	2.706626427218	2.4087676900864	2.70341636045487	2.04382960929542	2.38898750785388	2.07893672020029	2.33461780104887	2.31565053727991	1.84650909777003	2.99591102178852	2.19158531645839	2.50586840224982	2.19735432100162	2.46913650162158
RAB27A_9638	5.01399396011089	5.20326020154178	5.00823960094655	4.91388148534943	5.39456279259912	5.22657708444744	5.07728038400985	4.99566090847609	5.51855233979141	5.24723404655116	4.66816583503132	4.9592867390383	5.49905470143066	5.57625661769995	4.92186600329206	4.98840930962693	5.33793308499386	5.42115381212481	5.26791118024616	5.49163314340249	5.36053673811391	5.62493420984779	5.54873453532036	5.16287275162311	5.38376412957285	5.57690505952315	5.24449509597996	5.02627718547005	5.48507050075217	5.1746196556451	5.51040222821884	5.09482589898603	5.1734106069281
ANLN_32599	4.58268031159821	4.22135742806996	4.35681653038513	3.7163381626533	4.2267374079472	4.08264114498013	3.46992102546175	4.39350538179469	4.93431266204321	4.35751415990128	4.14186505439622	4.55330308912382	4.77002469270682	4.20151706265302	4.38666100151088	4.64530196197015	4.79172856626964	4.13130711337976	4.80201311256691	4.73154679349538	4.11925497385991	4.35818821451062	4.47051200130348	4.34673838170834	3.91385069388422	4.56634665416971	4.0026214272846	4.03222240847318	3.83115980124764	4.4492345589002	3.70810388987818	3.3596339068461	3.64316864182212
SYNPO2L_32441	0	0.618189666435681	1.69036227582822	0	0	0.650215678294922	0.588817477520033	1.26587056843332	1.28159812435205	0	0.637016277490468	0.498209929346437	0	1.09402350997074	0.808686589567451	1.01293422872588	0.972400779756162	0.280486976850832	0.273217632402907	0.757869599947027	0.517044388759206	0.277454936240284	0.760506972856313	0.452608849565143	1.4641807803102	0.925015883385939	0.288082296218335	0.282567248807105	0.783913931387977	0.644668258686077	0.798202649956272	0.377251026775518	1.32905138570645
SQSTM1_9937	10.5979553514534	10.5532440359284	10.3011481544714	10.3164556763304	10.4892710807934	10.4940140010758	10.326108388376	10.5387203592948	10.4018339193713	10.3819319947446	10.3974673055342	10.5340715849689	10.4910044178509	10.5406300482133	10.3536278103776	10.521191178912	10.5849956951472	10.558377577563	10.530869062894	10.5573692097932	10.5303765485961	10.4850425189324	10.3901408224994	10.5164215411289	10.4287264475907	10.5019984068372	10.4365941945215	10.7119572760749	10.5638093521472	10.5091184789083	10.6407903137757	10.4004195072523	10.4530247032322
AGXT2_32707	12.7757706593574	12.8398711879464	12.789907034225	12.7610459655098	12.9017282699591	12.8262691953109	12.7572068163706	12.6722798911212	12.6062356352279	12.7542304173441	12.6572515390424	12.7280753256883	12.6253248915468	12.7459371074345	12.8482641247744	12.7580868212204	12.5548358534936	12.7922330051586	12.8358147886881	12.6919147106648	12.6623762056245	12.540366213694	12.6871924828926	12.7559437907365	12.6487163168237	12.7276766612874	12.8837436741027	12.6851514929786	12.4721253255594	12.6058226522735	12.5752710594668	12.6716773091503	12.6669566688795
C8A_8180	0	0	0	0	0	0	0	0	0.96647047067029	0.741915850960177	0.637016277490468	0.694826609384863	0.273348059562605	0.648320688746919	0.248418270808506	0.492832008036111	0.310951682974139	0.280486976850832	0.273217632402907	0.299046002479422	0.517044388759206	0.710317734060466	1.02936718743599	0.452608849565143	0.665716432526203	0.535408590875303	0.528103502967594	0.72165468261913	0	0.460046864328251	0.317664258891728	0.377251026775518	0.682528081796747
EBF3_32730	0	0	0.638624705550639	0.571203101928492	0	0	0	1.03811449720712	0	0	0	0	0.503062494594335	0	0.248418270808506	0	0	0	0.273217632402907	0	0.281562088215497	0	0	0.24398142293263	0.370920786122743	0	0.733830229779362	0.282567248807105	0.566763632836414	0	0	0	0
LOC100911177_9074	7.16634516928314	7.11355053508685	7.23640773497649	7.15828172805274	7.34578727105562	7.12860564603081	7.06129600867582	7.01324953331815	7.03593612046591	7.0926265302904	7.09805163067785	7.21987624530401	7.04901990678548	7.22903050158615	7.07655443716951	7.1235992843879	6.8058389240486	7.1518786909422	6.97842538144382	6.98596137669314	6.92189725336877	7.02158324591581	7.05394008693735	7.05449639254758	6.93517284443319	7.1043700231691	6.98593522191905	6.87263115051529	7.03786993749617	6.83116463057589	6.90650909274545	6.99344474900281	7.10874509587783
CD44_8248	4.45118500559695	4.13614086137216	4.60806773841576	3.76869395256087	4.68028221789126	4.08264114498013	4.25885691069988	4.73531583944781	4.32776521830737	4.04133855862061	4.18653210376483	5.03383763545158	4.78101305381423	4.69838964482417	3.82306465115174	4.28745789199733	4.60472358213497	4.38944611108919	4.30487692665486	4.55902652438345	4.56246095337343	4.8037932796422	4.69972318685178	4.34673838170834	4.42777073189448	4.80535201810943	3.5094120368599	4.03222240847318	4.67474605774723	4.41153953467054	4.54931874519435	3.96757115870594	4.28176988626552
LOC679753_9131	0	0	0	0	0	0.650215678294922	0	0	0	0	0.637016277490468	0	0	0	0.248418270808506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFM_7999	6.87285292554462	5.5215414492951	6.07177289065768	5.8538500305506	6.74601469008884	5.5756460216608	5.38629674623657	6.23745484002641	6.34235119901301	6.4244165916319	6.5500280460959	6.34015675360482	6.30794799152558	6.23861514779518	5.93379179890214	6.13808475434579	5.82786916723477	6.25410807081783	5.73131993696995	6.60404433769348	6.16364706020214	6.42327431814772	6.44978727343065	5.96248814703263	6.08416138466631	6.26987960390844	4.88318505093723	6.12071087031369	6.63524372184784	6.49207751294379	6.40925671559712	6.69363403744872	6.20743293219872
NPDC1_9352	6.05326544133085	5.89018689253054	5.54415261640774	6.14872545570065	5.94292400498867	5.99173288666788	6.07745187996593	5.7176369726853	6.04167413927171	5.80219872089916	5.68691997368728	5.83528110862853	5.88248192998683	5.92953574073094	5.71900828835144	5.95133306546956	5.76544766964225	6.09562714997865	5.91202796133123	5.82042582309666	5.77814465825756	5.90060556583382	5.76671730264049	5.78102166924466	6.01390013505447	5.87631570681301	6.04392957341435	5.74929871319193	5.98447599059271	5.47793742334274	5.61561253241726	6.00136151239011	5.71206538432487
DMGDH_8476	8.4205821430121	8.29190537882098	8.09726170464643	8.4361986274492	8.42899956067197	8.29802104970427	8.37124875334859	7.90992444812114	8.41009624832792	8.119952378708	8.28732681875287	8.07420252789857	7.98418348548076	8.06522868872729	8.32727618231749	8.22239158831938	8.1636224668522	8.09338527737561	8.06656644404965	8.00892303495393	8.25408617763465	8.10648952720866	8.22285682293613	7.90898708020556	8.41026842141628	7.93662879427446	8.18693249886575	7.99682006292714	7.95194625164381	7.84144856955124	7.73354120416675	8.45643365101375	8.40456429766454
EXOSC5_32543	8.35770798871548	8.23924362295246	8.3020313450805	8.55462076970711	8.43981558722406	8.22027316822887	7.8880022249424	8.25656176393923	8.34808830928309	8.21360930554939	8.72032324111205	8.21502922796819	8.35798970984178	8.33058919501286	8.38111984118545	8.27549422013002	8.12685322243919	8.41607048421903	8.23477046029067	8.2830217289152	8.3742060398785	8.48251025336431	8.0654215362784	8.27782872261883	8.4238798930956	8.04000047475965	8.22792322260742	8.37609607174541	8.60037037645801	8.37211774783995	8.33286908022392	8.51535945031867	8.13334381860708
ORM1_9400	2.16320909964272	2.8912975691861	3.04246511536529	2.28868237665403	2.90381215109173	2.74287458334006	1.81560301025464	2.93968415239119	3.02775676446887	1.81618278534938	2.82907946906026	2.41435994573851	2.5355593248736	2.92960137695913	2.81001702902627	3.02255936586701	2.81006130371287	1.92214547364544	2.42720462995858	2.85178412059667	2.9002018287272	2.33028340989022	3.22172708265712	2.38898750785388	2.95290983743764	2.8661040414159	2.55148047087925	3.09971777886421	4.23299014535843	2.64575030667889	3.5349802090106	3.13265566604669	3.24325713791289
PRSS23_9581	6.83817882877281	6.40005744420824	6.28252355889633	5.46704545736403	6.84697760182193	6.76310782494913	6.0113546510906	6.87764595801506	7.09250022109212	7.05664493954689	6.48892528448906	6.93627805896708	6.52936674112561	7.1582126240395	6.45942440397665	6.69792860242934	6.96429190100423	6.91073589138761	6.23316038576829	7.31294442260915	7.07962239046446	7.52856712080474	7.01575935330184	6.40347887114171	6.41180016987046	7.26472289925868	6.63447989141689	6.76481862607626	7.49189575363106	7.04731461209939	6.72694750177024	6.68108318153881	6.75993572610285
SFN_9820	2.16320909964272	1.38119677057614	2.44751432717704	1.55731121115202	2.15644208633366	1.71264472596798	1.32885965371549	2.47647214323349	1.75921356355878	2.28281716582184	0.637016277490468	3.41856887235353	2.42781994799928	3.0661676546202	1.61680191297269	2.55739883516993	1.76776390002018	2.80919512702785	2.31077709078352	1.99794178161126	2.52135885710925	2.13516607496127	2.92482493188244	2.5789198282198	1.86338398840368	2.33461780104887	1.57973310144941	2.08588746650124	2.04536648942906	1.52503275952212	1.44582089407966	1.1345221550282	1.4930575811683
LOXL1_9149	8.52782435835942	8.59106421607676	8.98315841213985	8.77699758264956	9.02877544547921	8.67688022758776	8.52127765142099	8.7835817851795	8.82559074495484	8.86146171402153	8.89366169835862	8.57473748885609	9.12893405922432	9.02269681825606	8.91074065884728	8.75429416475717	8.6841767962622	8.98717113727974	8.96440966221399	8.92367074924445	8.78839055104054	8.92030806890615	8.97490525352327	8.90376439037457	8.84493624310592	8.99404729479051	8.73849480503329	8.62249656075022	9.08754486734418	8.67622062417269	8.87644442726205	8.62862822091179	8.94138279345441
CHEK1_8304	1.62642064042549	0.618189666435681	1.91999661357904	0.571203101928492	1.44840953361321	1.09680535783124	1.59266218101019	1.92958101397632	1.28159812435205	1.32934712501415	2.44383919834746	1.40590507498146	1.29881416024761	1.70901306657492	2.00232961210989	1.39441427799341	1.28874510237809	1.55161110745341	1.41575924377381	1.50723373836993	1.44577023544337	1.43105510519415	1.62398739360978	2.10990026550465	1.30210822680669	1.79553388321109	1.57973310144941	1.20046961962231	1.42448672095437	1.78295880690654	1.44582089407966	1.99589902768711	1.32905138570645
SERPINA6_32325	1.62642064042549	1.38119677057614	1.69036227582822	0.571203101928492	2.15644208633366	1.09680535783124	0.588817477520033	2.28184290022972	1.75921356355878	1.42276482924013	1.68725712790729	1.40590507498146	1.17098666418532	1.86694729808063	1.32379208542	1.50203535069065	2.04503567362723	1.44192875941647	1.03033654963979	1.10544534761354	1.44577023544337	1.82564630891449	1.02936718743599	0.634843302331267	1.4641807803102	1.69900201741423	1.68264593177981	1.75699417676466	1.76807229932374	1.52503275952212	2.23102277431765	1.62856462134197	1.77391144562968
SLC38A3_9873	8.47519949776972	7.7227017806495	8.17158554859965	7.6520129750355	8.20850983744611	7.53073486397872	7.39516966441386	8.088054067984	7.94084152019556	8.01323490555145	8.36468138999043	8.33044105592757	7.76372985547451	8.16460898950662	7.60532425168686	7.77650946172303	7.71601278870979	8.05896984473473	7.5832905765947	8.21978052813305	7.98751160523802	8.02661826375403	8.22118001419091	7.54623599148592	7.64645783060696	8.17957924386121	6.90310672383303	8.23300325438349	8.09464546644923	8.12766002222594	8.31958307336904	7.87841780129253	7.95490556856017
CENPI_32983	0.761983163675839	1.04955811170813	0.638624705550639	0.571203101928492	0	0.650215678294922	0	0	0	0	0	1.02229664282897	0.503062494594335	0.249887328152157	0.248418270808506	0	0	0.280486976850832	0.273217632402907	0	0.281562088215497	0	0	0.452608849565143	0	0.292400458033368	0.288082296218335	0.282567248807105	0.311036345503753	0	0.317664258891728	0	0
KIF5C_8965	0	1.04955811170813	1.07976290252401	0.571203101928492	0.898815976699646	0.650215678294922	0	0.76753732211265	0.96647047067029	0.41813339970524	1.07739289125743	0.867833093438386	0.273348059562605	1.21648572472354	0.460279185624045	0.267358712609819	0.783730920486494	0.515217511602158	0.87499405880935	0.757869599947027	0.896884915512923	0.710317734060466	0.760506972856313	0.634843302331267	1.11949675563513	0	0.528103502967594	0.72165468261913	0	0.248283740295814	0.577849090361942	0.6760228761221	0.93162598922978
FKBP5_8650	9.13756159972975	9.24958942484433	9.38632211153141	9.25645149154071	9.1997198226821	9.52598627045213	9.65176470501482	9.36130315548989	8.82407307110303	9.26971169771818	9.25780194249195	9.64671116730135	9.32843057413492	9.35275492690519	9.66765988561481	9.84622340527177	9.46151806722949	9.41531809168485	9.5251233200666	9.55788547603533	9.07679207666942	9.66440012148349	9.32562302502083	9.65367500736499	9.54749327063658	9.06111956697821	10.007261645416	9.23682533475579	9.66501095154278	9.39147925467982	9.72551295722095	9.7375188803436	9.75633643130714
VGLL4_10152	8.47237587162911	7.94568422087883	8.31470229951776	8.13837664808784	7.9657041634093	7.9548989571404	8.10424922413907	8.13926764371099	8.34173837457551	8.46420678325202	8.41012048500151	8.0156238419717	8.21034157410359	8.38138219299169	8.40850358778847	8.16419074758046	8.3194738510812	8.06822786412423	8.16940485426382	8.35886982852039	7.97025782207689	8.37050119315249	8.0839921288773	8.17856387153527	8.22619602879184	8.645566346373	8.07787150276078	7.95466279666388	8.20697832303565	8.4555188257378	8.16350326549037	7.95165353980197	8.04523063345999
SNX6_9913	9.58849213128416	9.85224864624222	9.64298090230841	9.62282114344577	9.83528749179081	9.80935013758691	9.80268408723355	9.72800180310995	9.61522221011967	9.63925418723384	9.45781929761415	9.50648991298783	9.70818830423165	9.72606146798323	9.80096596673353	9.59443610376284	9.76330771545115	9.82198124724576	9.68860180735379	9.63137142910121	9.66680487709636	9.53511883977857	9.66293735334172	9.66058900942768	9.62720797642935	9.66228381379736	9.98036781079686	9.59465998912028	9.29572537100129	9.34931881717585	9.36498738323504	9.43768808079498	9.51108433704406
CYP1B1_32710	2.37153679215399	1.65066876347345	2.44751432717704	2.28868237665403	2.41215165011041	1.94373907792303	2.17890397605525	3.1253163593384	2.52863905355185	1.42276482924013	2.28858515899871	2.17181827792685	2.72954268049677	2.41943846719087	2.0684535444215	2.65389891795462	1.42421279334616	2.67018771862729	1.89161428152322	1.82115356836813	2.28664016807006	2.38986857238558	2.92482493188244	2.62273785780303	1.74218881328858	2.51556158887828	1.95352976186063	1.66155554792688	2.04536648942906	1.93240092211308	1.7920687192112	1.99589902768711	2.68807901625385
TMEM176B_33294	8.82426853218202	8.83365116283544	9.23589152759329	9.10305470260292	9.048931547471	8.96519800399838	8.96425222705433	9.05809658054368	9.16227923712883	8.99768728793378	8.96910951274101	8.8030427564922	9.29863245328751	9.27781596601729	8.94469687369793	8.90405679751189	8.90727314643081	9.05276870564536	9.05711268394494	9.2564595858273	9.18331075494387	9.29618717096758	9.21792018569001	9.00812322875335	9.13704769980976	9.12288793056495	8.95891027123811	8.82465145510454	9.12843218524036	8.94439795954106	8.95802167635555	8.91875940430797	9.00051413666753
BHMT_8143	5.29535964721591	5.83717445195303	5.47358752368137	6.03576367326795	5.79352431652587	6.09147834180291	6.47900989937287	5.43101053484204	5.7788409645359	5.93497346067706	6.25729181031022	5.48951022659244	5.65052954984755	5.46329704120551	6.25454700931699	5.94180751027743	5.53040918235209	5.4916602174948	5.74260003117139	5.84953199527417	5.79504218330586	5.45401367897728	5.41430976936395	5.69640441216523	5.5910105081822	5.92514237840272	5.8138848152274	5.80618975959064	5.84046477072549	5.49004444927295	5.76030618118325	6.25951240725225	5.98435736445247
UGT2B7_33032	6.09791736767136	7.61659276892195	7.03674041997946	7.27147063242898	6.45044442734945	7.90778704554927	7.85068778557775	7.41167275694154	7.02540915346601	7.42024739998129	6.82892668498996	7.34043407327611	7.23831066142608	5.98658615128885	7.73568216551157	6.84825817174305	7.65189427091179	6.9980988692713	7.71796859307666	7.59832568399011	7.8256251697551	6.59766186137515	7.45869065387101	8.00731101248773	7.41821691249032	6.27407408711885	6.5587087672009	9.05218595175554	7.41058517711765	8.31966017079309	8.09627456582643	7.03019512690474	7.68067966410373
CCL4_8219	0.761983163675839	1.04955811170813	1.07976290252401	1.29706590542578	0.518301028993236	1.437338758692	1.32885965371549	0.434220612376519	1.94940888361433	1.32934712501415	2.11458614634967	0.498209929346437	1.29881416024761	1.70901306657492	1.42821538388413	1.39441427799341	0	1.65354068689576	1.80817974344014	1.72391051012764	2.08156259959723	1.73664941102697	1.45165402004432	1.59780287711501	1.11949675563513	1.36330230443778	1.57973310144941	1.20046961962231	1.86654565342378	0.808321618949622	0	0.923410687372076	0.682528081796747
PROC_9575	6.19702585031959	6.05014557331231	6.10716495625524	5.84168133643135	6.39223793742645	5.88457558916664	5.79268498747198	5.66867675490013	5.94444713799933	5.91902966533976	5.76262848424898	6.09670876267188	5.93261647019774	6.02898552149371	5.94703484033726	5.92740020377032	5.72665583214372	6.09109264701799	5.8766283542443	6.05341295233388	5.76104687357105	5.76090637029898	6.00364295451312	5.96248814703263	5.57335301938531	6.06242724858698	5.95420702812109	5.75508983998162	5.72708418716555	5.67109532065394	5.83067680710024	5.66988808351724	5.72861915037619
CCNF_8228	1.62642064042549	0	1.41712772402037	1.29706590542578	1.19962692517128	1.71264472596798	1.32885965371549	1.03811449720712	1.75921356355878	1.51049964505462	0	1.51403115545662	1.29881416024761	1.21648572472354	1.0891076637369	2.01935811656844	1.13922635393782	2.00161030767283	1.62527111340486	1.10544534761354	0.896884915512923	1.04283624103343	1.62398739360978	1.19521815163081	1.11949675563513	1.23146787228214	1.95352976186063	1.20046961962231	0.972614879294373	0.460046864328251	0	0.6760228761221	0.381255514337745
FAH_8595	11.512079348955	11.3630469983531	11.3410873931055	11.3490438730631	11.3484921516088	11.2936774825961	11.2297898419682	11.3231452781698	11.362620830409	11.31868563922	11.3741831048501	11.2952449802672	11.2970328635348	11.3155725085581	11.4471484717399	11.2938172640959	11.0674401730029	11.2842827554852	11.3831927301307	11.3283883890265	11.3210602032477	11.3193403098719	11.2883453945053	11.3190948375657	11.2193157822319	11.2966736333619	11.1831427933294	11.4073047221066	11.4281574773899	11.3811582044177	11.3108783849429	11.2973989727395	11.3969557030799
NFIA_9302	9.49976044723407	9.3558823817239	9.44512956569664	9.29600900897768	9.34680271996888	9.45050450117766	9.36356001130358	9.59150444571137	9.37207402663581	9.44103521719445	9.34289255587746	9.48464514865045	9.42397241391347	9.39672805446131	9.41235908152176	9.53232355189067	9.49940719561756	9.34135711963216	9.53448279268099	9.3872627078987	9.38836048142669	9.51602494800889	9.47872737532384	9.43339471808483	9.41063457907987	9.41883351604904	9.45181925531284	9.40187775863889	9.4341245332815	9.48291546358185	9.35796448420735	9.27947797113897	9.32766301487187
