ID	S5P1_C06	S5P1_B06	S5P1_D06	S5P1_E06	S5P1_A07	S5P1_F06	S5P1_G06	S5P1_H06	S5P1_E07	S5P1_D07	S5P1_C07	S5P1_B07	S5P1_H07	S5P1_G07	S5P1_F07	S5P1_A08	S5P1_B08	S5P1_C08	S5P1_D08	S5P1_E08	S5P1_F08	S5P1_A09	S5P1_H08	S5P1_G08	S5P1_E09	S5P1_C09	S5P1_D09	S5P1_B09	S5P1_G09	S5P1_H09	S5P1_F09	S5P1_A10	S5P1_D10	S5P1_E10	S5P1_C10	S5P1_B10
AMY2A3_8042	0	0	0	0	2.19940753460121	0	0.660814388097415	0	0	0	0	0	0	0	0.316151074097814	0.94969919238245	0	0	0	0.289610061985244	0	1.08558995134339	0	0.374060683463101	0	0.260756483875019	0	0.306612026380283	0	0	0	1.15566469132552	0	0.299949087636696	0	0.284399849894553
NR2F2_32621	5.41668712316055	4.84950909110794	5.50642050248519	4.72903408200854	4.75748068029173	5.42175536542084	5.27662184069314	5.41739370558027	5.55309434519209	5.62937412047632	5.56426019782566	5.41959492040608	5.67581425173132	5.38975005969362	5.43915089362057	5.15585769618809	5.46017403358284	5.74547969594975	5.39240166282555	5.71632940469858	5.35166218844931	4.43125238144659	5.37366447843135	5.63921056134038	5.56852258872897	5.46555910679142	4.64844507008341	5.61678011349837	5.44901988780994	5.09505110663583	5.34192483003567	5.38281720489053	5.51225597980998	5.63026576005077	5.52828830323809	4.93710323302027
AGL_8002	0.868725580769914	0.303187188009847	0.8208892828349	0.526076817145239	1.13595220447459	0.488058196612432	1.29421610186472	0.247512898594206	1.11521812816125	1.11123263866699	0.825326099672343	0.612715747805793	0.581338745750492	0.735914153921462	0.575321240873098	1.08254174241824	0.691185072816245	0.636172283545041	0.969381668461566	0.289610061985244	1.32783354823194	0.642582889211586	0.257567301227709	0.670832138575806	0.728920159598126	1.13003509113899	0.600262531244995	0.961400570123227	0.873024695758291	0.652653493586474	0.518364936161945	1.28244831657702	0	0.299949087636696	0	0.284399849894553
HPX_8826	12.8024854302985	13.2355631119912	12.8221108216169	12.5323967324084	13.35320791135	12.8827086644661	12.4242057452292	12.6428339235625	12.80543063822	12.6610303680137	12.6758271272941	12.756991012863	12.6303080838033	12.667362644742	12.605809838189	12.8015896854538	12.9986463905481	12.8729008914976	12.6725219504897	12.6179596999068	12.5832231397844	13.2138598895487	12.7619525176172	12.5992994728542	12.703584098779	12.5636620779927	12.6642971716323	12.864081393886	12.6228847567903	12.9030719119291	12.7783437248833	12.67173454834	13.0334697082661	12.5589833679237	12.7965588324029	13.1813627793011
PLA2G2D_9493	0	0	0	0	0	0	0	0	0	0	0	0.842940585125873	0	0	0	0.246461573118429	0	0.636172283545041	0	0.289610061985244	0	0.247369186635186	0	0	0	0.841914437076503	0	0	0	0	0.282339574943714	0	0	0	0	0.284399849894553
LOC100912409_9106	7.39467660572126	7.41408273269505	7.2997255369539	7.18965293599255	7.31368032623383	7.06005675796779	7.06967768745088	7.19029928759206	7.41032627565241	7.28125454989884	7.53521772591362	7.25108090872794	7.46894286484497	7.21655614891186	7.09779568968473	7.31773979643026	7.50211879988218	7.64088390778251	7.77253152179951	7.31546317539116	7.46561414773465	7.0997738587032	7.37816626678127	7.74424681396178	7.35592887076177	7.54247427802871	7.29463642113276	7.33372323617511	7.37910319795096	7.08752058101483	7.47605393756064	7.61339869083357	7.44736197153498	7.31773154147929	7.47018949192811	7.53238299955592
RTP4_9766	2.35902790601188	1.3989362864969	1.54410763847978	1.46468497403685	2.19940753460121	2.54366165350461	2.34108163789557	2.59771873276031	2.37812297191522	1.92018789430259	2.20237563126482	2.23387111640562	1.69290325155355	2.2203263660376	1.78661560265762	1.99302347874314	2.09690817628612	3.16084520213452	2.62602008021878	2.4452492305726	2.13687131222071	1.77885062310503	2.45827896913009	1.31032696523595	1.57152840853149	2.47416494291055	1.76891034282665	0.961400570123227	2.58231328774875	1.71731027042812	1.44854368909893	0.862812097775218	0.878393527274368	1.9157930110966	2.55041142819401	1.20628132866602
PRKAR2B_33052	2.29975263679784	1.52152218395666	2.15355418484747	2.17634317589407	0.924652315568091	1.77202707890903	2.06879512712283	1.20796243734867	1.83423012085422	1.25843554784245	1.34702552742701	2.15035731843987	0.994560948519101	1.22089012915869	1.15382025310038	1.51749733135182	1.28338149199052	1.98394541796517	2.2726219191429	1.07830193710816	2.07357707263731	2.40651817656613	1.74223665573933	1.75187663942119	1.46103686853837	1.98972090742031	1.83994429561403	2.02800249791045	2.44218974392701	1.7986368096267	1.7560926875333	1.15566469132552	2.25473677722587	2.43053106668149	2.68471644227407	2.16557636382426
EXOSC4_8579	6.2034424339262	5.88832793194781	6.10506549816022	6.28949149559373	5.65542252020934	6.34178315745941	6.36345977074113	6.13440057842823	6.59447036527005	6.34916922177629	6.46737771262804	6.32858956985247	6.49304759729024	6.42924623938958	6.19044404853155	6.26344103816683	6.2319478848846	6.33306739431565	6.3817697061072	6.49774909915709	6.46914933574467	5.45392181391452	6.28199955019267	6.49336935135469	6.38186983637351	6.49422434408487	6.3994919565326	6.40645401478392	6.71338432174339	6.60995624123264	6.8846187223001	6.59654485587566	6.77562167166076	6.70781786873184	6.76844042535169	6.61743028790895
SUV39H1_32313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282339574943714	0	0	0	0	0
PTPRCAP_33252	0.498786546119494	0.952683207241171	0.252928641128646	0	0	0	0.367916065246797	0	0.302471743961248	0.550034372528053	0.330342510238504	0.338644027096227	0	0.735914153921462	0	0.246461573118429	0.691185072816245	0.943858987443901	0	0.289610061985244	0.647402361757413	0.642582889211586	0	0	0	0	0.600262531244995	0	0.873024695758291	0.251792586090117	0.282339574943714	0	0.27450832039495	0.548142565725387	0.362627521534274	0
CCNO_32630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMC7_33312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285855162527328	0	0	0	0.352946324442042	0	0	0	0	0	0	0
CD44_8248	2.35902790601188	1.52152218395666	1.722240244036	2.92602217085011	1.13595220447459	2.38593794372774	2.63894807923814	1.61294055448765	2.31189362142461	1.73144520279052	2.11937406951205	2.65336954374847	1.57770586572316	2.41290095809734	2.14732767684977	2.4018383714469	1.70202239377154	2.70973203668966	2.08990628130116	2.11591481777286	2.56274958174064	3.49661941653835	2.77901505455254	2.36287288390263	2.48588702213821	1.83809983000725	3.21036993791705	2.18649975070114	3.17597498322608	1.94870729349518	1.84558481286884	2.0249130941431	3.26195998239123	2.76075835577341	2.86529341781663	3.14478494325587
LGALS3BP_8990	6.33842892929768	5.64708775305317	5.32521445431296	5.20400965465589	5.96298449382188	5.96323743804945	5.99424662381657	5.50918239439766	5.81459036290675	4.96198616047301	5.27890807825426	5.69479542855912	4.8223751350758	5.2828396768738	4.98301981203998	5.83477410192107	5.42620770273685	6.6678877197756	6.01798606347947	5.74052629511789	5.42322713661082	6.9615513986764	5.7116681968696	5.73050964519854	5.89502213839413	6.26071798372362	6.05595559764374	5.12359898143138	7.01179531337627	6.09808940127526	5.30295725963147	4.96751200387163	6.42073572188702	6.78844896327165	6.48981688026725	6.68008576625403
NOX4_9349	2.71717335796227	3.97578028891262	3.79064521239744	3.47510872647076	3.44367214527886	3.85654954988965	4.24870327332646	3.69801412629091	3.40101277829972	4.56936399672649	4.54758122678526	3.98329271335934	3.27562514342197	3.80491290225072	4.25779064633829	3.95707235268444	3.06614278811328	4.12443322262754	4.02927791592435	3.92863857297196	2.85395557207652	3.31874273387996	3.42935615914904	3.07036990800818	3.07903868925017	3.39357066204882	3.26301539715851	3.25168787392693	2.20262494585045	2.66430040198966	2.08490873403109	2.99239263749948	1.81351706741752	2.15914944864537	2.40230801874236	1.45587461799283
KCNQ2_8947	0.270842602167911	0.766893427915759	0.252928641128646	0	0.377855499436761	0	0	0	0	0	0.330342510238504	0.338644027096227	0.80269413450137	0	0	0.246461573118429	0	0.636172283545041	0.252900325627313	0	0.249483925277603	0	0	0.374060683463101	0.524329907117168	0.481519613223804	0	0.306612026380283	0	0	0	0	0.27450832039495	0.299949087636696	0	0
COL12A1_32305	0.695581291761455	0.952683207241171	1.10416338961081	0.731193658329595	0	0	0.904165929223891	0.247512898594206	0.552387930454392	0.30107285416011	0.330342510238504	0.842940585125873	0.581338745750492	0.414380438931249	0.316151074097814	0	1.01745786996826	0.244562416511765	0.820812878447986	0.917805564021555	0.462118912644288	0.805838960587618	0.833371668203948	0.374060683463101	0	0.841914437076503	0.426527707092149	0.961400570123227	0.352946324442042	0.251792586090117	0.518364936161945	0.268607946500237	0.505040882868198	0.759840068960037	1.44073584203493	0.521861875958336
IFRD2_8875	3.89106166803361	3.27099058086127	3.64355815213713	3.97638817080453	2.80491638509642	4.09611280829945	3.90143610731019	3.77892308694111	3.71471666649567	3.80687836227385	3.96963630284482	3.83069890920636	4.01214219793563	4.14047691323857	3.58798982982447	3.56133234502375	4.20272559123624	3.78100323376404	3.74996496756354	4.33046145993257	3.770657828611	3.11580924108465	4.07316528973033	4.13551407978076	3.95072574808923	3.64272384429289	3.81473577170575	3.76026257681481	4.42695586508781	4.13665502772319	4.30789469766694	3.77483810020032	4.56284275783235	4.3676214341415	4.46901628296513	4.2544422782865
NFKB1_9305	5.01747063440195	4.40003123710751	4.97582080960029	5.14243889568266	3.7943725066813	4.75300814817156	4.96396837125134	4.82401327352898	5.06274848743242	5.02503762697445	5.26931478404425	5.26935421908397	4.90832615725355	5.23265630891567	4.74014412309976	4.94518801227537	4.75587347511203	5.32781221338009	5.21771333146197	4.70713901791264	4.83603226094747	4.34093065014785	5.23827879968145	5.14304541201659	5.04410438955406	5.13234507673535	5.18711365490369	5.02211820185727	5.22144318697715	4.78163804412058	5.17931108572972	4.80803116936742	5.29841882911586	5.21146981441385	5.57227648381581	5.17322606264912
VEGFA_32415	8.25162237548986	8.45188616664353	8.5075376293381	8.60476466674116	8.21633271722579	8.53742280488933	8.57238586217133	8.54547853528002	8.37195004180026	8.1277591768434	8.2630395089259	8.6196828907113	8.26990726025672	8.55452150652848	8.22600560015007	8.4016991604751	8.39215445721145	8.58547719650678	8.75458340732077	8.28545537810713	8.65771268905123	9.12992993235862	8.14391908789702	8.0865919842909	8.05609879480772	8.41425956814273	8.69456655718451	8.66592037305076	8.4521566492332	8.13208925927	8.24515117442746	8.19086027484352	7.99561287580779	8.46904499608074	8.10952853589409	8.30914892895451
PPAN_9534	6.00433864970072	5.40580532976453	6.55068274015178	6.7479503720581	4.97909742157322	6.15880697614155	6.73004811213275	6.56630595116241	5.81459036290675	5.89993094232768	6.40303499038615	6.03462215823077	5.71722816791766	6.35495406834963	6.26127545831316	6.23517747829205	6.23979117119735	6.3363694132237	6.44023648283084	6.3443644467721	5.98838415403692	5.75807683491754	6.51875534636266	6.26811316573626	6.06047563991759	5.93136045109006	6.14980747565099	6.32783003049593	6.52215820748386	6.12593044677198	6.62507769199346	6.37256844682228	6.40298018671938	6.9070949409257	6.53497543002257	6.68008576625403
ESR1_33192	7.04361558545858	5.89401285607623	5.94375886097862	6.53514573867646	6.78116089808463	6.3018537838145	6.24689735526496	6.62766576803573	7.37020911205359	6.08392312104858	6.34485145250612	6.62001205565264	6.8626387278773	7.07063849089356	6.54483672289712	6.43166712473987	6.77854817179433	6.57868951164632	6.43065508573518	6.50482985605305	6.49353536011154	6.07466353842216	6.69511868675683	7.08404238304998	6.57661572593124	6.73056790582846	6.79319859561967	6.83828519443437	7.12498068108022	6.59864634423694	7.06079810047578	6.98239274316657	6.83509242033056	7.17044086073934	7.01148372360901	6.3393261158078
ST14_32674	0.695581291761455	1.73927459204059	1.8807759662029	1.46468497403685	0.924652315568091	1.49134067355356	1.29421610186472	1.08607219176609	1.73662876905588	2.16378992729391	1.61282177607164	2.15035731843987	1.69290325155355	1.99802792052142	2.06524824279902	1.51749733135182	1.79012019635803	2.23102298406205	1.72211752474289	1.4742952811019	2.46747853032843	0.952484624902486	1.90167081840277	2.18648335621459	1.67415641832041	2.31096111843521	1.83994429561403	2.18649975070114	2.44218974392701	0.817821837678653	1.84558481286884	1.28244831657702	2.68910375308832	2.30121198324402	3.02576182413108	2.01815317528375
CKM_32556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INSIG1_8906	10.5201042444154	12.0391725367257	11.1978091163989	12.3315813911409	11.105745723803	9.98674593077448	11.7709496230822	11.2128682789052	10.0277476600535	11.2022339664112	10.4365578020258	12.1776633661635	10.7845383889269	10.8685065509	11.7255680247531	11.2932616817388	10.9101309521674	10.4559479235437	11.3894361522151	10.6385015026414	11.3399718311173	11.0923533580043	11.5343740605825	10.9727108226907	10.8344213381903	12.3186531569498	11.9320591562432	11.8164841177545	11.2812601953717	11.8671896195426	10.9607007515672	11.3245106598121	11.6559254861868	11.7808755607851	11.8745262378565	12.1375417754687
APPBP2_8068	6.18308473362288	5.98205098976806	6.12500804688105	6.34910802458544	5.65542252020934	6.27585645088003	6.23024700632211	6.14206751108144	6.11083534204684	6.07897914968248	6.02962867041898	6.1519883183805	6.13391417675225	6.01977827269103	6.07983144814345	6.25993822600369	6.32336511591011	6.29962475466522	6.2168989732136	6.06664955631952	6.2823321130311	6.23729847060643	6.25640725939956	6.41045500683629	6.13883625785354	6.51624835507311	6.43720676477685	6.46949427952828	6.62296719252	6.6543295161141	6.34336166845045	6.48889879680252	6.70202357442084	6.79746908552915	6.84215747414611	6.79778058035098
TXNRD1_10114	8.30817423395434	8.53882315970454	8.22110313595646	8.31698640478938	8.61481300953008	8.48651669772373	8.29261820336239	8.311397060068	8.49177392302297	8.28950726216921	8.48545155199348	8.38523700179698	8.01012336938853	8.2277995213104	8.1434102122346	8.08875662326695	8.19949444219413	8.29263853490779	8.18623495797948	8.1799231200212	8.17627189179212	8.8745187207341	8.17644876096069	8.23853562835046	8.39818226267029	8.38549013577618	8.74575397991283	8.51347076458547	8.66610696566143	9.24871937456697	8.48162556200742	8.6725622523908	9.05947241234018	9.5156453609942	9.58548896942289	10.054305382128
BNIP3L_8155	8.05615955716485	8.51411849672589	8.0912889211183	8.06654588328001	8.58587667258639	8.15687029599215	8.13607010460912	8.08650114831219	8.02834760376442	7.97113500957637	8.0651865534831	8.14345652701767	7.74737505866466	7.9418487010625	8.16696835022708	7.92478803800471	7.9269536962576	8.1079141218554	8.05206988693693	8.04313808127896	8.22623884074818	9.10319320591189	8.11369637488721	8.07079667530741	8.0913007184732	8.12894464530581	8.19501141841534	8.24729611508886	8.12840290402305	8.49056898895302	8.1139679266704	8.0752050959604	8.22715403771129	8.36569549599029	8.16084935220383	8.65942303420322
S100A6_9773	7.47725263274034	6.38465667599939	6.51787372555918	7.37506547309939	6.01066098761203	6.82673092432411	7.41730515010737	6.18723268127878	7.46658357709154	5.9331858279865	6.94512919287304	7.54682456194288	6.90805496115122	7.03447932372848	6.36354830856578	6.92298168047468	6.74035639638941	7.20991891734245	6.97200513574954	6.82074278386736	6.90153024671989	7.03334771147357	7.6451176953897	7.0327842692211	6.27977665013968	7.04599640886047	7.23823078441332	7.07459003741858	8.59032347345333	6.83385898863043	7.08396972931501	6.26534801167469	9.3843702105354	8.13015851104398	8.45205758034998	7.77988435331531
USP7_10142	7.05262060690656	6.69907393553441	6.99836302059442	7.03850608022131	6.18107727469195	6.99552756814544	6.97624431279216	6.92960838089851	7.10525623475757	7.0071187787477	7.06641451368513	7.02063958319404	7.04446600231435	6.93990586830356	6.81662656023833	6.9471418157109	7.07884130934968	7.11889780478536	7.12440028154306	7.22188363118102	6.92413295795007	5.95361936331047	7.05882764174866	7.19019787039589	7.06150923433026	7.0307767680085	7.07666628998207	7.14627946296155	7.29503046967889	7.05892085435826	7.10903589708825	7.02382016994105	7.31879957415334	7.34874389183138	7.4229224789502	7.10916530916351
ABCB11_33142	8.66155730939546	8.85524751758687	8.98114882967657	8.79040722165922	8.8971216680079	8.85591299993334	8.96427268415573	8.75059493617999	8.8025746593175	8.86289983631923	8.94387917008158	8.89370823005491	8.66332036254234	8.91921632596233	8.82034962054052	8.8554769997905	8.73506428881136	8.909150776223	8.81167837054888	8.95055648858224	8.66712322312372	8.50352131915346	8.77108818646594	8.96506962468891	8.76302797605405	8.76043783958687	8.75898814926991	8.7452847121891	8.35169163237015	8.36686176445252	8.56221433584074	8.83330211643758	8.66427812799856	8.61564411964697	8.55867849939266	8.65942303420322
SCG3_33017	0.695581291761455	0.766893427915759	0.655233567077163	0.526076817145239	0.677005552327721	0.26456995454589	1.29421610186472	0	0.302471743961248	0.30107285416011	0	1.04143219542682	0.319754934343402	0.414380438931249	0.575321240873098	0.456898603523842	0.691185072816245	0.798202763207319	0.969381668461566	0.289610061985244	0.462118912644288	0.247369186635186	0	0.374060683463101	0.524329907117168	0.993155415572386	0.426527707092149	0.55934463418525	0.352946324442042	0.251792586090117	0.721150836973294	0.494968326443487	0.878393527274368	0.944411605271457	0.362627521534274	0.521861875958336
NID2_32818	1.29018018405892	2.01445323561623	1.8807759662029	1.575329738515	1.99786650566374	1.77202707890903	1.45571488727174	1.85607850499528	2.09274099789494	1.73144520279052	1.34702552742701	1.75749581900495	1.89890628555006	1.99802792052142	1.68034299727877	1.60844676039076	1.87314653211355	2.17310636218044	1.72211752474289	1.4742952811019	1.52997978651608	1.31980530252236	2.11197954758044	0.916848396489546	1.34137602309551	1.25504589358811	0.895292810435403	1.75189141132473	1.80508446605243	1.53945987357126	1.44854368909893	1.28244831657702	2.18994798795518	2.23192862651068	2.92078986905667	1.33646886259227
ADM_33168	3.24290786628482	2.38117552379657	1.95395596225867	2.54599008248946	1.48359831097449	2.20883012480455	2.42150908475689	1.52184864557992	2.44144493280319	2.3059777905951	2.20237563126482	2.59138792054897	2.84859047990613	2.50033477474796	1.88559412585908	2.05900828606871	2.40660873108563	2.44190863106684	2.38272407291388	2.61191049671477	2.51590033832399	1.31980530252236	2.55741741561415	2.9091779533323	2.17188673111393	2.25218209947296	2.15054323665464	2.32929501975028	3.21955379258514	2.42915263271173	2.29012329662646	2.09569441991476	2.90632020684104	3.62339252464653	4.03837786881644	3.28038339512195
STMN2_32640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246461573118429	0	0	0.252900325627313	0	0.249483925277603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284399849894553
ASCC3_8090	6.97185282283893	7.24199881038953	6.67222242367628	6.79444182989981	7.44094339123652	7.16292988296752	6.9219811810718	6.8569295281206	7.10035982240438	6.65182471251178	6.88672325426033	7.19747898731443	6.79977040593224	6.84288290271585	6.88998706527892	6.81493608559745	6.78392253336124	7.00524309867822	6.99385731186441	6.90611825870495	7.20636438145072	7.75052906013317	6.84736230951664	6.83377905139929	6.93803456371013	7.04166429887754	7.15187832621762	7.11211523853097	7.32277022502724	7.64715038513761	7.09997123686717	7.17448711673589	7.37634636619804	7.53284268467577	7.6368817934708	7.95732495070172
BAG3_8129	3.95008200335852	3.37221247016077	3.75012797070908	3.80531678112054	3.48283574470643	3.64071821504937	3.32266507668154	2.88037174790874	4.05555314148676	3.68201979318734	4.28735794918757	3.32124906093119	3.66238443656583	4.3194296719529	3.75437815806532	2.98055131005091	3.95844855114875	4.38896128459299	3.97757474214627	4.12523199859075	3.770657828611	2.87958379674543	3.71354121450754	3.89838129407766	4.12391049566636	3.89408765705862	3.88360103489471	3.94904831685481	4.33087893004944	3.65899117316759	3.48023651775483	3.43602262150037	4.29666142153677	4.49136505974935	4.3118316068785	4.13427577916309
SRC_9938	0.498786546119494	0.303187188009847	0.8208892828349	0.526076817145239	0.677005552327721	1.00460175168136	0.904165929223891	0.642910693986686	0.302471743961248	0.762290016098185	0.825326099672343	0.842940585125873	0.994560948519101	0.998685579917199	0.794947140755831	0.456898603523842	0.495428605829605	0.798202763207319	1.22724924166933	0.530689772768298	0.462118912644288	0.247369186635186	0.476041924539081	0	0.524329907117168	0.993155415572386	0.75530625557934	0.774333328656814	1.07632989093219	0.817821837678653	0.518364936161945	0.690582227802962	2.0509288835017	0.759840068960037	1.09967353086772	1.06316990959571
LEF1_32825	0.868725580769914	1.11725369753922	0.8208892828349	1.67808991737488	0.924652315568091	1.68439553648761	1.60094139330755	1.52184864557992	1.39659170390851	1.82890091725226	1.48603616628828	1.51196000853395	1.1638803431854	0.998685579917199	1.15382025310038	1.69400105175513	1.15653804706182	1.84248300376528	0.969381668461566	1.22271750856112	1.52997978651608	0.642582889211586	1.24380820723344	1.31032696523595	0.728920159598126	1.25504589358811	1.69419694596875	0.55934463418525	1.55589647700113	0.251792586090117	0.898914157823976	0.494968326443487	1.52918930630955	1.38830349935428	0.652170691633665	0.521861875958336
LOC100911814_9091	0.270842602167911	0.303187188009847	0	0.286885872337721	1.13595220447459	0.681524594220109	0.660814388097415	0.458715390856384	0.552387930454392	1.11123263866699	1.02094472950206	1.04143219542682	1.45250562373744	0.735914153921462	0.794947140755831	0	0.268877200117923	1.07614876924361	1.22724924166933	0.289610061985244	0.249483925277603	0.642582889211586	0.476041924539081	0.374060683463101	0.728920159598126	0.993155415572386	1.02288962556901	1.84991847143663	1.07632989093219	0.251792586090117	0.898914157823976	1.39898469846447	0.878393527274368	0.548142565725387	0.652170691633665	1.06316990959571
GFOD1_8704	0.498786546119494	0.952683207241171	0	0.731193658329595	0.377855499436761	0.26456995454589	0.660814388097415	0.458715390856384	0.552387930454392	0.30107285416011	0	0.842940585125873	0.80269413450137	0.735914153921462	0.316151074097814	0.246461573118429	1.15653804706182	0.453614239032876	0.655169291635075	0.737193162914807	0.647402361757413	0.247369186635186	0.476041924539081	0.670832138575806	0	0.481519613223804	0.426527707092149	0	0.636295139256816	0.251792586090117	0	0	0.27450832039495	0.548142565725387	0	0.284399849894553
LPGAT1_9154	8.95001445164353	9.26146546972953	9.09573287435577	9.02355874562249	9.28071063258172	9.02374962655396	9.0833956354191	9.03783805747621	9.04927751639257	8.72491511267839	8.75315892032774	9.01818347194894	8.95057295382749	8.95834251202978	9.08141727317956	8.93779835223408	8.98941582017189	8.7566802874594	8.97329396382916	8.85127538286171	8.80503495141434	9.3150086357745	8.78713529869297	8.84669695814722	8.57438623857768	8.71423117481382	8.77323674452202	8.8355441336489	8.67003906739434	8.79119332573405	8.64322615947483	8.84040459284869	8.97246184946234	8.9098832131894	8.81541243050603	8.85540848372025
STK3_33031	0.498786546119494	0	0	0	0	0.26456995454589	0.367916065246797	0.247512898594206	0.552387930454392	0	0.330342510238504	0.338644027096227	0	0.735914153921462	0	0.456898603523842	0	0.453614239032876	0.820812878447986	0	0.462118912644288	0	0	0.374060683463101	0	0.260756483875019	0.426527707092149	0.55934463418525	0	0.466101163604221	0	0.494968326443487	0.505040882868198	0.299949087636696	0	0.521861875958336
CYP1A2_8416	10.1413192456815	10.2316724923185	10.8520951871485	10.3874835049026	9.78489721081719	10.7859456526597	10.7075093155133	10.7789894366445	10.0112124303569	11.1485309258977	10.6847438673674	10.4449608162537	10.6123038853776	10.8334217563134	10.8888273961804	10.5165845871673	10.4533779039424	10.5755146779187	10.1262478860883	10.6644230625666	10.4609687425248	9.14668979562905	10.0912920704491	10.0218796132357	10.0694914853124	9.99863674325298	10.2130100919029	9.44001098181539	9.73782282614031	8.98661120254463	9.43839774632653	9.78830629428916	9.25078715167688	9.31250716419433	8.94402860812888	8.93399711159108
DUSP5_32605	3.24290786628482	2.563454035054	4.17428682699042	3.19221749841154	2.74174077191971	4.12967775888757	3.98320868330408	4.6521125449673	4.26257826963689	3.80687836227385	3.99313871501045	3.32124906093119	4.0982598316461	4.41253085070403	3.6735813947163	4.08926781515559	3.64070261833142	4.2970498478889	4.56125457671806	3.09736391591125	3.21822302523867	3.31874273387996	3.73487816282705	4.03489928496226	4.06846049708041	3.2804661304155	3.43347438485243	4.03491901331283	4.16246309146952	3.00995071366213	4.12338299065847	3.89877464649403	3.82819006524522	4.196337343569	3.98730311730963	3.69874006436106
TGFBR2_10008	6.17073078368271	5.78197168706865	6.25013663848715	6.0708444473579	5.34063261170971	6.07514134432868	6.17911096083427	6.01422100085655	6.27626979048008	6.41734529382003	6.42911743218329	6.3142713080724	6.0977843120067	6.23899073726564	5.9881432519851	6.28082865291316	6.14273438095293	6.56186205025089	6.2390255455341	6.37945892755882	5.91805855632618	4.66193585369234	6.199988398991	6.32248328875162	6.16550721205024	6.13621949668537	5.93137853499162	6.14198755322317	5.98555517435386	5.58794568991494	6.14170442733756	5.91521070046327	6.48628149005301	5.970484612913	6.28301264974468	5.91336235170406
LIPA_9004	6.23937768343459	6.19964973662261	6.23553502316578	5.97822141366273	6.69206232369438	6.37714785222505	6.50399438954337	6.45990418984494	6.63227655782999	6.24708202549593	6.61858922102348	6.35214200947081	6.51278217757323	6.80903567562431	6.4630606422683	5.80142848751554	6.50355469691748	6.3363694132237	6.4465889107854	6.25059655843769	6.04722685691891	6.26913590055876	5.85497327336148	6.72898703393505	5.96248319136051	6.32629840941945	6.15678016247757	6.28027237449179	7.00869346225039	6.49570932941517	6.22744464253891	6.46235880195577	7.08937369631666	6.94817461811282	7.32604415101802	7.23969900218424
HIST1H2BF_33070	7.1098218324323	6.48976056719562	7.12259261963263	6.90185828627063	6.42177402184616	6.82160560315217	6.90459669367233	6.85459824987727	7.19984854972399	7.36284247195388	7.31045061261395	6.83919685765309	7.53605427498863	7.39541664241775	6.95979703162278	7.10384890098999	6.99327399060476	7.55986734568251	7.23495909838467	7.48617140289734	6.89238906853564	6.12192451061141	7.19207250491495	7.41201436433391	7.34818869245168	7.63308569886299	6.92155810200853	7.56599819366523	7.78473732286073	7.88800134341762	7.81205724794776	7.45078377356662	8.50528322722962	8.08052351749414	8.14199979024193	8.2370036763684
LUM_32586	0.498786546119494	0.303187188009847	0.655233567077163	0.526076817145239	1.48359831097449	0.852088076742513	1.11233291448825	0.952925339374269	1.51906083596154	0.550034372528053	1.02094472950206	1.21588817572882	0.581338745750492	1.4133942869728	0.316151074097814	1.42042624769728	1.01745786996826	1.30909875374845	1.10406921404765	0.737193162914807	1.09267478872746	1.77885062310503	1.11953358837853	1.12696090559134	0.728920159598126	0.993155415572386	0.426527707092149	2.10942663220948	1.91520055156314	0.251792586090117	1.92984838798692	1.28244831657702	0	1.10802579968926	2.05082215926163	1.33646886259227
