ID	S1P3_G06	S1P3_A07	S1P3_H06	S1P3_F06	S1P3_D07	S1P3_C07	S1P3_E07	S1P3_B07	S1P3_H07	S1P3_F07	S1P3_A08	S1P3_G07	S1P3_B08	S1P3_D08	S1P3_E08	S1P3_C08	S1P3_A09	S1P3_F08	S1P3_H08	S1P3_C09	S1P3_B09	S1P3_E09	S1P3_D09	S1P3_A10	S1P3_H09	S1P3_F09	S1P3_G09	S1P3_D10	S1P3_C10	S1P3_E10	S1P3_B10	S1P3_G10	S1P3_H10	S1P3_A11	S1P3_F10
NFATC3_9299	6.32124784518555	7.32186674364957	6.458923545206	7.05565271864329	6.31979434746507	6.19476512563147	6.35608551824954	6.21675540004662	8.24888817178853	5.96402867090579	6.71450426430871	7.45094489926784	7.84398466763076	5.99769069785482	6.79126099235322	7.40535745136937	6.59180488475704	5.46982287629583	6.05766816438267	7.53341122982264	7.09923117349146	6.1979368609263	7.37832737498768	5.78404739809346	5.91381824702313	7.46426380583241	7.35320771016853	7.52530277963015	6.3516648636203	5.87030470511016	6.5644503395735	7.56997006229613	7.29914598144031	7.52824871523701	7.27804097717638
GALNT11_32432	9.59963943680431	9.61501238004754	9.39387848111808	9.42933085174232	9.66134708820457	9.98612539530947	9.88141902912858	9.90553499347256	8.5002023374004	9.46942311278498	9.44655987712422	9.37779744968909	9.95548200600876	9.41465284357286	9.99810532054713	10.5075354824522	9.56588845711807	9.20051110365149	9.55251504159265	8.63648610794709	10.7460479100211	10.10988595362	9.37233959517173	8.83607332929486	9.20097370541409	10.3105105628314	10.6212762555721	9.51871230220098	9.28429091208801	9.55003474881018	9.48518732628905	9.53231701030806	9.04140598450276	8.79954719880943	9.35613989220731
VPS37A_10159	7.48226074703172	7.23034296165751	7.63983347800278	7.23877535681599	6.94237563277298	7.33869249440858	7.08112648136968	7.66828332304645	7.03870317586801	7.14250901607018	6.90645854076369	7.04502672622208	7.41099811204719	7.19979378115285	7.39622932740617	7.14772633873365	6.60850477461361	7.03991936912997	7.21627900861618	7.31779848200387	7.19363357090795	7.37540533319995	6.83305290320916	7.09018014149969	7.00168389401446	7.15166690624116	6.98887892790954	7.06635085222386	7.16966100097111	7.36948158186896	7.20086896162155	6.70910705103681	7.06791527923349	7.15089536699172	7.06557062005309
HSPA1A_8841	5.76550709205638	6.17267076012674	6.3944640696857	6.19019253669259	5.25707014720548	5.47453803599666	5.9280740260432	5.25207666190427	9.15287013568965	4.76352151745191	5.51839992864557	6.60679651605097	8.799134533724	5.39217252519823	5.49984817965506	5.85812555063544	4.86172754623179	4.69176765628402	6.71372101407552	8.68289619142009	5.23715746127239	5.66794251855845	6.42631870778976	5.4042836756029	6.29469501879798	7.10736261198153	6.22551016780984	7.19194960982437	6.96003127006735	5.94020161953063	6.74566296530206	6.93116261457839	6.57056024249085	6.0661860288636	6.81051276394169
LOC287167_9118	10.9246738121172	10.408850162159	10.4188647191948	10.4452398112042	10.8824222879144	10.7826211348063	9.99435585192736	10.6469665955445	8.14427649597222	10.5057547755745	9.6742095974029	10.1652280011645	9.09215571399442	9.25475099414717	8.73667783997259	9.90004859131805	9.2059974216523	10.3249736970584	9.67280172412567	9.2627851603039	9.20447716920732	9.91918002186183	9.17977826367653	9.13374427426902	9.20447157394431	9.47420400683295	9.52500432346073	8.16374625167903	10.7346152262902	9.84881481436313	9.02957903615487	9.1728384310827	6.7118698140407	8.31000551389266	8.75173990546295
CTTNBP2_33124	5.76550709205638	5.09211960604549	4.75202903479279	4.73989866166358	4.59490803807374	5.66312152865556	6.39579068833961	4.59654178240896	4.94137560420959	4.91625464880919	5.1446190812834	4.0560467190881	4.86415793207948	5.05706888642784	5.78732874349598	5.4893666572249	3.7391114115111	4.39687565724971	4.41178116548517	5.13707493104639	4.44423143817164	4.91421705001153	4.30409418158612	5.26623723785915	4.66032288117597	5.25807356235018	5.24466257324785	5.5402945933226	4.76271727821847	5.75090922776541	4.98925354068942	6.05511028019918	7.64115596575825	6.95308973705674	6.78115423080421
ITPKC_32806	4.21802897352689	4.25021550246214	4.77752747898494	4.87248552740476	4.28348982986437	4.65944655532171	4.30329958138123	3.85741806908312	5.29182827792356	4.04837376341162	4.51222958197189	4.76967154646524	4.81959776454044	4.38793493549705	4.75646046768565	4.36631882868766	4.40696476062022	4.65576122493524	4.55483031001197	5.52612481055876	4.34240506545813	4.43889422898242	4.77107846863857	4.64152894406321	4.41671845804001	4.83757952657621	4.32865697917477	4.51550563055553	4.35551812246718	4.76209669449992	4.03397448918888	4.64624279739868	5.45566137105038	4.52365598764399	5.44322246850416
SRC_9938	4.03015933803244	3.48058202871327	2.65200679165262	3.79290408744109	2.89749156045099	2.30777672390625	2.79556618143987	3.03013650635436	4.41539771794715	2.96807006327575	3.55588595369035	2.87185363962257	4.08275018426281	3.35982613489417	3.45653773971188	3.18573754904133	3.47341638465656	2.75130792952426	3.39351288963605	4.7066783074109	3.55527570727111	3.61881777741988	2.82559344616467	3.30571922277458	2.07534550510197	3.72069759825114	3.77915464190336	4.03719870636331	2.11699887905871	3.72207835779086	4.25516841191596	3.74794613260252	4.00426997833765	4.01555534458836	3.51108777196746
CEBPA_8279	6.26906902205642	6.38561908876509	6.15282838536832	6.6503953304869	7.30003741352614	6.81714187430325	6.82022145233609	6.65738963190304	6.59616225991533	6.97434325451792	7.09804930680926	7.09151090210763	6.43060476161114	6.97995318650234	6.89482008798862	6.78986646286995	6.5052765512309	7.09137130309707	6.53294835530028	6.30489582548259	6.89409826033713	6.7825089576861	6.7828786804754	6.4961622568265	6.53590521084038	6.89790373018554	6.81494641969464	6.33910185013102	6.58691975945478	6.35277452727376	6.26681508796716	8.16911658953556	6.85938329437887	6.94422893075257	6.80468865804525
SLC1A4_9843	2.85774499977005	2.39552167274337	0.971577459746725	1.83676990076958	2.5088982340637	1.70390938511461	1.90417140037977	3.17188995314564	2.34134026585066	2.65723893441132	1.62869561781098	2.73439144976276	2.38061641010328	3.14766565936105	1.66408282246213	3.02939366952669	3.14748813544948	2.53050213285886	2.81191884788719	1.77420668995773	3.0084096908408	3.00954093248873	2.49254087589639	1.34811193363649	1.28015217155177	2.67247489075569	2.26864398660929	1.4817021378995	1.68942031645726	1.96492256561852	1.4903442549519	2.36318997958999	0.809308480424951	0	1.89270300959816
CMBL_32468	6.39126603524407	5.77512029670596	6.17218316208487	5.56369768362531	5.87696949796819	6.47662793771824	6.18534250753236	6.35695474670886	5.09455962233582	5.88292535455462	5.80731534091534	5.89587521002375	5.45089042525436	6.12503713946756	6.84124290187832	6.70625950178579	5.74904526685933	6.13170860903588	5.87494789579699	4.73972925338573	6.34840106434595	6.39619994092852	5.58518818269688	5.94654734755719	5.55685336302274	6.62686231726217	6.49350323815668	5.5402945933226	5.27908510149491	5.68728929804807	5.84671275529171	6.00011326178318	6.20906368321594	4.65978280943023	5.63921631521908
SLC27A3_9861	3.87123020690954	3.09421639317412	3.59111822173726	5.27515757150656	4.74444033983913	5.29950241177162	4.96219386341288	3.47518315735821	4.05702767309191	4.26301192115016	3.91154975952345	4.34289506470047	4.79679070279411	4.56950538144458	4.29678350609402	4.90545520076479	2.12731928477152	3.7118886792912	4.43310584544114	4.75597505707093	4.77255420838869	4.4698367879927	3.45760101436117	3.69820205133267	4.34246371730921	4.37219547002918	4.70230846356484	4.60324920538336	5.76570712323514	4.56380222602422	3.56771099292229	3.65606026425035	5.09188329405533	5.39122842073558	5.00912245249249
LPAR2_9151	6.5571058178237	6.57114030361286	5.96585236669395	5.42662916728848	6.20978382105641	6.50380298120659	6.65334818595166	6.71063790641394	5.30330600181128	6.22759253983282	6.09283230853398	6.53098240940647	6.11746092565021	5.91953367718239	6.31328551849948	6.86504233648186	5.01990012893595	5.9429338854869	6.1698914423668	5.28993974388791	6.91641788381984	6.09253256787983	6.11264640117137	5.63495048638357	5.5010576751363	6.51260107841577	6.84720395938495	6.49634192822818	5.5254968355363	6.01983944019781	5.88034079408187	6.40480712270955	6.57056024249085	6.51225871299208	6.52900670077704
GNB5_8733	6.37160517280974	6.45194875915128	6.63663647461676	7.00839856350796	6.5220657797532	6.18360488582116	6.04256149065776	6.58318962619084	7.19166870972574	6.42512250866869	6.47859789516672	6.96277965863001	6.80667922643539	7.0148285248124	6.31328551849948	6.39527558686289	7.63409133378048	6.68097600577618	6.57192207536921	7.24484944367349	6.40632352398681	6.42806169162645	6.7142602155662	6.59751355992082	6.16426281112403	6.67824750029552	6.29731799696138	6.50775621264677	6.42821961939254	6.43254481543005	6.0176322949265	6.12532293358589	5.68394556926359	6.19128383751313	6.59122789461342
LHCGR_8997	0	0.409060698740151	0.971577459746725	0	0	0	0	0	0.701154178287412	0	0	1.4131451931439	1.35059085403209	1.08622132306012	0	1.16737634542093	0	0.398914157748963	0.70833171274889	1.77420668995773	0.800550154174363	0	0.572525382778468	1.11059077977887	0	2.305044573969	0	0.779984278315498	0	0.66063979362005	1.89310593209897	0.871065709694685	0	0	0.538257198472394
ESCO2_32645	0	0.409060698740151	0.971577459746725	0	0.37099089591832	1.09011686639367	0.936826648556285	0.507615270028829	0.392759749349789	0	0.92350221690166	0.735754804205498	0	1.08622132306012	0.519868181825311	1.66927634727947	0	0.398914157748963	0.397208031573994	0.381352420777562	0	1.26940203308477	0.572525382778468	1.11059077977887	0.777638924224748	1.05314178229961	1.43146250377722	1.95175512079431	0	0.66063979362005	1.70573471626236	0	0.809308480424951	1.33190281724748	1.70535238348457
FSTL1_32837	8.06606112339632	9.20960275522956	9.18942070797829	12.2157759996416	9.28842685892501	10.8173340315236	9.74434810027426	9.64330866686003	8.8534067022328	10.2788806416421	9.42225309881983	6.60186432682502	7.57580047769228	9.03219955950942	10.0533393217278	9.04458572460888	13.9125164769767	9.26018126616088	10.2998792406058	8.1399626859627	9.64497904690886	10.5334729367004	8.11224368196978	9.22601056628362	9.8016680364168	8.82411574313225	8.76365921921704	8.16194127839145	10.4409992367057	8.87021037421385	7.07582617209709	9.93673351075136	9.84375301881182	9.6841212568446	8.03800662966672
DDX60_8457	2.61180176756809	1.85701284392475	2.12546680269675	1.44080823710855	2.89749156045099	2.958560022361	0.936826648556285	1.17957136074676	3.4611197727655	2.89641278902957	2.10028863166203	3.21968836643326	3.36471147732013	3.10121500470949	2.01320126137907	1.5205695955388	0	3.16396221527873	2.44291572287641	4.34794833989346	1.07905227622036	2.73171876291811	2.14073649920364	3.36102777623856	2.40215943971227	3.41621742670661	3.037926865356	2.96579638499069	2.94031947630874	3.19076797092245	3.19267083741999	1.41035574018306	2.81125939704892	2.4730164818654	3.72354361322118
STMN1_32298	11.6774459670163	11.9717158726832	11.5155399459582	12.2583079914865	12.0223795535245	11.9729545243369	11.7287772709813	11.8706871630269	11.0532348862471	11.9644179389719	11.754529555726	11.0413666726534	10.8276213805753	11.8698124606784	11.7748408684001	11.5378985201429	12.9704788697999	12.0225375480526	12.0236136010939	10.7999207508406	11.4600009943668	12.0384105933316	11.5152841961709	12.1627162384804	11.9253382192745	11.3119773118052	11.3661701237133	11.5858196015815	12.365686383132	12.1891816746076	11.4736138771078	11.9113049534915	11.9875466461322	12.1388445331305	11.7998383518318
DUSP3_8504	8.02888900506917	7.86884061512025	7.81627756837709	7.91838288139501	7.62977769478101	7.8430092712685	7.90469881417472	7.65325108522679	7.75255523116634	7.65517913043592	7.70968056475005	7.7695744876362	7.36522564782803	7.72707339295304	7.81562108342146	7.86848833346031	7.67430496769336	7.6142039080301	7.83251711279162	7.85707943563928	7.97990188822553	7.93685355927261	7.97093900136078	7.83190445766633	7.76447260366724	7.97638397806668	8.2130415045578	7.89485152132857	7.76425849424069	7.81122470044954	7.49302640060742	7.98782740358404	8.0986152397978	8.01228896882496	7.99262015926844
NGB_33325	2.61180176756809	2.30271452010902	2.12546680269675	2.40240095471807	2.26667562407052	3.24288386705793	3.05563003922015	3.10275354572778	2.34134026585066	3.28105871640966	3.18117042554054	2.80475912671655	3.69581783449926	2.95215324535238	3.39836858949286	3.49566146764764	2.4573487864417	3.00132189346224	2.81191884788719	2.75460630075209	3.07341786899888	2.9227451423848	2.96712105999774	2.92021637444728	2.89314989764127	3.46385025196032	3.037926865356	3.09249122706684	1.91899240314624	2.99447147314856	2.20761808069134	2.10971289137672	2.463158846547	3.22425583236283	3.99305531410916
UST4R_32736	8.14635373609201	7.91464111523113	7.81934987106518	8.14503001262447	8.5457715747289	8.99474850616739	8.97822206716699	7.87936401395358	7.32995920743962	8.3668085195475	8.22979745943115	7.77396621460742	7.61869603312449	7.87763005926523	8.59333853163417	8.4686204948911	7.03639227573975	8.54927749408751	8.06372228683899	6.69865182713868	8.69921411136741	8.75705188159827	7.81115066450252	7.98938135009409	8.54779585178968	8.25548062465851	8.52861976368935	8.3872234157893	8.79205031299254	8.38279236618483	8.2202343860957	8.24598008482323	8.6100220387499	9.33679707528584	8.45910578944175
SLC7A13_32952	8.97655124064505	8.86980089950707	8.88814633749836	7.74472468782455	8.96944050135137	8.93277676107065	8.81061440855486	9.08225239074407	7.76506068611739	9.05994036645364	8.70623056861143	9.09500873357278	8.62152524038601	8.21137371923243	8.82627041022337	9.01882585175052	7.55013657806485	9.07832343758732	8.80910253257751	7.43846364385509	9.145231850081	8.77419684047439	8.60270280211774	8.37584288650708	8.46709824680219	9.38113291232604	9.20335803854045	8.70240300317962	7.91485898233519	8.51235037725375	9.05924455193383	8.44785051334077	8.05846296602335	8.82872704501597	8.24355987952034
ITIH2_32512	1.09501162344481	0.727390791943438	1.54693996962324	1.44080823710855	1.11966366484504	1.42941201374057	1.71623685624874	1.42588513102077	0.955095089923718	0.814198363143875	1.13462758084905	0.735754804205498	1.47072825712593	0	1.66408282246213	1.35475445800037	0	1.18527072247237	1.37004375027699	2.30255606906037	1.51319409206523	2.62579877917943	0.572525382778468	0	1.05066498469907	1.65539193966429	1.64223946687297	1.05357587271321	1.07904382227755	2.34070026588048	1.4903442549519	0.871065709694685	0	0.814486754004629	0
ATP6V0D1_33093	7.44981430316205	7.33949482652926	7.47817479999762	7.29499146079525	6.80535709941151	6.97435568424823	7.3103307785215	7.33688163756776	6.68219829131542	7.058825061921	6.82131811544016	7.04138820701721	7.29575797901584	6.77328572278758	7.40364098620198	7.18526522507658	7.93483812380292	7.02940506337302	7.03986444314307	6.75227367072779	7.66363021685345	6.87787854343006	6.94850505509782	7.00593280369281	6.94426375434815	7.52727478140504	7.5780812938406	7.13051660335503	6.77454927345206	6.79139841007499	7.19196919004662	7.37481069361849	7.16942943453094	6.68175985911785	7.20032131716919
RPS19_33100	12.8286561070824	12.7937958682862	12.7921922049851	13.210413782055	12.6477734887457	12.773657918718	12.7888019724807	12.8420250865077	13.3075889226784	12.7729669191036	12.9842601214212	12.8310474863315	13.1246872911315	12.8946252365567	12.9586203588612	12.7413860960705	13.1963020440608	12.8924741949389	13.0095337561157	13.2024019397576	12.8731502135837	12.962582824045	12.943622105817	12.8771283979668	13.0036056797624	12.9747466970838	12.8166037077808	13.3249456915031	13.3958000903059	12.9915511559996	13.0686832575559	13.2023113843708	13.2044943898219	13.52991167256	13.4282147268004
COIL_32558	4.90553260544597	4.96160175718474	4.75202903479279	4.87248552740476	5.74119994154825	5.27867540961256	5.50284531974604	4.76263000326675	5.90269261141281	5.49129547305559	5.47057527716281	5.61174283930616	5.25565069737144	5.43961472940092	5.24317626595649	5.06163561426083	4.68405339602956	5.41702499068077	5.38844540860174	5.57272600270517	4.93878486279375	5.4052462554151	5.49456801906993	5.19192224437985	5.05069903151364	5.28484281025898	5.03661322559573	5.33775278967386	5.5768452179309	5.04190408828582	5.06919008587337	4.90763444389806	5.43071320102532	6.03313999943261	5.3819596938689
GAR1_8683	2.74000794192179	2.30271452010902	3.80459864039072	4.64421435606359	2.71623910320341	3.1541926529928	2.59185193012031	2.78738549074437	1.80868149512992	3.28105871640966	2.19750571789515	2.41257701696739	1.47072825712593	2.21732669093062	2.29408197630111	2.79048768147881	6.55781374380544	2.9427618928135	2.87561026685583	5.26745078266574	4.23284221965672	5.66794251855845	4.43980855220287	3.56322058127881	4.7587715655078	4.03641198580419	5.81144534284557	2.89801664726668	3.13560840650401	2.99447147314856	2.46568725924177	3.91582959855211	3.78558317839698	2.82158350374257	3.11897289033796
MT1A_9255	5.17873809454096	6.55110605961218	6.63663647461676	7.29499146079525	5.56474525308998	6.24930694315003	7.27243910103949	5.02801067176228	6.86370324677209	4.8795603352821	4.9490898869944	5.88779314920298	6.80667922643539	5.21809531669832	5.7759514192874	7.02886727384623	7.27475773525761	5.44893501247043	4.32318330909203	6.34840209353778	6.05845115267373	6.21630056670387	4.84629741088546	5.60089300586032	4.79634394375763	6.2729210301924	6.99369021205362	7.57769107687286	4.93002000612161	6.2353496435342	6.48652846216905	8.1897441820669	7.77602285392995	8.13806072926814	8.06017541872121
CHRNA2_32401	3.16237701717988	3.71472664848417	3.80459864039072	1.44080823710855	2.26667562407052	2.60409686795433	2.35456724744572	2.69645615436158	1.35868452122116	2.01195480260696	2.28858329718115	3.16723297578054	2.55383933529162	2.30191020551502	2.82243225547107	3.08341286988962	2.12731928477152	1.69135822195905	2.44291572287641	0.931824498402129	2.86888510401754	2.38732087380684	3.05430440815136	1.88952335174761	2.58502519116252	3.02979891454145	3.42745867927075	2.82689486853277	1.68942031645726	1.73254446884592	2.78263297932178	1.41035574018306	1.32466233651329	1.33190281724748	1.89270300959816
GM2A_32907	6.4486903777815	6.44653628747814	7.08255040640306	6.43856657020567	6.28223743499523	6.31214672841637	6.47206589555588	5.9866689121903	7.14139505252968	7.04231983963266	6.37329821368501	7.00448921927853	7.00127945867304	6.75089252642968	6.13774690677923	6.22549086431874	6.16490750813034	6.49988987849381	6.93165352465642	7.79750351998012	6.08233786938971	6.75764787008886	6.65272954833734	7.41489800022847	6.89748791449059	7.12598835630924	6.831165344351	6.87689416021644	6.6759545407686	7.18601607392461	7.50744588351226	7.52522307483872	7.26426778753322	6.84298960927398	7.1914215687901
GTF2E2_8766	7.83434213580939	7.27377751026248	7.65366969114753	7.38654129644101	7.30806861531955	7.66987609581835	7.42989765937008	8.09495943305501	7.85554825888856	7.71106973044259	7.43354537346538	7.45094489926784	7.58414927943025	7.67053279460312	7.79039874867161	7.28660922909175	7.29553266798169	7.4185871302459	7.6095076858973	7.63132728933404	7.15285542586237	7.67000851256436	7.25952098316365	7.6467860114805	7.47985507079625	7.41664486055552	7.23221560292763	7.40532323765575	7.58776471122792	7.873290096258	7.54637205515551	7.20687161918163	7.26426778753322	7.63121213001873	7.32355415775563
PKIG_9488	3.16237701717988	2.85371614709754	3.03692120542304	2.9743304008583	2.35201574491322	3.55147562309689	2.35456724744572	1.98254191627263	1.93210738418873	2.37037767172705	2.6043986909513	2.31950549795004	2.65874915044956	2.38180813102748	3.33775517454993	3.57322313352742	3.9634012767958	2.88172396541928	2.87561026685583	2.75460630075209	2.86888510401754	3.24240400389131	2.49254087589639	1.88952335174761	2.58502519116252	3.02979891454145	2.96140107454749	2.96579638499069	2.58661089508052	2.49729760825843	2.57925021441605	3.55792164816499	2.25152412430471	3.22425583236283	3.77210526969926
EIF4EBP1_8550	4.12715007619626	3.88444973277949	4.61730423474333	5.14137482546727	4.30505190272235	3.97047329152521	4.36860961404824	3.81482161957072	5.6017314414611	4.44981382713052	4.60374894164645	4.73405040974798	4.83086749922443	4.88951680052026	3.27448303458993	3.57322313352742	4.32849740573328	3.48445849006048	5.12574938916384	5.50705452132948	3.41182586188074	4.27336757522086	4.1738754330757	4.47603014154013	4.83296260284783	4.37219547002918	4.77117778882398	5.2988599193737	5.89271546553527	5.23225246662382	4.86037593686556	6.67439913732271	5.95284778856222	5.22559401037274	5.48752055854651
DEFA5_32324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SFN_9820	3.16237701717988	2.91770297884401	2.65200679165262	2.40240095471807	2.65038175222356	3.405415016487	3.40603118474722	2.69645615436158	5.9399359211355	1.86952520801081	2.53168714802815	3.41229284494535	4.08275018426281	2.45751245812167	2.73112132752699	2.42252914143717	3.9634012767958	3.00132189346224	5.48349462927428	5.50705452132948	2.54138444234905	3.56251413866526	2.14073649920364	3.46566343296757	5.54586552129465	3.50996054029945	4.13321004337841	4.56004437706398	5.86544189965152	3.84378495784065	3.67379842424455	5.82129957289777	5.70490646762486	5.81719048727383	5.23379564155207
VLDLR_32971	5.82454520318075	6.23050183661328	5.8860503105062	4.48762228234878	5.43384982999893	5.10025981869551	5.47345775247295	5.89762897823447	7.25510127735616	5.75708888575013	5.82263514658935	5.80438018270222	6.43060476161114	5.59015970995075	5.85377051289552	5.84254639713167	3.85561063960393	5.29358454213629	5.42082928290589	6.37494198747651	5.61010517790761	5.30585547590195	5.76394603475779	5.1295848134537	5.53479335138931	6.25948742953935	5.87540656661533	5.86712977549422	5.59356309059538	5.36015570676302	6.31679494983372	6.50037912470727	5.84367855679624	5.98210682577017	5.80007870152722
CD36_8243	5.9491594896737	6.04239400024844	6.6155831783562	5.03221055098821	5.09323086373741	4.55938512056149	4.78215028213649	4.87055121559355	4.35049393664615	4.49902592660862	6.15466832433346	6.70205652489501	6.49577893275029	5.70333138873018	4.68526636124893	5.02068993746313	3.31963681399142	5.17139369721795	5.25111108797088	4.60272411079742	4.58464514672482	4.89154222861033	5.73124614014956	5.19192224437985	6.49650022111996	6.16177770729879	5.68626799798465	5.38803083048231	5.59356309059538	5.16378088402136	6.11501020693825	8.47162952257841	5.3263686097689	4.86150274972409	5.21635289619533
GRIK2_32967	5.82454520318075	6.11924398139737	6.83182115514921	7.49336865542448	6.60263166050723	6.96786498831356	7.13373524830234	5.38904113205437	8.50144851539112	6.35334397420305	7.36457043734016	7.91186706776798	8.66152454559077	7.3162115308977	5.87525475893506	6.90308927347386	4.61960920921444	6.51000914020013	6.55743003117703	8.57943327453217	5.67438017174706	6.07251243431734	7.52289714671283	7.41816137020648	6.87131980267741	7.65075124170645	7.40469113740161	8.49151096232389	6.76719972538812	7.42903954554378	7.20529834370743	7.40335070300788	7.8810517921517	7.63121213001873	8.98077401095638
CEACAM1_8277	4.70017649006571	4.8995744442423	4.15519976053107	3.49676585954337	4.40827798150699	5.21432728061355	5.28332859834026	4.19295377973747	3.37671742178375	3.3362620162922	4.30968521090418	4.16706455727267	4.62616963050984	4.01460733661101	4.35910579796002	4.47134924655956	3.47341638465656	3.93858523011743	3.83917213414268	3.64355248988246	4.39421643701774	4.23785480105849	4.28619578157367	3.56322058127881	3.45950000807461	5.11622772674863	5.01784175758429	5.4603077779245	3.38645244654855	3.44272054117161	5.12636382773498	5.56756841564391	5.35317076146036	5.53978983018012	5.55845590671615
S100A10_32340	9.89216585456331	9.20720432622943	9.7660155843358	9.59202851536857	9.42146990001959	9.33703785654538	9.31906971065749	9.21818662950702	10.3375249118951	9.08029421666117	9.70656837486185	9.49016363197103	9.71134140484791	9.89019929926192	8.95543857473301	8.67181829839467	9.4315645200718	9.75358537469021	9.86403466583734	10.2105817797184	8.5784380339209	9.26023146967512	9.24493283585414	10.393457096924	9.55480100745074	9.37569548787149	9.68674912712485	10.3048192324714	9.41113012264933	10.3026875221174	10.363042449035	10.4961671833198	10.4383971159555	10.3575364775177	10.6142315201966
MYH8_32430	0	0	0	0	0	0.645661457962653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.471392306349304	0	0	0	0	0	0	0	0	1.32466233651329	0	0
B3GNT5_32540	0	0.409060698740151	0	0	0.665830736074535	0	0	0.507615270028829	1.67369991554356	0.463790289997229	0	0	0.734964595617314	0.357037358433199	0	0	0	0.398914157748963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.809308480424951	0	0.538257198472394
FCNB_8627	0	0	0.971577459746725	0	0	0	0.543155774352543	0.507615270028829	0.392759749349789	1.09591179706139	0.92350221690166	0.414280874643248	0	0.643012073658695	0.901222934644343	0.39122569289945	0	0	0.70833171274889	0.931824498402129	0.800550154174363	1.26940203308477	0.314478697559962	0	0	1.28296857972453	1.64223946687297	1.65596380541861	1.68942031645726	1.11207755497962	0.929624410553889	2.10971289137672	2.95816367426982	2.4730164818654	2.05849662900713
SKIV2L_9830	5.79532812198687	5.8589969406963	5.82621918433343	6.00999599916745	6.42200727244349	5.69491017523486	5.96020964488629	5.72434691956537	6.49968816478859	6.29880288371281	7.06300330512927	6.47273861635907	6.03703171568232	6.77328572278758	6.38243562370078	6.34087096703119	5.20697614561402	7.02588319715197	7.18205013211748	6.36438454483876	6.23931025147143	6.35535698936809	6.97667777042886	6.31195188278501	7.23163879488251	6.25272342872621	6.21730634094754	5.58408599331012	6.58691975945478	5.95378362937561	5.3185172090202	4.73873638622606	5.55135138898793	5.60870163351948	5.72805580512397
MBNL2_9202	9.21172557900841	10.0298914843613	9.41535697198874	8.54671537713129	8.58706087799589	8.92944016755334	8.8667918286161	8.95930798010887	10.3000611859687	8.62274505694694	9.04021971209185	9.07111820575154	10.5004765154122	8.81194126821956	9.13537212871784	9.2622031776214	9.0859155922638	8.33547443733424	8.84534407835592	10.0398878116575	8.96531417112419	9.29628360520968	9.35258808286354	8.72187523699088	8.77533258571874	9.74692287422933	9.18769748836759	9.55354842415735	8.52858040039191	9.05798545976696	10.1515287310412	9.82645434292977	9.69716420151564	10.0006325141593	9.26682243876433
KDM5B_8955	4.42295043359736	5.44680980648212	4.96675266381915	2.61922219192519	4.14687707820507	3.97047329152521	4.6829354888894	4.71709477361693	6.13240093763524	3.62933481675518	4.24292878016152	4.83837913744027	6.11746092565021	3.82754186483529	5.15809214372861	5.20254797156151	5.44872326600103	3.2630207733356	4.17916607451472	5.70412595831389	4.84880794572764	4.72197921686322	5.13334615926035	3.30571922277458	2.74729795387097	5.67718996310663	5.45464640511793	5.56235644183036	4.35551812246718	3.84378495784065	5.58642135726097	5.71146285586749	5.74593618769253	4.82335224994181	4.83719881721236
TMEM38A_33190	4.56821215848555	3.56292544393008	4.72607180584398	4.31194045232549	4.57729468171896	3.55147562309689	3.87918556100866	3.89879281774544	4.2112099167909	3.94561673312579	4.19664419924176	5.04145711482162	5.37593446296915	4.86192076930347	3.76350748148994	4.27641648340836	4.74574157600657	4.08114853429353	4.12777804248109	4.68986448977947	3.91585919335425	4.4698367879927	4.63628227521316	4.57291172562552	4.39238906877508	4.99176771175673	4.50075744758899	4.39774413717165	3.84314219992637	4.73088304762367	3.95200553918139	4.38517723679923	4.41373113784655	3.33686443529153	4.353699978311
CYP2F4_8422	0	0.988021535177454	0	2.14713023904983	0.910519551449649	1.70390938511461	0.936826648556285	0	0	0.814198363143875	0	0	0	0.643012073658695	1.20255733141916	0.39122569289945	2.12731928477152	0.398914157748963	0	0	0	0	0.314478697559962	0	0.777638924224748	1.28296857972453	0.886433088939554	0	1.41627397158557	0.66063979362005	0	1.80200309826175	2.95816367426982	0	0.929362522386037
LOC691962_32591	7.54504324640098	7.57349989026386	7.75341621483053	6.81323467338553	6.67065377358397	7.06228640012059	7.02652646197083	7.4030767496484	7.46383728662138	7.02562360111367	6.98344936385989	7.52836896761798	7.71002481153728	7.35631951880353	7.26809706218098	7.48778865372055	7.38548640680052	6.91220894857751	6.71372101407552	8.20205264134396	6.98560518529747	7.1973512153598	7.266384373552	7.35826058756748	6.87131980267741	7.59301375406879	7.41189819849451	7.73650475680538	6.61993528249159	7.20317611300077	8.33179887213709	7.30088833469434	7.57438587119193	7.65855555852293	7.74142841739412
