ID	S5P2_C04	S5P2_B04	S5P2_H03	S5P2_A04	S5P2_E04	S5P2_F04	S5P2_D04	S5P2_G04	S5P2_B05	S5P2_H04	S5P2_A05	S5P2_C05	S5P2_G05	S5P2_E05	S5P2_F05	S5P2_D05	S5P2_B06	S5P2_C06	S5P2_H05	S5P2_A06	S5P2_D06	S5P2_G06	S5P2_E06	S5P2_F06	S5P2_H06	S5P2_C07	S5P2_A07	S5P2_B07	S5P2_E07	S5P2_F07	S5P2_D07	S5P2_G07	S5P2_B08	S5P2_C08	S5P2_A08	S5P2_H07
VAT1_10149	4.62363407811084	4.80639043695991	5.22809500493904	4.7199784875634	4.77722253741317	4.62702251824787	4.90909993102987	4.98754708575517	5.31650337107968	4.97463183647087	4.93465974245757	5.11430974801761	5.37151479769666	5.01019334799805	5.28943097845405	5.41575398591256	5.05804337570282	5.46472434654274	5.34528298463725	5.02396896978408	5.24973449579215	5.13398775323106	5.2654428007011	5.25692077372747	5.21021274165454	4.79088369173738	4.826838497	5.23020805560554	5.04736079076107	4.65557911049309	4.57259918751991	5.18734554955735	4.94894102971734	4.98338845182051	5.29915523573474	6.00405553329777
PXMP2_9629	9.41400491258699	9.44687290914177	9.52281944886288	9.16220379142153	9.43059106844893	9.42381641433753	9.18272833036771	9.52825753301654	9.3481426421147	9.37737452758395	9.32357984859241	9.29019384476882	9.29505801435181	9.23743633230856	9.50624636282191	9.12220483054945	9.35018664014772	9.45047787003785	9.65726140563712	9.08680685539078	9.34833359575072	9.70756387259578	9.40783920340499	9.82693580226001	9.24121051872872	9.00399123182516	9.16831618583602	9.25969665757348	9.28150381870886	9.6757524276103	9.40951241902177	9.50978712773665	9.51252716770532	9.20471711777682	9.23042439687137	9.27650967148513
CENPI_32983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.750423404666448	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEBPB_32843	5.50920941773989	5.98020732696894	5.28467777053693	5.49790948089955	5.59113992740964	6.86389426336633	6.30579049068448	5.49965339321145	5.48984349945386	5.38817478719894	6.03810453109959	5.83874333648338	5.8967118207378	5.25303197276747	5.86868589108926	5.49871036824154	5.01062632593046	5.40719120136736	5.89027517636154	6.3140365043265	5.74228152989743	4.92306922485851	5.66578560003313	4.66526280169077	5.94217531709686	5.61195649042815	7.19161604315309	5.5815933340435	5.31974899454454	5.54888841643248	5.70014232731655	5.58475173252364	5.56236843824711	5.36480615355766	6.95332892123687	5.43855480060143
RAD51C_9650	2.05436330691506	2.18592025579486	2.458823314504	2.418591813886	2.48018333540352	2.54344954958324	1.74634683124701	1.95146256389195	3.07038530853295	2.2968983150445	2.60515871821658	2.46430787182529	1.59451834626013	2.87376916505737	3.08991548507481	2.12720934943128	2.40830218658409	2.62746816260375	2.89033467582317	2.43992038390257	2.43924998702125	2.96769702869397	2.45241943043511	2.33978892311733	2.52538985066201	2.54875684320621	2.2692017758233	2.94453815406528	2.74983798452574	2.41200579884175	1.76532071347527	2.4911504591351	2.58043826590767	3.56674457077761	2.08814043079977	3.31027501282728
NIT1_9319	6.7941806262891	6.3628008776824	7.0104895029317	6.61042518736958	6.5162803230688	6.76834547933221	6.36194786159426	6.645863746471	6.90523203528383	6.2929704103318	6.72062181837959	6.71325986810311	6.38045974246089	6.81795636419848	6.85628768547732	6.44132179266026	6.63744741470112	6.73998413241461	6.8851963843758	6.72201558172067	6.81629025445417	7.20644389485023	6.78185110493356	7.09180054854507	6.2433151454176	6.82255528275577	6.45284970056794	6.78135260557673	6.78626366309674	7.0674003351855	6.53575294543513	6.8743900723988	7.0591601761904	6.94129916934662	6.66051644056698	6.69452994537111
DLG3_32844	5.6742190112327	5.77102873409247	6.57669309787824	5.69234459171861	5.71241338338993	5.26007386279568	5.3309642019039	5.47328786203781	6.19278145910743	5.95150547242092	5.94375205361235	5.76073502936702	5.62872935217159	5.73677128390502	6.06651810052325	5.20134405277543	5.71978329776191	5.76872764400346	5.30328926226897	5.42787831658713	5.46369015985062	5.97929530065294	5.78761930085129	6.18521335747465	5.6221253879751	5.53856685555334	5.22092395651773	5.75428331990078	5.66731931278309	5.98273764894912	5.34311206897107	5.83888901352661	5.78350246032618	5.68419861957525	5.25068728467405	5.70839214277987
CAR5A_32361	6.40208222273053	6.25962291280479	6.5842267300038	5.92515027319506	6.72765422864646	6.30661135001426	6.48083818720844	6.45695823531683	5.95535481625692	6.43751315321047	6.58827086543835	5.78720924267969	6.28091173889728	5.87803758515021	6.47616394719695	6.39153804534773	6.27567271365267	5.81370417462161	6.35851930387213	6.10960214587611	6.38179373596146	5.91549517353303	6.56894379253829	6.56121263598704	6.74173126868024	5.98778628960398	5.94233278765254	6.44061852449919	6.46946539897763	6.86830755510216	6.09140105804683	6.31430569449823	6.50242364359272	6.26577333449648	6.1010097741602	6.31812481080642
CTSD_8403	5.78150267002521	5.57007485373753	5.84475946729271	5.6719903263249	5.58055817539838	5.79298967721175	5.65697290744405	5.82564877567642	5.5480467730126	5.67277160739545	5.5894028933409	5.60574788292959	5.92096339008128	5.67852901930067	5.50938005502928	5.66358833676273	5.65957246355803	5.6077928794772	5.98629384158607	6.10960214587611	5.58498408933572	5.64744767486579	5.97882449047795	5.98386874123847	5.89352491937608	5.69873620273441	5.78462564443325	5.97982924819097	5.80667444415012	5.96288104749394	5.34311206897107	5.56140591256281	5.80202129307076	5.59176581875109	5.59929249346299	5.86378471253698
KLHL24_32733	4.64652111762502	4.33420460577039	3.80666452550365	4.33606863805458	3.88157173507323	4.46437725587005	4.74984912744563	4.34015754314792	4.31921616856269	3.9805945959666	4.47656362513023	4.86373359902936	4.4059493340429	4.59748229069006	3.84986752157297	4.22386729379977	4.05469958272713	4.36223455355469	4.42018134332282	4.49680262975593	4.4235200985243	4.7509755014441	4.54637969776696	4.74026968690249	4.16914901991781	4.30733978079616	4.50143018777375	3.72013729711431	4.47169074354831	4.88391928800083	3.82753715777978	4.4963697898244	4.61370046575566	4.50454669969731	4.05394399211617	4.63142287865642
OXA1L_9402	7.41368003100904	7.69038083247077	7.78389470071648	7.5454464689124	7.93534237671859	7.5447964333293	7.67469960665533	7.63864225841351	7.61939012933743	7.89753951074992	7.7232643341183	7.30970074932229	8.09374227916006	7.74499829664966	7.931603532232	7.91804746553175	7.62625633505005	7.85297151547428	8.10059783192036	8.06433105119365	7.76290223935118	7.82551105411785	8.1236339439267	7.70634831782865	8.28975283514351	7.69895882881917	7.886314865979	7.93412845930806	7.50288828444054	7.32242089010473	7.67494964705205	7.8777109013271	7.59875324300657	7.69445529346739	7.61559133964566	8.45570707530565
CCND2_33278	0.479437912011934	0.774024908132024	1.32148203027008	1.06116945893422	1.26851430511021	0	0.835945416547603	1.15639594867989	0.944856253431593	0.520939199670416	0	0.586951112346528	1.81759091211987	0.50790633317727	0.619879980955234	1.9809855233494	0	0	0	1.4113146205186	0.635011033663424	0.750423404666448	1.08292943663715	0	0	1.14588913302114	0	1.14917548096981	0	0	0	0.824056493647572	0	1.54329967095594	1.84863686058833	1.31416984126459
ACMSD_32377	1.126048482028	0.774024908132024	0.999628289063894	1.06116945893422	0	1.212396057738	1.56684730240814	0.495353707602863	0.944856253431593	0.902867083765724	1.72734313676739	1.00298189046799	0	0.50790633317727	0	0.506997428465067	0.621582155192804	0.655800189385507	0.662779255435013	0	1.6833813880173	0	1.08292943663715	0	1.89470189792942	0	1.18492841851128	0.686106509340964	0.653189913378643	2.15630277852457	0	0.824056493647572	1.27691581509526	0.712112548902157	1.2021347189069	0.801817572827406
RPL3L_32300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLEC4A3_8330	0	2.18592025579486	1.58446686485409	0	0	0	0	1.78993700791089	0	0	0	0	0	0	0	0	0	0	0	1.07486809526498	1.41080178189225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLAMF9_32467	0.838670042345574	0	0	0.786106887314091	0.769405070128764	1.46273059317589	0.835945416547603	1.60801985526224	0	0.902867083765724	0.944461096003751	0.586951112346528	1.00717281142934	0.50790633317727	1.65397228737223	1.17840776648145	1.05458671288028	0.655800189385507	0.662779255435013	0	1.07443641941811	2.14124717497497	0	0.745923648144325	0.748128720599578	0.683842243531063	0.710843295482793	0.686106509340964	1.71833591649142	0.898732706382503	1.48523190565283	1.72732389774405	1.27691581509526	2.06729657251275	0	1.31416984126459
STUB1_9965	2.51863695449326	1.9411572240583	2.458823314504	2.2085404277254	1.63863002340765	1.67598274085918	2.04966757525042	2.75174831526577	2.49184934492881	1.66650452303234	2.49117312006856	2.46430787182529	2.59689745058012	1.98327477725393	2.07740845350793	3.02830775896434	1.65729526315502	2.48643544303133	2.50208508533124	2.11089384678133	2.11026225820689	2.96769702869397	2.12267244467348	1.89071534089988	1.89470189792942	2.54875684320621	2.2692017758233	2.82565441523708	1.71833591649142	2.98466591964956	2.20139656192422	0.824056493647572	2.58043826590767	1.54329967095594	1.2021347189069	2.44884180573383
PIK3R1_32562	8.20493042070449	8.66433816247756	8.47903882957855	7.96484044886144	8.54307524733407	9.16819233971398	9.06502018465243	9.274230162373	8.14056963136174	8.6257435043976	8.51999029785958	8.01436316357221	9.26695222631159	9.08323162661957	9.12864905349512	9.58775568550204	8.19691641929228	8.40923540372574	8.62215899301287	8.74745509976215	9.14917136807609	8.28911939724619	8.56604099457879	8.36058833788962	8.58609532557031	8.37020049097185	9.29070748760266	8.36289171710462	8.97664807925605	8.51145215551903	8.43682549658338	8.45746898992245	7.96202308981029	8.20247917859817	9.26286192921365	8.24211746340677
TATDN2_9984	5.87167743122758	5.9720710469707	6.23767107207731	5.95914543292566	6.51071733824921	6.11884820782861	6.09829050112995	6.06514742669775	6.25526016801249	6.30094996349158	6.3309959138378	6.03928986044642	6.64352291791451	6.14215892361649	6.2907859151992	6.43431414561707	5.95087556360518	6.70061491545307	6.22992325816807	6.44806340034617	6.43807976150564	6.15533449699491	6.42615256181579	6.44269550886286	6.82191576780476	6.47459482759169	6.41027995986716	6.47064610189317	6.25905945475949	6.59919062605684	6.34665739222929	6.4476156854663	6.20130842910064	6.38072864728463	6.30465555083417	6.72526044865458
DEPTOR_32826	4.39945951462411	4.40843780167257	4.67171098907868	4.85249687691183	4.51358980487709	4.74982167214897	4.81164627127869	4.47914315723823	4.64673431792863	4.42221859470983	4.97762366684629	4.93650002541683	4.56829292980809	4.258922782875	4.26674227060436	4.73803604379904	4.83120025198193	3.94366246794467	4.3803417381535	5.11890572787676	4.97325443648487	4.46929216371128	4.88349828784505	5.00648609853523	5.15624510406418	4.79088369173738	5.00904559013681	5.20661180022308	4.64679322464044	4.7512936759137	3.40571774567704	5.12501381179148	4.98180171101698	4.797243896909	4.60965895592429	4.97614075785919
LOC100912282_32604	0	0	0	0	0	0	0	0	0	0	0	0	0.589748335247325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALOX15_8036	2.61461674661677	2.88563388913106	2.6998106127503	2.418591813886	2.5685105811212	2.17395605810998	1.74634683124701	1.60801985526224	1.91647329053674	3.27765471009063	2.23200972221889	2.8124629671808	2.01074588811245	1.98327477725393	2.99597564340133	1.81825220129976	2.54770989227209	3.35160470890912	2.64343262825355	2.11089384678133	1.91255335024087	2.69115263275732	2.59275571356755	2.68175978716086	2.96275784815724	2.54875684320621	2.75078766160197	1.49917316181581	2.62147153357228	2.15630277852457	0	1.72732389774405	2.88838626858278	1.54329967095594	1.56130068612297	1.69148417530295
TIAM1_10014	1.75069319219626	2.06872324082663	1.32148203027008	1.29209244137517	1.79326479430256	1.46273059317589	1.74634683124701	1.15639594867989	1.51095895764593	1.20455842792841	0.944461096003751	0.586951112346528	2.01074588811245	1.82044878995525	1.65397228737223	0.881413267272786	1.05458671288028	1.72332186506579	1.11520571793232	1.07486809526498	1.6833813880173	0	1.42088635202014	0.745923648144325	1.60352001130112	1.77637746378594	0.710843295482793	2.21835127635671	2.32437603897708	0	1.13733813748866	0.824056493647572	1.64837610590874	2.06729657251275	2.29348698873488	1.99029564651153
QDPR_9634	9.12922149431452	9.13332654616885	9.48105695414987	9.38801106068951	9.49680649399887	9.05007727957333	9.26418605860876	9.1846444078607	9.18805879224096	9.49855152787575	9.41042032655722	8.89620937766882	9.42261892224137	9.1110221589318	9.33577061735928	9.40985205784102	9.19975106345527	9.14645725783195	9.27949397168832	9.52737656769462	9.34833359575072	9.29623612248912	9.54913933473221	9.35541275261274	9.69600781439705	9.10117925675637	9.24147264958229	9.5151530553166	9.1611225759914	9.35235857886335	9.05823031631586	9.23151777515673	9.45956017431028	9.26132663834726	9.313880992312	9.45975545468457
HPRT1_8824	7.20981142846304	7.38498165872538	7.33465144202932	6.97268522588456	7.22897123498575	7.13120281557857	7.11657409105872	7.3758694204545	7.33527415240675	7.29577052516186	7.082259431431	6.9774538103057	7.21878474004264	7.26055843436776	7.73844321904459	7.04854057196452	7.34011627144396	7.51908728590024	7.27018367740739	7.1393055335212	7.45723378712843	7.327822394584	7.31509636168619	7.62950856937983	7.43980313820426	7.11536205200663	7.26512307968292	7.08294469851915	7.21109874296613	7.42757807642006	7.46076861248316	7.45207785974652	7.42445580676129	7.37204584197347	6.77632360343095	7.57957075717931
MX1_9267	2.86931985267256	4.87781074834817	3.16926411577344	4.28337203215571	1.46540865998267	3.00453414772574	4.44646797072179	1.95146256389195	2.60584605416937	5.21318364298912	4.24998854579106	4.52926106999055	3.47244668394898	3.03099749177964	4.41929608304158	2.25996710105076	2.25396834137048	3.35160470890912	4.82817892229728	2.11089384678133	3.77798157774886	5.68619793302916	2.45241943043511	2.52088315440291	5.69963388283654	2.39091149155197	3.96767522408142	3.5802467296816	5.21243004923753	4.32318307213116	4.15351915011796	4.44626781307087	1.64837610590874	7.01433787877396	3.80817766797282	5.80745554705874
KCNK2_32939	0	0.438310887425759	0	0.4459463983004	0.435397488144401	0	0	0	0.548435181850709	0	0	0	0	0.882815317966341	0	0	0	0	0	0	0.635011033663424	0.750423404666448	0	0	0	0.683842243531063	0.710843295482793	0	0.653189913378643	0	0	0	0	0	0	0
CAR14_8195	6.7420048441322	6.19117647647275	6.61397391529723	6.27474184840229	6.06343797399223	6.55587234381247	5.95958609075576	6.65761975267354	6.89965450207368	6.26060338600897	6.36375543173156	6.70634018062719	6.57640187219853	6.37269282398207	7.03224253180612	6.26296136431546	6.67595097286441	6.6519083393949	6.6541367803895	6.16627127636683	6.41021122771849	7.05182113744997	6.3977313177864	6.88422226442206	5.7910072658685	6.46472339333576	5.92731559888955	6.13788564918724	6.49716665199299	6.76889145464902	6.42931625960105	6.54604899895862	6.79828779241203	6.63347456486972	6.00199885109594	6.78482478481173
GALE_8680	4.39945951462411	4.20130686880653	4.49114263202905	4.3617122792471	4.46838792021813	4.1798200679239	4.64058075323932	4.45239659954901	4.64673431792863	4.3001405435792	5.03976180629587	4.00558599840698	4.68617696335899	4.6710178837663	4.48992136901863	4.7150900362209	4.34966361136217	4.44079436737781	4.33937065444729	4.42430371192999	4.38585802321324	4.37756162010936	4.438902378797	4.26905451169162	5.01177249357786	4.94083408624561	4.4179428353602	4.59332686231993	4.86093489223548	4.55306033827264	4.3782229800932	4.4963697898244	5.01393055346529	4.62137463912754	4.95039228255505	4.90633962447855
SLC1A5_32581	1.126048482028	1.27504744152101	0.999628289063894	1.06116945893422	1.93291794375212	0.52514066769725	0.835945416547603	1.15639594867989	1.51095895764593	1.20455842792841	1.25502015486473	1.3255056245733	1.59451834626013	0.882815317966341	1.05206433545177	1.42457711154442	0	1.44703357414768	1.11520571793232	1.91315698402523	0	1.24157965561435	0	0.745923648144325	1.23831342897601	2.54875684320621	0	2.55372522523106	1.94979933737808	1.84530237650378	0	0.824056493647572	1.64837610590874	2.27178634955681	1.2021347189069	2.23771059179726
BCL2A1_8136	4.4261586663774	4.11526461701807	3.58428095749611	3.95310660807714	3.9156484711332	4.03276966058061	4.02750927702735	3.68709690735155	4.02347286986939	4.16676953835027	3.6502905023	4.29105492749881	3.7681424833529	3.47607601235072	3.73824779477262	3.72373283140074	3.79965484981389	3.88867013197611	4.1627542439154	3.30045114478429	4.04287101457634	4.92306922485851	3.95775952817481	2.95800299955906	4.32402997404268	4.58758512064015	3.48390206119002	3.96481007669886	4.18422059337122	4.04960421377715	4.71120325857279	4.10248294092997	3.99490923694858	4.58347352652061	3.80817766797282	4.05391212048765
IQGAP2_32488	0	0	0	0	0	0	0	0	0	0	0.548175133291146	0	0	0.50790633317727	0	0	0	0	0	0	0	0	0	0.745923648144325	0.748128720599578	0	0	0	0.653189913378643	0	0	1.34525653103807	0	0	0	0
SMAD3_9891	2.51863695449326	2.2943079419222	3.16926411577344	2.2085404277254	2.5685105811212	1.86173440919912	1.74634683124701	2.09671071289907	2.08320988243434	2.91137251056712	2.98796186662885	2.8124629671808	2.81962942391843	2.49616471386681	2.40435237964137	1.9809855233494	1.88471814746519	2.15475730681844	2.89033467582317	2.82495355974967	2.28411354258075	2.14124717497497	3.04774163489294	2.33978892311733	2.52538985066201	2.2136502396026	2.60740951816298	2.39576166224508	3.07798478233899	3.1341958980101	2.37826671761766	1.72732389774405	1.94351173925249	2.61013532905714	0.722815125497789	2.79625888823881
HCK_8783	2.51863695449326	2.81460947816267	2.458823314504	2.68551665729766	1.93291794375212	2.64820924492913	2.51353077614504	2.22866384189042	2.60584605416937	3.40157031164272	3.14698002485711	2.8124629671808	2.01074588811245	2.26239279535236	1.38418356656112	2.69469382957445	1.65729526315502	1.95510734907351	2.89033467582317	2.82495355974967	2.70697169635286	2.69115263275732	1.92441638608022	1.89071534089988	3.39431928185882	2.54875684320621	2.06481486978578	2.21835127635671	2.86771018407017	2.62913861212448	2.67781606521977	2.4911504591351	1.94351173925249	3.56674457077761	2.90765850639095	2.63298291504246
