ID	S3P1_G05	S3P1_H05	S3P1_F05	S3P1_A06	S3P1_E06	S3P1_C06	S3P1_B06	S3P1_G06	S3P1_H06	S3P1_F06	S3P1_B07	S3P1_E07	S3P1_C07	S3P1_H07	S3P1_G07	S3P1_F07	S3P1_E08	S3P1_C08	S3P1_D08	S3P1_F08	S3P1_G08	S3P1_A09	S3P1_H08	S3P1_E09	S3P1_D09	S3P1_B09	S3P1_C09	S3P1_H09	S3P1_F09	S3P1_G09	S3P1_A10
KIF18B_32882	0.678160913259496	1.14860975354778	0.727126500748154	0.650537727140366	1.23150639493977	0.638725722001346	0.780456963651258	0.401094716879497	0.255153208481137	1.99084117821375	1.09164539188134	0.893478021839129	1.04739209776115	0.811155005718025	1.53319065746555	0.683802780001511	1.20059728687063	1.34312246105777	0.842474824734608	1.56730031463127	0.686268637209777	1.84305123828525	1.23203121145727	1.26435728570551	2.02888162803292	1.17545247719315	0.753474739290484	0.435183898639301	1.10577092984732	0.98523726703535	0.731499435666892
EPHX2_33282	3.63248641925021	5.98806531361505	3.25087125601456	4.03415721309133	3.25370129932686	4.00339899948821	3.89482232827965	3.22237920991841	3.33524547860432	3.4382061552018	3.9202570603935	4.64467397899765	4.61290617952489	7.69180298419419	4.4735028249613	5.24748975694121	5.46852689273745	5.76581809477346	5.69376296680211	5.99620535696521	5.84919413687701	8.87151973389308	5.75990542694225	6.04370929574417	5.83860211975388	5.92265926814082	5.79803105482308	6.12945409841688	5.85588114890309	5.98573586719215	5.83620006283
LOC100910753_9064	0.678160913259496	0.685716613662611	0.727126500748154	0.815305632267184	0.29241276798639	0	0.56408535481257	0.714592001157246	0.471889726647492	0.297276021639686	0.646701643023919	0.652386519767124	0	0.323702712959707	0	0.933234642394245	0	0.469104036945354	1.25578232982488	0.905092897919746	0.383561274919417	0	0.254244125875928	0.302991945064166	0.657791547108407	0.588281526847293	0.936940853287847	0.435183898639301	0.299159889163882	0.98523726703535	0.91110491154816
CESL1_32986	6.42985055388439	6.46632163592815	5.55070720603504	5.73409648834639	6.21863709866298	5.96678448937214	6.3925073214276	6.24791291134293	6.0529009422676	5.9241606578397	6.31499165899922	5.86943938942649	6.05761512171148	6.36189022114723	6.70109601522017	6.47940195943545	7.26262009287002	6.62350669636929	6.54533339420842	6.59004294462351	6.43597598784961	6.71294385100426	6.51382720224336	6.75535134795845	6.21278312071067	5.96977714385024	6.01756327726932	6.39991808322679	6.50568142483971	6.43009422983678	6.06212742865079
LOC100362572_32922	0.37856639814782	0.266437056116874	1.06504234368981	0.963169734423212	0.925047643148037	1.80994536200977	0.56408535481257	1.37992458701309	0	0.543638533707948	0	0.362759423683123	0.341072153623698	0.323702712959707	0.463465987109794	0.683802780001511	0.282607451723525	0.253535235660062	0.673414043068129	0.905092897919746	0	0.261894601649713	0.47032482211891	0	0.254056090652111	0	0.54323079257017	0	0.546813385671206	0	0
DDX42_8455	4.66129344226372	4.28228086640375	4.24127527915239	4.38828330264402	4.45258663596151	4.60833856694843	4.34888540151821	4.83611701970471	4.20254489841513	4.84234880141244	4.64601016831701	4.75570781470976	4.58110980808003	4.33033815670858	4.4735028249613	4.30724051830469	4.48689085578359	4.41719262817402	4.85587023159094	4.94901093115272	4.66474755220651	4.19515473829327	4.19723330333398	4.46159570002311	4.01897804726741	4.81693556135401	4.64412688336179	4.3970321815205	4.45739209771038	5.04446127191541	4.77687011997116
RIPK1_9710	5.00921875577476	4.43889334082508	4.06420431901078	4.20730180282388	5.05982637853464	4.87797099248176	4.00640322051724	4.51062324230267	4.37386899582529	4.47770657226637	5.00482330334744	5.19909828527315	4.67447079435315	4.46788180237205	4.42343860813915	4.85264539034589	3.09991742218863	4.76176228188626	4.88520557077333	4.57938885016	3.65228117066512	3.69411560879738	4.05394239175049	4.31684974037249	4.28431444149981	3.76408823129977	4.35278458459288	3.94817189874108	4.21042824432016	4.76148224297072	4.23494762807674
KHK_8958	9.44089857198981	9.53202159823327	9.36452553795254	9.49836477804262	9.69595901875374	9.47224424742096	9.80764433501346	9.72919197580495	9.84570993468213	9.56942644351597	9.59384009611611	9.66897601150793	9.55820512509695	9.91911012686654	9.70275177912653	9.45088041339328	9.49675140006224	9.2966036420085	9.31489301339269	9.2248198801017	9.5674631684677	9.29739571775728	9.44755283215162	9.09211057541282	9.33767278501868	9.15648546622576	8.87337388445841	8.21822955655797	8.82000982449146	8.71185895180348	9.03526247970696
TWF2_10109	0.92611184898695	0	1.20831594506302	0.464496228626372	0.535429394182184	0.638725722001346	0.968569885256038	1.1903228993159	0.976226059036832	0.543638533707948	0.359287704704912	0.362759423683123	0.341072153623698	0	0.463465987109794	0.683802780001511	0.518819805021034	0.822525459915661	0.48187934468507	0.905092897919746	0.383561274919417	0.675506078195412	0.47032482211891	0.55326274423751	0.254056090652111	0.323920426702002	0.297034201722536	0.233939075284409	0.299159889163882	0	0.28702456681235
MYL3_33076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX39A_32661	4.33650898199289	4.62827955765277	4.70715587531226	4.65073876773448	4.63324484712964	4.33734649834986	4.69373197136379	4.51062324230267	4.9714795880209	4.98468759820423	4.95307866169265	5.14184002856383	4.61290617952489	4.93929933057897	4.8597178019045	4.21604218561555	4.4445059836115	4.364343142578	4.40766873981282	4.94901093115272	4.79707104497253	4.55415359857503	4.58090347931642	4.83676405020033	4.4072371590369	4.86757382964456	5.1129739554451	5.32485494635148	4.58753122414829	5.41946893487442	5.11597195831451
GLI2_8713	0	0	0.285042618703022	0.250861822687575	0.29241276798639	0	0	0	0	0.297276021639686	0.359287704704912	0	0	0	0.463465987109794	0.382041008749072	0	0	0.48187934468507	0	0.383561274919417	0	0.65821791855102	0	0	0	0	0.233939075284409	0.299159889163882	0	0
GAP43_32848	0	0	0.285042618703022	0	0	0	0.309438095456017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261894601649713	0	0	0	0	0	0	0	0	0
CREBBP_8379	1.32207050528657	1.14860975354778	1.06504234368981	1.79449089908455	1.23150639493977	1.25844860294208	1.13496000655341	1.1903228993159	0.826883943936987	1.10037912678931	0.646701643023919	1.7167996811308	0.616729575635642	0	1.33078886064663	0.933234642394245	0.721743642252993	1.22951001604408	0.842474824734608	0.726394251052768	0	0.996577882371403	0.254244125875928	0.766468669822176	0.470001047451296	1.17545247719315	0.753474739290484	1.15852517072818	0.299159889163882	1.39656035807104	1.07080588657345
KRT7_33211	1.63242900041018	0.857052867220255	1.20831594506302	0.815305632267184	1.79558165323899	1.56039055036179	0.968569885256038	3.31821081281789	1.34919530259357	2.28982709854444	2.03938981967702	1.09999005812571	0.848071292210536	1.46507057027553	0.813689588762671	1.14583183513077	0.721743642252993	0.656610136090578	1.57667143155964	0.284711061744162	1.49944998611796	0.675506078195412	0.254244125875928	1.92767022319479	0.657791547108407	0.323920426702002	1.37868515062753	0.769066161625138	0.299159889163882	1.20550834052708	1.34531064451138
ABCG2_32656	5.90230695354387	6.05120707924316	5.67927287646625	5.63281893203842	6.16994521142966	6.27763306876582	5.63118185093869	5.81885437540775	6.2889404038277	6.30429788319225	5.99503018940537	6.3098301519263	6.51849084435666	6.67054228362284	6.33873538820392	6.45468059851133	6.60428111033911	6.77798009206638	6.36967091168303	6.32542879252579	6.73304416536768	6.69642501210271	6.63346676568818	6.6349971346739	6.60117744508564	6.4527639555631	6.28620893985924	6.03964955118138	6.57007582572146	6.49942628862862	6.4621837130108
SLC17A6_32912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4A2_8425	4.12950679840405	4.73102200125089	3.88382745193759	4.74571118353702	4.08344811824133	4.27645651633926	2.59065565412935	4.60864343710824	4.58628645514986	4.54995016354011	5.41178151660504	5.52886883045745	6.32569560720691	6.61238694591559	6.58633634514178	6.13810137978925	5.14593105550869	6.50032630567771	5.75331012231955	7.61821645778782	7.55924578019657	6.22205789793918	7.27410436005817	6.93967143547523	7.62643108248697	7.81563388391061	8.1533624721948	7.91991787782378	8.02492683547217	8.35411597412104	8.25156466591344
PLTP_32412	4.7920428463632	3.96384567490947	5.26951033381792	5.2053318965672	4.1024435587538	4.55806008337029	4.27949515019915	3.88576078299547	3.74217856334013	4.12723610148616	5.05477611928974	5.15347492290168	4.85814258666781	4.27517940706874	3.7950307841442	4.49352422000362	3.27137392666046	4.43010794359215	4.82592599361325	4.41206765533954	3.81721405766964	3.73782121999476	3.30227390177273	4.24754185934993	3.15295644322107	3.91616469450127	4.14477861166886	3.44073016716349	3.89002462931275	3.9418609553071	4.21798312173599
S100A8_9774	5.32215950464802	5.01061748698036	5.03971542525079	4.43969174032754	4.95921478885788	4.23438691518808	4.08984315746363	3.00920557105995	3.76288677816489	4.20088696410852	4.21203452605836	4.11231090184459	3.03577086306163	3.13712552075996	3.33519891879283	4.01428472764522	2.68027563492556	2.53682855915722	3.25188224127132	2.87318752695168	3.00087218927297	2.71665398509681	2.67714716581133	3.86340490538585	2.84031569981641	2.8158741823507	2.4178406431262	2.11928648760826	2.42710364334899	1.56524509522541	2.92668996342383
PIK3C2B_9480	0.37856639814782	0.857052867220255	0.285042618703022	0.464496228626372	0.925047643148037	0.354425841883103	0.780456963651258	0.401094716879497	0.826883943936987	0	0.359287704704912	0.362759423683123	1.37861461775564	0.58791898594128	0.463465987109794	0.683802780001511	0.518819805021034	0.469104036945354	0.260966101282418	0.522389798623532	0.936345467548665	0.261894601649713	0.254244125875928	1.11669838035602	0.254056090652111	1.32789685517453	0.297034201722536	0.233939075284409	0.299159889163882	0.407675015627573	0
ABCC1_32904	2.45962581115108	2.1532122334982	1.94103167395815	2.47457242042065	1.971194991583	2.65330240179422	2.40763802299434	2.36922187677729	2.22520923213665	2.07159411019041	2.67198522098233	2.23771039680022	2.46828595330307	2.25491992221535	1.86866824782213	1.89865637096811	1.75715331905722	2.0929249006854	2.79668619785917	2.09507847707468	1.78092541638386	1.99486377472193	1.23203121145727	2.50436758326667	2.49091040334541	2.09506577415124	2.21966656731385	3.06931490678702	1.99839776205936	2.63801371400881	2.65143311720456
LOC100909840_9050	2.10451881014215	2.50211987525603	2.02085688965913	1.79449089908455	2.05158589916385	2.37215816138629	2.27130590204426	2.45605266736629	2.44616012925786	1.71730709255089	2.39008595325141	1.7167996811308	2.77975292195932	2.46667765932469	2.96704094315698	2.11604068344993	1.33040889581113	2.15647616408377	1.83901275936034	1.76546216749117	2.21868757961262	2.53038429615654	1.96001498456268	1.83620818000829	2.49091040334541	2.00745709986696	2.14705969357288	2.52434526519607	2.54571679717791	3.24643901564114	2.17694203761437
KIF5C_8965	0.37856639814782	0.266437056116874	0.285042618703022	0	0	0	0.309438095456017	0	0	0.297276021639686	0	0	0.341072153623698	0	0	0	0	0	0.260966101282418	0	0.383561274919417	0	0	0	0	0.588281526847293	0	0	0	0	0
CLDN4_8328	0	0.266437056116874	0	0	0	0.354425841883103	0.56408535481257	0	0	0	0	0	0.341072153623698	0	0.463465987109794	0	0	0.253535235660062	0.260966101282418	0.522389798623532	0.383561274919417	0	0	0	0	0	0	0.233939075284409	0	0.407675015627573	0
KLHL21_8971	2.67827216572131	2.08587920455122	2.23682516502053	2.42441360265997	2.62475479884799	1.69055718550787	2.27130590204426	1.54747806058514	2.16424712649413	2.22068686019768	3.15675045569323	2.61962304677111	2.39702573873576	1.70657334941861	2.96704094315698	2.9392364007132	2.29132186925081	3.05324015811106	2.83727860618433	3.18144480401794	3.10667566059882	3.02960893753762	2.4918675410834	2.86985317138269	2.58650924034298	2.86654907158433	3.13306165601802	2.69092862912293	2.8055236476543	3.43247690460641	2.92668996342383
ISOC1_8919	6.62667407749349	6.87311978419221	6.73483887826684	6.8208357762109	6.65479225848686	6.62564037494076	6.66497311926107	6.99187050072439	6.98584888274109	6.451124364888	6.97397219926951	7.05302530121739	6.74342941830099	7.0962492971553	7.02445268992083	6.84925421296104	6.7990819164698	6.52160067466459	6.60532395059384	6.76808244697744	7.06379803099411	6.72385225928815	6.86575068814136	6.44684185771988	6.73758976347524	6.88636694649122	6.58652908366801	6.08525047859861	6.56306119675824	6.73878130209631	6.58304175636019
HSD17B7_8834	6.32035797063927	5.5052734344686	6.12537360766227	5.80442074956646	5.21624393678277	5.97957493504024	5.35581150676643	6.08035883834066	4.80174246418141	5.79930681567988	5.75928821826946	5.75190183259661	5.70614205802193	4.91544776565797	5.84420275667384	5.80416558729566	5.47556028322757	5.26544925985136	5.10892025399367	5.23465203428818	5.49700343860211	4.96605901297797	4.765993603072	5.62573684399775	4.79520473597901	5.76463841354446	4.77034554430554	4.80396899351288	5.36087060788037	5.80373788651482	5.30455576740385
POLR1B_32822	3.70065880524071	2.86549151183342	2.91712384304231	3.00485295030754	3.18407752531272	3.72824421157028	2.98868896418702	3.11972614977179	2.63772311801854	2.74857963134774	3.5884332173659	3.49720221943281	3.3316648815198	2.39948697599701	3.33519891879283	3.04900696477664	3.58927912007903	4.19308011381078	3.95182118469873	3.96505837011345	3.616904872056	3.37231954933889	2.67714716581133	3.69139059934769	3.08910051393425	3.56368029979111	4.56273054123476	3.71664739138836	3.91227523183284	4.36406650305906	4.01688571577164
IL11_32565	0	0	0	0.250861822687575	0	0	0.309438095456017	0	0	0.297276021639686	0.646701643023919	0	0	0	0	0	0.282607451723525	0	0	0	0	0	0.254244125875928	0	0.254056090652111	0	0	0	0	0	0
DBP_8439	3.56093218504353	2.50211987525603	2.48216972221814	2.61536415960547	2.99372667460785	3.30906755337565	3.03152726373738	1.95776077690516	2.84615213823571	2.88889278432022	2.90770309647433	3.1706822295804	3.08194168730215	2.70793284447982	2.65624607985175	2.54867016742104	2.90530087700144	2.58381845927607	2.57459119778524	2.30070737503614	2.47725573683153	2.13221136946896	1.88672553085396	1.73855290451269	1.72712009433736	2.46756472924849	2.0706041682304	2.69092862912293	2.42710364334899	3.19592348435011	2.79561625980357
LOC100361830_9029	4.53628001360609	3.31102025906105	3.67763202960408	3.39175207677172	3.66490492381739	3.56810392126771	3.33493263295564	3.7887255177392	3.49230331307313	4.02954812552712	4.02421233049334	4.08826459984527	3.99413307136313	3.00774788910258	4.11191345771337	3.74744668224643	3.50928848272598	3.94573480905902	3.97018956994479	3.77121409326939	3.616904872056	3.13143147155805	2.91688992588258	3.7426654011505	3.12138174510194	2.76335432844086	2.6975039695596	3.03873554057117	3.32000519571697	3.08925484311531	3.00789177080133
ADRB2_7997	3.73357383949997	3.2812300085215	3.21737928717421	2.86141646291737	2.72621399583605	2.83319105375209	3.46564121914518	2.45605266736629	2.54511878958154	2.97538473104361	2.79465297330742	2.61962304677111	2.46828595330307	2.46667765932469	2.25957514706127	1.89865637096811	2.52622146506256	2.02644466217951	2.3684605515822	2.42312778017844	2.88669091136799	2.06517142761843	2.4918675410834	2.72438981261246	1.88587627041247	2.65220555694114	2.4178406431262	4.27115110056743	3.0658628973009	3.34245462105304	2.9678620951919
HAAO_8774	5.16211839607446	4.10657335155867	4.42854095258164	4.84438503436191	4.94875669059904	4.85038277768643	4.79665975129274	5.03256125882682	4.75081935390475	4.89876846813495	5.71337182333673	5.31759687696409	5.48344198180196	4.76341198279183	5.50225110113548	5.55716489758176	4.72977996506724	5.09750902714231	5.63165179662976	5.4224995659235	4.8740055676357	4.5903665719239	4.56923953644649	5.01416948721176	4.86359480749863	5.41057935339814	5.33349423337403	4.14762830564413	4.5166853677489	4.79580826523008	5.14318607537862
PLD4_32807	3.48564298028743	3.39686894621503	3.37756649610607	3.49256555883787	3.35221560204404	3.49871514204243	3.94049538119834	3.06552393335389	2.63772311801854	3.2075171685292	4.16732128453413	3.1706822295804	3.29293203466028	2.96190859019489	2.65624607985175	3.46009750939669	2.22609317097096	2.83753813185039	3.49960419454847	3.18144480401794	2.01634715709059	2.19627390641304	2.22079517061169	2.95927090563393	2.09539753826863	2.53177342423742	3.05584038617912	2.80434560045888	2.8055236476543	2.78195411915719	2.88430824290407
KIF20A_8961	0.678160913259496	0.685716613662611	0	0.464496228626372	0.535429394182184	0.354425841883103	0	0.401094716879497	0.255153208481137	1.24667097970828	0.359287704704912	1.09999005812571	0.616729575635642	0.323702712959707	0.813689588762671	0	0	0.656610136090578	0.673414043068129	1.33751922355507	0.686268637209777	0.844955425322777	0.254244125875928	0.55326274423751	1.34507946719208	0.323920426702002	0.54323079257017	0	0	0	0.28702456681235
FETUB_33027	11.4335618837564	11.1705427071661	11.4629565589398	11.0802262499767	11.2493252491864	11.5276215721065	11.1506344308811	11.0315538817981	11.0649062194958	11.0631058248176	11.2963566709051	11.3970740366704	11.2896867206299	10.5949816927026	11.0179850752236	11.1900887595857	10.5324696739704	10.7371423777764	10.9185848076508	10.0829897351956	9.92154275665894	9.72107618245725	9.70805062772134	9.84864298511524	9.33810206996566	9.22058889344851	9.22820681820375	7.69939104343345	8.63755720382865	8.4050367958275	8.86794860481575
APP_8067	4.94039636291655	4.07219325537819	4.52751278682281	4.83481586287765	4.37659828333646	4.14637830536468	4.08984315746363	4.81983728794417	4.37386899582529	4.25375808311157	4.74060962766033	4.75570781470976	4.94813972818218	4.45138906792604	5.26701863497406	4.74258060387305	4.43009638591314	4.50526207176845	4.72136996609713	4.71739058019335	4.64732000272036	3.99357685615398	3.8948341502024	5.15330442708664	4.14993450393291	5.35841944454464	5.62838326302409	6.46173456192881	5.70473227199017	6.67566562574215	5.88537960991677
IL36B_33203	2.00017801080263	1.69205640506363	1.94103167395815	1.71326148336347	1.59558988794107	2.29239113123077	1.65673640083372	1.69758112091007	1.23525977208373	1.37948479477243	0.646701643023919	1.83711465308918	1.76565288649503	2.00664359206537	1.53319065746555	1.33108659925271	1.44949837224404	2.02644466217951	1.57667143155964	1.33751922355507	1.64704146038273	1.48102546884757	2.3354044416846	1.63380434953653	2.33447101758353	2.40036470831169	2.53628625980029	1.93231270006651	2.42710364334899	2.29823466332426	2.02916944853845
MTERFD1_9258	0	1.49850734654331	1.56852653393154	1.79449089908455	1.48413497974501	0.876118117780655	0.968569885256038	1.1903228993159	1.55317604912965	1.24667097970828	1.93656216371125	1.4411106627753	1.22248805933206	1.17484911624048	1.53319065746555	1.64260423865193	0.518819805021034	1.10617985285396	1.4774326895558	1.85519050451042	2.12106178811441	1.25904114524558	0.973466833439146	0.55326274423751	1.23136276547897	1.00497568019991	1.50025589396356	0.435183898639301	0.758118173125767	0.98523726703535	1.46517536600742
RGD1564480_9694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.463465987109794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLEC7A_32927	0	0.685716613662611	0.285042618703022	0	0.29241276798639	0	0	0	0.471889726647492	0.297276021639686	0	0	0.341072153623698	0.323702712959707	0.463465987109794	0	0.518819805021034	0	0.260966101282418	0	0	0	0	0	0.470001047451296	0	0	0	0.299159889163882	0	0
SOX4_9920	0.92611184898695	0.685716613662611	0	0.250861822687575	0.743351416064254	0.638725722001346	0	0.97197837051783	0.471889726647492	0.754003388826817	0.359287704704912	0.362759423683123	0.341072153623698	0.58791898594128	0.463465987109794	0.382041008749072	0.518819805021034	0.253535235660062	0	0	0	0.844955425322777	0.254244125875928	0.55326274423751	0	0	0	0	0.299159889163882	0	0.28702456681235
TF_10003	17.0562663967131	17.3148974346628	17.2283955578642	17.2040150502844	17.3087256648253	17.362760943403	17.3011262802861	17.2004153634004	17.3798415633536	17.3514020738499	16.8875874425475	16.9326660656693	17.0960608842726	17.2185973430028	16.8441879490432	16.8460936792436	16.6207517616507	16.5629597844471	16.2751353610797	15.6167649987769	15.9845131831113	16.0724783331588	16.1412825827683	15.5908674627239	15.9544107455123	14.9855020747741	14.6241030428046	14.5445880776941	15.0416103555642	14.4012548932901	14.7589600213756
NCK2_9287	2.20181961107417	1.86268411111632	2.16836608632763	2.47457242042065	2.26893572063358	2.65330240179422	2.03911183639092	2.0721385077236	2.28369943957639	1.99084117821375	2.39008595325141	2.23771039680022	2.39702573873576	2.25491992221535	2.14066546639398	2.11604068344993	1.93095961273346	1.88352179593863	2.12788901655501	1.85519050451042	1.64704146038273	1.84305123828525	1.80951274988687	2.31408880973173	1.72712009433736	1.70732456140119	2.21966656731385	1.63807338431077	1.9127006045601	1.56524509522541	1.94919003773253
ABCF1_7945	6.1418302597158	5.34172069920237	5.60351609046734	5.82389945712983	5.48587481574119	5.57845818895373	5.28676166821393	5.61695840033108	5.45774759977467	5.68845105961894	6.10580742812185	6.07306752470629	6.02843925218861	5.27540866285057	6.31146755677185	5.9386070028835	5.59016222110674	6.00038144534952	6.05812091305285	6.07301782673871	5.81057237357246	5.52934855241945	5.53852948747576	6.21687947150067	5.89570958258304	6.05417836837547	6.31962799156311	6.04350516629789	6.00826317390738	6.45715614098866	6.11348378939844
SLC10A2_9833	3.44647179979852	2.50211987525603	2.95825508210265	2.93491657640399	3.53110401195673	2.94175241945484	2.753047970198	3.45098626871421	3.27884883792297	3.34381746475667	3.48291618111216	3.12413654106033	2.93874498889944	2.65129496090089	3.58335816755206	3.3783326557195	2.29132186925081	2.27575066265443	2.52575337945809	1.56730031463127	0.936345467548665	0.675506078195412	0.82443608265712	1.92767022319479	2.58650924034298	1.59159293483228	0.936940853287847	1.26803469670318	1.6200464426975	1.20550834052708	1.46517536600742
P4HTM_9408	0	0	0	0	0.535429394182184	0.354425841883103	0	0.401094716879497	0	0	0	0.362759423683123	0	0	0.463465987109794	0.382041008749072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACO1_7966	3.97291488064535	3.62745284560261	4.29041938089062	4.23666604066602	3.71513380703263	4.02823471480495	3.46564121914518	3.49266142840469	3.54107322221698	3.76396531598522	4.41691081862559	4.43186219219226	4.4286593496027	3.86622363968195	4.82156900709923	4.99660511556627	4.88575283710894	5.06475723458279	5.18951918424262	5.24298730437676	5.1338312536185	4.86127930134876	4.80629802874161	5.61201501709389	5.1640017311329	5.46091906415211	5.32529121451823	4.89213736108348	5.07556401791718	5.36335309321104	5.51363668873714
PXN_9630	0	0.491255037867865	0.285042618703022	1.09727795617132	0.535429394182184	0.354425841883103	0.309438095456017	0.401094716879497	0.471889726647492	0.754003388826817	0.359287704704912	0.893478021839129	0.616729575635642	0.58791898594128	0.463465987109794	0.683802780001511	0.282607451723525	0	0.48187934468507	0.284711061744162	0	0	0	0	0	0.323920426702002	0	0.233939075284409	0	0.98523726703535	0.526311818848718
PZP_9633	13.8895036104273	13.9283500439134	14.1294003248848	13.9085866759562	13.9333554466399	13.5984290969837	14.0056625237146	13.8148937026256	13.9789950461464	13.7185075625635	13.5444631048666	13.5781288621451	13.7126012054842	13.5102213015727	13.5647468519131	13.3457133338809	13.534961319025	13.3067036202444	13.3194153258039	13.0218203990285	13.227271385061	13.2124378951455	13.1937169709153	12.6704130188491	12.8564093938599	12.4979609312141	12.1841919470297	11.8437310900338	12.3818794444945	12.4059107740516	12.4120093663411
TFF1_33246	0	0	0	0.250861822687575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.844955425322777	0	0	0	0	0	0	0	0	0.28702456681235
IGHMBP2_8884	0	0	0.727126500748154	0.650537727140366	0	0.354425841883103	0.309438095456017	0.401094716879497	0	0	0.646701643023919	0.362759423683123	0.616729575635642	0.323702712959707	0	0	0.282607451723525	0.253535235660062	0.260966101282418	0.284711061744162	0	0.261894601649713	0	0.55326274423751	0.254056090652111	0.588281526847293	0.54323079257017	0.233939075284409	0.299159889163882	0	0.526311818848718
CENPN_8289	0.37856639814782	0.491255037867865	0.285042618703022	0.250861822687575	0.29241276798639	0	0	0	0.255153208481137	0	0	0.362759423683123	0.341072153623698	0.58791898594128	0.463465987109794	0.382041008749072	0.282607451723525	0.469104036945354	0.48187934468507	0.522389798623532	0.383561274919417	0.483472325458167	0.254244125875928	0.302991945064166	0.657791547108407	0.323920426702002	0	0	0.546813385671206	0	0.28702456681235
CD3D_33153	1.48557940920293	1.69205640506363	1.56852653393154	1.21997330315124	0.743351416064254	1.25844860294208	1.54290165554448	1.1903228993159	1.34919530259357	1.71730709255089	1.27140294749858	1.94816363115152	1.51948314142176	2.09423639449509	0.463465987109794	1.14583183513077	0	0.469104036945354	0.993786169425066	0.726394251052768	0.383561274919417	0.483472325458167	0.254244125875928	1.11669838035602	0.254056090652111	1.00497568019991	0.753474739290484	1.46488562320255	0.942391244362525	1.20550834052708	0.91110491154816
FDPS_8629	10.3142538603292	10.2663079377778	10.0961115522903	10.0508565852987	10.0567953630443	10.3226045718165	9.62039063609621	10.3662093399984	9.73084352152736	10.2870811060854	10.0406602771437	10.2774741136211	10.3602827293897	10.3225777585489	10.3739271745589	10.1897701540669	9.9823484419235	9.79166909125335	9.54942271768258	10.1057343702069	10.5175953787097	10.0476227434101	9.94677155642986	10.7580435217502	10.2160800305368	10.8624584139229	10.00008041313	9.08629592327928	10.4711802751681	10.1162805187458	10.655878096271
PAN2_9420	0.37856639814782	0.491255037867865	0.522952146390275	0.963169734423212	0	0.354425841883103	0.780456963651258	0	0.255153208481137	0.543638533707948	0.646701643023919	1.28060907052699	0.341072153623698	0.323702712959707	0	0.382041008749072	0	0.656610136090578	0.673414043068129	0	0.383561274919417	0.261894601649713	0.254244125875928	0.302991945064166	0.470001047451296	0.811620840581843	0.297034201722536	0.435183898639301	0	0.407675015627573	0.28702456681235
DDC_8447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GOLT1B_8738	3.82803965446586	2.98118445704421	2.91712384304231	3.16616017387818	3.61286399348305	3.13706851065129	3.43405743154802	3.11972614977179	3.49230331307313	3.24281835960728	4.02421233049334	3.21577303075773	2.83472029228549	2.70793284447982	3.10047462280501	3.64627780256916	3.27137392666046	3.48318538914021	3.97018956994479	3.18144480401794	2.69644949413032	2.57925445335415	3.09012792457773	2.8229763179799	2.09539753826863	2.76335432844086	3.81055807078503	3.55318067138513	2.98419395289611	4.19431979897054	2.74913807979809
CSF1R_33318	6.30948331094168	5.67524843687095	6.15663313973838	6.11229276114835	5.8085974323029	6.38247871416127	6.26367875911036	6.23569282434456	5.43211825945739	5.66911775961592	6.53772359348395	6.04835243966482	6.20571400585246	5.65972741515312	5.34976499552668	5.99455998746681	5.17214333285652	5.59283650647673	5.91375059450086	5.57554171365997	5.54484779117777	5.00234970829446	5.06901918709777	5.29744258959155	4.81507779767422	4.8297627314683	5.53899142492766	5.18524647471176	5.36893759942695	4.90989881833198	5.25551952107393
EPB41L2_8564	2.10451881014215	2.08587920455122	2.42463329089509	2.52304577936791	2.72621399583605	2.20795430522768	2.19798306669747	2.61545220687252	2.39401317257632	2.07159411019041	2.90770309647433	2.55090353343949	2.3220619863061	1.59086942488556	1.86866824782213	2.4719061258603	1.66171011732053	2.2173456866336	2.47520421187548	2.235367588235	2.12106178811441	1.99486377472193	1.88672553085396	1.39829671821242	1.54870904330958	2.17765755133242	2.14705969357288	0.435183898639301	1.10577092984732	1.97779886262551	1.7745590162341
SYNGR3_9978	0	0	0	0	0	0	0	0	0.255153208481137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSR1_10097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
